"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261224555/0/60/45/2e22cafb70f7d5a5572c274b761dfc38/16/1042e585f4548c98dcbae21c4da539fc/261224555.JPG","F1421526","Residential Detached","S","16721 22A AVENUE","Grandview Surrey","$771,333","96","3","2015","3,390.63","House/Single Family","South Surrey White Rock","029-217-091","N0N 0N0","29.53",,
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261379630/0/60/45/a3972b446bd0d8db7aaab6a5737363ea/16/df827fc1545bd21b6ccfdc015a822d6b/261379630.JPG","V1094298","Residential Detached","S","4600 BROWN ROAD","West Cambie","$773,000","15","3","1964","8,018.00","House/Single Family","Richmond","010-353-089","V6X 2G2","66.00",,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261374749/0/60/45/dd70dcb4061a6ca2a645ee242da788d9/16/586e31d13b08a3e4bd7b8aad418b232d/261374749.JPG","V1093997","Residential Attached","S","607 150 W 15TH STREET","Central Lonsdale","$774,900","18","2","2014","0.00","Apartment/Condo","North Vancouver","029-354-587","V7M 0C4",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261259911/0/60/45/a368d7dec26d174f1a9e5eb535864e51/16/44de07c838dc0a0097f229d7e1a3d6dc/261259911.JPG","V1085729","Residential Detached","S","7 5980 GRANVILLE AVENUE","Granville","$775,000","74","3","1994","0.00","Townhouse","Richmond","018-288-651","V7C 1E9",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261310359/0/60/45/dd9f0c79e4638e273045021f44c5a64f/15/3d6c47e7cc41099ff0c7c3ca0f697c16/261310359.JPG","F1424819","Residential Detached","S","15536 LORNE COURT","White Rock","$775,000","57","3","1987","5,327.00","House/Single Family","South Surrey White Rock","004-125-169","V4B 5J1","40.00",,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261225977/0/60/45/7b882bceed53fb8444ea20568db41e18/16/db1e5b3768d98c1b8f5cbfe340d240c3/261225977.JPG","V1083020","Residential Attached","S","702 1863 ALBERNI STREET","West End VW","$775,000","84","2","2002","0.00","Apartment/Condo","Vancouver West","025-436-058","V6G 3H8",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261403213/0/60/45/fd2ecb39b6ebf20583ea1ef74be7a1de/15/99c0999efee1e2fa75598b2bdbba4f26/261403213.JPG","V1095888","Residential Attached","S","6242 LOCHDALE STREET","Parkcrest","$775,000","5","5","1976","4,396.00","1/2 Duplex","Burnaby North","001-344-285","V5B 2M5","36.00",,
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261404166/0/60/45/9af2563d69e96a2ee04c8bc9f2ad4876/16/35aee6827b94cc783a6b4ddb707d881b/261404166.JPG","V1095959","Residential Attached","S","610 711 BRESLAY STREET","Coquitlam West","$776,900","1","3","2016","0.00","Apartment/Condo","Coquitlam","800-091-049","V0V 0V0",,,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261194031/0/60/45/254c55dddbfe7048c79db206c3035885/16/3f4cb530b45d27ad7b991ff304a39aa5/261194031.JPG","V1080610","Residential Attached","S","1448 E 18TH AVENUE","Knight","$778,000","100","3","2014","0.00","1/2 Duplex","Vancouver East","013-103-865","V5N 2H3",,,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261376865/0/60/45/01f05440a6984c2ef98788c929c5d25e/15/b4dfd47f5fca7d65e7c41200f6076966/261376865.JPG","F1427063","Residential Detached","S","11607 74 AVENUE","Scottsdale","$780,000","15","6","2014","5,063.00","House/Single Family","N. Delta","029-242-452","V4C 1E5","43.25",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260982136/0/60/45/73edfc3ab42e96f7febff304f6e19f50/16/25b1a812ce785052eaff60b4898d1e20/260982136.JPG","V1064547","Residential Detached","S","2018 BALSAM WAY","Valleycliffe","$787,000","204","9","2005","8,385.00","House/Single Family","Squamish","024-458-279","V0N 3G0","0.00",,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261302358/0/60/45/8a86b535fe340c43da570c96d8217299/16/e915246908565e7407f75e4554f6d28d/261302358.JPG","V1089217","Residential Detached","S","3231 REGINA AVENUE","West Cambie","$787,500","59","4","1992","4,179.00","House/Single Family","Richmond","017-790-107","V6X 2K6","30.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261050921/0/60/45/3db95678b6fae7bb1d29462594066354/16/e95c7b623fa394dac01188c6ef351e5b/261050921.JPG","V1069974","Residential Detached","S","1292 SADIE CRESCENT","Burke Mountain","$790,000","168","4","2013","4,558.00","House/Single Family","Coquitlam","028-824-695","V3B 7M9","43.07",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261389241/0/60/45/bd510ba0753d821a1e55e5778d5cb8b6/15/71c668726224b9fe06ea3b62d788c834/261389241.JPG","F1427486","Residential Detached","S","2694 MCBRIDE AVENUE","Crescent Bch Ocean Pk.","$790,000","5","2","9999","6,000.00","House/Single Family","South Surrey White Rock","012-720-372","V4A 3G1","50.00",,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261091269/0/60/45/5a1b1439daad271ac800af35cb3db809/16/8a33a5f80a827387cfd097fc4e7f275e/261091269.JPG","V1073297","Residential Attached","S","2967 WALL STREET","Hastings East","$790,000","154","3","2012","0.00","Townhouse","Vancouver East","028-745-205","V5K 0A6",,,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261347532/0/60/45/17ff4f4d26008177c21f7eef92ef24e5/16/12be93ebcc09b1e61eedc1ab615b7092/261347532.JPG","V1092118","Residential Detached","S","1987 BERKLEY AVENUE","Blueridge NV","$795,000","32","3","1955","7,560.00","House/Single Family","North Vancouver","009-846-531","V7H 1Z4","70.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261393285/0/60/45/48cd499f58c677b20e3559d23fbd7459/16/ddc51aa7008b9a8daea2c4fa7640fc9d/261393285.JPG","V1095231","Residential Detached","S","9591 PICKERING DRIVE","Boyd Park","$795,000","5","3","1979","4,599.00","House/Single Family","Richmond","001-461-427","V7E 5A3","40.00",,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261290514/0/60/45/35c33c8794f188c95130242e701840d2/16/247c3bac409ccd75daa764d3e97e81e1/261290514.JPG","F1424091","Residential Detached","S","17290 1ST AVENUE","Pacific Douglas","$800,000","61","5","2010","3,772.00","House/Single Family","South Surrey White Rock","027-362-531","V3S 9R2","49.00",,
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261288905/0/60/45/9bee0e59bc414f5d5d9338b4d6ab17c7/15/13109801a9cd554d1b9c1e2f8b7b02b8/261288905.JPG","F1424038","Residential Detached","S","14785 76 AVENUE","East Newton","$800,000","62","10","1999","8,316.00","House/Single Family","Surrey","010-105-841","V3S 2H1","63.00",,
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261401501/0/60/45/199250b3048b5b78988709a7b37478fc/15/ea6f6055c4a290bee196e52f461ab2ae/261401501.JPG","F1427887","Residential Detached","S","8554 205B STREET","Willoughby Heights","$800,575","0","5","2014","5,192.50","House/Single Family","Langley","029-244-668","N0N 0N0","43.97",,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261380106/0/60/45/5edd7ccd6e544fb2c9bb179ce306858e/16/1f002b66ae8dd7f9b66951b234b1a2c2/261380106.JPG","V1094353","Residential Attached","S","4517 PRINCE ALBERT STREET","Fraser VE","$801,000","13","3","2011","0.00","Townhouse","Vancouver East","028-623-126","V5V 4K3",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261390033/0/60/45/017ab84db9e245bada1b9184bf9be0c2/16/9fe5a4cf036ceaf5af8e0cdd5f4ee6ba/261390033.JPG","V1094982","Residential Attached","S","1769 E 20TH AVENUE","Victoria VE","$804,545","7","2","2013","0.00","Townhouse","Vancouver East","028-955-871","V5N 0B4",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261368669/0/60/45/4218a1446c0501978e89dfef95192aba/16/ac29fbe2eebac336e385e946baf527b7/261368669.JPG","V1093578","Residential Detached","S","24 6431 PRINCESS LANE","Steveston South","$806,000","17","3","2005","0.00","Townhouse","Richmond","026-104-211","V7E 6T3",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261292084/0/60/45/0e96ad1cdba2f8c10c14ed6b83c0ee7f/15/ee8550e39d3cec1dea9eb5c6869205fe/261292084.JPG","F1424131","Residential Detached","S","20928 43A AVENUE","Brookswood Langley","$810,000","66","7","1996","7,714.00","House/Single Family","Langley","023-173-211","V3A 8S8","58.00",,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261017217/0/60/45/5dc40b1628c3c1c8df2492226828f779/16/1428e64670e09256c2e3272c57728f95/261017217.JPG","V1067452","Residential Detached","S","9623 EMERALD DRIVE","Emerald Estates","$814,000","191","3","1986","16,159.00","House/Single Family","Whistler","004-878-108","V0N 1B9",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261280010/0/60/45/33c66e4baa7e725762c76202af84e4e3/15/f3516fd92a9f828156cabc6dad402a72/261280010.JPG","F1423722","Residential Detached","S","1556 131ST STREET","Crescent Bch Ocean Pk.","$815,000","67","3","9999","10,451.00","House/Single Family","South Surrey White Rock","009-957-138","V4A 4A8","69.95",,
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261399935/0/60/45/1875c279ca3b67c8213ea07f2e76cc3a/16/5b7c61c3b2e026b8c01e991cf21edf7d/261399935.JPG","V1095645","Residential Detached","S","4441 MARINE DRIVE","South Slope","$815,000","2","3","1980","9,345.00","House/Single Family","Burnaby South","000-565-989","V5J 3G1","57.00",,
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261401304/0/60/45/a4e16fba18e0ad07af222902380b14f3/15/8349aec1d32a015e8f4dd01f2e1de769/261401304.JPG","F1427884","Residential Detached","S","8546 205B STREET","Willoughby Heights","$816,431","0","5","2014","5,192.50","House/Single Family","Langley","029-244-676","N0N 0N0","43.97",,
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261336968/0/60/45/10170406c3d7ce806072525c06790529/16/8137dadf8d0c91de46aa31f3d8a42fa0/261336968.JPG","V1091480","Residential Attached","S","7983 EDMONDS STREET","Burnaby Lake","$820,000","43","5","2000","5,776.00","1/2 Duplex","Burnaby South","024-807-249","V3N 1C1","37.90",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261032766/0/60/45/c47a437f505947cfeea7e76fd12086e9/16/1f83992259920e403448a7ac6a8c9734/261032766.JPG","V1068523","Residential Attached","S","3003 2088 MADISON AVENUE","Brentwood Park","$820,000","182","3","2005","0.00","Apartment/Condo","Burnaby North","026-287-510","V5C 6T5",,,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261285520/0/60/45/86a3799c659305ca8dd0d0d30a052178/16/6bf6b11af4ffc3bc95ad97a78922d867/261285520.JPG","V1087716","Residential Detached","S","3471 FRANCIS ROAD","Seafair","$820,000","65","3","1961","7,020.00","House/Single Family","Richmond","010-370-463","V7C 1J4","66.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261352420/0/60/45/34ced76c4878f5d07da944e0fd91aac1/15/584e235e3193f66a2401a7a5c8beeff9/261352420.JPG","F1426219","Residential Detached","S","15938 99 AVENUE","Guildford","$820,000","24","6","2014","6,279.00","House/Single Family","North Surrey","028-655-699","V4N 2A4","68.00",,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261404363/0/60/45/f38c70280682f97fd42429fbd425f3fd/16/fdc02079b78cac6fabf8a3c78252c70d/261404363.JPG","V1095972","Residential Detached","S","10171 MORTFIELD ROAD","South Arm","$820,000","0","3","9999","7,126.00","House/Single Family","Richmond","006-795-960","V7A 4H7","0.00",,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261308824/0/60/45/0c2a1e64412adce5918c36b72eb221be/16/da905736ae1db28ab8645efbc3b1f2e3/261308824.JPG","V1089535","Residential Detached","S","3568 TURNER STREET","Renfrew VE","$822,000","58","3","1994","0.00","House/Single Family","Vancouver East","002-703-084","V5K 2H9","33.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261353589/0/60/45/6d0c03c8b1ed14ac017a9bc2a6cc5524/16/8c6b64ba920c277f362057c1dd9473d1/261353589.JPG","V1092613","Residential Detached","S","4355 NANAIMO STREET","Victoria VE","$825,000","32","4","1943","4,026.00","House/Single Family","Vancouver East","013-842-650","V5N 5H9","33.00",,
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261197698/0/60/45/1b330c79aa66d59fcf382701b68ea944/16/1704f07a6718d2f6056ed9e33864b7cb/261197698.JPG","V1080917","Residential Detached","S","4462 RUMBLE STREET","South Slope","$825,000","105","2","1910","9,947.00","House/Single Family","Burnaby South","002-873-087","V5J 2A3","49.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261001114/0/60/45/c54a8c838bc3a2c29935e27e013e668d/16/70695827764f9e138c7d4b0b936e69e0/261001114.JPG","V1066054","Residential Detached","S","10080 MORTFIELD ROAD","South Arm","$825,000","190","5","1973","8,112.00","House/Single Family","Richmond","004-139-992","V7A 4H5","0.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261133538/0/60/45/f7ee2b2d498a602bfc5c6ddb024834a9/15/5c00049f3180f6be5b3d37d37990ae12/261133538.JPG","F1418004","Residential Detached","S","15259 17TH AVENUE","King George Corridor","$825,000","142","3","9999","7,379.00","House/Single Family","South Surrey White Rock","009-817-344","V4A 1T8","60.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260673902/0/60/45/0c675d4cb6c39a83639a577415fd8c03/15/24c5a57cc8effd87619c78f69ad97773/260673902.JPG","F1326591","Residential Detached","S","15297 17TH AVENUE","King George Corridor","$825,000","370","6","9999","7,281.00","House/Single Family","South Surrey White Rock","009-817-379","V4A 1T8","60.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260677993/0/60/45/83a77c84595e2d013df3ec827c3e64ad/15/c77f18d2692cb371d108173c2c736349/260677993.JPG","F1326722","Residential Detached","S","15305 17TH AVENUE","King George Corridor","$825,000","369","2","9999","7,288.00","House/Single Family","South Surrey White Rock","009-817-387","V4A 1T8","60.00",,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261382887/0/60/45/e1d0a6a036b3192cbe2fd2adab8b3357/16/c96d0afd21dac2140abf8afe6000a01d/261382887.JPG","V1094560","Residential Attached","S","918 E 15TH AVENUE","Mount Pleasant VE","$827,000","7","3","2009","0.00","1/2 Duplex","Vancouver East","027-779-939","V5T 2S3","0.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261399059/0/60/45/3f13fa7d1ca57fb4d288b22f0bb49cf3/16/56e4dfd023d6dda0ed8501739c159745/261399059.JPG","V1095731","Residential Detached","S","1783 PEPPERIDGE COURT","Simon Fraser Univer.","$828,000","3","4","1980","0.00","House/Single Family","Burnaby North","003-103-196","V5A 3V9","38.00",,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1095670","Residential Detached","S","10200 ALBION ROAD","McNair","$830,000","3","3","1969","8,006.00","House/Single Family","Richmond","003-566-102","V7A 3E4","66.00",,
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261314153/0/60/45/3934ef219fe4d610c02b85523fe93d7e/16/b615ea7e0bc4d47b688eecfb2ea93ee9/261314153.JPG","V1089934","Residential Detached","S","6924 COLBORNE AVENUE","Highgate","$830,000","52","4","1963","0.00","House/Single Family","Burnaby South","002-796-139","V5E 2P1","50.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261388439/0/60/45/897483fca3d45f53560d26a917937db9/16/a0c7f610895ad1f5a651c726c7a30528/261388439.JPG","V1094865","Residential Detached","S","482 CARIBOO CRESCENT","Coquitlam East","$835,000","3","4","1985","6,042.00","House/Single Family","Coquitlam","000-589-209","V3C 4X7","16.10",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260988273/0/60/45/9868a77c8f6d81308e42c7998245ff61/16/e37cd4d0e96ae4f60952ee6eb6d973ee/260988273.JPG","V1065006","Residential Attached","S","2104 989 NELSON STREET","Downtown VW","$835,000","195","2","1995","0.00","Apartment/Condo","Vancouver West","019-179-529","V6Z 2S1",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261379743/0/60/45/6a705bc9e8b4e2353bef15e5f5c1c421/15/b2c68933a2ae53c40239428ba7f91db9/261379743.JPG","V1094311","Residential Detached","S","1420 DUCHESS STREET","Burke Mountain","$842,857","10","6","2014","4,336.00","House/Single Family","Coquitlam","028-985-231","V3H 3H2","45.30",,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261399263/0/60/45/8037039bfae650a51daed942082d75d5/16/3340eaa09fd9e447c4216b778d4c55e5/261399263.JPG","V1095854","Residential Detached","S","1003 E 45TH AVENUE","Fraser VE","$845,000","1","4","9999","0.00","House/Single Family","Vancouver East","011-181-761","V5W 1Y3","40.67",,
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261357205/0/60/45/79ae25290bedbfb12f42c5e1b78aa138/16/62816bb5acb29173462515b89b4ffc2b/261357205.JPG","V1092793","Residential Detached","S","10051 AINTREE CRESCENT","McNair","$849,000","26","6","1960","7,207.00","House/Single Family","Richmond","004-043-898","V7A 3T9","67.00",,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261374592/0/60/45/61248b7cdc1cce5a1cbd899f95e1e6af/16/9b59626c4feb88cea9e7ef58854cfef6/261374592.JPG","V1094044","Residential Detached","S","4876 ETON STREET","Capitol Hill BN","$850,000","15","2","1954","0.00","House/Single Family","Burnaby North","003-100-081","V5C 1K9","33.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261329245/0/60/45/069a1d886c0720964793fd2a94d5e9cb/16/84e40489699d527d74ac8d33ca7b5fd7/261329245.JPG","F1425508","Residential Detached","S","7830 110TH STREET","Nordel","$850,000","45","4","2006","8,389.00","House/Single Family","N. Delta","007-062-249","V4C 4H5","66.00",,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261343758/0/60/45/73e2dc25bd0328c9ea8cec1ce9b26f73/16/4b8defef1452b3f97d68f5ae2f28208a/261343758.JPG","V1091882","Residential Attached","S","6240 NEVILLE STREET","South Slope","$859,000","30","4","2004","4,158.00","1/2 Duplex","Burnaby South","026-118-661","V5J 2J6",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261353749/0/60/45/b6908819e7e1f4d7103ddc8a7bc7463e/16/02a704e13fff9f4668bcad1328557871/261353749.JPG","V1092523","Residential Attached","S","603 1925 ALBERNI STREET","West End VW","$860,000","25","1","2007","0.00","Apartment/Condo","Vancouver West","027-000-966","V6G 0A3",,,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261039586/0/60/45/24c0d8705aa4e6d5ac192a42bf3685a5/15/1721320586aaf008f743c5b7e27279af/261039586.JPG","F1414300","Residential Detached","S","28666 HUNTINGDON ROAD","Aberdeen","$860,000","181","3","1970","0.00","House with Acreage","Abbotsford","010-368-418","V4X 1A3","285.00",,
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261330415/0/60/45/02eaced40c871275cdb56a45f682286d/16/f163981fad485138eeb208606759fc3e/261330415.JPG","V1091063","Residential Attached","S","TH4 1640 W 7TH AVENUE","Fairview VW","$860,000","37","3","2006","0.00","Townhouse","Vancouver West","800-089-899","V6J 1S5",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261402712/0/60/45/f4a53432d56c963f1fe5aba3070d8e85/15/8dbde31afcf736732beb3ade60e2515b/261402712.JPG","F1427932","Residential Detached","S","13175 14 AVENUE","Crescent Bch Ocean Pk.","$860,000","0","4","1966","8,035.00","House/Single Family","South Surrey White Rock","001-754-122","V4A 1G6","64.00",,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261314049/0/60/45/a74bb0bf51d4bd0821cc1715eeb11e1f/15/eefde91561d53ce5daa98128d7865505/261314049.JPG","F1424926","Residential Detached","S","2084 148TH STREET","Sunnyside Park Surrey","$860,000","53","3","1987","7,103.00","House/Single Family","South Surrey White Rock","004-751-060","V4A 8L5","59.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261223659/0/60/45/a567749ea3a80972a01cd674cac79136/16/a47d90f82feaf28ea875c09566c254c7/261223659.JPG","F1421486","Residential Detached","S","15902 98A AVENUE","Guildford","$870,000","92","10","2012","6,590.00","House/Single Family","North Surrey","028-655-788","V4N 2K8","46.65",,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261408011/0/60/45/129e44363504fce060a361c722ee9209/16/d4603a6a5bf2b7b97d3c0637a8e97b6f/261408011.JPG","V1096194","Residential Attached","S","3220 SOPHIA STREET","Main","$870,000","1","4","1986","3,015.00","1/2 Duplex","Vancouver East","004-683-986","V5V 3T3","0.00",,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261319754/0/60/45/e44e65fa683f77b99a1bbcc3d79fcf07/16/c03ccfe0d16cfc312a1b75f41a5d1987/261319754.JPG","V1090347","Residential Detached","S","12403 188TH STREET","West Meadows","$870,000","46","6","1996","25,854.00","House/Single Family","Pitt Meadows","014-474-191","V3Y 2G8","93.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261262404/0/60/45/5bae6bcd8b8d5cb8a95b139cca1629eb/16/683efd9c4a59cc77c5c5134781e6d550/261262404.JPG","V1085912","Residential Detached","S","3297 CHARTWELL GROVE","Westwood Plateau","$870,000","73","3","2000","4,800.00","House/Single Family","Coquitlam","024-223-786","V3E 3N1","41.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261175544/0/60/45/2fdcf04861487113005154e6d9e3c5b2/15/b168c166e786f409ce77573af2a4833e/261175544.JPG","F1419539","Residential Detached","S","6046 136TH STREET","Panorama Ridge","$873,000","112","9","2010","6,944.00","House/Single Family","Surrey","027-684-997","V3X 1H5","71.50",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261387025/0/60/45/fa5767011c90b4f7f3d11506d9f0cd5f/16/d1c6fc535f1a754de9637c71dbcc3aa0/261387025.JPG","V1094825","Residential Attached","S","212 6333 LARKIN DRIVE","University VW","$873,000","13","3","2007","0.00","Apartment/Condo","Vancouver West","026-939-070","V6T 0A7","0.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261377128/0/60/45/134c079222076d7c53cad6bdcd356b3a/16/08def75593ee4ccaec05b5e57ffbfba2/261377128.JPG","V1094112","Residential Attached","S","37 555 RAVEN WOODS DRIVE","Roche Point","$875,000","17","4","2010","0.00","Townhouse","North Vancouver","800-090-559","V7G 0A4","0.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261341666/0/60/45/a1b04302a493c04c1efe987b31ed37c1/15/237f9154bcf57b70c289f689302e1a72/261341666.JPG","F1425884","Residential Detached","S","16235 90TH AVENUE","Fleetwood Tynehead","$875,000","35","4","1993","14,069.00","House/Single Family","Surrey","017-890-012","V4N 3L6","98.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260799014/0/60/45/b5b481de281420fb93d5f4b0fa3ec511/13/03eead85512558ce806f5d3a5f088236/260799014.JPG","N233537","Residential Detached","S","11115 NE 88TH STREET","Fort St. John - City NE","$875,000","280","4","2014","9,600.00","House/Single Family","Fort St. John (Zone 60)","028-296-486","V1J 0B6","60.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261401789/0/60/45/6a9db7ccdc777da4bbedef1ac72d5e1b/16/049cc236c1e91bd4e7ca53a918552ae6/261401789.JPG","V1095774","Residential Detached","S","3277 E 8TH AVENUE","Renfrew VE","$875,000","1","5","9999","4,026.00","House/Single Family","Vancouver East","013-896-831","V5M 1X7","33.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261401850/0/60/45/30db98c2115ce66d7a88e3f0adaf4e21/16/693605fe61dc86f44c76ee1964a42f82/261401850.JPG","V1095785","Residential Detached","S","1789 E 37TH AVENUE","Victoria VE","$879,000","8","2","9999","3,705.90","House/Single Family","Vancouver East","014-271-257","V5P 1E7","33.00",,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261389534/0/60/45/b13e44cdcc00b65fba47d4adb216ab73/16/fd67a0661d0db0f0fa99b75667a341b1/261389534.JPG","V1095080","Residential Detached","S","4184 PENTICTON STREET","Renfrew Heights","$881,000","9","4","1920","3,300.00","House/Single Family","Vancouver East","014-787-776","V5R 1Y1","33.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261395113/0/60/45/bd3ddd2d238907a0f054e646bdab32ea/15/0fff18290b40f31ec9879b2197592b71/261395113.JPG","F1427696","Residential Detached","S","1688 143A STREET","Sunnyside Park Surrey","$882,000","4","3","1991","8,310.00","House/Single Family","South Surrey White Rock","002-902-141","V4A 8M6","37.00",,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1094542","Residential Detached","S","886 E KING EDWARD","Fraser VE","$885,000","15","2","9999","4,617.50","House/Single Family","Vancouver East","005-483-492","V5V 2E4","32.50",,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261004531/0/60/45/81b2d84bdb482343b0ea7ce8364dd92b/16/9054bb35f74d02d5b18cd4471d98e8ea/261004531.JPG","V1066320","Residential Detached","S","3342 PALISADE PLACE","Burke Mountain","$888,000","195","6","2015","4,478.00","House/Single Family","Coquitlam","029-286-549","V0V 0V0","14.00",,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261393943/0/60/45/10fe5b795d7dfa05d27f981d06819fd1/16/d70211eb23fa365b1d22bc402c80700d/261393943.JPG","V1095256","Residential Detached","S","605 BOURNEMOUTH CRESCENT","Windsor Park NV","$890,000","8","4","1969","8,540.00","House/Single Family","North Vancouver","008-646-139","V7H 2G4","65.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261391348/0/60/45/27e4d95222f85ae2fb1894e7e472de54/16/efe95948970a446e236a49bb0d78d00f/261391348.JPG","V1095081","Residential Detached","S","1936 EDINBURGH STREET","West End NW","$890,000","5","5","1944","0.00","House/Single Family","New Westminster","013-483-170","V3M 2X5","48.69",,
