"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261304405/0/60/45/292180a297fc55381e164b8e4b6c853a/16/3d7c0eac63b002cfb6c88feef0aabc9d/261304405.JPG","V1089203","Residential Detached","S","596 E 29TH AVENUE","Fraser VE","$905,000","13","4","1912","3,557.00","House/Single Family","Vancouver East","014-866-056","V5V 2R9","24.75",,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261273702/0/60/45/c62d84cfc7a7dc392a338686aec61e9c/16/5f616addc1fac0b855b110c7cc30710e/261273702.JPG","V1086745","Residential Attached","S","1601 889 HOMER STREET","Downtown VW","$905,000","32","2","1994","0.00","Apartment/Condo","Vancouver West","017-762-391","V6B 5S3",,,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261320266/0/60/45/a59997f477f1a02dfc0f2ae0911c0faa/16/c0732c615f53b228892c9f761d0d379d/261320266.JPG","V1090403","Residential Detached","S","2738 HORLEY STREET","Collingwood VE","$907,000","11","4","1991","3,696.00","House/Single Family","Vancouver East","010-490-213","V5R 4R8","33.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261330219/0/60/45/5fc7e0fc5a120ab80e2ab18ff83fddef/15/bed58f844975b780212107b18121c3f2/261330219.JPG","F1425543","Residential Detached","S","10506 SUMAC PLACE","Fraser Heights","$910,000","3","6","1991","7,104.00","House/Single Family","North Surrey","016-443-667","V4N 1Y4","63.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261164963/0/60/45/633542590a441390f984a4cb05ba0f38/15/8e7e261461d738b9796ed57011c5da3f/261164963.JPG","V1078503","Residential Detached","S","34 HAWTHORN DRIVE","Heritage Woods PM","$912,000","82","5","2006","4,327.00","House/Single Family","Port Moody","026-489-210","V3H 0A4","42.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261334820/0/60/45/8e0df8fe9ca1e08ae87047ed2698a91a/16/4ff830f928632154baa69ae7ab051b31/261334820.JPG","V1091354","Residential Attached","S","6817 CARNEGIE STREET","Sperling-Duthie","$914,000","3","4","2006","5,185.00","1/2 Duplex","Burnaby North","026-585-600","V5B 1Y4","28.00",,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1090540","Residential Detached","S","6231 NO 6 ROAD","East Richmond","$915,000","6","3","9999","21,846.00","House/Single Family","Richmond","003-694-283","V6W 1C7","66.00",,
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261269576/0/60/45/19b7d4caf9a1beee64e2c4619ff3509a/16/6a37bf1cf0ba2103b9c7491cdc339fa5/261269576.JPG","V1086399","Residential Detached","S","7761 19TH AVENUE","East Burnaby","$918,800","27","7","1991","5,615.00","House/Single Family","Burnaby East","016-311-396","V3N 1E8","39.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261322591/0/60/45/e50db336217f9cec94cbd68e9a843b72/16/4ef56f49f56175d8c3c8618d7fce7d2b/261322591.JPG","V1090678","Residential Detached","S","812 E 6TH STREET","Queensbury","$919,000","7","4","1949","6,850.00","House/Single Family","North Vancouver","014-878-321","V7L 1R7","50.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261308271/0/60/45/496dd1a703a1dc5661587772b0c5cae7/15/468b8d03d64470a23fddbfe600f5ae73/261308271.JPG","F1424720","Residential Detached","S","15313 57TH AVENUE","Sullivan Station","$920,000","17","6","1996","12,500.00","House/Single Family","Surrey","018-791-115","V3S 8R5","67.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260622999/0/60/45/fa5bd1eab869cd462690ca51eff2dac0/15/3a0192c1a16b79849e33a4235646cc9a/260622999.JPG","F1324907","Land Only","S","17660 8TH AVENUE","Hazelmere","$920,000","359",,,"0.00",,"South Surrey White Rock","005-462-533","N0N 0N0","358.00","Allowed Access","House/Single Family"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261165461/0/60/45/73daf47622baca699d80af7637f6d7ae/16/0ef5734b6538101706a6a86b969539eb/261165461.JPG","V1078550","Residential Attached","S","2105 1111 ALBERNI STREET","West End VW","$922,500","80","2","2008","0.00","Apartment/Condo","Vancouver West","027-704-351","V6E 4V2",,,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261268957/0/60/45/c97645f14d25fc66681aa15afb0e95d8/16/050ff0d4a0ae3788f804ff2a0f8788e4/261268957.JPG","V1086360","Residential Attached","S","99 E 16TH AVENUE","Mount Pleasant VE","$925,000","29","3","2015","0.00","Townhouse","Vancouver East","800-088-944","V5T 2T1",,,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1091116","Residential Detached","S","3705 SOUTHWOOD STREET","Suncrest","$925,000","0","4","1951","0.00","House/Single Family","Burnaby South","002-771-217","V5J 2E1","62.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261056164/0/60/45/20e11b981a524ef07238203da9fc4406/16/93812639fbeae3e7bb5553ccd239f5bf/261056164.JPG","V1070423","Residential Attached","S","2783 W 8TH AVENUE","Kitsilano","$925,000","137","3","2014","4,200.00","1/2 Duplex","Vancouver West","029-097-673","V6K 2B7","40.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260959232/0/60/45/a22b1d357d0e32f0747713a44c6a99ab/16/b40258e2143c97c1727f035d12368e65/260959232.JPG","V1062701","Land Only","S","7333 BRIDGE STREET","McLennan North","$925,000","169",,,"8,408.40",,"Richmond","029-234-000","V6Y 2S6","62.33","Road Access","House/Single Family"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260908685/0/60/45/3f0701d7dd8f4b63533a56540212f630/16/632da992ac34c6762f8d651c4221ca9b/260908685.JPG","V1058481","Residential Attached","S","36 4055 INDIAN RIVER DRIVE","Indian River","$929,000","191","3","1992","0.00","Townhouse","North Vancouver","017-690-293","V7G 2R7",,,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261315224/0/60/45/d80eb63bd95022be102893cbe956db58/16/62cf6bf8b4539ec9b3b09efffc35017d/261315224.JPG","V1090177","Residential Detached","S","7460 ROSEWOOD STREET","Highgate","$930,000","6","5","1987","0.00","House/Single Family","Burnaby South","006-636-837","V5E 2G5","33.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261103651/0/60/45/65768c6f6b0697250c8467002c2b0c1f/16/74618b907845daa240eaeefc19367209/261103651.JPG","V1073889","Residential Detached","S","1818 CAMELBACK COURT","Westwood Plateau","$930,000","108","3","2000","9,440.00","House/Single Family","Coquitlam","023-707-844","V3E 3K4","0.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261325480/0/60/45/a6df04b967b6ec90b4625203d00283d5/16/0dcfad2846180ddf803fe1b9127d95f2/261325480.JPG","V1090710","Residential Detached","S","1427 PINETREE WAY","Westwood Plateau","$930,000","7","5","1992","10,570.00","House/Single Family","Coquitlam","016-697-898","V3E 2T6","0.00",,
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261321253/0/60/45/298e0650eb30ed58e5fc2c1ce862ef8c/16/646a00a8017e2ad79d995ba3f2f83b47/261321253.JPG","V1090456","Residential Detached","S","765 E KINGS ROAD","Princess Park","$935,000","3","3","1959","7,788.00","House/Single Family","North Vancouver","009-575-782","V7K 1E4","66.00",,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261248272/0/60/45/1f8f08a2494a337d586ac7af848734ff/16/10308e1c2a06832d0a51ecd3f17db4d6/261248272.JPG","V1084829","Residential Attached","S","1586 BLAINE AVENUE","Sperling-Duthie","$935,000","43","4","2004","4,453.00","1/2 Duplex","Burnaby North","026-181-029","V5A 2L8","0.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261290486/0/60/45/3e0fe4da9092d711d1f604de9352c2bc/15/8e5d1928389fdfa49a135575d445689e/261290486.JPG","F1424088","Residential Detached","S","5322 244TH STREET","Salmon River","$935,000","22","4","1986","40,075.20","House/Single Family","Langley","004-157-257","V2Z 1H7",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261288022/0/60/45/eb99aa270864847057b0a06ee6c11b10/16/e1d6cfe91f84a9085a1b7a9641ee0ce1/261288022.JPG","F1424025","Residential Detached","S","16088 28B AVENUE","Grandview Surrey","$936,000","23","3","2013","3,446.00","House/Single Family","South Surrey White Rock","028-678-036","V3S 3Y6",,,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1069524","Residential Detached","S","2035 E 61ST AVENUE","Fraserview VE","$938,000","139","0","9999","0.00","House/Single Family","Vancouver East","010-155-937","V5P 2K4","46.00",,
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261291622/0/60/45/5938090769d004b96153e168bb27f8f8/16/d571b5baf52604ccb4bead4dea6c3887/261291622.JPG","V1088145","Residential Detached","S","1424 E 13TH AVENUE","Grandview VE","$938,000","18","5","9999","4,026.00","Other","Vancouver East","009-315-268","V5N 2B6","33.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261202852/0/60/45/0efd0afb5cc22f144f208cab8c6ace25/16/6d63eb90a2da4500b6e153ec996fe5e4/261202852.JPG","F1420702","Residential Detached","S","14135 110TH AVENUE","Bolivar Heights","$945,000","64","7","2014","9,990.00","House/Single Family","North Surrey","011-430-451","V3R 1Z3","67.00",,
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261241720/0/60/45/cc209499ba37eaadd01baa20dd2b70ba/16/f1eef9fcf9b79995599ef37f9925f1dd/261241720.JPG","V1084354","Residential Detached","S","930 HARRIS AVENUE","Maillardville","$945,000","49","6","2014","4,026.00","House/Single Family","Coquitlam","029-259-801","V3K 1S1","33.00",,
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261186185/0/60/45/7a47f48069350bcda94b143a1e50e087/16/45bc7a45c1bc1f3229657849ab4a8417/261186185.JPG","V1080106","Residential Detached","S","3407 DERBYSHIRE AVENUE","Burke Mountain","$945,000","75","6","2011","5,118.00","House/Single Family","Coquitlam","028-344-812","V3E 0G3","43.33",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261312458/0/60/45/4f2a0b6e69059b97bf52234a06311822/16/959c09d2d7366a81aca3444bfba3d715/261312458.JPG","V1089750","Residential Detached","S","5874 BATTISON STREET","Killarney VE","$950,000","6","4","1946","4,636.00","House/Single Family","Vancouver East","010-810-781","V5R 4M8","38.00",,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261011869/0/60/45/fb08bc865f8d9887536e8cb5d40466be/16/18dbab87c191d8e4e7c42ae3acc8a07c/261011869.JPG","V1066832","Residential Detached","S","5331 JASKOW DRIVE","Lackner","$955,000","153","4","1986","5,133.00","House/Single Family","Richmond","001-877-909","V7E 5H9",,,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261270588/0/60/45/3a25fe2b0b3aae6d384048f514d78604/16/9705bbcd6c61c5fee3681179dfd5eb56/261270588.JPG","V1086495","Residential Detached","S","1016 CHAMBERLAIN DRIVE","Lynn Valley","$958,000","32","5","1978","7,527.00","House/Single Family","North Vancouver","004-081-242","V7K 1N9","56.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261238189/0/60/45/9c9ada34783dfe660aea69cacf905610/15/8a90c14b7b6ef96e784602780ed27b61/261238189.JPG","F1422096","Residential Detached","S","13785 FRANKLIN ROAD","Bolivar Heights","$960,000","42","7","2014","8,302.00","House/Single Family","North Surrey","010-176-403","V3R 5K8","63.00",,
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261321205/0/60/45/d68156f231975383d25fa2a812ee1b48/16/5126f3134c6e75da8752db053c6f1673/261321205.JPG","V1090458","Residential Detached","S","7071 WILLIAMS ROAD","Broadmoor","$965,000","9","5","1965","8,970.00","House/Single Family","Richmond","004-053-524","V7A 1E7","69.00",,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261320873/0/60/45/6291e90cf248416b50459422a35b6ce5/16/fdf12004aa798f219912e974389593ca/261320873.JPG","V1090431","Residential Detached","S","860 WELLINGTON DRIVE","Princess Park","$966,000","12","4","1983","7,384.00","House/Single Family","North Vancouver","002-645-165","V7K 1K7","79.50",,
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261338823/0/60/45/ef0f6fe5f243f8ae0b6a26063fce1799/16/2c0a337bf753d3d42f23643815b097e2/261338823.JPG","V1091514","Residential Detached","S","3166 E 52ND AVENUE","Killarney VE","$968,000","3","5","1954","3,912.00","House/Single Family","Vancouver East","004-556-887","V5S 1T8","32.39",,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261108869/0/60/45/4e386df25238be6ceaa9b9c7c8299f80/16/94f085faf6e723f192c33715740dfe8d/261108869.JPG","V1074309","Residential Detached","S","5199 PANDORA STREET","Capitol Hill BN","$968,000","106","3","1930","6,100.00","House/Single Family","Burnaby North","007-727-411","V5B 1L7","121.30",,
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261242027/0/60/45/a5daaed16d876692012837c7fd87ebf2/15/ad18266611cef5817fec0d74df266181/261242027.JPG","F1422263","Residential Detached","S","743 LAXTON STREET","Poplar","$970,000","52","6","1982","0.00","House with Acreage","Abbotsford","013-380-028","V2T 6C4",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261342840/0/60/45/7068d91bdc9e83752856b0001d3be1e0/16/0b55b692cab407bb336ee4c2feb5e6ff/261342840.JPG","V1091811","Residential Detached","S","1032 E 61ST AVENUE","South Vancouver","$978,000","1","5","1974","4,026.00","House/Single Family","Vancouver East","013-443-534","V5X 2C4","33.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261325457/0/60/45/2ded7b488cb2fa20ed66562b63954735/16/0e177925d3ed073f11209c2f1e23fc47/261325457.JPG","V1090728","Residential Detached","S","5115 CHESTER STREET","Fraser VE","$980,000","7","3","1930","4,290.00","House/Single Family","Vancouver East","011-747-307","V5W 3B1","39.00",,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261296905/0/60/45/d40dce5a6bbe3b61b4547db21941d237/16/0afae5de24ad93e3dfb559e50ba49eee/261296905.JPG","V1088572","Residential Detached","S","1066 FOSTER AVENUE","Central Coquitlam","$980,000","16","5","1968","12,432.00","House/Single Family","Coquitlam","003-272-982","V3J 2M6","74.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261312594/0/60/45/7725ab7a5b713c30225b79f86b772df8/16/5241d167802035df3aaf180ac2de99f4/261312594.JPG","V1089809","Residential Detached","S","120 SIXTH AVENUE","Queens Park","$983,000","8","5","1911","6,552.00","House/Single Family","New Westminster","002-177-161","V3L 1T4","52.00",,
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261305611/0/60/45/f3a08b1c53d17dff2b819c2a6cd63a9f/16/b899ee4976c1e79e56df3341e36ada87/261305611.JPG","V1089438","Residential Detached","S","116 W 12TH AVENUE","Mount Pleasant VW","$988,000","13","4","1912","3,019.50","House/Single Family","Vancouver West","015-447-499","V5Y 1T7","24.75",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261276695/0/60/45/def2182e7ef9af6b8283c5d2cd2908b5/15/1fe15597a1966b16b78aaa44229f284b/261276695.JPG","F1423593","Residential Detached","S","974 STEVENS STREET","White Rock","$992,500","32","5","2003","4,101.00","House/Single Family","South Surrey White Rock","025-549-707","V4B 4X4","32.00",,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261310238/0/60/45/32f3044f7af2686bb4a284773abd3888/15/87b078e25e35008784de46e59cdbb142/261310238.JPG","V1089658","Residential Detached","S","817 KELVIN STREET","Harbour Chines","$995,000","16","4","1993","7,980.00","House/Single Family","Coquitlam","017-974-119","V3J 4W5","60.00",,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261308342/0/60/45/83c0d7df005683be90acbd1af088140e/16/88a0b18c1af741d6f9772be062f1c298/261308342.JPG","V1089490","Residential Detached","S","3605 E 27TH AVENUE","Renfrew Heights","$1,000,000","12","4","1977","3,630.00","House/Single Family","Vancouver East","013-568-485","V5R 1R3","33.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260824107/0/60/45/855d78e7d2d343b23d12c83c12b0f6ab/16/ca62f4764b34c8eea1cd8a4f9abdca5f/260824107.JPG","V1051483","Residential Detached","S","6251 SUNSHINE COAST HIGHWAY","Sechelt District","$1,005,000","226","3","1995","31,200.00","House/Single Family","Sunshine Coast","010-705-091","V0N 3A7","104.00",,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261310080/0/60/45/07355237639bf85334786bb1a0e101d3/16/4e5be8646cc379b150fd08d2ffb43d0f/261310080.JPG","V1089638","Residential Detached","S","10239 BRYSON DRIVE","West Cambie","$1,008,000","13","8","1993","6,588.00","House/Single Family","Richmond","017-742-358","V6X 3S7","68.01",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261318767/0/60/45/5f3621315bf8c4dd3ee8aa870f39b6c9/16/e6ef3b723b3f5a52f5da36bda1f8c286/261318767.JPG","V1090280","Residential Detached","S","7828 13TH AVENUE","East Burnaby","$1,010,000","4","6","1989","0.00","House/Single Family","Burnaby East","008-672-881","V3N 2E6","50.00",,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261246935/0/60/45/c4c87e5f850514fdff4f584f6ab3f5db/16/199e1aa2947eeb1d41a169c194b6e68c/261246935.JPG","V1084717","Residential Detached","S","4730 WESTLAWN DRIVE","Brentwood Park","$1,010,000","44","4","1959","0.00","House/Single Family","Burnaby North","010-150-111","V5C 3R3","52.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261309609/0/60/45/87674dde835b3ebd6517dfea58d0dfc2/16/aa3102e8d20f9230a3fed61847329193/261309609.JPG","V1089604","Residential Detached","S","8 N STRATFORD AVENUE","Capitol Hill BN","$1,023,000","15","6","2014","3,626.00","House/Single Family","Burnaby North","029-084-113","V5B 1K9","29.80",,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260775075/0/60/45/2781e5d05ca0addfdf1e15004290813f/16/7b41473c9576e2d0f8b1adfd7e58b41f/260775075.JPG","V1046897","Residential Detached","S","4070 NITHSDALE STREET","Burnaby Hospital","$1,025,000","255","3","1952","7,200.00","House/Single Family","Burnaby South","003-008-053","V5G 1P6","60.06",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261270527/0/60/45/8ef2a40d9c21d65dea9ece0403e72564/16/1d175e0ab8dde118600d4bf3a4a6a168/261270527.JPG","V1086639","Residential Detached","S","5007 IRMIN STREET","Metrotown","$1,026,400","35","4","2010","4,125.00","Other","Burnaby South","028-337-921","V5J 1Y6","33.00",,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260861420/0/60/45/a76d17a89c05f5ee298df2d2f5f09e7f/16/49ab33bcce10d48cd00a18b3c7ff7f27/260861420.JPG","V1054406","Residential Detached","S","11811 MONTEGO STREET","East Cambie","$1,035,000","219","7","2004","5,280.00","House/Single Family","Richmond","025-917-269","V6X 1H6","40.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261273906/0/60/45/4265e67ffb966508599ace90499a4473/16/f4d9c94b91f65bc5fcc7dac144d59abb/261273906.JPG","V1086818","Residential Detached","S","3342 WELLINGTON AVENUE","Collingwood VE","$1,037,500","31","4","1963","5,714.00","House/Single Family","Vancouver East","009-117-237","V5R 4Y2","41.26",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261317248/0/60/45/a6a03d8c21a61e9ef66c3fc151408f45/16/5c74f85b61a8bb87b4ca2bd702ef2ff1/261317248.JPG","V1090162","Residential Detached","S","1544 BROADVIEW COURT","Harbour Place","$1,040,000","4","3","1958","9,744.00","House/Single Family","Coquitlam","001-369-466","V3J 5X9","84.00",,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261057574/0/60/45/7870b5853e0f4c998072343043592663/16/3fb8bf5adc7a1099ab4d5a3123b0aa2e/261057574.JPG","V1070518","Residential Attached","S","2785 W 8TH AVENUE","Kitsilano","$1,055,000","136","3","2014","4,200.00","1/2 Duplex","Vancouver West","029-097-665","V6K 2B7","40.00",,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261327878/0/60/45/b897deb72670c963ce49c98589649de4/16/0c19a562ffcfc11dc3cfda098c68e131/261327878.JPG","V1091423","Residential Detached","S","239 E 22ND STREET","Central Lonsdale","$1,070,000","4","3","1950","6,885.00","House/Single Family","North Vancouver","011-144-980","V7L 3C5","50.00",,
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261143494/0/60/45/b2ae003e32a3293261dc834a2c370eb7/16/d90929c34d34c5a012c05e0259eac5aa/261143494.JPG","V1077011","Residential Attached","S","6121 OAK STREET","South Granville","$1,070,000","97","4","2009","0.00","Townhouse","Vancouver West","027-837-971","V6M 2W3",,,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260509953/0/60/45/19338cc694470edb738896b6579cda94/16/6e6755a2bec25f26c92e186b565fec62/260509953.JPG","F1320953","Residential Detached","S","23339 FRANCIS AVENUE","Fort Langley","$1,075,000","419","5","2006","7,986.00","House/Single Family","Langley","012-319-490","V1M 2R9","65.39",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261308373/0/60/45/3bd9b4d5c2d396ceee57f35d61c986a3/16/19b7a6d181d605ae31d93ddf4f66a37c/261308373.JPG","V1089493","Residential Attached","S","2401 1238 RICHARDS STREET","Yaletown","$1,080,000","12","2","1999","0.00","Apartment/Condo","Vancouver West","024-183-946","V6B 6M6",,,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261267085/0/60/45/ab22aa59360fcdab67f6ca77311f465b/16/92084fe2a12d87b9dbb52d5ac361f8cf/261267085.JPG","V1086436","Residential Detached","S","1358 PAQUETTE STREET","Burke Mountain","$1,080,000","30","5","2012","5,425.00","House/Single Family","Coquitlam","028-298-721","V3E 0G4","44.30",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261286831/0/60/45/9b48c8ca4d6f9a816bf5beb8b0212366/16/571e842df9d6bfd1c49cfd21a63a60cd/261286831.JPG","V1087755","Residential Detached","S","9140 PAULESHIN CRESCENT","Lackner","$1,085,000","21","3","1986","3,909.00","House/Single Family","Richmond","002-099-772","V7E 5X1",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261317170/0/60/45/af3fe2fbedef032046486df11a7d07fb/16/5e8b40b4d66f0e18247ebf35c58a6f16/261317170.JPG","V1090158","Residential Detached","S","7920 SHACKLETON DRIVE","Quilchena RI","$1,088,000","4","4","1986","4,124.00","House/Single Family","Richmond","002-936-623","V7C 5G9",,,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261101669/0/60/45/7c22dd1835d6c37cbd437a34612d2df5/16/ab7d1d57c825ca075432c7432177e66c/261101669.JPG","V1073750","Residential Attached","S","101 2165 ARGYLE AVENUE","Dundarave","$1,089,000","112","2","1974","0.00","Apartment/Condo","West Vancouver","003-717-739","V7V 1A5",,,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261317497/0/60/45/437e6441b8eb33b33bf31d20fc1ae02d/16/6034c0ca59a1737f1adf08f4fd64d4b9/261317497.JPG","V1090186","Residential Detached","S","1183 DEEP COVE PLACE","Deep Cove","$1,090,000","6","4","1986","7,888.00","House/Single Family","North Vancouver","004-427-084","V7G 2H1","72.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261166114/0/60/45/38659502459205ab9a9a96b284a5a086/16/af851e58cc8df5b2171626671161f3db/261166114.JPG","V1078636","Residential Detached","S","8208 ALPINE WAY","Alpine Meadows","$1,099,000","80","5","1973","10,720.00","House/Single Family","Whistler","008-825-289","V0N 1B8",,,
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261306766/0/60/45/bf70075adcdb25defc651975ecf3e2cd/16/ad3e41cadb525fee1a54f34b45668b1d/261306766.JPG","V1089385","Residential Detached","S","3868 NITHSDALE STREET","Burnaby Hospital","$1,100,000","11","3","1951","7,197.00","House/Single Family","Burnaby South","009-474-501","V5G 1P6","59.95",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261325514/0/60/45/7ec23a015cad6d696cac57345306cb31/16/da3de08b0e5abd9f06ded62774b6af3d/261325514.JPG","V1090742","Residential Detached","S","3872 GLEN DRIVE","Knight","$1,100,000","7","4","1925","3,476.55","House/Single Family","Vancouver East","004-180-381","V5V 4T1","33.00",,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261313626/0/60/45/8c4e5c25956cb2aefb19b094a9dfe447/16/eac1ef03880fa3278f89a4fd246d2eb8/261313626.JPG","V1089865","Residential Detached","S","7770 SPARBROOK CRESCENT","Champlain Heights","$1,100,000","6","3","1973","6,088.00","House/Single Family","Vancouver East","007-885-831","V5S 3K3","60.25",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261224599/0/60/45/ac054a486b8057ad9d4c13d5dcd8cd65/16/2a1a39cec30dfb58ecd19ee7c35607ec/261224599.JPG","V1082993","Residential Detached","S","417 SIXTH AVENUE","GlenBrooke North","$1,100,000","50","8","1910","9,794.00","House/Single Family","New Westminster","010-141-022","V3L 1T9","74.20",,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261314333/0/60/45/5af06d0be5083da867803ba04235c6d3/16/b8198d51c9727ccb5f18f41db984bee4/261314333.JPG","V1089930","Residential Attached","S","202 1550 W 15TH AVENUE","Fairview VW","$1,100,000","12","3","1994","0.00","Apartment/Condo","Vancouver West","018-263-178","V6J 2K6",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260863414/0/60/45/cffd7d444cb93e575aa13c8efb6c279c/16/d108d36b09168a083e5b95431f7d22ad/260863414.JPG","V1054603","Residential Detached","S","8811 CULLEN CRESCENT","Broadmoor","$1,100,000","213","4","1976","7,088.00","House/Single Family","Richmond","000-473-065","V6Y 2W9",,,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261325231/0/60/45/719f0c10520fe86c934fd0c5bd58fc61/16/2f445bf6d36e23f25821d9f4169310f5/261325231.JPG","V1090700","Residential Detached","S","4529 MCKEE STREET","South Slope","$1,101,000","7","3","1956","7,021.00","House/Single Family","Burnaby South","010-176-071","V5J 2S9","59.00",,
