"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261282584/0/60/45/21751a1c1f4d713b82d92880b85c3929/16/76d223c013932236e1f30437767dee2d/261282584.JPG","V1087413","Residential Attached","S","206 5500 ARCADIA ROAD","Brighouse","$275,000","35","2","1989","0.00","Apartment/Condo","Richmond","014-699-478","V6X 2G9",,,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261349982/0/60/45/404ebc334d3c167f63420fc3a781181f/13/b16226a66f4af2df08b651735c632c8b/261349982.JPG","N240763","Residential Detached","S","9023 75TH STREET","Fort St. John - City SE","$275,000","9","4","1972","7,350.00","House/Single Family","Fort St. John (Zone 60)","012-452-653","V1J 2Z1","49.00",,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261340486/0/60/45/2f6c082ce3fb22f096e294c983ac30f0/16/8b1018152aa31465883bfbac8423e29a/261340486.JPG","V1091649","Residential Attached","S","405 1010 HOWE STREET","Downtown VW","$275,000","6","1","1982","0.00","Apartment/Condo","Vancouver West","023-598-620","V6Z 1P5",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261349796/0/60/45/9d7e5acbb9c8b312f9cb6e7adb89bbf0/16/650e66299adbf77b99f09d42e58bd16c/261349796.JPG","V1092402","Residential Attached","S","103 2488 WELCHER AVENUE","Central Pt Coquitlam","$277,500","7","1","2005","0.00","Apartment/Condo","Port Coquitlam","026-598-477","V3C 1X7",,,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261298046/0/60/45/96fb71272dead717d7ab987b537038dc/13/94f514033997c03a9878df866c7507f0/261298046.JPG","N240267","Residential Detached","S","3636 FORBES ROAD","Lac la Hache","$278,000","34","4","9999","0.00","House with Acreage","100 Mile House (Zone 10)","009-983-007","V0K 1T1","0.00",,
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260848439/0/60/45/5742788690821515668a2df79694c781/16/1c000d8fb9c4da64456d916e347d6d5f/260848439.JPG","V1053489","Residential Attached","S","217 8880 COOK ROAD","Brighouse","$278,000","231","3","1979","0.00","Apartment/Condo","Richmond","001-541-293","V6Y 2Y4",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261249092/0/60/45/01e601d5f64c466cfe4339b894469f5d/15/f2c73eec077944e8e5d0ac795812e46c/261249092.JPG","F1422580","Residential Attached","S","113 15300 17TH AVENUE","King George Corridor","$278,000","53","2","1988","0.00","Apartment/Condo","South Surrey White Rock","010-266-101","V4A 8Y6","0.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261372707/0/60/45/3e1339fbd9f1cd56a5a4016f1aa5dc04/16/00f510a6a4e811c824c7a9c778ca6396/261372707.JPG","V1093851","Residential Attached","S","107 5725 TEREDO STREET","Sechelt District","$279,900","161","0","2014","0.00","Other","Sunshine Coast","029-285-704","V0N 3A0",,,
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260678856/0/60/45/6319be099550a1ec98b555108ce19f92/16/fc3d087c4ac8ba8c339d0427160752ac/260678856.JPG","V1038257","Residential Attached","S","1801 3008 GLEN DRIVE","North Coquitlam","$280,000","334","1","2013","0.00","Apartment/Condo","Coquitlam","029-188-300","V3B 0J5",,,
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261143399/0/60/45/5ced300d88490efc06259653d79b6006/16/d96c2800775f6c8ec4ff7180617644e5/261143399.JPG","V1076999","Residential Attached","S","205 5500 ARCADIA ROAD","Brighouse","$280,000","111","2","1989","0.00","Apartment/Condo","Richmond","014-699-419","V6X 2G9",,,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261361128/0/60/45/94bf5b9759f0e0b4b0c8c042181558a4/13/4e19bead461e8b73da7a1e2d9efc789b/261361128.JPG","N240859","Residential Detached","S","9212 90TH STREET","Fort St. John - City SE","$280,000","5","5","1979","0.00","House/Single Family","Fort St. John (Zone 60)","013-053-485","V1J 4W2","50.00",,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261297821/0/60/45/b2f4fdfe22e1322e0bf7281ddce944b1/14/92e52b456ba8143396dc58fefa8c58b4/261297821.JPG","H1404038","Residential Detached","S","46053 REECE AVENUE","Chilliwack N Yale-Well","$280,000","37","3","9999","0.00","House/Single Family","Chilliwack","012-325-201","V2P 3A6","63.00",,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261335059/0/60/45/50edd067f1c2fe0fca9c34df08832879/16/0dea29331f6a3f419ea3273341b525ea/261335059.JPG","V1091382","Residential Attached","S","506 215 12TH STREET","Uptown NW","$281,500","12","2","1997","0.00","Apartment/Condo","New Westminster","023-678-186","V3M 4H4",,,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1094562","Residential Attached","S","604 231 PENDER STREET","Mount Pleasant VE","$281,900","1","0","2016","0.00","Apartment/Condo","Vancouver East","800-090-673","V6A 1T8",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261321052/0/60/45/1d1b6d25d546912ef851b999097c62ab/15/8eed4926585d0b7a3215e2811c7d9d35/261321052.JPG","F1425158","Residential Attached","S","425 10838 CITY PARKWAY","Whalley","$282,000","17","3","2005","0.00","Apartment/Condo","North Surrey","026-177-978","V3T 5X9",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261326089/0/60/45/c63e2b5f2997606c07d23d033528353a/16/68d208ec6e92e7ab9ae097e87dfbabca/261326089.JPG","V1090757","Residential Attached","S","1407 14 BEGBIE STREET","Quay","$283,000","21","1","2010","0.00","Apartment/Condo","New Westminster","028-099-834","V3M 0C4",,,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261255008/0/60/45/ee6cbb029233a1c0b6276cff18f6be61/16/8138309677745e4fe81faeecde628062/261255008.JPG","V1085325","Residential Attached","S","112 750 PRAIRIE AVENUE","Riverwood","$284,000","54","2","1989","0.00","Townhouse","Port Coquitlam","015-186-156","V3B 1R8",,,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261321588/0/60/45/864e36ae7e109553a6dfa56552b7c9c3/16/e4c66acd372024abff3ede77ad6e73d1/261321588.JPG","F1425189","Residential Attached","S","210 15850 26TH AVENUE","Grandview Surrey","$284,220","27","2","2010","0.00","Apartment/Condo","South Surrey White Rock","028-261-402","V3Z 2N6",,,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261327875/0/60/45/756ec1a8b976b341aa767d56c88609d1/16/7cd4bd69633cfb1571cf546f0bd9a8a9/261327875.JPG","F1425445","Residential Attached","S","209 15850 26TH AVENUE","Grandview Surrey","$284,220","27","2","2010","0.00","Apartment/Condo","South Surrey White Rock","028-261-399","V3Z 2N6",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261241999/0/60/45/7f81d95715cdcce6196f704a4353ce14/13/04b200357c30fa7ab51fe1895359a367/261241999.JPG","N239648","Residential Detached","S","436 REDDEN ROAD","Quesnel - Town","$285,000","62","3","1999","0.00","House/Single Family","Quesnel (Zone 28)","008-231-176","V2J 5G6","0.00",,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261327642/0/60/45/62eafebf4fe4991f1a29f66aae45b5e4/14/8e4b77b0164284c8d53d8d60072084c0/261327642.JPG","F1425428","Residential Attached","S","65 34332 MACLURE ROAD","Central Abbotsford","$285,000","21","3","1996","0.00","Townhouse","Abbotsford","023-144-122","V2S 7S8",,,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","N240791","Residential Detached","S","752 SELWYN CRESCENT","Foothills","$285,000","5","3","9999","7,594.00","House/Single Family","PG City West (Zone 71)","007-090-447","V2M 5H8",,,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261353560/0/60/45/80e104ab9503c954a38570d9dbae42f6/16/b48d92194a3ea05be86603b26ff24b81/261353560.JPG","V1092503","Residential Attached","S","510 1188 RICHARDS STREET","Yaletown","$285,000","6","0","1995","0.00","Apartment/Condo","Vancouver West","023-247-606","V6B 3E6",,,
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261040922/0/60/45/c5d3acc5ee517ba841ac81c1f9f8be64/13/70ed79571bed5696e666e81d86c0037a/261040922.JPG","N236866","Residential Attached","S","307 11203 105TH AVENUE","Fort St. John - City NW","$285,900","154","2","2014","0.00","Apartment/Condo","Fort St. John (Zone 60)","800-088-637","V1J 3Z6",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261363537/0/60/45/d6d2967cd5bd68ae407ce38ea1b1d98e/16/8a021b907e6da8c7cd86a265c1452acd/261363537.JPG","V1093259","Residential Attached","S","1803 668 COLUMBIA STREET","Quay","$285,900","0","1","2015","0.00","Apartment/Condo","New Westminster","800-087-998","V3M 1A9",,,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261347986/0/60/45/60c552518badb4f81b4483afd4535b1a/16/dc08cdc9cfef605fadfcb33fbae8c32d/261347986.JPG","V1092159","Residential Attached","S","110 2221 GONDOLA WAY","Whistler Creek","$286,000","8","1","1990","0.00","Apartment/Condo","Whistler","017-656-346","V0N 1B2",,,
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/259606249/0/60/45/68ab51d832f4e10a991a0941c74f88c2/16/0b90ffa4f15c0fefdd375b2e40a1dd66/259606249.JPG","V960055","Land Only","S","LOT 4 PINEHAVEN PLACE","Pender Harbour Egmont","$287,000","863",,,"8,940.00",,"Sunshine Coast","026-920-565","V0N 1S0","79.50","Road Access","House/Single Family"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261339681/0/60/45/ecee443e5e4e339e25b0067d5353bf10/16/bdbb1c80b17c9b90a118494a5b94cf42/261339681.JPG","V1091584","Residential Attached","S","314 7383 GRIFFITHS DRIVE","Highgate","$287,500","17","1","2000","0.00","Apartment/Condo","Burnaby South","024-793-647","V5E 4M8",,,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261339383/0/60/45/53fac55b274ed2553f3fda921899e768/16/0cb950283f4c5615ab5843453a7e724c/261339383.JPG","V1091595","Residential Attached","S","1501 6461 TELFORD AVENUE","Metrotown","$288,000","9","1","2014","0.00","Apartment/Condo","Burnaby South","029-340-471","V5H 0B7",,,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260816515/0/60/45/bdb7f3f0d3f395f96abeb0e820af7512/13/59d85c8665afed9b381476edce96e694/260816515.JPG","N233722","Residential Detached","S","8299 ST JOHN CRESCENT","St. Lawrence Heights","$288,000","246","4","1991","4,607.00","House/Single Family","PG City South (Zone 74)","008-021-538","V2N 4H6","0.00",,
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261120705/0/60/45/6911d96a5bde21f7bad822b3fa42e052/15/c13be1e380eba94ee470c446ec85d708/261120705.JPG","F1417501","Residential Attached","S","123 5888 144TH STREET","Sullivan Station","$288,022","117","2","2014","0.00","Townhouse","Surrey","900-571-815","V3X 0G8",,,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261231582/0/60/45/c70fc6cfbcc19fd6c2042accd88c520f/13/822530a36aec0cedf0fc4c906c39304a/261231582.JPG","N239545","Residential Detached","S","4829 SCOTT AVENUE","Terrace - City","$289,000","62","4","1969","0.00","House/Single Family","Terrace (Zone 88)","010-553-941","V8G 2B5","80.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261369426/0/60/45/10d93b626dc3559a0e4898b12fec0424/16/7743de77dd1fad06d441660d608f9cfd/261369426.JPG","V1093608","Residential Attached","S","304 12655 190A STREET","Mid Meadows","$289,900","0","2","2014","0.00","Apartment/Condo","Pitt Meadows","800-090-425","V0V 0V0",,,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261114426/0/60/45/d9c9d68d9b24c31e434b6c12984ef2e1/16/eec5ac40661e2eb0e4bc59ead481a4fd/261114426.JPG","V1074847","Residential Detached","S","22610 121ST AVENUE","East Central","$290,000","123","3","9999","6,370.00","House/Single Family","Maple Ridge","006-577-121","V2X 3T4","49.00",,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261164583/0/60/45/8c0c1bedde900770211328823c0db24c/16/b61f7a45e4ba1a94fde43feee5a052a5/261164583.JPG","V1078469","Residential Attached","S","309 1533 E 8TH AVENUE","Grandview VE","$290,000","97","1","2009","0.00","Apartment/Condo","Vancouver East","027-861-881","V5N 1T6",,,
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260965751/0/60/45/448cf2f17721eb880b90b5c3fd4e96b4/13/a5417af1ee3ff09ff58115c1b81da24a/260965751.JPG","N235672","Residential Detached","S","13760 CHIEF LAKE ROAD","Chief Lake Road","$290,000","187","3","9999","0.00","House/Single Family","PG Rural North (Zone 76)","005-558-093","V2K 5K1","0.00",,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261193347/0/60/45/7d6b008517811cdac80a54a3cfb70927/16/0cca7afa9e5029aadd95dad0859ea46b/261193347.JPG","V1080576","Residential Attached","S","308 1466 PEMBERTON AVENUE","Downtown SQ","$293,000","88","2","1997","0.00","Apartment/Condo","Squamish","023-886-790","V8B 0K1",,,
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261357153/0/60/45/70121bb0f0bbfe889d8f34038f85bce7/16/f1a13aa7e2774220e0535e125ef5b27d/261357153.JPG","V1092776","Residential Attached","S","902 8851 LANSDOWNE ROAD","Brighouse","$294,000","6","1","1996","0.00","Apartment/Condo","Richmond","019-117-965","V6X 3X7",,,
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261353699/0/60/45/9a925046317a9e4a13d905ef811beddb/15/d4021c589516a970af2372fa575a5585/261353699.JPG","F1426263","Residential Detached","S","1942 CATALINA CRESCENT","Abbotsford West","$294,000","6","4","1976","0.00","House/Single Family","Abbotsford","005-920-230","V2T 3W1","60.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261203571/0/60/45/fdc668ce666fbf351b2d62ac7c6e1097/16/0b26fbfcd3d2f1c1cdeb5937aea79e86/261203571.JPG","V1081436","Residential Attached","S","411 3255 SMITH AVENUE","Central BN","$294,676","78","1","2012","0.00","Apartment/Condo","Burnaby North","028-857-062","V5G 0B5",,,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261335860/0/60/45/c347766ee5dcd67dcc6fb5000ade58cd/16/263fc47e28d647d65f475244178850cd/261335860.JPG","V1091705","Residential Attached","S","204 811 HELMCKEN STREET","Downtown VW","$294,800","6","1","1995","0.00","Apartment/Condo","Vancouver West","018-999-344","V6Z 1B1","0.00",,
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261331000/0/60/45/af6afba9e5aeb4d72dad4aa7396bcc41/16/14695a186b259e2d453b7909436331a4/261331000.JPG","V1091109","Residential Attached","S","206 550 SEABORNE PLACE","Riverwood","$294,900","15","2","2015","0.00","Apartment/Condo","Port Coquitlam","800-089-906","V3B 0J4",,,
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261369911/0/60/45/6c246bf40fdffcb3c03ac4de474476c7/16/961026e1c7dc21ce449d0a97de6f69bf/261369911.JPG","V1093654","Residential Attached","S","408 550 SEABORNE PLACE","Riverwood","$294,900","1","1","2014","0.00","Apartment/Condo","Port Coquitlam","800-090-438","V3B 0J4",,,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261191844/0/60/45/e6677890809bef719b457b32586f0646/16/bb44a152a803703b6fade594ea4b5449/261191844.JPG","V1080506","Residential Attached","S","414 1385 DRAYCOTT ROAD","Lynn Valley","$295,000","89","2","1977","0.00","Apartment/Condo","North Vancouver","003-946-649","V7J 3K9",,,
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261147745/0/60/45/702091aff4e939f102f139f9d3e37e2a/16/0ae19318195bbcf30b3efda429bd11d1/261147745.JPG","V1077303","Residential Attached","S","102 6833 VILLAGE GREEN","Highgate","$295,000","106","2","2001","0.00","Apartment/Condo","Burnaby South","024-733-539","V5E 4M1",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261346122/0/60/45/8f691cbf7c2a8ead7b0f11520efc56f9/15/9bcb70e72a86f314618644a812513316/261346122.JPG","F1426028","Residential Attached","S","315 15988 26 AVENUE","Grandview Surrey","$295,000","13","2","2009","0.00","Apartment/Condo","South Surrey White Rock","027-738-540","V3S 5K3","0.00",,
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261350301/0/60/45/1a0eaa83a28f27462fe2b6759db0f1b4/13/02dfd41e22a3710e9f34404fb77dced6/261350301.JPG","N240764","Residential Attached","S","10862 102ND STREET","Fort St. John - City NW","$295,000","19","3","1978","0.00","Townhouse","Fort St. John (Zone 60)","004-853-172","V1J 4X7",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261291908/0/60/45/a4e5f190b9276d7c7f427f0013b5ece7/15/7d9e5a3c1b5c6bf49f758cf5f88bad55/261291908.JPG","F1424128","Residential Attached","S","81 15175 62A AVENUE","Sullivan Station","$298,000","38","3","2005","0.00","Townhouse","Surrey","026-440-725","V3S 1X1","0.00",,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261275452/0/60/45/27cb2edf3637bc62f728ac5eb5c04275/15/03fd3bb49cb627c54ff76c2f5942fc9a/261275452.JPG","F1423549","Residential Attached","S","83 8250 209B STREET","Willoughby Heights","$298,000","41","2","2012","0.00","Townhouse","Langley","028-711-653","V2Y 0J7",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261353647/0/60/45/431b2632eec3c07801df6f0048ab1987/15/df6b739a8513c809e37870f9d0349970/261353647.JPG","F1426264","Residential Detached","S","144 33751 7TH AVENUE","Mission BC","$298,000","8","2","2000","0.00","House/Single Family","Mission","024-527-009","V2V 7C2",,,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261092572/0/60/45/e1b82422fdb5ea817ba1cc082d26983c/16/9a1a83217324e41720410c6c8c692642/261092572.JPG","F1416372","Residential Attached","S","11976 90TH AVENUE","Annieville","$298,000","129","3","1984","0.00","Townhouse","N. Delta","000-791-903","V4C 3H6",,,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261312257/0/60/45/6504c93b1398f8d6bd40379cc7416f50/16/5c5579dc08ea31950dc4c9d216f8660d/261312257.JPG","V1089745","Residential Attached","S","205 5775 IRMIN STREET","Metrotown","$298,000","28","1","2010","0.00","Apartment/Condo","Burnaby South","028-149-271","V5J 0C3",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261350103/0/60/45/f2c1700fae48accdff49f2a475cb1e0f/14/3c343625cbd88a87a67709ca9ae7ea86/261350103.JPG","H1404326","Residential Attached","S","4 45137 NICOMEN CRESCENT","Vedder S Watson-Promontory","$298,800","8","3","2011","0.00","Townhouse","Sardis","028-295-447","V2R 0R3",,,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261354839/0/60/45/e81ab6260922c718a17b061b4b1de688/16/5d0d5b1c956795dbcd443e2d215d885e/261354839.JPG","V1092627","Residential Attached","S","514 1045 HARO STREET","West End VW","$299,900","6","1","1981","0.00","Apartment/Condo","Vancouver West","006-062-342","V6E 3Z8",,,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260934791/0/60/45/95837f2f2222eea1d49611e5285843aa/16/21afb337e1184a1b6d3da8edbc937208/260934791.JPG","V1060640","Residential Attached","S","33 10151 240 STREET","Albion","$299,900","196","3","2014","0.00","Townhouse","Maple Ridge","800-085-522","V0V 0V0",,,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261138854/0/60/45/9a2cdcac4dca856ac58c34962891f50a/13/5b719500131fd779c9db04de6c851a8f/261138854.JPG","N238296","Residential Detached","S","7789 LEYDEN CRESCENT","Lower College","$299,900","111","4","1985","7,000.00","House/Single Family","PG City South (Zone 74)","008-809-127","V2N 3R8","0.00",,
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261278498/0/60/45/2c59a5e63a06731f0df8cbe429b3d070/16/9bcbfdc9ec75f2db9de21c9f3c8e765e/261278498.JPG","V1087118","Residential Attached","S","11 1419 E 1ST AVENUE","Grandview VE","$300,500","44","1","2015","0.00","Townhouse","Vancouver East","800-089-177","V0V 0V0",,,
