"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"R2317258","Residential Detached","S","9179 161 STREET","Fleetwood Tynehead","1989","House/Single Family","29","Surrey","Surrey","2/23/2019","Quentin Lemmer","2","$3,707.35","10/23/2018","013-341-103",,,"11/15/2018","$955,000","$443.16","0.97","3","4","RF","$988,888","23","2,155","$443.16","0.97","House/Single Family","1",,"604-561-6794","3.22% ON THE FIRST $100,000 AND 1.15% ON BALANCE",,"28.7","1","37.38",,,"4","V4N 3E5",,,"BC",,,,
"R2285716","Residential Detached","S","1637 OUGHTON DRIVE","Mary Hill","1965","House/Single Family","53","Port Coquitlam","Port Coquitlam","12/31/2018","JOHN","2","$2,932.60","7/4/2018","008-966-940",,,"11/11/2018","$955,000","$389.00","0.96","3","4","RS-1","$995,000","130","2,455","$389.00","0.87","House/Single Family","1",,"604-250-4005","3.255%-1ST $100K/1.1625% BAL",,,"2","999.00",,,"8","V3C 1H8",,,"BC",,,,
"R2309523","Residential Attached","S","2110 777 RICHARDS STREET","Downtown VW","2016","Apartment/Condo","2","Vancouver West","Vancouver","3/24/2019","LEONARD","2","$2,485.83","9/24/2018","029-847-435","50","$365.00","11/9/2018","$960,000","$1,288.59","0.87","2","2","CD-1","$1,100,000","46","745","$1,288.59","0.81","Apartment/Condo","1",,"778-389-5529","3.255% ON 1ST $100,000.00 AND 1.1625% ON REMAINING BALANCE","TELUS GARDEN",,"0",,,,"1","V6B 0M6",,"OWNER NEVER LIVED IN","BC",,,,
"R2296703","Residential Detached","S","12401 DEWDNEY TRUNK ROAD","Steelhead","1990","House/Single Family","28","Mission","Mission","7/31/2019","Touchbase","4","$3,497.12","8/9/2018","006-765-203",,,"11/11/2018","$960,000","$351.52","0.98","4","5","A-2","$975,000","94","2,731","$351.52","0.96","House/Single Family","1",,"604-826-9000","S-3.22% 1ST 100K/1.15% BAL BASED ON THE FIRST PHYSICAL INTRODUCTION, OTHERWISE $250",,"160","2","103.75",,,"8","V4S 1L7",,,"BC",,,,
"R2318877","Residential Detached","S","3412 148 STREET","King George Corridor","2007","House/Single Family","11","South Surrey White Rock","Surrey","4/30/2019","Randy or Jeremy","3","$3,752.53","10/26/2018","026-685-825",,,"11/6/2018","$960,000","$414.69","0.96","4","4","RF-9","$999,900","11","2,315","$414.69","0.96","House/Single Family","2",,"604-992-9576","3.22% ON THE 1ST $100,000 AND 1.15% ON THE BALANCE.","Elgin Brook","92","1","30.00",,,"3","V4P 1A6",,,"BC",,,,
"R2319472","Residential Detached","S","3553 YORK STREET","Glenwood PQ","1968","House/Single Family","50","Port Coquitlam","Port Coquitlam","4/10/2019","Zac Dhillon","2","$3,797.66","10/29/2018","005-401-160",,,"11/10/2018","$960,000","$466.47","0.96","2","3","RS1","$999,988","12","2,058","$466.47","0.96","House/Single Family","1",,"604-366-1000","3.22% ON 1ST $100,000.00 AND 1.16% ON BALANCE",,,"2","0.00",,,"6","V3B 4A8",,,"BC",,,,
"R2323082","Residential Attached","S","1406 210 SALTER STREET","Queensborough","2017","Apartment/Condo","1","New Westminster","New Westminster","1/12/2019","LAURIE MELO","2","$3,574.64","11/11/2018","030-175-640","22","$407.56","11/12/2018","$965,900","$800.25","1.00","2","2","RMW2A","$965,900","1","1,207","$800.25","1.00","Apartment/Condo","0",,"604-725-8126","3.55% ON FIRST $100,000/1.2% ON BAL + $10,000 BONUS PAYABLE UPON FIRM CONTRACT",,,"1",,,,"1","V3M 0J9",,,"BC",,,,
"R2304868","Residential Detached","S","1273 163A STREET","King George Corridor","1986","House/Single Family","32","South Surrey White Rock","Surrey","3/10/2019","TOUCHBASE","2","$4,295.03","9/10/2018","002-139-367",,,"11/7/2018","$975,000","$541.67","0.98","3","3","RES","$999,800","58","1,800","$541.67","0.89","House/Single Family","1",,"604-541-4888","3.22% ON FIRST $100,000 & 1.15% ON BALANCE","OCEAN VILLAGE","153","2","57.00",,,"6","V4A 8E6",,"upon offer","BC",,,,
"R2317425","Residential Detached","S","10630 RIVER ROAD","Nordel","1948","House/Single Family","70","N. Delta","Delta","1/24/2019","Sara","2","$3,158.95","10/24/2018","001-762-125",,,"11/15/2018","$975,000","$515.06","0.98","2","3","RD3","$999,900","22","1,893","$515.06","0.98","House/Single Family","1",,"604-202-8881","3.22% ON THE 1ST $100,000 / 1.15% ON THE REMAINDER",,"181.33","0","72.60",,,"6","V4C 2R7",,,"BC",,,,
"R2314087","Residential Detached","S","8246 150 A STREET","Bear Creek Green Timbers","1996","House/Single Family","22","Surrey","Surrey","12/30/2018","Tom McConnell","3","$4,575.39","10/10/2018","018-571-841",,,"11/9/2018","$975,000","$214.62","0.98","4","7","SF","$999,999","30","4,543","$214.62","0.98","House/Single Family","2",,"604-583-2000","3.22% ON 1ST $100,000 AND 1.15% ON BALANCE",,"irreg","2","45.00",,,"6","V3S 8H9",,,"BC",,,,
"R2317391","Residential Detached","S","14625 80A AVENUE","Bear Creek Green Timbers","2002","House/Single Family","16","Surrey","Surrey","12/23/2018","Use Touchbase please","5","$4,198.75","10/23/2018","024-977-888",,,"11/7/2018","$975,000","$316.46","0.98","6","6","CD","$1,000,000","15","3,081","$316.46","0.98","House/Single Family","2",,"604-507-0200","3.22% ON THE FIRST $100,000 AND 1.15% ON THE REMAINING BALANCE UPON FIRST PHYSICAL INTRODUCTION, OTHERWISE $500",,"103","2","53.00",,,"5","V3S 9T8",,,"BC",,,,
"R2320376","Residential Attached","S","109 2288 MARSTRAND AVENUE","Kitsilano","1998","Apartment/Condo","20","Vancouver West","Vancouver","5/2/2019","Alfonso","2","$2,148.67","11/2/2018","024-189-774",,"$588.70","11/6/2018","$975,000","$969.18","0.98","2","3","CD-1","$999,000","4","1,006","$969.18","0.98","Apartment/Condo","1",,"604-889-7034","3.22% ON 1ST $100K AND 1.15% ON BAL","THE DUO",,"1",,,,,"V6K 4S9",,,"BC",,,,
"R2300263","Residential Detached","S","22715 HOLYROOD AVENUE","East Central","2004","House/Single Family","14","Maple Ridge","Maple Ridge","8/30/2019","TERRY","3","$5,145.39","8/24/2018","025-842-170",,,"11/6/2018","$975,000","$246.52","0.98","4","5","RS1","$999,800","74","3,955","$246.52","0.78","House/Single Family","1",,"604-671-6055","3.255% ON THE FIRST $100,000 AND 1.1625% ON THE BAL",,,"2","0.00",,,"5","V2X 6E7",,,"BC",,,,
"R2284613","Residential Detached","S","13 4771 GARRY STREET","Steveston South","1997","Townhouse","21","Richmond","Richmond","12/31/2018","Wendy Tian","2","$2,777.85","6/28/2018","023-620-200",,"$367.00","11/7/2018","$975,000","$532.79","0.86","3","3","ZT22","$1,138,000","132","1,830","$532.79","0.83","Townhouse","1",,"604-375-6030","3.1225% ON THE 1ST 100K; 1.1625% ON BALANCE","Garry Corner",,"1",,,,"2","V7E 2T9",,,"BC",,,,
"R2314622","Residential Attached","S","5 1638 E GEORGIA STREET","Hastings","2006","Townhouse","12","Vancouver East","Vancouver","12/31/2018","Txt Mike Please","2","$2,594.13","10/11/2018","026-797-046",,"$283.01","11/4/2018","$975,000","$775.04","0.98","2","3","RM-4","$999,900","24","1,258","$775.04","0.98","Townhouse","1",,"604-616-0115","3.255% ON THE FIRST $100,000 AND 1.1625% ON THE BALANCE","Woodshire",,"1",,,,"1","V5L 2B2",,,"BC",,,,
"R2288468","Residential Detached","S","14827 SPENSER DRIVE","Bear Creek Green Timbers","1990","House/Single Family","28","Surrey","Surrey","1/10/2019","Santosh Hayre","3","$4,074.00","7/10/2018","012-427-802",,,"11/11/2018","$978,000","$315.48","0.99","3","6","SFD","$988,000","124","3,100","$315.48","0.89","House/Single Family","2",,"604-825-7902","S-3.22% 1ST 100K/1.15% BAL",,"120","2","60.00",,,"6","V3S 7K6",,,"BC",,,,
"R2293482","Residential Detached","S","1355 53A STREET","Cliff Drive","1966","House/Single Family","52","Tsawwassen","Delta","11/30/2018","Gene","2","$4,315.08","7/30/2018","008-987-581",,,"11/8/2018","$980,000","$470.48","0.89","3","3","SFD","$1,098,000","101","2,083","$470.48","0.86","House/Single Family","1",,"778-668-7253","3.22% ON THE FIRST $100K AND 1.1625% ON THE BALANCE",,,"2","0.00",,,"6","V4M 3E8",,,"BC",,,,
"R2316914","Residential Detached","S","6048 163B STREET","Cloverdale BC","2011","House/Single Family","7","Cloverdale","Surrey","1/4/2019","Suzanne Auzin","3","$3,565.93","10/18/2018","027-201-678",,,"11/12/2018","$980,000","$398.86","0.98","4","3","SFR","$999,000","25","2,457","$398.86","0.98","House/Single Family","1",,"604-780-9004","S-3.22% 1ST 100K/1.15% BAL",,"41","1","73.00",,,"4","V3S 2H7",,,"BC",,,,
"R2319160","Residential Attached","S","32 3036 W 4TH AVENUE","Kitsilano","1998","Townhouse","20","Vancouver West","Vancouver","5/1/2019","MARK RILEY","2","$2,127.64","10/29/2018","024-122-327",,"$338.86","11/1/2018","$980,000","$1,040.34","0.98","2","2","RM4","$998,000","3","942","$1,040.34","0.98","Townhouse","1",,"604-722-1785","3.22% ON THE FIRST $100K AND 1.15% ON BALANCE",,,"1",,,,"2","V6K 1R4",,,"BC",,,,
"R2320747","Residential Detached","S","31008 UPPER MACLURE ROAD","Abbotsford West","2010","House/Single Family","8","Abbotsford","Abbotsford","4/30/2019","Jag Sidhu","5","$4,843.14","11/2/2018","027-372-961",,,"11/12/2018","$980,000","$334.70","0.98","5","6","RS3","$998,888","10","2,928","$334.70","0.98","House/Single Family","2",,"778-552-3637","S-3.22% 1ST 100K/1.15% BAL",,"94.54","1","70.00",,,,"V2T 5K9",,"Upon accepted offer","BC",,,,
"R2295489","Residential Detached","S","2719 GOLDSTREAM CRESCENT","Coquitlam East","1985","House/Single Family","33","Coquitlam","Coquitlam","3/31/2019","Rebecca","2","$4,483.43","8/7/2018","003-964-256",,,"11/11/2018","$980,000","$478.52","0.89","3","3","SFD","$1,099,000","96","2,048","$478.52","0.82","House/Single Family","1",,,"2.5% - 1ST 100,000 & 1.15% ON BALANCE",,,"2","0.00",,,"2","V3C 5K5",,,"BC",,,,
"R2240870","Residential Attached","S","C505 3333 BROWN ROAD","West Cambie","2018","Apartment/Condo","0","Richmond","Richmond","12/31/2018","Eric  - Text / TB","2","$2,297.11","2/19/2018","030-342-783",,"$416.81","11/1/2018","$980,000","$855.15","0.98","2","3","ZHR12","$1,000,000","255","1,146","$855.15","0.90","Apartment/Condo","0",,"604-218-6188","3.255% ON 1ST $100,000 & 1.1625% ON BALANCE","AVANTI",,"0",,,,"1","V6X 0P6",,"Vacation Home -","BC",,,,
"R2319686","Residential Detached","S","14020 113 AVENUE","Bolivar Heights","1986","House/Single Family","32","North Surrey","Surrey","4/30/2019","Roger","3","$3,932.65","10/29/2018","000-576-034",,,"11/14/2018","$985,000","$328.33","0.95","3","5","RF","$1,039,000","16","3,000","$328.33","0.95","House/Single Family","2",,"604-377-1944","3.22% ON THE 1ST $100,000 + 1.15% ON THE BALANCE",,,"2","59.04",,,"6","V3R 2J8",,,"BC",,,,
"R2294391","Residential Detached","S","18669 61A AVENUE","Cloverdale BC","1988","House/Single Family","30","Cloverdale","Surrey","11/30/2018","GEORGE HARPER","2","$3,586.66","7/31/2018","008-728-216",,,"11/3/2018","$985,000","$401.39","0.99","3","4","SF","$999,000","95","2,454","$401.39","0.94","House/Single Family","1",,"604-530-4141","S-3.22% 1ST 100K/1.15% BAL",,"125","2","42.60",,,"5","V3S 7P5",,,"BC",,,,
"R2317609","Residential Detached","S","6977 206 STREET","Willoughby Heights","2018","House/Single Family","0","Langley","Langley","3/31/2019","Uman","3","$5,013.71","10/24/2018","029-821-827",,,"11/9/2018","$987,000","$299.64","0.99","4","6","RCL(B)","$999,888","16","3,294","$299.64","0.94","House/Single Family","2",,"604-700-4442","3.22% ON FIRST $100K AND 1.15% ON BALANCE",,"100.07","1","31.17",,,"3","V2Y 1R2",,,"BC",,,,
"R2315851","Residential Detached","S","6381 188 STREET","Cloverdale BC","1990","House/Single Family","28","Cloverdale","Surrey","2/14/2019","Christina Ho","3","$4,350.43","10/15/2018","015-203-255",,,"11/1/2018","$990,000","$327.60","0.90","4","5","SFR","$1,100,000","17","3,022","$327.60","0.90","House/Single Family","2",,"604-328-8806","3.255% ON 1ST $100,000 & 1.1625% ON BALANCE",,"131","2","56.00",,,"6","V3S 7T9",,,"BC",,,,
"R2280269","Residential Detached","S","41768 GOVERNMENT ROAD","Brackendale","1975","House/Single Family","43","Squamish","Brackendale","11/30/2018","Call/text/email Alyssa","3","$3,686.79","6/13/2018","007-758-375",,,"11/2/2018","$990,000","$359.09","0.90","3","4","RS-2","$1,099,900","141","2,757","$359.09","0.85","House/Single Family","2",,"604-815-9351","3.125% 1ST $100,000 / 1.125% ON THE BALANCE OF PURCHASE PRICE",,,"1","0.00",,,"8","V0N 1H0",,,"BC",,,,
"R2297145","Residential Attached","S","5 215 E 4TH STREET","Lower Lonsdale","2010","Townhouse","8","North Vancouver","North Vancouver","12/31/2018","Gary Serra","2","$3,214.57","8/13/2018","028-354-052",,"$356.78","11/2/2018","$990,000","$588.94","0.94","3","3","MULTI","$1,050,000","81","1,681","$588.94","0.92","Townhouse","1",,"604-779-3160","3.1% ON THE FIRST $100,000 AND 1.1% ON THE BALANCE.","Orchard Terrace",,"1",,,,"2","V7L 1J1",,"June 27, 2018","BC",,,,
"R2313941","Residential Detached","S","5652 ABBEY DRIVE","Sunshine Hills Woods","1968","House/Single Family","50","N. Delta","Delta","2/28/2019","DAN","3","$3,717.07","10/9/2018","009-177-485",,,"11/2/2018","$992,000","$460.75","0.95","4","3","RS1","$1,049,000","24","2,153","$460.75","0.95","House/Single Family","1",,"604-583-7653","3.22% ON THE BALANCE / 1.15% ON THE BALANCE",,"90","1","80.00",,,"4","V4E 1B8",,,"BC",,,,
"R2313252","Residential Detached","S","18747 56A AVENUE","Cloverdale BC","1992","House/Single Family","26","Cloverdale","Surrey","4/9/2019","KARIM DOSSA","3","$3,788.95","10/9/2018","016-375-050",,,"11/9/2018","$995,000","$305.68","0.97","3","6","RES","$1,029,000","31","3,255","$305.68","0.96","House/Single Family","1",,"604-218-3000","3.255% ON THE FIRST $100,000 & 1.1625% ON THE BALANCE",,"121","2","74.00",,,"5","V3S 7Y1",,"WHEN OFFER IS PRESENTED","BC",,,,
"R2315319","Residential Detached","S","15032 60 AVENUE","Sullivan Station","2010","House/Single Family","8","Surrey","Surrey","2/17/2019","Sandra Laurino","4","$4,402.66","10/17/2018","027-250-091",,,"11/8/2018","$998,000","$324.87","0.98","5","6","RF9C","$1,019,900","22","3,072","$324.87","0.98","House/Single Family","3",,"604-219-7736","3.22% ON THE 1ST $100,000/1.15% ON THE BALANCE",,"121","1","30.00",,,"5","V3S 5X6",,,"BC",,,,
"R2320280","Residential Detached","S","6888 177 STREET","Cloverdale BC","2011","House/Single Family","7","Cloverdale","Surrey","2/15/2019","Marcus","2","$3,783.64","10/29/2018","028-281-837",,,"11/1/2018","$999,000","$319.27","1.00","3","4","CDZ","$998,000","3","3,129","$319.27","1.00","House/Single Family","1",,"778-918-4386","S-3.22% 1ST 100K/1.15% BAL",,"31.3","1","33.79",,,"4","V3S 2K1",,,"BC",,,,
"R2319664","Residential Attached","S","512 1133 HOMER STREET","Yaletown","2008","Apartment/Condo","10","Vancouver West","Vancouver","1/31/2019","Text Kristin","2","$2,112.00","10/31/2018","027-602-150",,"$404.89","11/7/2018","$999,000","$1,051.58","1.00","2","2","CD-1","$999,000","7","950","$1,051.58","1.00","Apartment/Condo","1",,"604-729-5646","3.255% FIRST $100K / 1.1625% - BALANCE","H&H",,"0",,,,"1","V6B 0B1",,,"BC",,,,
"R2319184","Residential Detached","S","15368 82 AVENUE","Fleetwood Tynehead","1991","House/Single Family","27","Surrey","Surrey","4/30/2019","RICKY CHEN","3","$4,278.21","10/29/2018","015-992-420",,,"11/5/2018","$999,900","$306.72","1.25","4","6","SFR","$799,900","7","3,260","$306.72","1.25","House/Single Family","2",,"778-788-8938","3.255% ON 1ST $100K & 1.1625% ON BAL",,"134.50","2","54.90",,,"6","V3S 2K7",,,"BC",,,,
"R2315958","Residential Detached","S","542 AMESS STREET","The Heights NW","1956","House/Single Family","62","New Westminster","New Westminster","1/16/2019","STEVE KASPER","2","$4,269.68","10/16/2018","008-199-701",,,"11/7/2018","$999,999","$360.23","0.91","2","5","RS1","$1,099,000","22","2,776","$360.23","0.91","House/Single Family","1",,"604-526-2888","3.255% ON THE FIRST $100,000 & 1.1625% ON THE BALANCE","THE HEIGHTS","123.1","2","50.00",,,"3","V3L 4A9",,,"BC",,,,
"R2315937","Residential Attached","S","2406 DUNDAS STREET","Hastings East","2018","Townhouse","0","Vancouver East","Vancouver","2/28/2019","TEXT KELSEY","3","$0.00","10/15/2018","800-125-341",,"$377.82","11/15/2018","$1,000,000","$637.76","0.93","3","3","RM-3A","$1,074,900","31","1,568","$637.76","0.93","Townhouse","1",,"604-808-2141","3.255% ON THE 1ST $100,000 AND 1.1625% ON THE BALANCE","NANAIMO WEST",,"1",,,,"1","V5L 4R2",,,"BC",,,,
"R2320040","Residential Attached","S","203 568 WATERS EDGE CRESCENT","Park Royal","2007","Apartment/Condo","11","West Vancouver","West Vancouver","3/31/2019","LISA","2","$1,979.53","11/1/2018","026-952-700","4","$463.54","11/15/2018","$1,000,000","$1,074.11","0.97","2","2","RM9","$1,035,000","14","931","$1,074.11","0.97","Apartment/Condo","1",,"604-787-8832","3.22% ON 1ST $100,000/1.16% ON REMAINING BALANCE","WATERS EDGE",,"1",,,,"1","V7T 0A2",,,"BC",,,,
"R2321085","Residential Attached","S","2201 888 HOMER STREET","Downtown VW","2011","Apartment/Condo","7","Vancouver West","Vancouver","1/31/2019","ALVIN LI","2","$2,611.41","11/4/2018","028-689-232",,"$461.89","11/4/2018","$1,007,500","$1,083.33","0.92","2","2","DD","$1,098,000","0","930","$1,083.33","0.92","Apartment/Condo","1",,"604-671-1397","3.255%-1ST $100K/1.1625% BAL","BEASLEY",,"0",,,,"1","V0V 0V0",,,"BC",,,,
"R2316431","Residential Detached","S","16840 60A AVENUE","Cloverdale BC","1997","House/Single Family","21","Cloverdale","Surrey","12/31/2018","Cyndi or Marianne","3","$3,776.73","10/17/2018","023-347-775",,,"11/11/2018","$1,010,000","$267.62","0.96","4","5","RES","$1,049,000","25","3,774","$267.62","0.92","House/Single Family","1",,"604-574-0161","3.22% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE.",,"111xirreg","2","34.00",,,"4","V3S 8X5",,,"BC",,,,
"R2313633","Residential Attached","S","3106 938 NELSON STREET","Downtown VW","2001","Apartment/Condo","17","Vancouver West","Vancouver","12/31/2018","Tom","1","$2,169.10","10/9/2018","025-089-145",,"$500.13","11/2/2018","$1,015,000","$1,245.40","0.94","2","1","CD-1","$1,079,000","24","815","$1,245.40","0.94","Apartment/Condo","1",,"604-897-3390","3.225% ON THE FIRST $100,000 AND 1.1625% ON THE BALANCE.","ONE WALL CENTRE",,"1",,,,"1","V6Z 3A7",,,"BC",,,,
"R2318341","Residential Detached","S","2357 TURNER STREET","Hastings","1926","House/Single Family","92","Vancouver East","Vancouver","2/5/2019","TB OR SOPHIA","2","$3,964.87","10/25/2018","015-657-426",,,"11/4/2018","$1,015,000","$507.50","0.99","3","4","RS-1","$1,025,000","10","2,000","$507.50","0.99","House/Single Family","1",,"604-760-1900","3.255% 1ST $100,000 & 1.1625% ON BALANCE",,"66","1","37.90",,,,"V5L 2A6",,,"BC",,,,
"R2311719","Residential Detached","S","10840 ALEXIS COURT","McNair","1983","House/Single Family","35","Richmond","Richmond","4/1/2019","Shelly","2","$2,998.31","10/1/2018","003-685-772",,,"11/7/2018","$1,020,000","$675.94","0.93","3","3","RS1/A","$1,098,000","37","1,509","$675.94","1.02","House/Single Family","1",,"604-897-8689","3.255% ON 1ST $100K / 1.1625% ON BAL",,,"1","0.00",,,"3","V7A 4Y4",,,"BC",,,,
"R2323388","Residential Detached","S","26983 25A STREET","Aldergrove Langley","2007","House/Single Family","11","Langley","Langley","3/31/2019","Gurjeet Sandhu","6","$5,429.91","11/14/2018","026-604-710",,,"11/14/2018","$1,023,000","$213.70","0.99","6","7","R-1D","$1,029,000","0","4,787","$213.70","0.99","House/Single Family","4",,"778-840-1355","3.22% 1ST 100K 1.15% ON BALANCE",,"128","2","55.00",,,"6","V4W 3W2",,"Upon Accepted offer","BC",,,,
"R2308412","Multifamily","S","1804 SEMLIN DRIVE","Grandview VE","1912","Duplex","106","Vancouver East","Vancouver","2/28/2019","JULIETTE","2","$4,601.79","9/17/2018","015-327-540",,,"11/14/2018","$1,025,000","$567.87","0.93","2","4","RT5","$1,100,000","58","1,805","$567.87","0.73","Duplex","2",,"604-785-7671","3.255% ON 1ST $100,000/1.1625% ON BAL",,"66","1","30.54",,,,"V5N 4P8",,"ESTATE SALE - EXECUTOR","BC",,,,
"R2320350","Residential Detached","S","4531 BENZ CRESCENT","Murrayville","1993","House/Single Family","25","Langley","Langley","5/2/2019","Touchbase only","3","$5,166.42","11/2/2018","017-956-773",,,"11/10/2018","$1,025,000","$358.77","0.98","3","5","R-1D","$1,049,000","8","2,857","$358.77","0.98","House/Single Family","2",,"604-533-3491","3.22% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE OF THE SALE PRICE","Murrayville","112","2","65.62",,,"7","V2Z 1L5",,,"BC",,,,
"R2265180","Residential Detached","S","7296 INVERNESS STREET","South Vancouver","1952","House/Single Family","66","Vancouver East","Vancouver","11/4/2018","GREG FINLAY","1","$3,872.27","5/4/2018","014-326-728",,,"11/2/2018","$1,027,000","$605.54","1.03","2","3","RS-1","$999,999","182","1,696","$605.54","0.76","House/Single Family","1",,"604-351-5631","3% ON THE 1ST $100,000 / 1% ON THE BALANCE",,"138.98","0","26.00",,,"6","V5X 4G8",,"SELLER DOES NOT CARETAKE HOUSE","BC",,,,
"R2319440","Residential Detached","S","1948 E 33RD AVENUE","Victoria VE","1910","House/Single Family","108","Vancouver East","Vancouver","1/30/2019","Team Léo","2","$4,284.32","10/30/2018","012-600-172",,,"11/11/2018","$1,029,000","$436.39","0.95","3","5","RS-1","$1,088,000","12","2,358","$436.39","0.95","House/Single Family","2",,"604-936-1111","3.225% ON THE FIRST $100,000 AND 1.1625% ON THE BALANCE",,"103","1","33.33",,,"4","V5N 3E4",,,"BC",,,,
"R2313893","Residential Detached","S","11076 280TH STREET","Whonnock","1965","House with Acreage","53","Maple Ridge","Maple Ridge","10/9/2019","TOUCHBASE","2","$5,536.10","10/9/2018","011-330-287",,,"11/3/2018","$1,030,000","$363.06","0.94","3","3","RS-3","$1,100,000","25","2,837","$363.06","0.94","House with Acreage","1",,"605-615-9800","3.22% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE",,"1020","2","375.00",,,"10","V2W 1T8",,,"BC",,,,
"R2309774","Residential Detached","S","22191 COCHRANE DRIVE","Hamilton RI","1994","House/Single Family","24","Richmond","Richmond","9/24/2019","ANGIE LIU","2","$2,996.75","9/24/2018","018-508-944",,,"11/5/2018","$1,033,000","$480.02","0.98","3","4","RS1/B","$1,049,000","42","2,152","$480.02","0.98","House/Single Family","1",,"604-787-2727","3.22% ON 1ST $100,000/1.16% ON BAL","HAMILTON","93.54","1","43.00",,,"6","V6V 2S7",,"upon accepted offer","BC",,,,
"R2287756","Residential Attached","S","1010 5728 BERTON AVENUE","University VW","2013","Apartment/Condo","5","Vancouver West","Vancouver","1/8/2019","David Wu","2","$1,825.39","7/9/2018","029-227-674",,"$321.34","11/9/2018","$1,035,000","$1,105.77","0.95","2","2","SC3","$1,088,000","69","936","$1,105.77","0.89","Apartment/Condo","1",,"778-928-8656","3.2% ON THE FIRST $100,000 & 1.16% ON THE BALANCE","ACADEMY",,"0",,,,"2","V6S 0E5",,,"BC",,,,
"R2321705","Residential Detached","S","1206 SECRET COURT","New Horizons","1979","House/Single Family","39","Coquitlam","Coquitlam","2/6/2019","TEAM OFFICE","2","$3,741.19","11/7/2018","000-840-297",,,"11/13/2018","$1,035,000","$485.00","1.00","3","4","RS-4","$1,034,900","6","2,134","$485.00","1.00","House/Single Family","1",,"604-936-7653","3.255% ON THE FIRST $100,000.00 AND 1.1625% ON THE BALANCE","NEW HORIZONS",,"1","0.00",,,"3","V3B 5S6",,,"BC",,,,
"R2314317","Residential Detached","S","12445 231 STREET","East Central","1992","House/Single Family","26","Maple Ridge","Maple Ridge","4/11/2019","RON ANTALEK","3","$5,286.60","10/11/2018","017-815-291",,,"11/4/2018","$1,035,000","$252.99","0.99","4","4","RS-1B","$1,049,800","24","4,091","$252.99","0.99","House/Single Family","2",,"604-466-2838","3.255% ON THE FIRST $100,000 AND 1.1625% OF THE BALANCE.",,,"2","53.00",,,,"V2X 0G1",,,"BC",,,,
"R2315303","Residential Detached","S","20942 81 AVENUE","Willoughby Heights","2015","House/Single Family","3","Langley","Langley","3/31/2019","RICK TOOR","4","$5,158.98","10/15/2018","029-240-280",,,"11/1/2018","$1,037,500","$362.38","0.95","5","5","CD-91","$1,089,000","17","2,863","$362.38","0.95","House/Single Family","2",,"604-897-0260","S-3.22% 1ST 100K/1.15% BAL",,"70.9","1","40.00",,,"4","V2Y 0R2",,,"BC",,,,
"R2318751","Residential Attached","S","1404 238 ALVIN NAROD MEWS","Yaletown","1995","Apartment/Condo","23","Vancouver West","Vancouver","10/29/2019","CARMEN LEAL","2","$2,685.47","10/29/2018","018-682-065",,"$624.10","11/6/2018","$1,040,000","$824.09","0.89","2","3","CD-1","$1,168,000","8","1,262","$824.09","0.89","Apartment/Condo","1",,"604-218-4846","3% FIRST $100,000 + 1.1% ON BALANCE","PACIFIC PLAZA",,"1",,,,"2","V6B 5Z3",,,"BC",,,,
"R2323164","Residential Detached","S","7663 SUTTON PLACE","Nordel","1978","House/Single Family","40","N. Delta","Delta","4/15/2019","Darrell","3","$3,706.20","11/10/2018","005-024-234",,,"11/11/2018","$1,040,000","$392.45","0.99","3","4","SFD","$1,048,000","1","2,650","$392.45","0.99","House/Single Family","1",,"604-626-1828","3.22% ON 1ST $100,000 AND 1.15% ON BALANCE",,"107x112x102","2","56.00",,,"4","V4C 7R3",,,"BC",,,,
"R2313734","Residential Attached","S","64 5900 FERRY ROAD","Neilsen Grove","2001","Townhouse","17","Ladner","Delta","12/15/2018","BRUCE","2","$3,480.17","10/9/2018","024-963-194",,"$458.24","11/12/2018","$1,040,000","$478.16","0.96","3","3","CD98A","$1,088,000","34","2,175","$478.16","0.96","Townhouse","1",,"604-788-9108","3.255% ON $100,000 - 1.1625% ON BALANCE","CHESAPEAKE LANDING",,"1",,,,"2","V4K 5C3",,,"BC",,,,
"R2296743","Residential Detached","S","13330 233 STREET","Silver Valley","2004","House/Single Family","14","Maple Ridge","Maple Ridge","2/28/2019","JIM QUINNELL","3","$5,842.19","8/9/2018","025-924-451",,,"11/4/2018","$1,045,000","$291.09","0.95","4","4","CD-1-9","$1,099,000","87","3,590","$291.09","0.91","House/Single Family","1",,"604-467-5131","3.255% ON 1ST $100,000/1.1625% ON BAL","BALSAM CREEK","0","3","0.00",,,"9","V4R 2W6",,,"BC",,,,
