"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"V1032874","Residential Attached","S","307 2828 YEW STREET","Kitsilano","2005","Apartment/Condo","8","Vancouver West","Vancouver","1/31/2014","KEN - EMAIL PREFERRED","2","$2,414.00","10/21/2013","026-262-444","4","$302.00","11/23/2013","$678,000","$678.00","0.97","2","2","MF","$698,000","33","1,000","$678.00","0.97","Apartment/Condo","1",,"604-889-9394","3.255% ON 1ST $100,000 / 1.1625% ON BAL","BELAIR",,"0",,,,"2","V6K 4W5",,,"BC",,,,
"F1316701","Residential Detached","S","13695 64A AVENUE","East Newton","2008","House/Single Family","5","Surrey","Surrey","1/31/2014","KULDIP SINGH","5","$3,603.00","7/2/2013","027-169-677",,,"11/23/2013","$680,000","$179.32","0.99","6","8","RF12","$689,000","144","3,792","$179.32","0.97","House/Single Family","3",,"604-339-7117","S-3.2% 1ST 100K/1.15% BAL+BONUS*",,"90","2","44.00",,,"4","V3W 1S5",,,"BC",,,,
"F1322442","Residential Detached","S","6614 GLOVER ROAD","Salmon River","9999","House with Acreage","999","Langley","Langley","3/23/2014","MELISSA OR JESSICA","1","$3,827.00","9/23/2013","011-498-897",,,"11/29/2013","$680,000","$480.23","0.93","1","3","RU-3","$729,000","67","1,416","$480.23","0.93","House with Acreage","1",,"604-533-3491","S-3.22% 1ST 100K/1.15% BAL","MILNER","790 (7.60AC)","0","418.00",,,,"V2Y 1M4",,"RENTAL HOME","BC",,,,
"V1035486","Residential Detached","S","13605 MCKERCHER DRIVE","Silver Valley","2013","House/Single Family","0","Maple Ridge","Maple Ridge","6/30/2014","DON OR TERRY","1","$2,217.00","11/7/2013","028-480-147",,,"11/29/2013","$681,308","$155.73","0.97","2","3","SFD","$699,800","22","4,375","$155.73","0.97","House/Single Family","1",,"604-467-9300","2.5575% 1ST $100,000/1.1625% BAL","FORMOSA PLATEAU",,"1",,,,"4","V0V 0V0",,"NEW HOME","BC",,,,
"V1034381","Residential Detached","S","11 ARROW-WOOD PLACE","Heritage Mountain","1985","House/Single Family","28","Port Moody","Port Moody","1/31/2014","DEE","2","$3,669.00","10/31/2013","000-826-146",,,"11/25/2013","$684,000","$372.96","1.00","3","3","RES","$683,900","25","1,834","$372.96","1.00","House/Single Family","1",,"604-942-0606","3.255% ON 1ST $100,000/1.1625% ON BAL",,,"2",,,,"4","V3H 4E9",,,"BC",,,,
"V1033879","Residential Detached","S","2170 HILLSIDE AVENUE","Cape Horn","1960","House/Single Family","53","Coquitlam","Coquitlam","2/28/2014","AISLYNN","3","$4,112.00","10/28/2013","008-911-126",,,"11/27/2013","$685,000","$214.06","1.00","3","4","RS-1","$685,000","30","3,200","$214.06","1.00","House/Single Family","1",,"778-773-5696","3.255% ON 1ST $100,000 / 1.1625% ON BALANCE",,,"2","0.00",,,"4","V3K 1L2",,,"BC",,,,
"F1320547","Residential Detached","S","14702 32A AVENUE","Elgin Chantrell","2013","House/Single Family","0","South Surrey White Rock","Surrey","12/8/2013","GILLTEAM-TOUCHBASE Only","3","$3,363.00","9/1/2013","028-686-209",,,"11/26/2013","$686,981","$258.46","0.97","4","5","RF9","$709,888","86","2,658","$258.46","0.97","House/Single Family","1",,"604-562-9954","S-3.60% 1ST 100K/1.15% BAL","ROYAL OAKS AT ELGIN",,"1","112.00",,,"6","V4P 1Z8",,"upon offer acceptance","BC",,,,
"V1037450","Residential Attached","S","1103 108 E 1ST AVENUE","Mount Pleasant VE","2014","Apartment/Condo","0","Vancouver East","Vancouver","2/26/2014","MECCANICA PRESENTATION CENTER","2","$0.00","11/25/2013","028-767-659",,"$367.67","11/26/2013","$689,900","$673.73","1.00","2","2","CD-1","$689,900","1","1,024","$673.73","1.00","Apartment/Condo","1",,"604-876-8819","3.22% ON 1ST $100,000/1.1625% ON BAL PLUS $5,000","MECCANICA",,"0",,,,"1","V5T 1A4",,"DEVELOPER'S DISCLOSURE STATEMENTS","BC",,,,
"F1325980","Residential Detached","S","13632 BLACKBURN AVENUE","White Rock","1974","House/Single Family","39","South Surrey White Rock","White Rock","4/12/2014","Brad Nelson","1","$4,376.00","11/16/2013","006-728-529",,,"11/22/2013","$689,900","$313.59","1.00","3","3","RS1","$689,900","6","2,200","$313.59","1.00","House/Single Family","0",,"604-541-4888","S-3.22% 1ST 100K/1.15% BAL",,"138","2","50.00",,,,"V4B 2Y8",,,"BC",,,,
"V1035471","Residential Detached","S","397 MUNDY STREET","Central Coquitlam","1980","House/Single Family","33","Coquitlam","Coquitlam","2/15/2014","ADIL DINANI","3","$4,101.00","11/7/2013","005-430-364",,,"11/28/2013","$690,000","$366.83","0.99","3","5","RT-1","$699,900","21","1,881","$366.83","0.99","House/Single Family","1",,"604-939-6666","3.255% ON 1ST 100K & 1.16 ON THE BALANCE",,"132","1","76.00",,,"6","V3K 5M9",,,"BC",,,,
"V1034901","Residential Detached","S","6245 BROADWAY","Parkcrest","1957","House/Single Family","56","Burnaby North","Burnaby","8/30/2014","PEDRO or T-Base","1","$4,160.00","11/3/2013","002-903-393",,,"11/25/2013","$690,000","$331.73","0.95","2","4","R-2","$728,000","22","2,080","$331.73","0.95","House/Single Family","1",,"604-328-0880","3.255% ON 1ST $100,000 & 1.1625% ON BALANCE","PARKCREST","112","2","60.00",,,"2","V5B 2Y3",,,"BC",,,,
"F1325229","Residential Detached","S","7377 147A STREET","East Newton","2001","House/Single Family","12","Surrey","Surrey","3/31/2014","Andi Pham","3","$3,575.00","11/4/2013","024-841-781",,,"11/28/2013","$690,000","$193.77","0.95","4","4","SF","$729,000","24","3,561","$193.77","0.90","House/Single Family","1",,"778-881-3229","S-3.22% 1ST 100K/1.16% BAL","CHIMNEY HEIGHTS","52.08","1","44.23",,,"6","V3S 9L7",,"UPON ACCEPTANCE OF OFFER","BC",,,,
"V1033739","Residential Detached","S","4572 66 STREET","Holly","1989","House/Single Family","24","Ladner","Ladner","3/1/2014","JENNIFER","2","$3,880.00","10/25/2013","012-540-269",,,"11/29/2013","$695,000","$241.07","0.97","3","4","RS6","$719,900","35","2,883","$241.07","0.97","House/Single Family","1",,"604-946-8000","3.255%-1ST $100K/1.1625% BAL",,"102","2","56.00",,,"4","V4K 4Y8",,,"BC",,,,
"V1021604","Residential Attached","S","8171 LUNDY ROAD","Garden City","1964","1/2 Duplex","49","Richmond","Richmond","12/31/2013","JOSEPH","2","$3,043.00","8/8/2013","001-436-287",,"$0.00","11/24/2013","$695,000","$299.05","0.91","2","3","RD1","$760,000","108","2,324","$299.05","0.91","1/2 Duplex","1",,"604-290-8211","3.255% ON THE 1ST $100,000 & 1.1625% ON THE BAL.",,"141","1","43.00",,,,"V6Y 2H4",,,"BC",,,,
"V1037274","Residential Attached","S","5 2324 WESTERN AVENUE","Central Lonsdale","2013","Townhouse","0","North Vancouver","North Vancouver","5/30/2014","Kasia 9-5; Mark 341-3147","3","$2,437.00","11/25/2013","029-004-641",,"$264.09","11/26/2013","$697,196","$372.23","0.94","4","4","CD","$739,000","1","1,873","$372.23","0.94","Townhouse","1",,"604-913-9000","3.22% ON THE 1ST $100,000 AND 1.15% ON THE BALANCE",,,"1",,,,"1","V7M 2L3",,,"BC",,,,
"F1321443","Residential Detached","S","17427 1A AVENUE","Pacific Douglas","2013","House/Single Family","0","South Surrey White Rock","Surrey","12/25/2013","Am Lail","4","$3,327.00","9/13/2013","028-528-913",,,"11/22/2013","$700,000","$186.42","0.97","5","5","RF12","$719,900","70","3,755","$186.42","0.97","House/Single Family","1",,"604-347-8737","S-3.22% 1ST 100K/1.15% BAL","Nanoose Harbour",,"2","31.68",,,"4","V3S 9P9",,"Brand New Home","BC",,,,
"V1037692","Residential Detached","S","3793 SPRUCE STREET","Burnaby Hospital","1955","House/Single Family","58","Burnaby South","Burnaby","4/30/2014","Bill","1","$4,078.00","11/25/2013","003-300-455",,,"11/30/2013","$702,000","$390.00","0.98","3","2","RM3","$718,000","5","1,800","$390.00","0.98","House/Single Family","1",,"604-274-2222","3% 1ST $100,000 1.15% BALANCE",,,"1","33.00",,,,"V5G 1X8",,"Investment property","BC",,,,
"V1037664","Residential Attached","S","1394 VICTORIA DRIVE","Grandview VE","2006","1/2 Duplex","7","Vancouver East","Vancouver","3/27/2014","Corey Martin","2","$3,097.00","11/27/2013","026-836-084",,"$0.00","11/30/2013","$705,600","$578.84","1.02","2","3","RT-4","$689,000","3","1,219","$578.84","1.02","1/2 Duplex","1",,"778-836-8842","3.255% ON 1ST $100K; 1.1625% ON BALANCE","COMMERCIAL DRIVE",,"1",,,,,"V5L 4G8",,,"BC",,,,
"F1325522","Residential Detached","S","7361 146TH STREET","East Newton","2000","House/Single Family","13","Surrey","Surrey","3/31/2014","Kit Tan","3","$3,927.00","11/11/2013","023-842-032",,,"11/30/2013","$707,500","$183.05","0.97","4","7","RF","$729,000","19","3,865","$183.05","0.97","House/Single Family","2",,"604-671-0137","S-3.22% 1ST 100K/1.15% BAL","CHIMNEY HEIGHTS (by GENSTAR)","116","2","51.80",,,"6","V3S 8Z7",,,"BC",,,,
"V1035952","Residential Detached","S","942 BLUE MOUNTAIN STREET","Coquitlam West","1958","House/Single Family","55","Coquitlam","Coquitlam","5/12/2014","FRANCIS & HAWTHORNE TEAM","1","$4,118.00","11/12/2013","008-861-340",,,"11/28/2013","$708,000","$344.69","0.96","2","2","RS-1","$739,900","16","2,054","$344.69","0.96","House/Single Family","1",,"604-936-7653","3.255% ON THE 1ST $100,000 / 1.1625% ON REMAINDER",,"122","1","66.00",,,"3","V3J 4T1",,,"BC",,,,
"V1020389","Residential Detached","S","1239 GALBRAITH AVENUE","Queensborough","1997","House/Single Family","16","New Westminster","New Westminster","1/30/2014","LANCE","5","$4,170.00","7/29/2013","023-542-209",,,"11/30/2013","$708,700","$236.00","0.97","5","7","SFD","$729,900","124","3,003","$236.00","0.93","House/Single Family","2",,"604-943-8080","3.22% ON THE 1ST $100,000 / 1.15% ON THE BALANCE",,"121","2","49.00",,,"4","V3M 6X2",,"UPON OFFER","BC",,,,
"V1037516","Residential Attached","S","2 12351 NO 2 ROAD","Steveston South","2012","Townhouse","1","Richmond","Richmond","3/25/2014","MARLEE TECKS","3",,"11/25/2013","800-081-995","3","$218.14","11/29/2013","$709,000","$382.00","1.00","4","4","TWNHSE","$709,000","4","1,856","$382.00","1.00","Townhouse","1",,"604-657-8298","3.255 % ON 1ST $100,000 & 1.1625% ON BALANCE","SOUTHPOINTE COVE",,"1",,,,,"V7E 0B2",,,"BC",,,,
"V1030661","Residential Attached","S","6 2221 GONDOLA WAY","Whistler Creek","1987","Townhouse","26","Whistler","Whistler","9/30/2014","EMMA","2","$3,497.00","10/2/2013","009-143-980",,"$550.89","12/1/2013","$709,000","$540.81","0.97","2","3","RTA13","$729,000","60","1,311","$540.81","0.95","Townhouse","1",,"604-905-2803","3% ON THE FIRST $100,000 AND 1.5% ON THE BALANCE.","SUNDANCE",,"1",,,,"2","V0N 1B2",,,"BC",,,,
"V1037747","Residential Detached","S","1150 RONAYNE ROAD","Lynn Valley","1950","House/Single Family","63","North Vancouver","North Vancouver","2/28/2014","Jim","1","$4,621.00","11/28/2013","013-670-123",,,"11/28/2013","$710,000","$507.14","0.97","1","2","SFD","$729,000","0","1,400","$507.14","0.97","House/Single Family","1",,"604-657-1169","3.22% ON THE 1ST $100,000 & 1.15% ON THE BALANCE",,"121","1","48.00",,,,"V7K 1H3",,,"BC",,,,
"V1036883","Residential Attached","S","3003 888 HOMER STREET","Downtown VW","2011","Apartment/Condo","2","Vancouver West","Vancouver","6/30/2014","CYNTHIA","2","$2,822.00","11/20/2013","028-689-801","34","$406.77","11/24/2013","$710,000","$738.05","0.97","2","2","APT","$728,800","4","962","$738.05","0.97","Apartment/Condo","1",,"604-771-8857","3.25% 1ST 100K/1.1625% ON BAL","BEASLEY",,"0",,,,"1","V6B 0H7",,,"BC",,,,
"V1037081","Residential Detached","S","8220 ROSEBANK CRESCENT","South Arm","1969","House/Single Family","44","Richmond","Richmond","2/22/2014","DYLAN VILLENEUVE","2","$3,274.00","11/22/2013","004-184-271",,,"11/25/2013","$710,000","$280.85","0.96","3","4","RES","$739,800","3","2,528","$280.85","0.96","House/Single Family","2",,"604-818-3271","3.255% ON THE FIRST $100,000 / 1.1625% ON THE BAL",,,"2",,,,"2","V7A 2K6",,"UPON ACCEPTED OFFER","BC",,,,
"V1024084","Residential Detached","S","2762 MARA DRIVE","Coquitlam East","1988","House/Single Family","25","Coquitlam","Coquitlam","12/31/2013","SIGRID WILCOX","3","$3,481.00","8/26/2013","007-790-201",,,"11/25/2013","$711,500","$284.60","0.98","3","4","R","$729,000","91","2,500","$284.60","0.93","House/Single Family","2",,"604-862-7510","3.225% ON 1ST $100,000 AND 1.0625% ON BALANCE","RIVER HEIGHTS/DARTMOOR",,"1",,,,"4","V3C 5T7",,,"BC",,,,
"V1035730","Residential Detached","S","946 E 24TH AVENUE","Fraser VE","9999","House/Single Family","999","Vancouver East","Vancouver","4/15/2014","HAYDN","2","$3,094.00","11/12/2013","013-561-553",,,"11/21/2013","$711,500","$413.18","1.02","2","4","RS1","$699,000","9","1,722","$413.18","1.02","House/Single Family","2",,"778-320-1869","3.255% ON 1ST $100,000 / 1.1625% ON BAL",,"65","1","33.00",,,,"V5V 2A9",,,"BC",,,,
"V1036164","Residential Detached","S","283 67A STREET","Boundary Beach","1972","House/Single Family","41","Tsawwassen","Tsawwassen","3/30/2014","LUCY WILLCOX","2","$3,856.00","11/15/2013","007-340-745",,,"11/24/2013","$712,000","$454.66","0.99","2","3","RM1","$719,000","9","1,566","$454.66","0.99","House/Single Family","1",,"604-831-5887","3.255% ON 1ST $100,000/1.1625% ON BAL.","BOUNDARY BAY","100.75","1","60.99",,,"2","V4L 1L2",,,"BC",,,,
"F1322730","Residential Detached","S","3691 HAJULA COURT","Abbotsford East","2012","House/Single Family","1","Abbotsford","Abbotsford","3/31/2014","L.R.","4","$5,164.00","9/30/2013","027-772-713",,,"11/23/2013","$713,000","$164.55","0.98","5","6","RS3","$725,000","54","4,333","$164.55","0.98","House/Single Family","2",,"778-565-1397","S-3% 1ST 100K/1.15% BAL","Sandy Hill","107","2","52.00",,,"4","V3G 2W4",,,"BC",,,,
"V1032775","Residential Detached","S","1050 E 12TH AVENUE","Mount Pleasant VE","1920","House/Single Family","93","Vancouver East","Vancouver","1/18/2014","ALLAN / TOUCHBASE","5","$3,524.00","10/18/2013","007-478-178",,,"12/2/2013","$715,000","$364.80","0.96","5","5","RT-5","$749,000","45","1,960","$364.80","0.96","House/Single Family","2",,"778-987-2378","3.225% OF 1ST $100,000 / 1.1625% OF BALANCE",,"122","0","33.00",,,"2","V5T 2J6",,,"BC",,,,
"V1034970","Residential Detached","S","6320 MAIN STREET","Main","9999","House/Single Family","999","Vancouver East","Vancouver","2/28/2014","GORDON LEGG","1","$3,425.00","10/31/2013","014-383-314",,,"11/27/2013","$718,000","$396.25","0.97","2","4","RT-2","$738,000","27","1,812","$396.25","0.97","House/Single Family","1",,"604-816-9224","3.255% ON 1ST $100,000/1.1625% ON BAL",,"106","0","33.00",,,"1","V5W 2V3",,,"BC",,,,
"V1018352","Residential Attached","S","6 12351 NO 2 ROAD","Steveston South","2012","Townhouse","1","Richmond","Richmond","12/15/2013","Gloria Yu","3","$0.00","7/15/2013","028-985-915","3","$218.14","11/23/2013","$719,000","$387.39","1.00","4","4","TWNHSE","$719,000","131","1,856","$387.39","0.98","Townhouse","1",,"604-726-3337","3.255% ON 1ST $100,000 / 1.1625% ON BAL","SOUTHPOINTE COVE",,"1",,,,,"V0V 0V0",,,"BC",,,,
"V1035386","Residential Attached","S","5722 OWL COURT","Grouse Woods","1986","Townhouse","27","North Vancouver","North Vancouver","4/30/2014","Kasha Riddle","2","$4,123.00","11/7/2013","006-554-946",,"$303.21","11/21/2013","$719,900","$355.68","1.00","3","3","RM2","$719,900","14","2,024","$355.68","1.00","Townhouse","1",,"604-803-7070","3.22% ON 1ST 100,000 + 1.15% ON BALANCE","Spyglass Hill",,"2",,,,"2","V7R 4V7",,,"BC",,,,
"V1000536","Residential Detached","S","22640 MCLEAN AVENUE","Hamilton RI","1992","House/Single Family","21","Richmond","Richmond","12/31/2013","STACEY DAVIDSON","4","$2,790.00","4/9/2013","017-457-815",,,"11/26/2013","$720,000","$263.45","0.96","4","6","RS1/B","$749,900","231","2,733","$263.45","0.94","House/Single Family","2",,"604-303-7653","3.255% ON 1ST $100K/1.1625% ON BALANCE **",,"120.33","2","42.68",,,"4","V6V 2P7",,,"BC",,,,
"V1033811","Residential Attached","S","13 6736 SOUTHPOINT DRIVE","South Slope","2006","Townhouse","7","Burnaby South","Burnaby","4/20/2014","Touchbase Hubert Please","2","$3,805.00","10/28/2013","026-787-032",,"$245.29","11/24/2013","$720,000","$377.36","0.99","4","3","CD","$728,800","27","1,908","$377.36","0.99","Townhouse","1",,"604-415-9800","3.255% ON 1ST 100K / 1.1625% ON BAL","SOUTHPOINTE",,"0",,,,,"V3N 0A4",,"to be followed","BC",,,,
"V1037418","Residential Detached","S","2072 E 27TH AVENUE","Victoria VE","1910","House/Single Family","103","Vancouver East","Vancouver","2/25/2014","Raif Weston","2","$3,707.00","11/25/2013","014-346-478",,,"11/25/2013","$720,000","$633.80","0.97","2","5","RS1","$746,000","0","1,136","$633.80","0.97","House/Single Family","2",,"604-868-9745","3.22% & 1.15% ON THE REMAINDER","Victoria","127.4","2","33.00",,,"4","V5N 2W8",,"Never Lived In","BC",,,,
"V1026017","Residential Detached","S","6096 KEITH STREET","South Slope","1946","House/Single Family","67","Burnaby South","Burnaby","12/31/2013","MICHAEL","2","$4,558.00","9/5/2013","002-934-884",,,"11/27/2013","$720,000","$327.27","0.96","2","2","R2","$748,800","83","2,200","$327.27","0.85","House/Single Family","1",,"604-644-0550","3.0% 1ST 100K/1.0% ON BAL",,,"2","0.00",,,"2","V5J 3C9",,,"BC",,,,
"V1038511","Residential Detached","S","307 NELSON STREET","Maillardville","1955","House/Single Family","58","Coquitlam","Coquitlam","4/30/2014","THEO KEFALAS","3","$3,987.00","12/1/2013","012-240-834",,,"12/2/2013","$720,000","$201.34","0.97","3","6","RT-1","$744,950","1","3,576","$201.34","0.97","House/Single Family","2",,"604-240-1647","3.22% ON 1ST $100,000/1.15% ON BAL","MALLARDVILLE","122.0","1","66.00",,,"5","V3K 4N2",,,"BC",,,,
"V1036910","Residential Detached","S","3671 HUNT STREET","Steveston Village","1970","House/Single Family","43","Richmond","Richmond","2/19/2014","Rita Bielli","1","$2,887.00","11/19/2013","003-715-892",,,"11/29/2013","$721,000","$779.46","1.03","1","2","RS1","$699,000","10","925","$779.46","1.03","House/Single Family","1",,"604-808-2887","3.255% ON THE 1ST $100,000 AND 1.1625% ON BALANCE","Steveston Village","120","1","33.00",,,"2","V7E 2M1",,,"BC",,,,
"V1032410","Residential Detached","S","6292 BROADWAY","Parkcrest","1959","House/Single Family","54","Burnaby North","Burnaby","3/31/2014","ROLOFF","1","$4,032.00","10/15/2013","003-402-495",,,"11/27/2013","$724,000","$360.56","1.00","1","3","R2","$723,800","43","2,008","$360.56","1.00","House/Single Family","1",,"604-782-7327","3.255% 1ST 100K/1.1625% BAL",,"120.0","1","50.00",,,"2","V5B 2Y2",,,"BC",,,,
"V1010649","Residential Attached","S","92 101 PARKSIDE DRIVE","Heritage Mountain","1992","Townhouse","21","Port Moody","Port Moody","11/30/2013","EMMA","3","$3,315.00","6/3/2013","017-837-871",,"$338.72","11/27/2013","$724,500","$226.48","0.98","4","4","CD9-NS","$739,900","177","3,199","$226.48","0.98","Townhouse","1",,"604-690-9428","3.255 ON 1ST 100,000/1.1625 ON BAL","TREETOPS",,"2",,,,"4","V3H 4W6",,,"BC",,,,
"N225053","Residential Detached","S","10885 LOLLAND CRESCENT","Beaverley","2011","House with Acreage","2","PG Rural West (Zone 77)","Prince George","12/31/2013","SHAWNA/SHAWN","3","$4,144.00","2/26/2013","027-006-654",,,"11/29/2013","$725,000","$161.29","0.93","4","4","RU2","$779,900","276","4,495","$161.29","0.90","House with Acreage","1",,"250-960-2358","3% ON THE FIRST $100,000 AND 1.2% ON THE BALANCE","BEAVERLEY",,"3",,,,"5","V2N 6L3",,,"BC",,,,
"V1038002","Residential Detached","S","3269 SCHOOL AVENUE","Killarney VE","9999","House/Single Family","999","Vancouver East","Vancouver","5/31/2014","MAY CHEN","3","$3,584.00","11/29/2013","013-789-619",,,"12/2/2013","$725,000","$346.89","0.97","3","9","RS-1","$749,000","3","2,090","$346.89","0.97","House/Single Family","2",,"778-288-3312","3.22% ON 1ST $100,000/1.15% ON BAL",,"119.97","0","33.00",,,"5","V5R 5N6",,,"BC",,,,
"V1024004","Residential Attached","S","715 E 10TH AVENUE","Mount Pleasant VE","2013","1/2 Duplex","0","Vancouver East","Vancouver","2/26/2014","Darren Luk","2","$3,883.00","8/26/2013","013-253-905",,"$0.00","11/27/2013","$725,000","$630.43","1.00","3","3","RT-5","$729,000","93","1,150","$630.43","1.00","1/2 Duplex","1",,"604-356-9999","3.255% ON THE 1ST $100,000 / 1.125% ON THE BALANCE",,"122","1","33.00",,,,"V5T 2A8",,,"BC",,,,
"V1022890","Residential Detached","S","5049 LAUREL STREET","Greentree Village","1954","House/Single Family","59","Burnaby South","Burnaby","3/31/2014","PETER","1","$4,066.00","8/16/2013","003-193-764",,,"11/21/2013","$726,000","$365.93","0.97","1","3","R3","$750,000","97","1,984","$365.93","0.97","House/Single Family","1",,"604-767-8969","3.2% ON 1ST $100,000 & 1.16% ON BALANCE",,"102","1","0.00",,,"3","V5G 1M8",,,"BC",,,,
"F1325834","Residential Detached","S","17281 0B AVENUE","Pacific Douglas","2011","House/Single Family","2","South Surrey White Rock","Surrey","2/28/2014","Touchbase or Jacquie","3","$3,929.00","11/18/2013","027-362-442",,,"12/1/2013","$726,400","$213.58","0.99","4","5","RF12","$731,900","13","3,401","$213.58","0.99","House/Single Family","1",,"604-831-0307","S-3.22% 1ST 100K/1.15% BAL","Summerfield","76","1","49.00",,,"4","V3S 8L2",,,"BC",,,,
"V957770","Residential Attached","S","306 6505 3RD AVENUE","Boundary Beach","1993","Townhouse","19","Tsawwassen","Tsawwassen","12/31/2013","VERONIKA","2","$3,781.00","6/15/2012","017-867-851",,"$511.15","11/30/2013","$729,000","$333.94","0.99","2","3","CD201","$739,000","533","2,183","$333.94","0.92","Townhouse","1",,"604-725-4389","3.255% ON 1ST $100,000/1.1625% ON THE BAL","MONTERRA",,"2",,,,"4","V4L 2N1",,,"BC",,,,
"V1035443","Residential Detached","S","2302 ONEIDA DRIVE","Chineside","1974","House/Single Family","39","Coquitlam","Coquitlam","3/7/2014","FRANCIS & HAWTHORNE TEAM","3","$3,786.00","11/6/2013","007-438-001",,,"11/23/2013","$730,000","$275.16","0.98","3","4","RS-1","$749,000","17","2,653","$275.16","0.98","House/Single Family","1",,"604-936-7653","3.255% ON 1ST $100,000/1.1625% ON BAL",,,"2","0.00",,,"4","V3J 7A8",,,"BC",,,,
"V1027952","Residential Detached","S","3388 E 44TH AVENUE","Killarney VE","1914","House/Single Family","99","Vancouver East","Vancouver","3/16/2014","TODD CONNER","2","$3,826.00","9/16/2013","014-114-381",,,"11/26/2013","$733,000","$400.33","0.95","2","4","RS-1","$775,000","71","1,831","$400.33","0.92","House/Single Family","1",,"604-526-2888","3.255% ON 1ST 100K/ 1.1625% ON BAL.",,"109.03","0","34.94",,,,"V5R 3B4",,,"BC",,,,
"F1324520","Residential Detached","S","15498 GOGGS AVENUE","White Rock","2013","House/Single Family","0","South Surrey White Rock","White Rock","4/30/2014","Claude","3","$2,494.00","10/23/2013","028-991-842",,,"11/21/2013","$735,000","$273.44","0.99","4","4","RES.","$739,888","29","2,688","$273.44","0.99","House/Single Family","2",,"604-590-4888","S-3.5% 1ST 100K/1% BAL",,,"1","31.00",,,"3","V4A 2H9",,,"BC",,,,
"V1013804","Residential Detached","S","4410 50A STREET","Ladner Elementary","1987","House/Single Family","26","Ladner","Ladner","12/19/2013","BLAKE CHANCEY","2","$3,765.00","6/19/2013","005-259-592",,,"11/21/2013","$735,000","$295.89","0.97","3","4","RS6","$759,000","155","2,484","$295.89","0.95","House/Single Family","1",,"604-788-0480","3.255% ON 1ST 100000 & 1.1625% ON BALANCE",,,"2",,,,"4","V4K 4M1",,,"BC",,,,
"F1325122","Residential Detached","S","2174 OCEAN FOREST DRIVE","Crescent Bch Ocean Pk.","1983","House/Single Family","30","South Surrey White Rock","Surrey","3/30/2014","LS","3","$3,998.00","10/30/2013","002-974-797",,,"11/25/2013","$737,500","$424.34","0.98","3","3","RF","$749,800","26","1,738","$424.34","0.95","House/Single Family","1",,"604-530-4141","S-3.22% 1ST 100K/1.15% BAL","Ocean Cliff Estates","168","1","59.00",,,,"V4A 7K2",,,"BC",,,,
"V1028478","Residential Detached","S","16 67TH STREET","Boundary Beach","1977","House/Single Family","36","Tsawwassen","Tsawwassen","3/30/2014","Veronika","2","$3,938.00","9/18/2013","004-910-427",,,"11/26/2013","$740,000","$456.79","0.96","2","2","RS1","$769,900","69","1,620","$456.79","0.96","House/Single Family","1",,"604-725-4389","3.255% ON THE 1ST $100,000/ 1.1625% ON THE BALANCE",,"0","1","0.00",,,,"V4L 1L7",,,"BC",,,,
"V1027530","Residential Attached","S","215 3188 W 41ST AVENUE","Kerrisdale","2001","Apartment/Condo","12","Vancouver West","Vancouver","12/31/2013","BRIAN","2","$2,812.00","9/15/2013","024-866-776","3","$561.94","11/26/2013","$743,000","$587.35","0.99","2","2","CD-1","$749,000","72","1,265","$587.35","0.99","Apartment/Condo","1",,"604-290-6438","3.255% ON 1ST $100,000 / 1.1625% ON BAL","LANESBOROUGH",,"1",,,,"1","V6N 3C9",,,"BC",,,,
"V1026851","Land Only","S","4808 UNION STREET","Capitol Hill BN",,,,"Burnaby North","Burnaby","12/31/2013","Steve Wong",,"$0.00","9/10/2013","029-019-176",,,"11/23/2013","$745,000","$185.46","0.98",,,"RS1","$760,000","74",,"$185.46","0.98","House/Single Family",,"Lane Access","604-889-4848","$5,000",,"122",,"33.00","No",,,"V5C 2Y6",,,"BC","At Lot Line",,"At Lot Line","City/Municipal"
"F1323079","Residential Detached","S","339 173A STREET","Pacific Douglas","2012","House/Single Family","1","South Surrey White Rock","Surrey","9/29/2014","Diana","3","$4,085.00","9/29/2013","028-298-390",,,"11/30/2013","$750,000","$209.21","0.98","4","5","RS1","$764,900","62","3,585","$209.21","0.95","House/Single Family","1",,"604-512-6205","S-3.222% 1ST 100K/1.11625% BAL",,"88","2","48.00",,,"4","V3S 2N7",,,"BC",,,,
"V1024967","Residential Detached","S","10321 HOLLYMOUNT DRIVE","Steveston North","1978","House/Single Family","35","Richmond","Richmond","12/31/2013","MACEY ter Borg","3","$2,874.00","9/3/2013","001-675-214",,,"11/22/2013","$750,000","$292.06","0.95","3","5","041","$789,000","80","2,568","$292.06","0.94","House/Single Family","1",,"604-838-1108","3.255% ON 1ST $100,000 AND 1.1625% ON BALANCE","STEVESTON NORTH","100","1","42.00",,,,"V7E 4S2",,,"BC",,,,
