"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"F1318815","Residential Detached","S","14856 BUENA VISTA AVENUE","White Rock","9999","House/Single Family","999","South Surrey White Rock","White Rock","11/15/2013","IAN WATTS","3","$5,962.00","8/4/2013","000-859-656",,,"9/19/2013","$968,500","$318.69","0.92","3","4","SF","$1,049,900","46","3,039","$318.69","0.92","House/Single Family","1",,"604-329-9157","S-3.22% 1ST 100K/1.15% BAL","White Rock Hillside","117.00","1","50.00",,,"5","V4B 1X4",,,"BC",,,,
"V1027620","Residential Attached","S","2883 W 8TH AVENUE","Kitsilano","2006","Townhouse","7","Vancouver West","Vancouver","2/14/2014","KELLY","1","$3,252.00","9/14/2013","026-676-036",,"$0.00","9/18/2013","$970,000","$904.85","0.99","2","2","RT-7","$979,000","4","1,072","$904.85","0.99","Townhouse","1",,"604-838-5494","3.25% 1ST 100K/1.1625% ON BAL",,,"1",,,,"2","V6K 2B8",,,"BC",,,,
"V1026687","Residential Detached","S","332 FIFTH STREET","Queens Park","1906","House/Single Family","107","New Westminster","New Westminster","12/31/2013","STEFANIA","3","$5,435.00","9/9/2013","008-780-480",,,"9/22/2013","$970,000","$268.77","0.98","4","4","RS-1","$989,000","13","3,609","$268.77","0.98","House/Single Family","2",,"604-526-2888","3.22% ON 1ST 100K/ 1.15% ON BAL.",,"139","1","59.40",,,"2","V3L 2X4",,,"BC",,,,
"V994996","Residential Detached","S","3406 DERBYSHIRE AVENUE","Burke Mountain","2012","House/Single Family","1","Coquitlam","Coquitlam","12/31/2013","GARRY","3","$3,057.00","3/7/2013","028-344-642",,,"9/21/2013","$972,000","$256.46","0.98","4","6","RS8","$989,000","198","3,790","$256.46","0.88","House/Single Family","2",,"604-793-3404","3.5% ON THE FIRST 100,000/1.5% ON BAL","BURKE MOUNTAIN","118","1","43.40",,,"4","V3E 0G3",,"NEW CONSTRUCTION, NEVER LIVED IN","BC",,,,
"V1027422","Residential Detached","S","317 W 28TH STREET","Upper Lonsdale","1989","House/Single Family","24","North Vancouver","North Vancouver","9/30/2014","DANA TORRELL","2","$4,272.00","9/16/2013","013-393-481",,,"9/17/2013","$972,000","$551.33","0.99","3","3","RS-1","$979,000","1","1,763","$551.33","0.99","House/Single Family","1",,"604-339-5915","3.22% ON THE 1ST 100,000 AND 1.15% ON THE BALANCE",,"122","1","33.00",,,,"V7N 2J2",,,"BC",,,,
"F1320963","Residential Detached","S","2550 162ND STREET","Grandview Surrey","2008","House/Single Family","5","South Surrey White Rock","Surrey","8/30/2014","Stacy Elliott","3","$4,527.00","9/4/2013","027-150-291",,,"9/19/2013","$972,500","$262.84","0.97","4","5","RF12","$998,888","15","3,700","$262.84","0.97","House/Single Family","1",,"604-724-5460","S-3.22% 1ST 100K/1.15% BAL","MORGAN HEIGHTS","84.19","2","43.66",,,"4","V3S 6Z3",,"UPON ACCEPTANCE","BC",,,,
"V1006760","Land Only","S","N 1/2 PITT RIVER","Burke Mountain",,,,"Coquitlam","Coquitlam","5/31/2014","TOUCHBASE",,"$2,746.00","5/10/2013","013-534-530",,,"9/17/2013","$975,000","$2.09","0.83",,,"A3","$1,170,000","130",,"$2.09","0.83","Other",,"Allowed Access",,"2.5575% ON 1ST $100,000 & 1.1625% ON BAL",,,,,"Yes",,,"V0V 0V0",,"VACANT LAND","BC","None",,"None","None"
"V1027396","Residential Detached","S","3263 E 6TH AVENUE","Renfrew VE","1995","House/Single Family","18","Vancouver East","Vancouver","12/31/2013","Sean Holden","0","$4,493.00","9/13/2013","013-081-551",,,"9/16/2013","$980,000","$402.96","0.99","0","5","RS-1","$988,000","3","2,432","$402.96","0.99","House/Single Family","2",,"604-263-2823","3.255% ON 1ST $100,000 & 1.1625% ON BALANCE",,"122","2","33.00",,,"3","V5M 1S6",,,"BC",,,,
"V1021887","Residential Detached","S","5889 LANARK STREET","Knight","2003","House/Single Family","10","Vancouver East","Vancouver","12/31/2013","Elsie Tse","4","$4,697.00","8/9/2013","004-794-851",,,"9/13/2013","$980,000","$444.65","0.98","5","6","RS-1","$998,000","35","2,204","$444.65","0.98","House/Single Family","1",,"604-716-3369","3.255% OF 1ST $100,000/1.1625% OF BAL**",,"122","1","33.00",,,"2","V5P 2Y4",,,"BC",,,,
"V1027418","Residential Attached","S","403 2350 W 39TH AVENUE","Kerrisdale","1987","Apartment/Condo","26","Vancouver West","Vancouver","2/28/2014","LYDIA","2","$3,565.00","9/15/2013","006-537-529",,"$510.46","9/21/2013","$980,000","$680.08","0.99","2","2","RM-3","$988,000","6","1,441","$680.08","0.99","Apartment/Condo","1",,"604-644-0778","3.255% ON 1ST $100,000 + 1.1625% ON BALANCE","ST. MORITZ",,"0",,,,,"V6M 1T9",,,"BC",,,,
"V1024036","Residential Detached","S","7026 ELLIOTT STREET","Fraserview VE","1962","House/Single Family","51","Vancouver East","Vancouver","12/26/2013","JAMES HAMPTON","2","$4,639.00","8/26/2013","010-080-589",,,"9/17/2013","$982,000","$467.62","0.98","2","5","RS-1","$999,888","22","2,100","$467.62","0.98","House/Single Family","2",,"604-889-4085","3% ON 1ST $100,000 & 1.1625% ON BALANCE",,"195.25","0","33.00",,,,"V5S 2N2",,,"BC",,,,
"V1028832","Residential Detached","S","6491 CLEMATIS DRIVE","Riverdale RI","1974","House/Single Family","39","Richmond","Richmond","2/28/2014","BLAIR MILLER","2","$4,569.00","9/21/2013","006-502-482",,,"9/22/2013","$985,000","$438.95","1.01","2","3","RES","$980,000","1","2,244","$438.95","1.01","House/Single Family","1",,"604-240-2153","3.22% 1ST $100,000/1.15% BAL","RIVERDALE","120","2","60.00",,,"2","V7C 2J7",,,"BC",,,,
"V1023360","Residential Detached","S","2864 BUSHNELL PLACE","Westlynn Terrace","1965","House/Single Family","48","North Vancouver","North Vancouver","2/19/2014","AARON, JORDAN, TONY","2","$5,581.00","8/19/2013","009-273-531",,,"9/17/2013","$990,000","$361.58","0.96","3","5","SF","$1,029,000","29","2,738","$361.58","0.96","House/Single Family","1",,"604-983-2518","3.22-100/1.15 ON BAL",,"133 EFF","1","60.00",,,"4","V7J 2Y8",,,"BC",,,,
"V1022546","Residential Detached","S","5875 FORGLEN DRIVE","Forest Glen BS","1958","House/Single Family","55","Burnaby South","Burnaby","8/1/2014","KIM","2","$5,392.00","8/13/2013","002-640-431",,,"9/16/2013","$990,000","$441.96","0.94","2","4","R4","$1,050,000","34","2,240","$441.96","0.94","House/Single Family","1",,"604-818-8177","3.255% ON 1ST $100,000/1.1625% ON BAL",,"115","2","56.00",,,"3","V5H 3L2",,,"BC",,,,
"V1016103","Residential Detached","S","3240 TRUMOND AVENUE","Seafair","1959","House/Single Family","54","Richmond","Richmond","10/31/2013","JANET","3","$3,991.00","7/4/2013","010-592-482",,,"9/17/2013","$995,000","$359.86","0.91","3","4","RS1/E","$1,088,800","75","2,765","$359.86","0.91","House/Single Family","1",,"604-220-9982","3.255% ON 1ST 100K/1.1625% ON BAL",,"0","3","0.00",,,"4","V7E 1B2",,,"BC",,,,
"V1009520","Residential Detached","S","5496 GREENLEAF ROAD","Eagle Harbour","1960","House/Single Family","53","West Vancouver","West Vancouver","11/30/2013","See Realtor Remarks","3","$3,146.00","5/24/2013","009-495-401",,,"9/22/2013","$998,000","$337.85","1.00","3","5","SFD","$998,000","121","2,954","$337.85","0.93","House/Single Family","2",,"000-000-0000","3.22% 1ST $100,000/1.15% ON BAL",,"164/140","2","80.00",,,"4","V7W 1N6",,,"BC",,,,
"V1012725","Residential Attached","S","311 4885 VALLEY DRIVE","Quilchena","2005","Apartment/Condo","8","Vancouver West","Vancouver","10/12/2013","Lu","2","$3,685.00","6/11/2013","026-189-909","4","$427.07","9/16/2013","$1,000,000","$841.04","0.91","2","3","CD-1","$1,098,000","97","1,189","$841.04","0.91","Apartment/Condo","1",,"604-537-8379","3.255%-1ST $100K/1.1625% BAL",,,"1",,,,"1","V6J 5M7",,,"BC",,,,
"V982528","Land Only","S","5002 FRANCIS PENINSULA ROAD","Pender Harbour Egmont",,,,"Sunshine Coast","Pender Harbour","10/31/2013","June Kocher / Chris Moore",,"$4,443.00","12/7/2012","007-141-718",,,"9/15/2013","$1,000,000",,"0.84",,,"R2","$1,190,000","282",,,"0.69","Other",,"Road Access","604-865-0480","3.255% ON 1ST $100,000 AND 1.1625% ON BALANCE","Bargain Harbour","644 irreg",,"280.00","Yes",,,"V0N 2H0",,,"BC","None",,"None","City/Municipal"
"V968985","Residential Detached","S","3679 E 45TH AVENUE","Killarney VE","1998","House/Single Family","14","Vancouver East","Vancouver","9/30/2013","STELLA","4","$4,474.00","8/31/2012","013-744-224",,,"9/19/2013","$1,005,000","$459.74","0.94","4","6","RS1","$1,068,000","384","2,186","$459.74","0.94","House/Single Family","3",,"604-889-1288","3.255% 1ST 100K/1.1625% ON BAL",,"112","1","34.76",,,"4","V5R 3G7",,,"BC",,,,
"V1026665","Residential Detached","S","2122 PARKER STREET","Grandview VE","1974","House/Single Family","39","Vancouver East","Vancouver","1/10/2014","JOHN","2","$4,261.00","9/10/2013","011-720-093",,,"9/17/2013","$1,006,000","$359.29","1.12","3","5","RT-4","$899,900","7","2,800","$359.29","1.12","House/Single Family","2",,"778-231-6099","3.22% ON 1ST $100,000/ 1.1625% ON BAL",,"122","2","33.00",,,"4","V5L 2L7",,,"BC",,,,
"V1028970","Residential Detached","S","5443 WALES STREET","Collingwood VE","9999","House/Single Family","999","Vancouver East","Vancouver","12/31/2013","Juliana Ho","1","$4,345.00","9/18/2013","005-010-462",,,"9/20/2013","$1,013,000","$506.50","0.97","1","3","RS-1","$1,048,000","2","2,000","$506.50","0.97","House/Single Family","1",,"778-869-9688","$12,000 INCLUDE GST",,"120.08","1","50.00",,,,"V5R 3M9",,,"BC",,,,
"V1027722","Residential Detached","S","136 E 45TH AVENUE","Main","1944","House/Single Family","69","Vancouver East","Vancouver","12/20/2013","LYNN","3","$4,262.00","9/17/2013","014-592-479",,,"9/19/2013","$1,020,000","$502.46","0.97","3","6","RS-1","$1,049,000","2","2,030","$502.46","0.97","House/Single Family","2",,"604-618-3055","3.255% ON FIRST $100,000 + 1.1625% ON THE BALANCE",,"122.00","1","32.00",,,"2","V5W 1W9",,,"BC",,,,
"F1320897","Residential Detached","S","977 STAYTE ROAD","White Rock","2012","House/Single Family","1","South Surrey White Rock","White Rock","11/7/2013","Tina Landert","5","$6,379.00","9/6/2013","012-113-565",,,"9/19/2013","$1,022,000","$252.53","0.95","6","6","RS2","$1,080,000","13","4,047","$252.53","0.95","House/Single Family","2",,"604-833-4990","S-4.22% 1ST 100K/1.15% BAL","East Beach","132","2","33.00",,,"6","V4B 4Y7",,"Owner can answer all questions","BC",,,,
"V1026802","Residential Detached","S","4154 ETON STREET","Vancouver Heights","1998","House/Single Family","15","Burnaby North","Burnaby","12/31/2013","GINO","4","$4,890.00","9/9/2013","002-928-191",,,"9/15/2013","$1,029,000","$466.67","0.98","4","4","SFD","$1,048,000","6","2,205","$466.67","0.98","House/Single Family","1",,"604-240-5882","3.225% ON 1ST $100,000/1.1625% ON BAL","VANCOUVER HEIGHTS","122.0","1","33.00",,,"4","V5C 1J9",,,"BC",,,,
"V1022969","Residential Detached","S","8526 CARTIER STREET","Marpole","1920","House/Single Family","93","Vancouver West","Vancouver","12/12/2013","Jen or Jola","3","$4,659.00","8/12/2013","013-720-643",,,"9/16/2013","$1,030,000","$391.93","0.93","3","6","RT2","$1,112,000","35","2,628","$391.93","0.93","House/Single Family","3",,"604-719-7677","3.255% OF 1ST $100K/1.1625% OF BALANCE",,"122.34","1","33.00",,,"4","V6P 4T8",,,"BC",,,,
"V1025907","Residential Attached","S","8 1182 QUEBEC STREET","Mount Pleasant VE","1993","Townhouse","20","Vancouver East","Vancouver","11/6/2013","VIVIAN","2","$3,310.00","9/6/2013","017-574-706",,"$516.26","9/16/2013","$1,040,000","$534.98","0.95","3","2","MF RES","$1,099,000","10","1,944","$534.98","0.95","Townhouse","1",,"604-364-8111","3.22% ON 1ST 100K/1.16% ON BAL","CITY GATE",,"2",,,,"2","V6A 4B2",,,"BC",,,,
"V1025109","Residential Detached","S","2781 SECHELT DRIVE","Blueridge NV","1964","House/Single Family","49","North Vancouver","North Vancouver","1/1/2014","COLIN","2","$5,422.00","9/3/2013","009-175-644",,,"9/17/2013","$1,042,000","$440.78","0.98","3","4","RES","$1,059,000","14","2,364","$440.78","0.98","House/Single Family","1",,"604-727-6202","3.22% 1ST 100K/1.15% ON BAL",,,"1","0.00",,,"1","V7H 1P3",,,"BC",,,,
"F1318376","Residential Detached","S","2765 176 STREET","Hazelmere","1991","House/Single Family","22","South Surrey White Rock","Surrey","1/1/2014","ASAM GHANI","2","$5,677.00","8/1/2013","016-438-264",,,"9/22/2013","$1,050,000","$214.29","0.82","4","3","RA","$1,288,000","52","4,900","$214.29","0.82","House/Single Family","1",,"604-538-8888","S-3.5% 1ST 100K/1.1625% BAL","COUNTRY WOODS","280","2","154.00",,,"8","V3S 9V4",,"UPON ACCEPTED OFFER","BC",,,,
"V1022628","Residential Attached","S","50 4652 BLACKCOMB WAY","Benchlands","1995","Townhouse","18","Whistler","Whistler","8/10/2014","THE OFFICE","2","$5,195.00","8/11/2013","019-201-516",,"$519.78","9/14/2013","$1,050,000","$628.74","0.96","3","3","RTA19","$1,095,000","34","1,670","$628.74","0.96","Townhouse","1",,"604-932-1875","3% ON THE FIRST $100,000 AND 1.5% ON THE BALANCE","WOODS",,"1",,,,"2","V0N 1B4",,,"BC",,,,
"V1012770","Land Only","S","1327 RIVERSIDE DRIVE","Seymour NV",,,,"North Vancouver","North Vancouver","10/31/2013","MYRA STATHAM",,"$0.00","6/12/2013","029-073-189",,,"9/14/2013","$1,050,000","$64.60","0.96",,,"RS3","$1,099,000","94",,"$64.60","0.96","House/Single Family",,"Road Access","778-887-6824","3.22% ON 1ST $100,000 AND 1.15% ON BALANCE",,,,"62.00","No",,,"V7H 1V6","No",,"BC","At Lot Line",,"At Lot Line","City/Municipal"
"V1026538","Residential Detached","S","156 MAPLE DRIVE","Heritage Woods PM","2007","House/Single Family","6","Port Moody","Port Moody","4/30/2014","SARAH ASKARIAN","3","$5,896.00","9/10/2013","026-488-132",,,"9/20/2013","$1,050,000","$269.16","0.97","4","4","SF","$1,079,900","10","3,901","$269.16","0.97","House/Single Family","1",,"604-421-7275","3.255% ON THE FIRST $100,000/1.1625% ON BAL",,,"1",,,,"4","V3H 0A8",,,"BC",,,,
"V1028371","Residential Detached","S","5827 ST. MARGARETS STREET","Killarney VE","2013","House/Single Family","0","Vancouver East","Vancouver","12/31/2013","NORMAN CHAN","4","$0.00","9/18/2013","004-081-960",,,"9/20/2013","$1,053,000","$487.27","0.96","4","6","RS1","$1,098,000","2","2,161","$487.27","0.96","House/Single Family","1",,"604-257-8888","2.5575% 1ST 100K/1.1625% ON BAL",,"112.16","1","33.00",,,"3","V5R 3H6",,,"BC",,,,
"V1023942","Residential Detached","S","257 E 46TH AVENUE","Main","1963","House/Single Family","50","Vancouver East","Vancouver","11/25/2013","Dayna Wosk","2","$4,203.00","8/25/2013","013-845-535",,,"9/15/2013","$1,077,000","$477.82","0.94","3","6","RS-1","$1,149,000","21","2,254","$477.82","0.94","House/Single Family","2",,"778-846-5990","3.255% ON THE 1ST $100,000 & 1.1625% ON THE BALANC",,"122.25","2","32.00",,,,"V5W 1Z5",,,"BC",,,,
"V1026411","Residential Detached","S","3578 FLEMING STREET","Knight","1990","House/Single Family","23","Vancouver East","Vancouver","11/30/2013","Anthony Kuschak","3","$3,996.00","9/9/2013","007-667-353",,,"9/16/2013","$1,077,000","$529.76","1.09","3","4","RS2","$989,000","7","2,033","$529.76","1.09","House/Single Family","1",,"604-671-8959","3.255% ON 1ST 100K / 1.1625% ON BAL",,"82.5","0","33.00",,,"2","V5N 3V8",,,"BC",,,,
"V1018424","Residential Attached","S","2N 1033 MARINASIDE CRESCENT","Yaletown","2001","Apartment/Condo","12","Vancouver West","Vancouver","11/1/2013","Morgan Browne","3","$3,769.00","7/17/2013","025-206-541","39","$672.04","9/19/2013","$1,088,888","$639.77","0.94","3","3","CD-1","$1,155,000","64","1,702","$639.77","0.94","Apartment/Condo","1",,"604-992-8612","3.255% ON THE FIRST 100,000 & 1.1625% ON THE BALAN","QUAYWEST",,"1",,,,"1","V6Z 3A3",,"May 19th 2013","BC",,,,
"V1025000","Residential Detached","S","137 HOWARD AVENUE","Capitol Hill BN","2012","House/Single Family","1","Burnaby North","Burnaby","2/3/2014","Sahar","4","$5,235.00","9/3/2013","002-763-567",,,"9/13/2013","$1,090,000","$415.55","1.00","4","6","R5","$1,088,000","10","2,623","$415.55","1.00","House/Single Family","1",,"778-829-7724","3.22% ON 1ST $100K, 1.15% ON BAL",,"122","1","33.00",,,"2","V5B 3P3",,,"BC",,,,
"V1027247","Residential Detached","S","7720 TYNDALE PLACE","Montecito","1977","House/Single Family","36","Burnaby North","Burnaby","1/31/2014","Geoff Jarman","2","$5,389.00","9/9/2013","002-630-672",,,"9/18/2013","$1,091,000","$278.81","0.99","3","4","R2","$1,098,000","9","3,913","$278.81","0.99","House/Single Family","1",,"604-415-9800","3.22% ON 1ST 100K / 1.1% ON BAL",,"121.8","2","65.00",,,"2","V5A 3N1",,,"BC",,,,
"V1008019","Residential Attached","S","502 3355 CYPRESS PLACE","Cypress Park Estates","2005","Apartment/Condo","8","West Vancouver","West Vancouver","10/16/2013","Iman Moghadam","2","$3,565.00","5/16/2013","025-972-146","15","$615.00","9/14/2013","$1,092,000","$687.22","0.95","2","2","MFD","$1,149,800","121","1,589","$687.22","0.91","Apartment/Condo","1",,"604-721-6209","3.22% ON 1ST $100K/1.15% ON BAL",,,"1",,,,"2","V7S 3J9",,,"BC",,,,
"V1027617","Residential Attached","S","4613 MONTEBELLO PLACE","Whistler Village","2000","Townhouse","13","Whistler","Whistler","9/12/2014","Thornhill Real Estate Group","3","$5,497.00","9/12/2013","023-658-169",,"$386.00","9/17/2013","$1,098,000","$692.31","1.00","3","3","RM22","$1,098,000","5","1,586","$692.31","1.00","Townhouse","1",,"604-932-1875","3% OF THE 1ST $100,000 AND 1.5% OF THE BALANCE","Montebello",,"1",,,,"2","V0N 1B4",,,"BC",,,,
"V1026408","Residential Attached","S","2802 888 HOMER STREET","Downtown VW","2011","Apartment/Condo","2","Vancouver West","Vancouver","3/31/2014","Text or Email ONLY.","2","$3,069.00","9/6/2013","028-689-691",,"$420.00","9/16/2013","$1,098,000","$1,107.97","0.93","2","2","STRATA","$1,175,000","10","991","$1,107.97","0.93","Apartment/Condo","1",,"604-999-9426","3.125% ON 1ST 100K / 1.1625% ON BAL","BEASLEY",,"1",,,,"1","V6B 5S3",,"Upon Accepted Offer","BC",,,,
"V1007607","Residential Detached","S","1741 ARBUTUS POINT ROAD","Bowen Island","1980","House/Single Family","33","Bowen Island","Bowen Island","8/31/2013","David","2","$5,052.00","5/15/2013","008-498-245",,,"9/16/2013","$1,100,000","$505.28","0.83","3","4","SR2","$1,330,000","124","2,177","$505.28","0.83","House/Single Family","1",,"604-657-1864","3.22% ON THE FIRST $100,000 & 1.15% ON THE BALANCE",,,"1",,,,,"V0N 1G0",,,"BC",,,,
"V1022823","Residential Attached","S","21 4644 BLACKCOMB WAY","Benchlands","1993","Townhouse","20","Whistler","Whistler","2/12/2014","Nicholas Soldan Harriss","2","$5,526.00","8/14/2013","018-521-983","3","$478.86","9/21/2013","$1,100,000","$703.32","0.96","2","3","RTA18","$1,149,000","38","1,564","$703.32","0.96","Townhouse","0",,"604-902-0091","3% ON THE 1ST $100K, & 1.5% ON THE BALANCE","Blackcomb Greens",,"1",,,,"1","V0N 1B4",,,"BC",,,,
"V1028657","Land Only","S","LOT 4 ISKA ROAD","Pender Harbour Egmont",,,,"Sunshine Coast","Pender Harbour","12/18/2013","STEVE OR TRACY",,"$2,459.00","9/18/2013","017-797-268",,,"9/20/2013","$1,100,000",,"1.00",,,"R2","$1,100,000","2",,,"1.00","House/Single Family",,"Road Access","778-846-3295","3.255% ON 1ST $100,000/1.1625% ON BAL",,"501.0",,"178.00","No",,,"V0N 1S0","Not Known","ABSENTEE OWNER","BC","None",,"None","Other"
"V1025965","Residential Detached","S","2871 W 18TH AVENUE","Arbutus","9999","House/Single Family","999","Vancouver West","Vancouver","11/20/2013","GERARD","1","$5,408.00","9/5/2013","011-445-793",,,"9/15/2013","$1,100,100","$577.78","1.05","1","2","RS1","$1,049,000","10","1,904","$577.78","1.05","House/Single Family","1",,"604-728-6698","3.15% ON 1ST $100,000/ 1.15% ON BAL",,"92.29","1","33.00",,,"2","V6L 1B7",,,"BC",,,,
"V1018511","Residential Detached","S","7368 WILLINGDON AVENUE","Metrotown","1989","House/Single Family","24","Burnaby South","Burnaby","1/16/2014","SURINDER","4","$6,294.00","7/16/2013","003-263-436",,,"9/16/2013","$1,108,000","$276.79","0.93","4","7","R3","$1,195,000","62","4,003","$276.79","0.93","House/Single Family","2",,"604-889-5885","3% $100,000/1.15% ON BAL",,"102","2","66.00",,,"5","V5J 3R7",,,"BC",,,,
"V1018307","Residential Detached","S","4175 CHERRYWOOD CRESCENT","Garden Village","1954","House/Single Family","59","Burnaby South","Burnaby","10/16/2013","Norman Tsai","2","$5,132.00","7/16/2013","009-897-950",,,"9/14/2013","$1,110,000","$480.52","0.93","2","5","R2","$1,190,000","60","2,310","$480.52","0.91","House/Single Family","2",,"604-430-8696","3.25% ON 1ST 100K / 1.16% ON BAL",,"110.0","1","55.00",,,"3","V5G 2R9",,,"BC",,,,
"F1300607","Residential Detached","S","1375 212TH STREET","Campbell Valley","1978","House with Acreage","35","Langley","Langley","9/30/2013","GARY","2","$4,607.00","1/3/2013","006-251-820",,,"9/16/2013","$1,110,000","$432.92","0.97","2","5","RU1","$1,149,000","256","2,564","$432.92","0.93","House with Acreage","1",,"604-857-1100","S-3.22% 1ST 100K/1.15% BAL",,"191.4 (4.78 AC)","1","331.61",,,"6","V2Z 1K3",,,"BC",,,,
"V1024687","Residential Detached","S","3520 GARRY STREET","Steveston Village","2013","House/Single Family","0","Richmond","Richmond","2/27/2014","JOY","3",,"8/29/2013","011-483-971",,,"9/13/2013","$1,119,626","$514.06","0.90","4","4","RS1/A","$1,238,000","15","2,178","$514.06","0.90","House/Single Family","1",,"604-771-2689","2.255% ON 1ST $100,000 & 1.1625% ON BALANCE","STEVESTON VILLAGE","120.00","1","33.00",,,"5","V0V 0X0",,,"BC",,,,
"V993973","Residential Detached","S","7660 MORLEY DRIVE","Buckingham Heights","1985","House/Single Family","28","Burnaby South","Burnaby","9/30/2013","GEOFF JARMAN","2","$6,651.00","3/1/2013","001-732-587",,,"9/17/2013","$1,120,000","$278.05","0.94","3","4","R1","$1,198,000","200","4,028","$278.05","0.84","House/Single Family","1",,"604-415-9800","3.22% ON1 ST 100K / 1.15% ON BAL","Buckingham Heights in South Burnaby","120","1","60.00",,,"6","V5E 2K4",,,"BC",,,,
"V1024322","Residential Detached","S","5829 LANCASTER STREET","Killarney VE","1994","House/Single Family","19","Vancouver East","Vancouver","11/30/2013","ANGELA OR TOUCHBASE","4","$4,691.00","8/27/2013","013-560-221",,,"9/21/2013","$1,123,000","$466.94","1.00","4","5","RS1","$1,128,000","25","2,405","$466.94","1.00","House/Single Family","2",,"604-418-8648","3.22% 1ST 100K/1.15% ON BAL",,"122","1","33.00",,,"3","V5R 4A9",,,"BC",,,,
"V1011976","Residential Detached","S","4188 VIRGINIA CRESCENT","Canyon Heights NV","1952","House/Single Family","61","North Vancouver","North Vancouver","12/15/2013","SCOTT WARNER","1","$7,000.00","6/7/2013","010-294-368",,,"9/20/2013","$1,125,000","$617.45","0.95","1","3","RSSG","$1,185,000","105","1,822","$617.45","0.89","House/Single Family","1",,"604-671-1175","3.22% ON 1ST $100,000/1.15% ON BAL","SUNSET GARDENS","261","1","80.00",,,"5","V7R 3Z6",,"POWER OF ATTORNEY","BC",,,,
"V1029069","Residential Detached","S","9496 EMERALD DRIVE","Emerald Estates","1974","House/Single Family","39","Whistler","Whistler","9/12/2014","the office.","2","$4,516.00","9/12/2013","008-922-021",,,"9/22/2013","$1,130,000","$656.98","1.00","2","3","RS1","$1,130,000","10","1,720","$656.98","1.00","House/Single Family","1",,"604-932-1875","1.5% OF SALE PRICE","EMERALD ESTATES",,"1","81.00",,,,"V0N 1B9",,,"BC",,,,
"V1018823","Residential Detached","S","2406 AUSTIN AVENUE","Central Coquitlam","2013","House/Single Family","0","Coquitlam","Coquitlam","7/30/2014","Daniel Yang","7","$5,149.00","7/19/2013","009-300-872",,,"9/14/2013","$1,130,000","$247.81","0.99","7","8","SFD","$1,139,000","57","4,560","$247.81","0.98","House/Single Family","3",,"604-415-9800","3.255% ON 1ST 100K / 1.1625% ON BAL + $5000*",,"120","2","66.00",,,"7","V3K 3S1",,,"BC",,,,
"V1027153","Residential Detached","S","7375 STANLEY STREET","Upper Deer Lake","1955","House/Single Family","58","Burnaby South","Burnaby","11/11/2013","TOUCHBASE","1","$5,323.00","9/11/2013","002-463-873",,,"9/19/2013","$1,132,500","$838.89","1.00","1","3","R3","$1,128,000","8","1,350","$838.89","1.00","House/Single Family","1",,"604-671-5259","3.255% ON 1ST $100,000/ 1.1625% ON BAL","UPPER DEER LAKE BUCKINGHAM","151","0","58.00",,,,"V5E 1V6",,,"BC",,,,
"V999644","Multifamily","S","8231 RYAN ROAD","South Arm","1979","Duplex","34","Richmond","Richmond","10/31/2013","JUNE","0","$4,987.00","4/4/2013","004-925-637",,,"9/16/2013","$1,135,000","$945.83","0.82","0","2","RD1","$1,390,000","165","1,200","$945.83","0.73","Duplex","1",,"604-612-5771","3.25-100/1.1625",,"149.60","0","90.00",,,,"V7A 2E4",,"Was rental, now vacant and boarded","BC",,,,
"V1024627","Residential Detached","S","4951 MONCTON STREET","Steveston South","2002","House/Single Family","11","Richmond","Richmond","2/28/2014","SHIRLEY","4","$4,483.00","8/28/2013","025-097-105",,,"9/21/2013","$1,138,000","$390.39","0.95","5","5","RS1/C","$1,199,000","24","2,915","$390.39","0.95","House/Single Family","1",,"604-710-3618","3.255% 1ST 100K/1.1625% ON BAL",,"111.3","2","50.00",,,"5","V7E 3A8",,,"BC",,,,
"V1015448","Residential Detached","S","1691 DEER'S LEAP PLACE","Westwood Plateau","1996","House/Single Family","17","Coquitlam","Coquitlam","12/17/2013","Stella Price's Office","3","$6,371.00","6/27/2013","019-020-082",,,"9/22/2013","$1,142,000","$272.10","0.95","4","5","RES","$1,198,000","87","4,197","$272.10","0.95","House/Single Family","1",,"604-415-2908","3.255% ON 1ST 100K / 1.1625% ON BAL*","Westwood Plateau",,"4",,,,"6","V3E 3C8",,,"BC",,,,
