"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"V1033494","Residential Detached","S","6336 BROADWAY AVENUE","Parkcrest","1959","House/Single Family","54","Burnaby North","Burnaby","4/28/2014","ROSS O'BRIEN","1","$4,053.00","10/24/2013","010-103-058",,,"11/3/2013","$650,000","$302.04","0.95","2","3","R-2","$688,000","10","2,152","$302.04","0.95","House/Single Family","1",,"604-521-7653","3.22% ON 1ST $100,000/1.11% ON BAL",,"120","2","50.00",,,"1","V5B 2Y2",,,"BC",,,,
"V1033288","Residential Detached","S","1282 RAMA AVENUE","Queensborough","1996","House/Single Family","17","New Westminster","New Westminster","6/30/2014","TOUCHBASE PLEASE","2","$3,667.00","10/21/2013","018-970-621",,,"10/28/2013","$650,000","$286.72","0.99","3","5","RQ-5","$660,000","7","2,267","$286.72","0.99","House/Single Family","1",,,"3.255% ON THE 1ST $100K & 1.1625% ON THE BALANCE",,"92.5","2","49.20",,,"6","V3M 6T5",,,"BC",,,,
"V1021536","Residential Attached","S","1702 4880 BENNETT STREET","Metrotown","2013","Apartment/Condo","0","Burnaby South","Burnaby","11/7/2013","Danny Shi","2","$833.00","8/8/2013","029-051-193",,"$244.81","10/31/2013","$650,000","$722.22","0.98","2","2","RM3","$663,000","84","900","$722.22","0.98","Apartment/Condo","1",,"604-307-3322","3.255% ON 1ST $100,000/1.1625% ON BAL","CHANCELLOR",,"0",,,,"1","V5H 0C1",,,"BC",,,,
"V1016493","Residential Detached","S","446 MUNDY STREET","Central Coquitlam","1987","House/Single Family","26","Coquitlam","Coquitlam","1/31/2014","CASS","3","$4,024.00","7/5/2013","002-019-019",,,"10/31/2013","$650,000","$267.93","0.93","3","4","SFD","$699,900","118","2,426","$267.93","0.92","House/Single Family","2",,"604-467-5000","3.255% ON 1ST $100,000/1.11625% ON BAL","CENTRAL COQUITLAM",,"1","56.00",,,"8","V3K 5N1",,,"BC",,,,
"F1324712","Residential Detached","S","3980 BRIGHTON PLACE","Abbotsford West","2005","House/Single Family","8","Abbotsford","Abbotsford","10/31/2014","touchbase","6","$5,561.00","10/28/2013","025-955-306",,,"10/28/2013","$650,000","$121.50","0.93","6","8","RES","$699,000","0","5,350","$121.50","1.00","House/Single Family","2",,,"S-2.3% 1ST 100K/1.15% BAL*",,,"2","59.00",,,"6","V2T 6Y8",,"AT TIME OF OFFER","BC",,,,
"F1318985","Residential Detached","S","21134 77B AVENUE","Willoughby Heights","2011","House/Single Family","2","Langley","Langley","2/7/2014","MIKE SHAW","3","$4,520.00","8/7/2013","028-286-901",,,"10/28/2013","$650,000","$199.39","0.95","4","4","R-1A","$684,900","82","3,260","$199.39","0.93","House/Single Family","1",,"604-889-4257","S-3.22% 1ST 100K/1.15% BAL",,"82XIRREG","1","35.00",,,,"V2Y 0J3",,,"BC",,,,
"F1324371","Residential Detached","S","20960 44A AVENUE","Brookswood Langley","1995","House/Single Family","18","Langley","Langley","2/28/2014","REID","2","$4,919.00","10/21/2013","018-759-068",,,"10/26/2013","$651,000","$295.91","1.00","3","3","R-1D","$649,900","5","2,200","$295.91","1.00","House/Single Family","1",,"604-533-3491","S-3.22% 1ST 100K/1.15% BAL*","CEDAR RIDGE","147","2","60.00",,,"4","V3A 8Z1",,,"BC",,,,
"F1322302","Residential Attached","S","602 1580 MARTIN STREET","White Rock","2004","Apartment/Condo","9","South Surrey White Rock","White Rock","1/16/2014","Sandra Perry","2","$3,810.00","9/23/2013","025-878-611","7","$368.48","10/26/2013","$652,000","$448.11","0.99","2","2","RM","$659,900","33","1,455","$448.11","0.99","Apartment/Condo","1",,"604-531-4000","S-3.22% 1ST 100K/1.15% BAL","Sussex House",,"1",,,,"1","V4B 5M3",,"Dated June 24, 2013","BC",,,,
"F1323392","Residential Detached","S","20655 90TH AVENUE","Walnut Grove","1994","House/Single Family","19","Langley","Langley","4/8/2014","Touchbase please","2","$4,532.00","10/8/2013","018-097-995",,,"10/26/2013","$655,000","$260.96","0.97","3","4","R-1C","$679,000","18","2,510","$260.96","0.97","House/Single Family","1",,,"S-3.22% 1ST 100K/1.15% BAL","Forest Creek - Walnut Grove","101.7","2","50.30",,,"6","V1M 2N4",,,"BC",,,,
"V1030523","Residential Detached","S","1850 LAURIER AVENUE","Glenwood PQ","1998","House/Single Family","15","Port Coquitlam","Port Coquitlam","9/3/2014","ARVIND VARMA","4","$4,139.00","10/3/2013","012-550-124",,,"10/26/2013","$655,000","$177.99","0.97","4","7","RS4","$679,000","23","3,680","$177.99","0.97","House/Single Family","3",,"604-603-7470","3.22% 1ST 100K/1.16% ON BAL",,,"2","0.00",,,"8","V3B 2C4",,,"BC",,,,
"V1019307","Residential Attached","S","8058 FRASER STREET","South Vancouver","2012","1/2 Duplex","1","Vancouver East","Vancouver","12/1/2013","SUNNY","3","$3,000.00","7/22/2013","800-078-488",,,"11/1/2013","$655,000","$498.86","0.97","3","4","RT-2","$679,000","102","1,313","$498.86","0.94","1/2 Duplex","2",,"778-991-9190","3.1% ON 1ST $100,000 $ 1.12% ON BALANCE","SOUTH VANCOUVER","131","1","33.00",,,"1","V5X 3X4",,,"BC",,,,
"F1305541","Residential Detached","S","14537 74A AVENUE","East Newton","2000","House/Single Family","13","Surrey","Surrey","4/30/2014","Chamkaur Gill","6","$3,165.00","3/1/2013","023-834-463",,,"10/30/2013","$660,000","$173.55","0.99","7","7","SFD","$669,000","243","3,803","$173.55","0.97","House/Single Family","2",,"604-318-4204","S-3.22% 1ST 100K/1.15% BAL",,"120","2","50.00",,,"6","V3S 8Z8",,"WE WILL GIVE UPON REQUEST","BC",,,,
"V1023889","Residential Attached","S","6519 NELSON AVENUE","Metrotown","2013","Townhouse","0","Burnaby South","Burnaby","12/31/2013","NORA","2","$1,171.00","8/22/2013","029-050-308","36","$295.13","11/3/2013","$665,000","$548.68","0.95","3","2","RM3","$699,999","73","1,212","$548.68","0.95","Townhouse","1",,"604-649-8909","3% ON 1ST $100,000/1.16% ON BAL","CHANCELLOR","200","0","200.00",,,"2","V5H 0C2",,,"BC",,,,
"V1021989","Residential Detached","S","2973 PINETREE CIRCLE","Westwood Plateau","1995","House/Single Family","18","Coquitlam","Coquitlam","2/8/2014","DAVID KIM","5","$3,577.00","8/8/2013","018-529-101",,"$57.50","10/29/2013","$665,000","$214.17","0.97","5","5","SFD","$689,000","82","3,105","$214.17","0.95","House/Single Family","1",,"604-657-4886","3.255% 1ST 100K/1.1625% ON BAL","EAGLE GLEN","100","2","41.00",,,"4","V3E 2Z5",,,"BC",,,,
"V1032868","Residential Attached","S","5 6100 ALDER STREET","McLennan North","2011","Townhouse","2","Richmond","Richmond","3/31/2014","EDDIE CHAN","2","$2,590.00","10/18/2013","028-555-601","3","$137.31","10/29/2013","$670,000","$424.59","0.97","3","3","ZT69","$688,000","11","1,578","$424.59","0.97","Townhouse","1",,"604-649-1192","3.255% ON 1ST 100K/1.1625% ON BAL","VALENCIA GARDEN",,"0",,,,"2","V6Y 0C9",,,"BC",,,,
"F1320340","Residential Detached","S","19073 67A AVENUE","Clayton","2013","House/Single Family","0","Cloverdale","Surrey","1/31/2014","SANDY JHAND","4","$1,724.00","8/27/2013","028-934-482",,,"11/1/2013","$672,000","$196.72","0.98","5","7","SFD","$689,000","66","3,416","$196.72","0.98","House/Single Family","2",,"604-715-6000","S-3.22% 1ST 100K/1.1625% BAL","Clayton Hill","160.00","2","30.00",,,"6","V4N 6A2",,"NEW CONSTRUCTION","BC",,,,
"F1325073","Residential Detached","S","17306 0B AVENUE","Pacific Douglas","2013","House/Single Family","0","South Surrey White Rock","Surrey","1/29/2014","Jason","3","$3,156.00","11/1/2013","027-363-031",,,"11/1/2013","$672,897","$199.26","0.92","4","4","RF12","$734,900","0","3,377","$199.26","0.92","House/Single Family","1",,"604-537-8970","S-3.24% 1ST 100K/1.17% BAL",,"83.34","1","44.05",,,"2","V3S 8L2",,"New House","BC",,,,
"V1033210","Residential Detached","S","1301 JORDAN STREET","Canyon Springs","1988","House/Single Family","25","Coquitlam","Coquitlam","3/31/2014","ANCA","2","$3,465.00","10/21/2013","011-178-035",,,"10/31/2013","$673,000","$398.70","0.96","3","3","SFD","$699,000","10","1,688","$398.70","0.96","House/Single Family","1",,"604-807-5166","3.255% 1ST 100K/1.1625% ON BAL",,"98.42","1","44.78",,,"5","V3B 6P1",,,"BC",,,,
"V1034100","Residential Detached","S","3363 DUVAL ROAD","Lynn Valley","1958","House/Single Family","55","North Vancouver","North Vancouver","5/31/2014","Vessie Chela","1","$4,569.00","10/28/2013","010-302-051",,,"10/30/2013","$675,000","$502.98","0.99","1","3","SF","$685,000","2","1,342","$502.98","0.99","House/Single Family","1",,"778-231-7080","3.2%ON THE FIRST$100,000 &1.15% ON THE BALANCE",,"123","1","50.00",,,"3","V7J 3E7",,,"BC",,,,
"F1321947","Residential Detached","S","20479 67B AVENUE","Willoughby Heights","2006","House/Single Family","7","Langley","Langley","1/31/2014","Touchbase only","3","$4,549.00","9/19/2013","026-084-473",,,"10/28/2013","$675,000","$172.55","0.99","4","6","R-1A","$678,800","39","3,912","$172.55","0.99","House/Single Family","1",,"604-530-0231","S-3.22% 1ST 100K/1.15% BAL*",,"120.00","1","44.00",,,"6","V2Y 3C9",,,"BC",,,,
"F1324294","Residential Detached","S","15511 GOGGS AVENUE","White Rock","1968","House/Single Family","45","South Surrey White Rock","White Rock","4/18/2014","TOUCHBASE","2","$4,762.00","10/18/2013","010-274-715",,,"10/30/2013","$677,500","$282.29","0.97","2","4","RS1","$699,000","12","2,400","$282.29","0.91","House/Single Family","1",,"604-813-9873","S-3.22% 1ST 100K/1.15% BAL","Southlands","130","2","62.02",,,"4","V4B 2N5",,"UPON ACCEPTED OFFER","BC",,,,
"V1031770","Residential Attached","S","123 3458 BURKE VILLAGE PROMENADE","Burke Mountain","2013","1/2 Duplex","0","Coquitlam","Coquitlam","1/9/2014","LAURIE MELO","3","$0.00","10/9/2013","800-080-612",,"$272.40","10/28/2013","$679,900","$267.99","1.00","3","3","RT-2","$679,900","19","2,537","$267.99","1.00","1/2 Duplex","2",,"604-725-8126","2.5575% ON 1ST 100,000/1.1625% ON BAL","SECRET RIDGE",,"0",,,,"4","V3E 0J1",,"UNDER CONSTRUCTION","BC",,,,
"V1031858","Residential Attached","S","1293 E 14TH AVENUE","Mount Pleasant VE","2013","Townhouse","0","Vancouver East","Vancouver","12/31/2013","TOUCHBASE","4","$2,973.00","10/10/2013","028-874-099",,"$0.00","10/30/2013","$680,000","$465.75","0.97","4","4","RT-5","$699,000","20","1,460","$465.75","0.97","Townhouse","1",,"604-433-2211","2.25% ON 1ST $100,000 & 1.16% ON BALANCE","TRIPLEX ON 14",,"1","0.00",,,"1","V5T 2P3",,,"BC",,,,
"F1315551","Residential Detached","S","17373 0B AVENUE","Pacific Douglas","2013","House/Single Family","0","South Surrey White Rock","Surrey","11/28/2013","PAWAN KANG","3","$1,789.00","6/27/2013","027-362-825",,,"11/3/2013","$680,373","$224.55","0.92","4","4","RF12","$738,900","129","3,030","$224.55","0.92","House/Single Family","1",,"778-919-3775","S-3.24% 1ST 100K/1.17% BAL",,"78","1","44.00",,,"4","V3S 8L2",,"New Home","BC",,,,
"V1033141","Residential Detached","S","9351 PATTERSON ROAD","West Cambie","1932","House/Single Family","81","Richmond","Richmond","2/28/2014","SYLVIA","2","$3,012.00","10/22/2013","000-585-769",,,"11/1/2013","$685,000","$301.50","1.00","2","6","RES","$688,000","10","2,272","$301.50","1.00","House/Single Family","2",,"604-209-8267","3.2% ON 1ST 100K/1% ON BAL","WEST CAMBIE","199","2","44.50",,,"4","V6X 1P8",,"INVESTMENT PROPERTY","BC",,,,
"V1031396","Residential Attached","S","407 E 44TH AVENUE","Fraser VE","2008","1/2 Duplex","5","Vancouver East","Vancouver","4/7/2014","Jen or Jola","2","$3,406.00","10/7/2013","027-522-873",,"$0.00","10/30/2013","$688,000","$580.10","0.97","2","4","RM-2","$709,000","23","1,186","$580.10","0.97","1/2 Duplex","2",,"604-719-7677","3.255% ON 1ST $100,000 + 1.1625% ON BALANCE",,,"1",,,,"2","V5W 1W2",,,"BC",,,,
"F1324613","Residential Detached","S","260 174A STREET","Pacific Douglas","2013","House/Single Family","0","South Surrey White Rock","Surrey","5/30/2014","Andy S. Mattu","3","$2,719.00","10/25/2013","028-785-177",,,"11/3/2013","$690,000","$196.53","0.99","4","5","SFD","$699,900","9","3,511","$196.53","0.99","House/Single Family","1",,"604-307-3000","S-3.22% 1ST 100K/1.15% BAL","SUMMERFIELD","88.58","1","43.96",,,"6","V3S 6R9",,"UPON ACCEPTED OFFER","BC",,,,
"V1034049","Residential Detached","S","2959 SURF CRESCENT","Ranch Park","1968","House/Single Family","45","Coquitlam","Coquitlam","2/28/2014","BRIAN","3","$3,892.00","10/28/2013","006-540-732",,,"11/4/2013","$691,000","$252.74","1.04","3","5","SFD","$665,000","7","2,734","$252.74","1.04","House/Single Family","2",,"604-939-6666","3.255% ON 1ST $100,000 & 1.1625% ON BALANCE",,,"2","59.00",,,"4","V3C 3S7",,,"BC",,,,
"F1321644","Residential Detached","S","3717 HAJULA COURT","Abbotsford East","2012","House/Single Family","1","Abbotsford","Abbotsford","12/13/2013","Curt Derksen","2","$1,973.00","9/13/2013","027-772-683",,,"10/31/2013","$694,500","$169.23","1.05","3","3","RS3","$664,900","48","4,104","$169.23","1.05","House/Single Family","1",,"778-908-8610","S-3.22% 1ST 100K/1.15% BAL","Sandy Hill",,"1",,,,"6","V3G 2W4",,"upon accepted offer","BC",,,,
"F1323742","Residential Detached","S","4131 LAKEMOUNT ROAD","Sumas Mountain","1998","House with Acreage","15","Abbotsford","Abbotsford","10/11/2014","Don Ochitwa","3","$7,844.00","10/11/2013","002-383-527",,,"10/29/2013","$695,000","$258.56","0.77","3","4","F4","$899,900","18","2,688","$258.56","0.77","House with Acreage","1",,"604-309-0260","S-3.22% 1ST 100K/1.15% BAL",,"526(52 AC)","1","449.50",,,"10","V3G 2J1",,"NEVER LIVED THERE","BC",,,,
"V1012620","Residential Detached","S","4440 SMITH CRESCENT","Hamilton RI","1945","House/Single Family","68","Richmond","Richmond","12/31/2013","JERRY","1","$3,200.00","6/9/2013","007-555-903",,,"10/29/2013","$700,000","$666.67","0.88","1","2","RS1F","$799,000","142","1,050","$666.67","0.78","House/Single Family","1",,"604-724-7000","3.2% ON 1ST $100,000/1.15% ON BAL",,"300.0","0","75.00",,,"0","V6V 1S7",,"ESTATE SALE","BC",,,,
"V1031586","Residential Detached","S","4860 CANADA WAY","Central BN","2011","House/Single Family","2","Burnaby North","Burnaby","1/31/2014","JULIANA HO","4","$4,362.00","10/9/2013","028-135-245",,,"10/26/2013","$700,000","$303.03","0.96","4","6","R2","$728,000","17","2,310","$303.03","0.95","House/Single Family","2",,"778-869-9688","3.25% ON 1ST $100,000/1.16% ON BAL",,,"1","0.00",,,"3","V5G 1L5",,,"BC",,,,
"V1033682","Residential Attached","S","2409 W 5TH AVENUE","Kitsilano","1981","Townhouse","32","Vancouver West","Vancouver","10/24/2014","Text or Touchbase Elizabeth","1","$2,577.00","10/23/2013","005-569-257","3","$200.00","10/29/2013","$700,000","$606.59","1.00","2","3","RT-8","$700,000","6","1,154","$606.59","1.00","Townhouse","1",,"604-377-4321","3.255% OF 1ST $100,000 & 1.1625% ON THE BALANCE","Balsam Gardens",,"1",,,,"1","V6K 1S7",,"ESTATE SALE","BC",,,,
"V1016592","Residential Attached","S","706 170 W 1ST STREET","Lower Lonsdale","2005","Apartment/Condo","8","North Vancouver","North Vancouver","12/31/2013","MONIR BEHESHTI","2","$2,981.00","7/5/2013","026-172-062","12","$490.00","10/29/2013","$705,000","$611.45","0.99","2","3","MF","$716,000","116","1,153","$611.45","0.98","Apartment/Condo","1",,"604-721-9495","3.22% 1ST 100K/1.15% ON BAL","ONE PARK LANE",,"1","0.00",,,"1","V7M 3P2",,,"BC",,,,
"F1323204","Residential Detached","S","14878 63RD AVENUE","Sullivan Station","2012","House/Single Family","1","Surrey","Surrey","6/30/2014","Butta Sandher","3","$3,904.00","10/3/2013","028-581-075",,,"10/31/2013","$705,000","$205.54","0.98","4","6","SFR","$721,012","28","3,430","$205.54","0.98","House/Single Family","2",,"778-896-3400","S-3.15% 1ST 100K/1.025% BAL + BONUS*",,"72","1","50.00",,,"4","V3S 2W9",,,"BC",,,,
"F1325334","Residential Detached","S","21092 78A AVENUE","Willoughby Heights","2013","House/Single Family","0","Langley","Langley","4/3/2014","Michelle Collins","3",,"11/3/2013","028-033-876",,,"11/3/2013","$709,523","$186.08","0.95","4","5","R-CL","$745,000","0","3,813","$186.08","0.95","House/Single Family","1",,"604-533-3491","S-2.53% 1ST 100K/1.15% BAL*","YORKSON SOUTH","100.90","1","70.48",,,"4","V2Y 0H7",,"NEW CONSTURCTION","BC",,,,
"V1016370","Residential Attached","S","2702 918 COOPERAGE WAY","Yaletown","2009","Apartment/Condo","4","Vancouver West","Vancouver","12/15/2013","CLAIRE","2","$2,758.00","7/5/2013","027-734-579","24","$400.87","10/27/2013","$710,000","$768.40","0.98","2","2","CD-1","$725,000","114","924","$768.40","0.97","Apartment/Condo","0",,"604-649-9253","3.22% ON THE FIRST $100,000/1.15%","MARINER",,"1",,,,"1","V6B 0A7",,"OWNER HAS NEVER RESIDED","BC",,,,
"V1033696","Residential Attached","S","101 2148 W 2ND AVENUE","Kitsilano","1985","Apartment/Condo","28","Vancouver West","Vancouver","1/24/2014","RHIANNON","2","$2,147.00","10/24/2013","006-624-979","4","$441.55","11/3/2013","$710,000","$672.99","0.99","2","2","RM-4","$719,900","10","1,055","$672.99","0.99","Apartment/Condo","1",,"604-999-4587","3.22% ON THE 1ST $100,000 AND 1.15% ON BALANCE","KITSILANO",,"1",,,,"2","V6K 1H6",,,"BC",,,,
"V1004881","Land Only","S","1758 EAST ROAD","Anmore",,,,"Port Moody","Anmore","12/4/2013","DARREN SMURTHWAITE",,"$0.00","5/1/2013","029-008-654",,,"10/28/2013","$711,000",,"0.95",,,"RS1","$749,000","180",,,"0.89","House/Single Family",,"Allowed Access","604-328-2040","3.255% ON 1ST $100,000 PLUS 1.1625% ON BALANCE","DEER CREEK ESTATES",,,"0.00","Yes",,,"V3H 5E9","No",,"BC","Septic",,"Nearby","City/Municipal"
"V1033047","Residential Detached","S","3500 BROADWAY STREET","Steveston Village","1976","House/Single Family","37","Richmond","Richmond","1/31/2014","BERRY","1","$3,003.00","10/21/2013","004-276-892",,,"10/27/2013","$712,000","$420.80","1.02","2","4","RS1A","$699,000","6","1,692","$420.80","1.02","House/Single Family","1",,"604-671-1767","3.255% ON 1ST $100,000 & 1.1625% ON BAL","STEVESTON VILLAGE","120","1","33.00",,,"3","V7E 2X7",,,"BC",,,,
"V1032556","Residential Attached","S","7070 WALKER AVENUE","Highgate","2009","Townhouse","4","Burnaby South","Burnaby","3/31/2014","Hardy Maier","3","$3,612.00","10/16/2013","027-904-181",,"$570.12","10/30/2013","$715,000","$376.32","0.96","4","4","CDRM5","$749,000","14","1,900","$376.32","0.96","Townhouse","1",,"604-418-4897","3.255% ON 1ST $100,000 & 1.1625% ON BALANCE",,,"2",,,,"2","V5E 3C5",,"DATED SEPTEMBER 27, 2013","BC",,,,
"V1032852","Residential Detached","S","9985 DAVID DRIVE","Sullivan Heights","1964","House/Single Family","49","Burnaby North","Burnaby","10/31/2014","MALVENE OR TOUCHBASE","2","$4,154.00","10/21/2013","003-387-518",,,"10/28/2013","$715,000","$302.97","0.98","2","4","R2","$728,000","7","2,360","$302.97","0.98","House/Single Family","2",,"604-728-1966","3.255% 1ST 100K/1.1625% ON BAL",,"111","2","62.00",,,"4","V3J 1H4",,"DATED OCT 17, 2013","BC",,,,
"V1031427","Residential Detached","S","7576 MARY AVENUE","Edmonds BE","9999","House/Single Family","999","Burnaby East","Burnaby","4/3/2014","DAVE","1","$4,185.00","10/9/2013","003-099-717",,,"11/1/2013","$718,000","$358.28","0.97","2","4","R5","$739,900","23","2,004","$358.28","0.97","House/Single Family","1",,"604-889-2739","3% ON 1ST $100,000 & 1% ON BALANCE",,"139","0","55.00",,,"5","V3N 3G5",,,"BC",,,,
"F1324412","Residential Detached","S","11071 164TH STREET","Fraser Heights","1995","House/Single Family","18","North Surrey","Surrey","2/28/2014","MARK","3","$4,116.00","10/21/2013","019-155-832",,,"10/30/2013","$720,000","$271.90","0.96","4","5","SINFAM","$747,900","9","2,648","$271.90","0.96","House/Single Family","2",,"604-657-7500","S-3.22% 1ST 100K/1.15% BAL",,,"1","29.49",,,"6","V4N 4X9",,"UPON RECEIPT OF OFFER","BC",,,,
"V1024730","Residential Attached","S","3103 128 W CORDOVA STREET","Downtown VW","2009","Apartment/Condo","4","Vancouver West","Vancouver","11/15/2013","NICHOLAS","2","$2,699.00","8/30/2013","027-991-571",,"$460.18","10/28/2013","$720,000","$706.58","0.99","2","2","APT","$725,000","59","1,019","$706.58","0.99","Apartment/Condo","1",,"778-384-9878","3 % ON 1ST $100,000/1.14% ON BALANCE","WOODWARDS W43",,"0",,,,"2","V6B 0E6",,,"BC",,,,
"V1032736","Residential Detached","S","1669 BALMORAL AVENUE","Harbour Place","1972","House/Single Family","41","Coquitlam","Coquitlam","12/30/2013","ROB PETRIN","2","$3,695.00","10/18/2013","007-729-022",,,"10/27/2013","$720,000","$337.24","1.00","2","3","SF","$723,900","9","2,135","$337.24","1.00","House/Single Family","1",,"604-617-1632","3.255% OF FIRST $100,000 / 1.1625% OF BALANCE","HARBOUR PLACE",,"2",,,,"5","V3J 5Y7",,,"BC",,,,
"V1029893","Residential Attached","S","906 170 W 1ST STREET","Lower Lonsdale","2004","Apartment/Condo","9","North Vancouver","North Vancouver","12/31/2013","Brody","2","$3,292.00","9/30/2013","026-172-259",,"$508.00","10/26/2013","$721,000","$625.33","0.96","2","3","MF","$749,900","26","1,153","$625.33","0.96","Apartment/Condo","1",,"604-760-5205","3.22% 1ST $100,000/1.15% OF BALANCE","One Park Lane",,"1",,,,"2","V7M 3P2",,,"BC",,,,
"F1307888","Residential Detached","S","15681 MARINE DRIVE","White Rock","1922","House/Single Family","91","South Surrey White Rock","White Rock","12/15/2013","Vincent Pontaletta","3","$4,437.00","4/2/2013","004-495-047",,,"10/31/2013","$725,000","$271.54","0.96","3","5","SFD","$759,000","212","2,670","$271.54","0.93","House/Single Family","3",,"604-530-0231","S-1.3%",,"132","1","31.30",,,"3","V4B 1E3",,"OWNER NEVER LIVED IN","BC",,,,
"V1031520","Residential Detached","S","380 E 58TH AVENUE","South Vancouver","1946","House/Single Family","67","Vancouver East","Vancouver","2/28/2014","BEN","2","$3,516.00","10/8/2013","010-519-122",,,"10/25/2013","$725,000","$357.14","0.97","3","5","RS-1","$749,000","17","2,030","$357.14","0.97","House/Single Family","2",,"604-671-8368","$8000 PLUS GST. ***COMM",,"110.5","1","33.00",,,"2","V5X 1V9",,,"BC",,,,
"V1005381","Residential Detached","S","179 STONEGATE DRIVE","Furry Creek","2000","House/Single Family","13","West Vancouver","West Vancouver","11/30/2013","Tom Davis","2","$5,171.00","5/2/2013","023-892-358",,,"11/3/2013","$725,000","$280.68","0.95","3","3","SFD","$759,900","185","2,583","$280.68","0.93","House/Single Family","1",,"604-787-1456","3.22% ON THE 1ST $100K, PLUS 1.15% ON THE BALANCE","Stonegate",,"1",,,,"5","V0N 3Z2",,,"BC",,,,
"V1020260","Residential Detached","S","3440 E PENDER STREET","Renfrew VE","9999","House/Single Family","999","Vancouver East","Vancouver","3/29/2014","JASPREET KAUR","1","$3,464.00","7/29/2013","014-461-579",,,"10/29/2013","$725,000","$341.02","1.00","1","4","RS1","$729,000","92","2,126","$341.02","1.00","House/Single Family","1",,"604-771-9890","3.5%-1ST $100K/1.15% BAL",,"155","1","33.00",,,"6","V5K 2E1",,"UPON ACCEPTED OFFER","BC",,,,
"V1032944","Residential Detached","S","2738 2740 PATRICIA AVENUE","Oxford Heights","1970","Other","43","Port Coquitlam","Port Coquitlam","4/30/2014","CELRINA","2","$4,804.00","10/15/2013","002-382-687",,,"11/4/2013","$725,000","$175.12","0.97","4","6","DUPLEX","$749,000","20","4,140","$175.12","0.97","Other","2",,"604-719-8282","3.255/1.1625",,,"2",,,,,"V3B 2H4",,"INVESTMENT PROPERTY, OWNER NEVER","BC",,,,
"V1033358","Residential Detached","S","9588 EMERALD DRIVE","Emerald Estates","1974","House/Single Family","39","Whistler","Whistler","4/30/2014","STEVE LEGGE","1","$4,942.00","10/18/2013","008-776-628",,,"10/29/2013","$725,000","$312.90","0.97","2","4","RS-1","$749,000","11","2,317","$312.90","0.97","House/Single Family","0",,"604-902-3335","3% ON THE FIRST $100,000 AND 1.25% ON THE BALANCE","EMERALD ESTATES",,"1",,,,"4","V0N 1B9",,"COURT ORDERED SALE","BC",,,,
"F1324578","Residential Attached","S","3 10500 DELSOM CRESCENT","Nordel","2014","Townhouse","0","N. Delta","Delta","2/24/2014","Theresa Liljedahl","2",,"10/24/2013","900-569-066",,"$259.23","11/2/2013","$728,000","$350.84","1.00","3","4","CD3482","$728,000","9","2,075","$350.84","1.00","Townhouse","1",,"604-585-7107","S-4.65% 1ST 100K/1.1625% BAL","Lakeside at Sunstone",,"1",,,,"4","V4C 0C3",,"New construction","BC",,,,
"V1033831","Residential Detached","S","922 E 20TH AVENUE","Fraser VE","2013","House/Single Family","0","Vancouver East","Vancouver","4/28/2014","The Ruth & David Team","2",,"10/28/2013","800-081-157",,"$91.00","11/3/2013","$728,000","$575.49","0.99","2","3","RT-10","$739,000","6","1,265","$575.49","0.99","House/Single Family","1",,"604-782-2083","3.255% ON THE 1ST $100K; 1.1625% ON THE BALANCE","CASA FINA",,"1",,,,"1","V5V 2V8",,"Developer's Disclosure Statement","BC",,,,
"V1031932","Residential Attached","S","107 3478 WESBROOK MALL","University VW","2011","Apartment/Condo","2","Vancouver West","Vancouver","3/31/2014","MIKE","2","$2,030.00","10/11/2013","028-354-451","4","$304.28","11/3/2013","$730,000","$730.00","0.98","2","2","RES","$749,000","23","1,000","$730.00","0.98","Apartment/Condo","1",,"604-787-1581","3.255-100/1.1625","SPIRIT",,"1",,,,"1","V6S 0B6",,"SELLER NEVER LIVED THERE","BC",,,,
"V1032459","Residential Detached","S","813 SIXTH STREET","GlenBrooke North","1911","House/Single Family","102","New Westminster","New Westminster","4/16/2014","Charlie","2","$4,181.00","10/16/2013","007-975-686",,,"10/29/2013","$730,000","$282.95","0.97","3","4","SFD","$750,000","13","2,580","$282.95","0.97","House/Single Family","1",,"604-897-3559","3.22%ON THE 1ST $100,000/1.1%ON THE REMAINDER","Glenbrooke North","138.5","1","49.00",,,"2","V3L 3C8",,,"BC",,,,
"F1325090","Residential Detached","S","17392 1ST AVENUE","Pacific Douglas","2013","House/Single Family","0","South Surrey White Rock","Surrey","2/28/2014","Pawan Kang","3","$2,052.00","11/1/2013","027-362-779",,,"11/3/2013","$731,904","$218.94","0.94","4","5","RF12","$778,900","2","3,343","$218.94","0.94","House/Single Family","1",,"778-919-3775","S-3.24% 1ST 100K/1.17% BAL",,"76.90","1","52.80",,,"2","V3S 9R2",,"NEW HOME","BC",,,,
