"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"V1025016","Residential Detached","S","3617 W 21ST AVENUE","Dunbar","1957","House/Single Family","56","Vancouver West","Vancouver","3/3/2014","Michael J. Dowling","2","$4,981.00","9/3/2013","011-593-041",,,"9/8/2013","$1,275,000","$571.75","1.00","2","4","RS-5","$1,278,000","5","2,230","$571.75","1.00","House/Single Family","1",,"604-787-5568","$16,000+GST",,"102","2","33.00",,,"4","V6S 1H2",,,"BC",,,,
"V1016429","Residential Attached","S","901 1925 ALBERNI STREET","West End VW","2008","Apartment/Condo","5","Vancouver West","Vancouver","12/31/2013","Sherry Liao","2","$5,287.00","7/5/2013","027-001-067","22","$716.28","9/10/2013","$1,278,000","$1,018.33","0.96","2","2","MF","$1,328,000","67","1,255","$1,018.33","0.96","Apartment/Condo","1",,"604-273-2828","3.255% ON 1ST $100,000 / 1.1625% ON BAL","LAGUANA PARKSIDE",,"1",,,,"2","V6G 0A3",,,"BC",,,,
"V1023043","Residential Detached","S","11311 SEATON ROAD","Ironwood","2013","House/Single Family","0","Richmond","Richmond","11/19/2013","STEVE BAKER","5","$3,331.00","8/19/2013","010-590-099",,,"9/7/2013","$1,289,720","$361.06","0.87","6","5","RS1/E","$1,488,000","19","3,572","$361.06","0.87","House/Single Family","3",,"778-833-1201","3.5% ON 1ST $100,000/1.25% ON REMAINDER + $10,000",,"110","2","74.00",,,,"V7A 3G4",,,"BC",,,,
"V1023004","Residential Detached","S","842 E 10TH AVENUE","Mount Pleasant VE","9999","House/Single Family","999","Vancouver East","Vancouver","2/1/2014","MORGAN","3","$4,973.00","8/19/2013","015-050-521",,,"9/5/2013","$1,296,000","$521.53","0.98","3","5","RT-5","$1,320,000","17","2,485","$521.53","0.94","House/Single Family","1",,"604-209-1230","3.225% ON THE FIRST $100K 1.1625% ON THE BALANCE",,"122","1","33.00",,,"2","V5T 2B1",,"AUGUST 9, 2013","BC",,,,
"V1026984","Residential Detached","S","583 W 23RD AVENUE","Cambie","9999","House/Single Family","999","Vancouver West","Vancouver","12/31/2013","PIERRE SONNEY","1","$6,036.00","9/7/2013","014-799-464",,,"9/11/2013","$1,300,000","$1,857.14","0.93","1","0","RS-5","$1,400,000","4","700","$1,857.14","0.93","House/Single Family","0",,"604-763-2929","3.255% ON 1ST $100,000/1.1625% ON BAL","DOUGLAS PARK","122.0","0","33.00",,,"1","V5Z 2A4",,"AS IS WHERE IS","BC",,,,
"V1025576","Residential Detached","S","4940 MARINE DRIVE","Olde Caulfeild","1966","House/Single Family","47","West Vancouver","West Vancouver","12/31/2013","ELVIS NG","2","$5,012.00","9/4/2013","009-393-447",,,"9/13/2013","$1,300,000","$510.60","0.98","3","4","ST-D","$1,325,000","9","2,546","$510.60","0.98","House/Single Family","1",,"604-649-2988","2.5575% ON 1ST $100,000 & 1.1625% ON BALANCE",,,"2",,,,"6","V7W 2P4",,,"BC",,,,
"V1027597","Residential Attached","S","501 199 VICTORY SHIP WAY","Lower Lonsdale","2015","Apartment/Condo","0","North Vancouver","North Vancouver","12/15/2013","J-ANNE DUCHSCHER","2",,"9/13/2013","800-079-900","13","$514.84","9/13/2013","$1,309,900","$905.88","1.00","3","3","STRATA","$1,309,900","0","1,446","$905.88","1.00","Apartment/Condo","1",,"604-644-7186","2.5575% ON 1ST $100,000/1.1625% ON BAL","TROPHY AT THE PIER",,"1",,,,"1","V0V 0V0",,"DEVELOPER DISCLOSURE STATEMENT","BC",,,,
"V1011691","Residential Detached","S","4280 TUCKER AVENUE","Riverdale RI","1996","House/Single Family","17","Richmond","Richmond","12/31/2013","TERESA / BY TEXT","4","$5,786.00","6/5/2013","017-858-615",,,"9/7/2013","$1,310,000","$353.96","0.87","4","4","RES","$1,498,000","94","3,701","$353.96","0.87","House/Single Family","1",,"604-377-0203","3.255% ON 1ST $100,000/1.1625% ON BAL",,"116.0","2","59.00",,,,"V7C 1M1",,,"BC",,,,
"V1025316","Residential Detached","S","370 OCEANVIEW ROAD","Lions Bay","1991","House/Single Family","22","West Vancouver","Lions Bay","12/31/2013","Text Patrick","5","$4,111.00","9/3/2013","007-957-416",,,"9/9/2013","$1,315,000","$353.11","0.94","6","4","RES","$1,398,000","6","3,724","$353.11","0.94","House/Single Family","2",,"604-839-3863","3.22% OF $100,000 & 1.15% OF THE BALANCE",,,"1",,,,"8","V0N 2E0",,,"BC",,,,
"V1025648","Residential Detached","S","2052 W 8TH AVENUE","Kitsilano","1912","House/Single Family","101","Vancouver West","Vancouver","12/5/2013","Office","2","$5,285.00","9/5/2013","015-192-016",,,"9/10/2013","$1,321,500","$504.39","1.07","2","5","RM-4","$1,239,000","5","2,620","$504.39","1.07","House/Single Family","2",,"604-506-8686","3.255% ON 1ST $100,000 & 1.1625% ON BALANCE","Kitsilano","125","1","25.00",,,"1","V6J 1W5",,,"BC",,,,
"V1022396","Residential Detached","S","4343 VENABLES STREET","Willingdon Heights","2011","House/Single Family","2","Burnaby North","Burnaby","12/31/2013","BETTE RISKE","3","$5,766.00","8/13/2013","011-963-794",,,"9/12/2013","$1,322,500","$548.76","0.98","4","4","R5","$1,349,000","30","2,410","$548.76","0.98","House/Single Family","2",,"604-715-2991","3.25% ON FIRST $100,000/1.1625% ON BAL",,"122","2","33.00",,,"3","V5C 3A3",,,"BC",,,,
"V1012258","Residential Detached","S","5597 INVERNESS STREET","Knight","2012","House/Single Family","1","Vancouver East","Vancouver","12/31/2013","DAVE","5","$3,523.00","6/9/2013","013-211-862",,,"9/10/2013","$1,322,500","$446.19","0.97","6","7","RS1","$1,358,000","93","2,964","$446.19","0.95","House/Single Family","3",,"604-725-3911","3.255%-1ST $100K/1.1625% BAL","VVEKN","125.35","2","33.00",,,,"V5W 3P4",,,"BC",,,,
"V1021816","Residential Detached","S","8079 FRENCH STREET","Marpole","2006","House/Single Family","7","Vancouver West","Vancouver","11/8/2013","STELLA","4","$5,722.00","8/8/2013","012-238-074",,,"9/7/2013","$1,325,000","$628.56","0.92","5","6","RS1","$1,438,000","30","2,108","$628.56","0.92","House/Single Family","3",,"604-889-1223","3.255% ON 1ST 100K/1.1625% ON BAL",,"110","1","33.00",,,"3","V6P 4V9",,,"BC",,,,
"V1006861","Residential Detached","S","4432 STONE CRESCENT","Cypress","1975","House/Single Family","38","West Vancouver","West Vancouver","11/15/2013","ALLAN","3","$4,781.00","5/10/2013","007-649-851",,,"9/8/2013","$1,330,000","$498.31","0.91","4","5","N/A","$1,469,000","121","2,669","$498.31","0.85","House/Single Family","1",,"604-644-1250","3.2% 1ST 100K/1.16% ON BAL",,,"2","0.00",,,"3","V7W 1B7",,,"BC",,,,
"F1313996","Residential Detached","S","12917 21A AVENUE","Elgin Chantrell","1987","House/Single Family","26","South Surrey White Rock","Surrey","9/30/2013","Al Greene","3","$4,939.00","6/10/2013","003-380-629",,,"9/5/2013","$1,345,000","$457.79","1.00","3","3","RF","$1,345,000","87","2,938","$457.79","0.96","House/Single Family","1",,"604-763-4104","S-3.22% 1ST 100K/1.15% BAL","Ocean Park Terrace","131","2","111.67",,,"9","V4A 8H5",,,"BC",,,,
"V1023794","Residential Detached","S","8051 BOWCOCK ROAD","Garden City","1993","House/Single Family","20","Richmond","Richmond","1/19/2014","DEVON/SUSAN (NO TOUCHBASE)","4","$6,469.00","8/19/2013","000-965-618",,,"9/8/2013","$1,350,500","$295.90","0.94","5","6","RS1/E","$1,439,000","20","4,564","$295.90","0.94","House/Single Family","1",,"604-244-9622","3.255% ON 1ST $100,000/1.1625% ON BAL",,"132","2","66.00",,,"3","V6Y 1C1",,,"BC",,,,
"V1021840","Residential Detached","S","5560 WOODPECKER DRIVE","Westwind","1984","House/Single Family","29","Richmond","Richmond","11/28/2013","LYNDA TERBORG","2","$4,260.00","8/8/2013","000-516-805",,,"9/11/2013","$1,360,000","$391.25","0.95","3","4","157","$1,438,000","34","3,476","$391.25","0.95","House/Single Family","1",,"604-250-8676","3.255% ON 1ST $100,000 AND 1.1625% ON BALANCE","WESTWIND",,"2",,,,,"V7E 5A8",,,"BC",,,,
"V1018297","Residential Attached","S","2504 1550 FERN STREET","Lynnmour","2015","Apartment/Condo","0","North Vancouver","North Vancouver","12/31/2013","TAMMY VOGAN","2",,"7/16/2013","028-988-302","24","$688.00","9/11/2013","$1,360,900","$684.21","1.00","3","3","CD67","$1,360,900","57","1,989","$684.21","1.00","Apartment/Condo","1",,"604-315-9550","2%","BEACON AT SEYLYNN VILLAGE",,"0",,,,"1","V7J 1H6",,"COMPLETION SUMMER 2015","BC",,,,
"V1003152","Residential Detached","S","1139 ESPLANADE AVENUE","Ambleside","1945","House/Single Family","68","West Vancouver","West Vancouver","9/23/2013","JASON","3","$4,316.00","4/23/2013","011-752-432",,,"9/8/2013","$1,370,000","$711.69","0.95","3","4","RS5","$1,438,000","138","1,925","$711.69","0.95","House/Single Family","2",,"604-833-8080","3.22% ON THE 1ST $100,000 PLUS 1.15% ON BALANCE.",,"100","2","50.00",,,"2","V7T 1G3",,,"BC",,,,
"V1018776","Residential Detached","S","522 W 64TH AVENUE","Marpole","1969","House/Single Family","44","Vancouver West","Vancouver","12/28/2013","ABBOTT FONG","2","$5,622.00","7/18/2013","008-749-094",,,"9/10/2013","$1,375,000","$474.14","0.95","3","5","RS-1","$1,450,000","54","2,900","$474.14","0.98","House/Single Family","1",,"604-266-8989","3.2% 1ST $100,000/1.1% BAL",,"121.35","2","43.92",,,"2","V6P 2K9",,,"BC",,,,
"F1319357","Residential Detached","S","2930 145A STREET","Elgin Chantrell","1990","House/Single Family","23","South Surrey White Rock","Surrey","12/30/2013","Larry","2","$6,170.00","8/15/2013","013-185-896",,,"9/6/2013","$1,375,000","$292.30","0.92","4","4","RH - G","$1,499,000","22","4,704","$292.30","0.92","House/Single Family","1",,"604-786-3751","S-3.2% 1ST 100K/1.15% BAL","Elgin Park","120","1","144.00",,,"7","V4P 1P7",,,"BC",,,,
"V1024842","Residential Detached","S","1035 ARLINGTON CRESCENT","Edgemont","1960","House/Single Family","53","North Vancouver","North Vancouver","11/18/2013","Sheri","2","$6,622.00","9/3/2013","010-846-352",,,"9/5/2013","$1,390,000","$573.43","0.97","3","4","RSH","$1,427,000","2","2,424","$573.43","0.97","House/Single Family","1",,"604-649-9995","3.22% ON 1ST $100K & 1.15% ON BALANCE","Edgemont",,"2","70.00",,,"3","V7R 1K8",,"y","BC",,,,
"F1318965","Residential Detached","S","14438 MALABAR CRESCENT","White Rock","2009","House/Single Family","4","South Surrey White Rock","White Rock","12/31/2013","Edie Takahashi","4","$8,949.00","8/9/2013","011-208-236",,,"9/8/2013","$1,398,000","$285.07","0.96","6","6","SF","$1,450,000","30","4,904","$285.07","0.96","House/Single Family","2",,"604-538-8888","S-3.22% 1ST 100K/1.15% BAL","WHITE ROCK","93","1","79.60",,,"4","V4B 2Y6",,,"BC",,,,
"F1314882","Residential Detached","S","2184 179TH STREET","Hazelmere","1988","House with Acreage","25","South Surrey White Rock","Surrey","12/6/2013","Beebe Cline","3","$4,915.00","6/16/2013","007-801-777",,,"9/9/2013","$1,420,000","$450.65","0.96","4","4","1AC","$1,475,000","85","3,151","$450.65","0.96","House with Acreage","1",,"604-830-7458","S-3.22% 1ST 100K/1.15% BAL","REDWOOD PARK ESTATES","236 (1AC)","1","137.00",,,"8","V3S 9V6",,,"BC",,,,
"V998550","Multifamily","S","10 W 12TH AVENUE","Mount Pleasant VW","1912","Other","101","Vancouver West","Vancouver","12/30/2013","Bob Bracken","8","$5,673.00","3/26/2013","015-529-851",,,"9/10/2013","$1,435,000","$246.99","0.96","8","7","RT-6","$1,499,000","168","5,810","$246.99","0.87","Other","8",,"604-263-2823","3.255% OF 1ST $100,000 PLUS 1.1625% OF THE BALANCE",,"107","0","49.50",,,"5","V5Y 1T5",,"crossed out & signed","BC",,,,
"V1022642","Residential Detached","S","1507 W 66TH AVENUE","S.W. Marine","2009","House/Single Family","4","Vancouver West","Vancouver","10/16/2013","MIRANDA OR TEXT","5","$6,523.00","8/14/2013","014-049-503",,,"9/9/2013","$1,460,000","$607.57","0.94","5","4","RS-1","$1,560,000","26","2,403","$607.57","0.94","House/Single Family","1",,"604-377-8720","3.25% ON 1ST $100,000/1.15% ON BAL",,"121","2","33.00",,,"3","V6P 2R8",,,"BC",,,,
"V1021253","Residential Detached","S","2456 E 45TH AVENUE","Killarney VE","2011","House/Single Family","2","Vancouver East","Vancouver","10/31/2013","WALLEY WAN","6","$6,776.00","8/4/2013","011-148-144",,,"9/12/2013","$1,470,000","$444.65","0.96","6","6","RS-1","$1,538,000","39","3,306","$444.65","0.96","House/Single Family","3",,"604-292-2828","2.55%-1ST $100K/1.15% BAL",,"122","1","33.00",,,,"V5R 3B5",,,"BC",,,,
"V1012426","Residential Detached","S","1430 QUEENS AVENUE","Ambleside","1954","House/Single Family","59","West Vancouver","West Vancouver","12/11/2013","Kim Mattinson","2","$4,938.00","6/12/2013","011-747-862",,,"9/10/2013","$1,490,000","$524.65","0.94","2","4","RS3","$1,580,000","90","2,840","$524.65","0.90","House/Single Family","1",,"778-895-4542","3.22% ON 1ST 100K & 1.15% ON BALANCE",,"122","3","75.00",,,"8","V7T 2H9",,,"BC",,,,
"V985915","Residential Detached","S","190 STONEGATE DRIVE","Furry Creek","2000","House/Single Family","13","West Vancouver","West Vancouver","12/15/2013","Tom Davis","3","$8,044.00","1/15/2013","023-892-404",,,"9/10/2013","$1,500,000","$316.06","0.94","4","5","SFD","$1,599,000","238","4,746","$316.06","0.94","House/Single Family","1",,"604-787-1456","3.22 1ST $100K, PLUS 1.15% ON THE BALANCE","Stonegate",,"3","80.00",,,"6","V0N 3Z2",,,"BC",,,,
"V1023545","Residential Detached","S","2673 TERRACE AVENUE","Capilano NV","2007","House/Single Family","6","North Vancouver","North Vancouver","2/28/2014","Jimmy or Joodi","4","$9,214.00","8/21/2013","011-370-874",,,"9/11/2013","$1,510,000","$345.54","0.95","4","7","SFD","$1,588,000","21","4,370","$345.54","0.95","House/Single Family","2",,"604-780-5065","3.22 % ON 1ST $100K 1.15% ON BAL+10K BY END NOV",,,"2",,,,"3","V7R 1B5",,,"BC",,,,
"V1022082","Residential Detached","S","7356 BARNET ROAD","Westridge BN","2013","House/Single Family","0","Burnaby North","Burnaby","11/12/2013","HENRY","4","$7,453.00","8/12/2013","003-117-413",,,"9/10/2013","$1,533,000","$429.41","0.96","5","4","R2","$1,599,888","29","3,570","$429.41","0.96","House/Single Family","2",,"604-729-1923","3.255% ON 1ST $100,000/1.1625% ON BAL",,"125.0","1","50.00",,,"6","V5A 1E4",,"NEW HOME","BC",,,,
"V1023978","Residential Attached","S","2401 1020 HARWOOD STREET","West End VW","1989","Apartment/Condo","24","Vancouver West","Vancouver","12/31/2013","DAVE KENNY","2","$3,930.00","8/26/2013","010-377-336","25","$817.00","9/7/2013","$1,538,000","$834.06","1.00","2","2","CD-1","$1,538,000","12","1,844","$834.06","1.00","Apartment/Condo","1",,"604-788-7706","3.255% 1ST 100K/1.1625% ON BAL","CRYSTALLIS",,"1",,,,"3","V6E 4R1",,,"BC",,,,
"V1026462","Residential Detached","S","4800 PENDLEBURY ROAD","Boyd Park","1961","House/Single Family","52","Richmond","Richmond","12/1/2013","C S SCOTT","1","$3,760.00","9/9/2013","004-863-283",,,"9/10/2013","$1,543,000","$558.05","1.04","1","3","RES 1","$1,490,000","1","2,765","$558.05","1.04","House/Single Family","0",,"604-273-0141","3.255 - 1ST $100,000/1.1625 BAL",,"140","1","82.00",,,"10","V7E 1E8",,,"BC",,,,
"V1024508","Residential Attached","S","4462 W 8TH AVENUE","Point Grey","2006","Townhouse","7","Vancouver West","Vancouver","12/31/2013","John","3","$5,356.00","8/28/2013","026-510-243","3","$513.98","9/10/2013","$1,550,000","$633.95","1.00","4","3","MULTI","$1,555,000","13","2,445","$633.95","1.00","Townhouse","1",,"778-999-5656","3.2% ON THE FIRST $100,000 & 1.15% ON THE BALANCE.","Sasamat Gardens",,"2",,,,"2","V6R 2A2",,,"BC",,,,
"V1023195","Residential Detached","S","8350 GILLNET PLACE","Southlands","1989","House/Single Family","24","Vancouver West","Vancouver","12/31/2013","Cathy O'Young","2","$5,336.00","8/18/2013","006-767-494",,"$200.00","9/5/2013","$1,550,000","$528.11","0.97","3","3","CD-1","$1,598,000","18","2,935","$528.11","0.97","House/Single Family","1",,"604-817-9977","3.25% ON 1ST 100K / 1.16% ON BAL","Angus Place",,"3",,,,,"V6P 6P6",,"Estate Sale","BC",,,,
"V1022431","Residential Detached","S","2394 CARMARIA COURT","Westlynn","1978","House/Single Family","35","North Vancouver","North Vancouver","11/12/2013","Botto Team","5","$5,973.00","8/12/2013","007-311-907",,,"9/10/2013","$1,555,000","$356.32","0.97","6","6","SF","$1,599,000","29","4,364","$356.32","0.97","House/Single Family","1",,"604-984-7253","3.22% 1ST $100,000/1.15% BALANCE PURCHASE PRICE",,"x181x192.3x44.97","4","87.68",,,"2","V7J 3M4",,,"BC",,,,
"V1023373","Residential Detached","S","6568 CHARLES STREET","Sperling-Duthie","1996","House/Single Family","17","Burnaby North","Burnaby","2/28/2014","EMILY","5","$7,510.00","8/20/2013","003-419-631",,,"9/14/2013","$1,568,000","$334.11","0.93","6","6","R4","$1,688,000","25","4,693","$334.11","0.93","House/Single Family","1",,"604-788-6868","3.255% ON 1ST $100,000 & 1.1625% ON BAL + $8000",,"122","2","66.00",,,"3","V5B 2H1",,,"BC",,,,
"V1004242","Residential Detached","S","2819 W 24TH AVENUE","Arbutus","9999","House/Single Family","999","Vancouver West","Vancouver","10/29/2013","ANDY","4","$7,466.00","4/29/2013","011-640-464",,,"9/13/2013","$1,580,000","$526.67","0.94","4","3","RS1","$1,688,888","137","3,000","$526.67","0.91","House/Single Family","3",,"604-880-8799","3.255% ON 1ST $100,000/ 1.1625% ON BAL",,"122","0","45.00",,,"1","V6L 1R3",,,"BC",,,,
"V1012273","Residential Detached","S","1316 W 59TH AVENUE","South Granville","1956","House/Single Family","57","Vancouver West","Vancouver","12/31/2013","SUSAN NINOW","2","$5,936.00","6/11/2013","013-092-456",,,"9/13/2013","$1,592,000","$710.71","0.97","2","3","RS-1","$1,638,000","94","2,240","$710.71","0.94","House/Single Family","1",,"604-909-0111","3.25% ON 1ST $100,000/1.1625% ON BAL","SOUTH GRANVILLE","120","1","44.00",,,"0","V6P 1Y5",,,"BC",,,,
"V1024832","Residential Detached","S","1315 HAYWOOD AVENUE","Ambleside","1986","House/Single Family","27","West Vancouver","West Vancouver","3/30/2014","Lauren Kent","3","$5,215.00","9/1/2013","004-271-912",,,"9/8/2013","$1,599,000","$448.78","1.02","4","4","RS5","$1,569,000","7","3,563","$448.78","1.02","House/Single Family","2",,"604-671-6115","3.22% ON THE FIRST $100,000 AND 1.15% ON BALANCE",,"101","1","59.00",,,"3","V7T 1V4",,,"BC",,,,
"V995049","Residential Detached","S","6210 OVERSTONE DRIVE","Gleneagles","9999","House/Single Family","999","West Vancouver","West Vancouver","3/8/2014","NOUSHY","1","$4,705.00","3/8/2013","010-631-372",,,"9/13/2013","$1,600,000","$941.18","0.97","2","2","RES","$1,650,000","189","1,700","$941.18","0.97","House/Single Family","1",,"604-250-5050","3.22% 1ST 100K/1.15% ON BAL",,"130","2","275.00",,,"5","V7W 1X5",,,"BC",,,,
"V1026087","Residential Detached","S","433 W 20TH AVENUE","Cambie","1937","House/Single Family","76","Vancouver West","Vancouver","11/30/2013","The Ruth & David Team","2","$6,358.00","9/9/2013","013-856-090",,,"9/10/2013","$1,600,000","$651.20","1.00","3","4","RS-7","$1,599,000","1","2,457","$651.20","1.00","House/Single Family","2",,"778-999-2383","3.255% ON THE 1ST $100,000; 1.1625% ON THE BALANCE","Cambie Village","138.50","1","33.00",,,"2","V5Y 2C7",,,"BC",,,,
"V1025246","Residential Detached","S","2978 W 2ND AVENUE","Kitsilano","1923","House/Single Family","90","Vancouver West","Vancouver","2/28/2014","PHILIP","3","$6,521.00","9/4/2013","002-715-431",,,"9/14/2013","$1,600,500","$744.07","1.07","3","5","RT-8","$1,490,000","10","2,151","$744.07","1.07","House/Single Family","3",,"604-649-9729","3.2% ON 1ST $100,000/1.1% ON BAL",,"120","0","32.00",,,"3","V6K 1K4",,"ESTATE SALE","BC",,,,
"V1000742","Residential Detached","S","5691 WALTON ROAD","Riverdale RI","1993","House/Single Family","20","Richmond","Richmond","10/8/2013","Lucia You","4","$6,635.00","4/10/2013","008-601-500",,,"9/11/2013","$1,635,000","$306.58","0.87","5","5","SFD","$1,888,000","154","5,333","$306.58","0.84","House/Single Family","1",,"604-505-8788","3.255% ON 1ST 100K/1.1625% ON BAL",,"136.9","1","76.80",,,"9","V7C 2L8",,,"BC",,,,
"V1024408","Residential Detached","S","3643 TRAFALGAR STREET","Arbutus","1984","House/Single Family","29","Vancouver West","Vancouver","11/30/2013","SUE","2","$6,442.00","8/28/2013","011-517-450",,,"9/8/2013","$1,650,000","$721.15","1.03","2","4","RS1","$1,599,000","11","2,288","$721.15","1.03","House/Single Family","1",,"604-738-4663","3% 1ST 100K/1% ON BAL",,"125","0","33.00",,,"2","V6L 2M3",,,"BC",,,,
"V1013248","Residential Detached","S","1175 CHARTWELL CRESCENT","Chartwell","1969","House/Single Family","44","West Vancouver","West Vancouver","11/30/2013","Clayton Lorence- text or email","4","$7,215.00","6/9/2013","009-020-756",,,"9/14/2013","$1,680,000","$389.97","0.89","5","4","SFD","$1,888,000","97","4,308","$389.97","0.77","House/Single Family","1",,"604-644-0500","3.22% ON THE 1ST $100,00.00 + 1.15% ON THE BALANCE","Chartwell - British Properties","357 IRR","3","80.00",,,"2","V7S 2P7",,,"BC",,,,
"V1018429","Residential Detached","S","5239 MALASPINA PLACE","Canyon Heights NV","1974","House/Single Family","39","North Vancouver","North Vancouver","11/29/2013","Clive Benjafield","5","$8,022.00","7/12/2013","007-756-071",,,"9/7/2013","$1,680,000","$412.37","0.94","6","5","SFD","$1,779,000","57","4,074","$412.37","0.94","House/Single Family","2",,"604-803-5050","3.22% ON FIRST $100,000/1.12% ON BALANCE",,"128","4","70.00",,,"2","V7R 4L9",,,"BC",,,,
"V1001523","Residential Detached","S","109 W BALMORAL ROAD","Upper Lonsdale","2011","House/Single Family","2","North Vancouver","North Vancouver","4/15/2014","TEXT Derek","3","$7,806.00","4/15/2013","010-216-952",,,"9/12/2013","$1,695,000","$523.15","0.92","3","5","RSNQ","$1,849,000","150","3,240","$523.15","0.85","House/Single Family","2",,"604-833-4862","3.22% ON 1ST $100,000 & 1.15% ON REMAINDER",,,"3",,,,,"V7N 2T6",,,"BC",,,,
"V1026219","Multifamily","S","3225-3235 TRAFALGAR STREET","Arbutus","1942","Duplex","71","Vancouver West","Vancouver","11/30/2013","DARYL","4","$7,713.00","9/9/2013","010-803-432",,"$0.00","9/9/2013","$1,727,000","$562.17","0.97","4","4","RT-2","$1,790,000","0","3,072","$562.17","0.97","Duplex","3",,"604-720-6800","3.255% 1ST 100K/1.1% ON BAL",,"110","0","58.90",,,"1","V6L 2L5",,,"BC",,,,
"V1011679","Residential Detached","S","7288 GILHURST CRESCENT","Broadmoor","2009","House/Single Family","4","Richmond","Richmond","10/12/2013","VICKY","5","$8,212.00","6/7/2013","027-605-159",,,"9/13/2013","$1,730,000","$434.46","0.93","6","5","R1E","$1,868,000","98","3,982","$434.46","0.87","House/Single Family","1",,"778-319-1393","3.225% 1ST 100K/1.1625% ON BAL *PLEASE SEE REMARKS",,,"2","0.00",,,"5","V7A 1N9",,,"BC",,,,
"V1019618","Residential Detached","S","2988 W 20TH AVENUE","Arbutus","1992","House/Single Family","21","Vancouver West","Vancouver","12/31/2013","LINDY","4","$7,515.00","7/24/2013","011-463-112",,,"9/6/2013","$1,750,000","$732.52","0.97","5","4","RS-1","$1,800,000","44","2,389","$732.52","0.95","House/Single Family","1",,"604-250-8223","3.255% ON 1ST $100,000/1.1625% ON BAL",,"122.0","2","33.00",,,,"V6L 1H5",,,"BC",,,,
"V1011932","Residential Detached","S","3116 W 24TH AVENUE","Dunbar","1939","House/Single Family","74","Vancouver West","Vancouver","10/6/2013","KENNETH CHAN","2","$6,770.00","6/7/2013","009-861-882",,,"9/7/2013","$1,760,000","$752.14","0.98","2","3","RS-5","$1,798,000","92","2,340","$752.14","0.93","House/Single Family","1",,"604-328-3887","3.255% ON 1ST $100,000 / 1.1625% ON BAL",,"122.06","1","33.00",,,"3","V6L 1R6",,,"BC",,,,
"V1024968","Residential Detached","S","11 E 52ND AVENUE","South Vancouver","2006","House/Single Family","7","Vancouver East","Vancouver","11/18/2013","MABEL KO","7","$6,848.00","9/3/2013","012-143-782",,,"9/7/2013","$1,780,000","$464.03","0.90","7","7","RS-1","$1,968,000","4","3,836","$464.03","0.90","House/Single Family","2",,"604-813-8211","3.255% ON 1ST $100,000 & 1.1625% ON BALANCE",,"120","1","48.00",,,"3","V5X 1G3",,,"BC",,,,
"V1027296","Residential Detached","S","2088 QUILCHENA CRESCENT","Quilchena","1926","House/Single Family","87","Vancouver West","Vancouver","1/31/2014","Sharon deLisser","3","$7,116.00","9/11/2013","002-577-275",,,"9/13/2013","$1,790,000","$583.44","1.00","3","5","RS-5","$1,790,000","2","3,068","$583.44","1.00","House/Single Family","2",,"604-326-6660","3.255% ON 1ST 100K / 1.1625% ON BAL",,"112.2","1","47.80",,,"2","V6M 1E3",,,"BC",,,,
"V1016468","Residential Detached","S","188-186 W 48TH AVENUE","Oakridge VW","2013","House/Single Family","0","Vancouver West","Vancouver","10/31/2013","TIM","5","$5,187.00","6/28/2013","015-506-720",,,"9/9/2013","$1,792,523","$601.32","0.90","6","5","RS1","$1,999,000","73","2,981","$601.32","0.80","House/Single Family","2",,"604-783-5898","3.22% ON FIRST 100,000/1.1% ON BAL PLUS $5,000",,"122","2","33.00",,,"3","V5Y 2Y7",,"NEW CONSTRUCTION","BC",,,,
"V1022542","Residential Attached","S","3323 W 2ND AVENUE","Kitsilano","2007","1/2 Duplex","6","Vancouver West","Vancouver","11/30/2013","Susan or Jessica","2","$6,057.00","8/14/2013","027-164-161","4","$0.00","9/13/2013","$1,798,000","$935.97","1.00","3","3","RT-8","$1,798,000","30","1,921","$935.97","0.97","1/2 Duplex","1",,"604-506-8686","3.255% ON 1ST $100,000 & 1.1625% ON BALANCE","KITSILANO","120","1","33.00",,,"1","V6R 1H9",,,"BC",,,,
"V1023356","Residential Detached","S","9520 SAUNDERS ROAD","Saunders","2012","House/Single Family","1","Richmond","Richmond","11/30/2013","CINDY LIAO","5","$6,659.00","8/19/2013","010-521-160",,,"9/13/2013","$1,800,000","$496.55","0.90","6","5","RS1/E","$1,998,000","25","3,625","$496.55","0.90","House/Single Family","1",,"604-725-6358","3.255% ON 1ST 100K/1.1625% ON BAL + $10,000",,"120","2","66.00",,,"3","V7A 2B4",,,"BC",,,,
