"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"V1031870","Residential Detached","S","6580 ECKERSLEY ROAD","Brighouse","9999","House/Single Family","999","Richmond","Richmond","12/31/2015","Robert Wang","3","$4,269.00","10/10/2013","007-566-832",,,"10/17/2013","$1,050,000","$437.50","0.96","3","5","RS1/E","$1,099,900","7","2,400","$437.50","0.96","House/Single Family","1",,"604-307-8181","3.255% OF $100,000/1.1625% OF BAL",,"130","2","65.00",,,,"V6Y 2L6",,,"BC",,,,
"V1032917","Residential Detached","S","835 PROSPECT AVENUE","Canyon Heights NV","1955","House/Single Family","58","North Vancouver","North Vancouver","1/2/2014","Dodi / Rachael","2","$6,369.00","10/21/2013","007-980-051",,,"10/24/2013","$1,055,000","$414.21","1.01","3","4","RS3","$1,048,000","3","2,547","$414.21","1.01","House/Single Family","1",,"604-644-3634","3.22 ON THE 1ST $100,000 / 1.15% ON THE BALANCE",,"141","2","66.00",,,"5","V7R 2M2",,,"BC",,,,
"V1030862","Residential Detached","S","10131 BRIDGEPORT ROAD","Bridgeport RI","2013","House/Single Family","0","Richmond","Richmond","4/30/2014","Joy","4","$1,869.00","10/4/2013","028-958-772",,,"10/22/2013","$1,057,142","$333.48","0.89","5","5","R1.06","$1,188,000","18","3,170","$333.48","0.89","House/Single Family","2",,"604-771-2689","2.225% ON 1ST $100,000/1.1625% ON THE BAL.",,"121","1","41.00",,,"3","V6X 1S5",,,"BC",,,,
"V1032720","Residential Detached","S","2893 E 42ND AVENUE","Killarney VE","1987","House/Single Family","26","Vancouver East","Vancouver","5/31/2014","MICHAEL CHANG","4","$4,391.00","10/17/2013","007-768-613",,,"10/19/2013","$1,060,000","$361.77","0.97","4","7","RS-1","$1,088,000","2","2,930","$361.77","0.97","House/Single Family","2",,"604-250-3988","3% $100,000/1.1% ON BAL",,"111.97","1","38.28",,,,"V5R 2Y3",,,"BC",,,,
"V1030198","Residential Detached","S","659 ST. IVES CRESCENT","Delbrook","1954","House/Single Family","59","North Vancouver","North Vancouver","3/1/2014","KATHY BONDEROVE","3","$5,841.00","10/1/2013","009-899-138",,,"10/18/2013","$1,061,000","$452.65","0.97","3","4","RSD","$1,095,000","17","2,344","$452.65","0.94","House/Single Family","2",,"604-657-2133","3.22% ON FIRST $100,000/1.15% ON BALANCE","DELBROOK","110","2","72.00",,,"3","V7N 2X4",,"ESTATE SALE EXECUTRIX","BC",,,,
"V1017950","Residential Detached","S","4798 RUSH COURT","Lynn Valley","1990","House/Single Family","23","North Vancouver","North Vancouver","12/31/2013","Call or text Ken- no touchbase","3","$5,624.00","7/15/2013","005-711-461",,,"10/22/2013","$1,065,000","$357.86","0.97","4","5","RS5","$1,098,900","99","2,976","$357.86","0.94","House/Single Family","1",,"604-315-8000","3.22/$100,000 & 1.15/BALANCE","Timber Ridge",,"2","65.00",,,,"V7K 3B2",,,"BC",,,,
"V1031139","Residential Detached","S","938 E 20TH AVENUE","Fraser VE","2013","House/Single Family","0","Vancouver East","Vancouver","4/7/2014","The Ruth & David Team","3",,"10/7/2013","800-080-445",,"$162.47","10/17/2013","$1,074,000","$495.84","1.02","4","5","RT-10","$1,049,000","10","2,166","$495.84","1.02","House/Single Family","1",,"604-782-2083","3.255% ON THE 1ST $100K; 1.1625% ON THE BALANCE.","CASA FINA",,"1",,,,"1","V5V 2V8",,"Developer's Disclosure Statement","BC",,,,
"F1310869","Residential Detached","S","6321 248TH STREET","Salmon River","1965","House with Acreage","48","Langley","Langley","10/31/2013","Marilyn","2","$752.00","4/30/2013","009-021-922",,,"10/20/2013","$1,075,000","$663.58","0.90","2","2","SR1","$1,199,900","173","1,620","$663.58","0.83","House with Acreage","2",,"604-574-0161","S-3.22% 1ST 100K/1.15% BAL","Strawberry Hills","1288.00(10AC)","0","336.90",,,,"V4W 1C3",,,"BC",,,,
"V1030905","Residential Detached","S","1010 MATHERS AVENUE","Sentinel Hill","1940","House/Single Family","73","West Vancouver","West Vancouver","9/30/2014","text preferrred","3","$4,395.00","10/7/2013","011-734-388",,,"10/25/2013","$1,075,000","$430.00","0.98","3","6","SF","$1,099,000","18","2,500","$430.00","0.98","House/Single Family","2",,"604-889-7802","3.00 % FIRST $100000 1.15 % ON BALANCE",,"122","1","50.00",,,"4","V7T 2G2",,"seller does not live there","BC",,,,
"F1308959","Residential Detached","S","12958 22B AVENUE","Elgin Chantrell","1984","House/Single Family","29","South Surrey White Rock","Surrey","11/30/2013","LILY ZHONG","3","$4,911.00","4/15/2013","001-623-125",,,"10/25/2013","$1,078,000","$211.75","0.96","3","4","RH-G","$1,129,000","193","5,091","$211.75","0.91","House/Single Family","1",,"604-727-6366","S-3.255% 1ST 100K/1.1625% BAL",,"138.8","1","70.00",,,"6","V4A 6Z3",,"UPON ACCEPTED OFFER","BC",,,,
"V1027723","Residential Detached","S","4218 RUPERT STREET","Renfrew Heights","2006","House/Single Family","7","Vancouver East","Vancouver","12/30/2013","BILL","4","$5,078.00","9/16/2013","014-394-341",,,"10/23/2013","$1,078,000","$456.78","0.94","4","5","RS-1","$1,150,000","37","2,360","$456.78","0.94","House/Single Family","2",,"604-780-2862","$10,000",,"120.0","1","40.00",,,"3","V5R 2H7",,,"BC",,,,
"V1026500","Residential Detached","S","10800 LASSAM ROAD","Steveston North","1992","House/Single Family","21","Richmond","Richmond","3/31/2014","BONNIE CHIU","4","$4,296.00","9/9/2013","017-494-362",,,"10/23/2013","$1,080,000","$353.87","0.91","4","5","RS1/B","$1,188,000","44","3,052","$353.87","0.91","House/Single Family","1",,"604-440-5083","3.255% - $100K/1.1625%",,"165","2","42.19",,,"4","V7E 2C3",,,"BC",,,,
"V1032288","Residential Detached","S","290 E 37TH AVENUE","Main","1946","House/Single Family","67","Vancouver East","Vancouver","3/31/2014","MATT HENRY","2","$4,661.00","10/16/2013","014-378-523",,,"10/20/2013","$1,085,000","$520.88","0.94","2","3","RS1","$1,150,000","4","2,083","$520.88","0.94","House/Single Family","2",,"778-846-7100","3.255% 1ST 100K/1.1625% ON BAL","MAIN","120.4","1","48.00",,,"1","V5W 1E6",,,"BC",,,,
"V1033131","Residential Detached","S","12239 EWEN AVENUE","Steveston South","2015","House/Single Family","0","Richmond","Richmond","10/31/2014","BELINA YEUNG","4","$2,719.00","10/18/2013","028-378-598",,,"10/18/2013","$1,099,000","$618.46","1.00","4","3","ZS10","$1,099,000","0","1,777","$618.46","1.00","House/Single Family","1",,"604-760-8832","3.25% 1ST 100,000/1.15% BAL",,"98.42","1","30.12",,,"2","V7E 6R8",,"UC","BC",,,,
"F1323219","Residential Detached","S","35260 HIBISCUS COURT","Abbotsford East","2002","House/Single Family","11","Abbotsford","Abbotsford","10/4/2014","Marlo","3","$8,027.00","10/4/2013","024-783-447",,,"10/17/2013","$1,100,000","$155.41","0.90","5","4","N2","$1,225,000","13","7,078","$155.41","0.90","House/Single Family","1",,"604-309-3825","S-3.22% 1ST 100K/1.15% BAL","Gingerhills","71.4","4","31.37",,,"5","V3G 2Z9",,"UPON OFFER","BC",,,,
"V1022827","Residential Detached","S","2056 E 26TH AVENUE","Victoria VE","2013","House/Single Family","0","Vancouver East","Vancouver","12/31/2013","ERIC FUNG","4","$3,705.00","8/16/2013","011-285-583",,,"10/22/2013","$1,100,000","$498.64","0.93","5","6","RS-1","$1,188,000","67","2,206","$498.64","0.97","House/Single Family","3",,"604-657-6448","2.55% ON 1ST $100K PLUS 1.15% ON BALANCE. ***COMM",,"118.5","1","33.00",,,"4","V5N 2W4",,,"BC",,,,
"F1309120","Residential Detached","S","14453 29A AVENUE","Elgin Chantrell","1990","House/Single Family","23","South Surrey White Rock","Surrey","11/5/2013","L.R.","3","$5,461.00","4/11/2013","014-828-669",,,"10/26/2013","$1,100,000","$244.28","0.96","3","4","RH-G","$1,148,000","198","4,503","$244.28","0.92","House/Single Family","1",,"604-376-7405","S-3.22% 1ST 100K/1.15% BAL","ELGIN PARK ESTATES",,"3","76.80",,,"6","V4P 1P7",,,"BC",,,,
"V993248","Residential Attached","S","418 4685 VALLEY DRIVE","Quilchena","2004","Apartment/Condo","9","Vancouver West","Vancouver","2/25/2014","BUNNY","2","$4,206.00","2/25/2013","025-811-142",,"$379.91","10/17/2013","$1,100,000","$887.10","0.92","2","2","CD1","$1,198,000","234","1,240","$887.10","0.92","Apartment/Condo","1",,"778-242-6811","3.255% - FIRST $100K/1.1625% - ON BAL","MARGUERITE HOUSE I",,"1",,,,,"V6J 5M2",,,"BC",,,,
"V1023238","Residential Detached","S","5719 CRANLEY DRIVE","Eagle Harbour","1968","House/Single Family","45","West Vancouver","West Vancouver","11/30/2013","LORI","2","$3,308.00","8/19/2013","008-940-274",,,"10/22/2013","$1,110,000","$560.04","0.93","3","3","SFD","$1,193,000","64","1,982","$560.04","0.93","House/Single Family","1",,"604-803-3936","3.255% ON 1ST $100,000/1.1625% ON BAL PLUS $10,000",,"201","2","80.00",,,"11","V7W 1S7",,,"BC",,,,
"V1028792","Residential Detached","S","7345 BURRIS STREET","Deer Lake","1955","House/Single Family","58","Burnaby South","Burnaby","12/31/2013","THE TEAM","3","$6,438.00","9/23/2013","001-555-570",,,"10/18/2013","$1,110,000","$406.00","0.99","3","4","R1","$1,120,000","25","2,734","$406.00","0.88","House/Single Family","1",,"604-432-7888","3.255% ON 1ST $100,000 & 1.1625% ON BALANCE",,"125","2","94.00",,,"2","V5E 1Y4",,,"BC",,,,
"F1313916","Residential Detached","S","15567 17A AVENUE","King George Corridor","2013","House/Single Family","0","South Surrey White Rock","Surrey","12/31/2013","Kevin Anstey","5","$3,361.00","6/9/2013","002-725-398",,,"10/16/2013","$1,115,500","$293.40","0.94","5","5","RF","$1,188,000","129","3,802","$293.40","0.94","House/Single Family","2",,,"S-3.22% 1ST 100K/1.15% BAL","Hospital","122","1","69.25",,,"8","V4A 1V6",,,"BC",,,,
"F1315229","Residential Detached","S","6933 210TH STREET","Willoughby Heights","1985","House with Acreage","28","Langley","Langley","12/30/2013","Monica Lee","2","$5,457.00","6/19/2013","002-378-230",,,"10/19/2013","$1,118,000","$347.31","0.92","3","4","SR-2","$1,218,800","122","3,219","$347.31","0.92","House with Acreage","1",,"604-581-3838","S-3.22% 1ST 100K/1.15% BAL","WILLOUGHBY HEIGHTS","(1.05AC)","1","200.00",,,"15","V2Y 2R7",,,"BC",,,,
"V1031300","Residential Attached","S","3488 W 3RD AVENUE","Kitsilano","1989","1/2 Duplex","24","Vancouver West","Vancouver","1/31/2014","HUITT","1","$4,627.00","10/8/2013","011-775-912","3","$0.00","10/25/2013","$1,120,000","$749.67","0.99","2","2","RT8","$1,129,000","17","1,494","$749.67","0.99","1/2 Duplex","1",,"604-537-2094","3.255% ON FIRST $100,000/1.1625% ON BAL",,,"1","0.00",,,"1","V6R 1L5",,,"BC",,,,
"V1017231","Residential Detached","S","639 W 24TH STREET","Hamilton","2011","House/Single Family","2","North Vancouver","North Vancouver","1/31/2014","Kasia 9-5; Mark 341-3147","6","$5,852.00","7/8/2013","026-873-044",,,"10/22/2013","$1,121,495","$306.42","0.94","6","6","RS1","$1,190,000","106","3,660","$306.42","0.94","House/Single Family","1",,"604-913-9000","3.22% ON THE 1ST $100,000 AND 1.15% ON THE BALANCE",,"3660.0","1","0.00",,,"3","V7M 0A3",,,"BC",,,,
"V1026459","Residential Detached","S","7691 GOLDSTREAM DRIVE","Broadmoor","1968","House/Single Family","45","Richmond","Richmond","12/9/2013","Ellen","2","$4,681.00","9/9/2013","000-482-021",,,"10/24/2013","$1,130,000","$471.03","0.89","3","4","RS1 /E","$1,275,000","45","2,399","$471.03","0.89","House/Single Family","1",,"604-831-0128","3.255% 1ST $100,000/1.1625% ON BAL",,"117","2","60.00",,,"4","V7A 1S5",,,"BC",,,,
"F1316937","Residential Detached","S","12597 23RD AVENUE","Crescent Bch Ocean Pk.","1970","House/Single Family","43","South Surrey White Rock","Surrey","11/30/2013","Nicole","2","$4,603.00","7/10/2013","009-296-077",,,"10/18/2013","$1,130,000","$403.57","0.94","3","5","CD","$1,199,000","100","2,800","$403.57","0.88","House/Single Family","1",,"604-531-1111","S-3.22% 1ST 100K/1.15% BAL",,"269.9","2","87.90",,,"6","V4A 2C5",,"upon offer","BC",,,,
"V1016604","Residential Detached","S","950 SEYMOUR BOULEVARD","Seymour NV","2003","House/Single Family","10","North Vancouver","North Vancouver","12/31/2013","Ron Hamer-Jackson","2","$6,820.00","7/5/2013","017-930-278",,,"10/23/2013","$1,140,000","$425.69","0.97","3","3","RES","$1,175,000","110","2,678","$425.69","0.97","House/Single Family","1",,"604-728-5631","3.22% 1ST 100K/1.15% BAL",,"173","2","33.00",,,"4","V7J 2J8",,,"BC",,,,
"V1032896","Residential Detached","S","7209 DOW AVENUE","Metrotown","9999","House/Single Family","999","Burnaby South","Burnaby","1/21/2014","Belinda Pan","2","$5,237.00","10/21/2013","002-568-641",,,"10/25/2013","$1,150,000","$570.44","0.85","2","4","R4","$1,350,000","4","2,016","$570.44","0.85","House/Single Family","2",,"604-763-8699","3.255% ON THE FIRST 100K AND 1.1625% ON BAL",,"120","1","66.00",,,"2","V5J 3X3",,,"BC",,,,
"V1025075","Residential Attached","S","3302 1238 MELVILLE STREET","Coal Harbour","1997","Apartment/Condo","16","Vancouver West","Vancouver","12/31/2013","JOJI MURAKAMI","2","$4,897.00","9/1/2013","023-159-987","35","$629.96","10/26/2013","$1,170,000","$761.22","0.91","3","3","CD-1","$1,288,000","55","1,537","$761.22","0.91","Apartment/Condo","1",,"604-240-3541","3.255% ON 1ST 100K & 1.1625% ON BALANCE","POINTE CLAIRE",,"1",,,,"2","V6E 4N2",,,"BC",,,,
"V1018080","Residential Attached","S","22 OCEAN POINT DRIVE","Howe Sound","1998","Townhouse","15","West Vancouver","West Vancouver","11/15/2013","Clayton - text or email","3","$2,263.00","7/15/2013","023-813-911",,"$795.00","10/19/2013","$1,175,000","$425.11","0.98","4","3","MULTI","$1,198,000","96","2,764","$425.11","0.95","Townhouse","1",,"604-644-0500","3.22% ON THE 1ST $100,000 + 1.15% ON THE BALANCE","Ocean Point Villas",,"3",,,,"2","V7W 3G7",,,"BC",,,,
"V1016027","Residential Detached","S","3470 ANZIO DRIVE","Renfrew Heights","2003","House/Single Family","10","Vancouver East","Vancouver","12/31/2013","Gary","5","$5,336.00","7/2/2013","016-735-382",,,"10/17/2013","$1,192,000","$387.14","0.97","5","8","RS1","$1,224,800","107","3,079","$387.14","0.94","House/Single Family","2",,"604-710-2378","5% ON 1ST 100K / 1.1625% ON BAL",,,"1","0.00",,,,"V5M 4E3",,,"BC",,,,
"F1323937","Residential Detached","S","8848 WRIGHT STREET","Fort Langley","2013","House/Single Family","0","Langley","Langley","2/28/2014","Reid","4",,"10/15/2013","028-787-978",,,"10/24/2013","$1,194,000","$254.58","1.00","6","5","SFD","$1,199,000","9","4,690","$254.58","1.00","House/Single Family","2",,"604-533-3491","S-3.22% 1ST 100K/1.15% BAL*",,,"1","72.20",,,"4","V1M 2R4",,,"BC",,,,
"V1033336","Residential Detached","S","5961 LEIBLY AVENUE","Upper Deer Lake","1955","House/Single Family","58","Burnaby South","Burnaby","2/28/2014","Cedric Wong","1","$5,274.00","10/22/2013","003-018-709",,,"10/25/2013","$1,198,000","$958.40","1.00","1","3","R1","$1,198,000","3","1,250","$958.40","1.00","House/Single Family","1",,"778-238-3305","3.2% ON THE 1ST $100K PLUS 1.16% ON THE BALANCE","Upper Deer Lake / Buckingham","146","1","58.00",,,,"V5E 3C7",,,"BC",,,,
"V1017672","Residential Attached","S","2303 8 SMITHE MEWS","Yaletown","2009","Apartment/Condo","4","Vancouver West","Vancouver","7/12/2014","MEHDI","2","$4,402.00","7/12/2013","027-735-575",,"$526.57","10/22/2013","$1,198,888","$968.41","0.96","2","2","CD-1","$1,248,888","102","1,238","$968.41","0.96","Apartment/Condo","1",,"778-227-6039","3.255% 1ST 100K/1.1625% ON BAL","FLAGSHIP",,"1",,,,"1","V6B 0A5",,,"BC",,,,
"V1028220","Residential Detached","S","7849 GRANVILLE STREET","South Granville","1951","House/Single Family","62","Vancouver West","Vancouver","4/30/2014","BALDEV","2","$4,603.00","9/18/2013","011-195-525",,,"10/24/2013","$1,199,000","$545.00","0.98","2","4","RS-1","$1,225,000","36","2,200","$545.00","0.98","House/Single Family","2",,"604-644-6221","$12,000**",,"97.65","2","50.00",,,"4","V6P 4Z1",,,"BC",,,,
"V1019632","Residential Attached","S","1702 838 W HASTINGS STREET","Downtown VW","2011","Apartment/Condo","2","Vancouver West","Vancouver","12/15/2013","MATT","2","$4,608.00","7/23/2013","028-436-849",,"$775.09","10/25/2013","$1,200,000","$810.26","0.87","2","2","CD-1","$1,375,000","94","1,481","$810.26","0.87","Apartment/Condo","1",,"604-782-2614","3.25% ON 1ST $100,000/1.1625% ON BAL","JAMESON HOUSE",,"0",,,,"1","V6C 0A6",,,"BC",,,,
"V1032093","Residential Detached","S","5475 CORTEZ CRESCENT","Canyon Heights NV","1980","House/Single Family","33","North Vancouver","North Vancouver","1/14/2014","Dave MacLean","3","$6,837.00","10/14/2013","002-653-931",,,"10/21/2013","$1,223,800","$364.01","1.02","4","3","RS3","$1,199,000","7","3,362","$364.01","1.02","House/Single Family","1",,"604-644-9509","3.22% ON 1ST $100,000 & 1.15% ON THE BALANCE",,,"3","46.00",,,"4","V7R 4R1",,,"BC",,,,
"V1029468","Residential Detached","S","7220 GRANVILLE STREET","South Granville","9999","House/Single Family","999","Vancouver West","Vancouver","3/23/2014","TYRONE ROBINSON","3","$5,293.00","9/23/2013","006-243-533",,,"10/20/2013","$1,235,000","$488.34","0.90","3","6","RS-1","$1,368,000","27","2,529","$488.34","0.86","House/Single Family","2",,"604-574-0161","3.255% ON 1ST $100,000/1.1625% ON BAL",,"120.0","1","50.00",,,"3","V6P 4X9",,,"BC",,,,
"V1029952","Residential Detached","S","5449 ABERDEEN STREET","Collingwood VE","2008","House/Single Family","5","Vancouver East","Vancouver","12/31/2013","Min","5","$5,421.00","9/27/2013","014-473-771",,,"10/22/2013","$1,248,000","$480.00","0.98","5","6","RS1","$1,268,000","25","2,600","$480.00","0.98","House/Single Family","3",,"778-318-9091","3.255% ON 1ST $100K, 1.1625% ON BALANCE",,"110.5","1","50.00",,,"6","V5R 4M4",,,"BC",,,,
"V1031745","Residential Attached","S","TH29 1295 W CORDOVA STREET","Coal Harbour","2004","Townhouse","9","Vancouver West","Vancouver","1/15/2014","Anthony Li","2","$4,424.00","10/10/2013","026-130-513","35","$737.00","10/21/2013","$1,253,800","$824.87","0.97","3","2","CD-1","$1,295,000","11","1,520","$824.87","0.97","Townhouse","1",,"604-644-7711","3.255% ON THE 1ST $100,000 & 1.1625% ON BALANCE","Coal Harbour",,"2",,,,"2","V6C 3P9",,,"BC",,,,
"V1026625","Residential Detached","S","6333 MARTYNIUK PLACE","Woodwards","2009","House/Single Family","4","Richmond","Richmond","11/15/2013","Kirk Chang","4","$5,284.00","9/10/2013","027-777-766",,,"10/26/2013","$1,263,000","$440.07","0.98","5","4","RS1/B","$1,296,000","46","2,870","$440.07","0.98","House/Single Family","1",,"604-767-1478","3.255% ON FIRST $100,000/1.1625% BAL PLUS $5,000",,,"2","0.00",,,"2","V7E 6K1",,,"BC",,,,
"V1020526","Residential Detached","S","7360 DAMPIER COURT","Quilchena RI","1992","House/Single Family","21","Richmond","Richmond","11/30/2013","TEXT IVY KHUU","4","$5,225.00","8/1/2013","011-702-818",,,"10/26/2013","$1,268,000","$330.04","0.91","5","6","RS1/B","$1,398,000","86","3,842","$330.04","0.91","House/Single Family","1",,"778-887-0299","3.255% ON 1ST $100,000/1.1625% ON BAL",,,"2","0.00",,,"4","V7C 5W4",,,"BC",,,,
"V1029607","Residential Detached","S","6677 VINE STREET","S.W. Marine","1924","House/Single Family","89","Vancouver West","Vancouver","11/30/2013","JANET MILLER","2","$5,800.00","9/27/2013","013-022-911",,,"10/21/2013","$1,270,000","$793.75","0.92","2","3","RS-5","$1,388,000","24","1,600","$793.75","0.92","House/Single Family","2",,"778-999-6602","3.255% ON 1ST $100,000 & 1.1625% ON BAL",,"99.9","1","36.00",,,"1","V6P 5W6",,"NEVER OCCUPIED BY OWNERS","BC",,,,
"V1032016","Residential Detached","S","3841 ARBUTUS STREET","Arbutus","1918","House/Single Family","95","Vancouver West","Vancouver","12/16/2013","THE KAVANAGH GROUP","3","$5,648.00","10/13/2013","011-279-699",,,"10/19/2013","$1,288,000","$509.49","1.00","4","5","RS-1","$1,288,000","6","2,528","$509.49","1.00","House/Single Family","2",,"604-737-8865","3.255% ON 1ST $100,000 / 1.1625% ON BAL",,"125","1","44.00",,,"2","V6J 3Z9",,,"BC",,,,
"V1031310","Residential Detached","S","13606 HARRIS ROAD","North Meadows PI","9999","House with Acreage","999","Pitt Meadows","Pitt Meadows","3/31/2014","DON CARLSON","2","$2,315.00","10/7/2013","009-041-354",,,"10/17/2013","$1,290,000","$678.95","0.96","2","4","AG","$1,349,000","10","1,900","$678.95","0.96","House with Acreage","1",,"604-466-2838","3.255% ON 1ST $100,000/1.1625% ON BAL",,"1340","0","325.00",,,,"V3Y 2T3",,"WAITING TO BE COMPLETED","BC",,,,
"V1033389","Residential Detached","S","4027 SUNNYCREST DRIVE","Forest Hills NV","1951","House/Single Family","62","North Vancouver","North Vancouver","7/31/2014","Elaine","2","$6,536.00","10/23/2013","003-089-703",,,"10/26/2013","$1,298,000","$519.62","1.00","2","3","RSH","$1,298,000","3","2,498","$519.62","1.00","House/Single Family","1",,"778-822-2274","3.22% ON FIRST $100.000 / 1.15% ON BALANCE",,"116","2","70.00",,,,"V7R 3E3",,,"BC",,,,
"F1318683","Residential Detached","S","11255 162ND STREET","Fraser Heights","2003","House/Single Family","10","North Surrey","Surrey","11/30/2013","CAAN","5","$6,748.00","8/2/2013","017-684-251",,,"10/24/2013","$1,305,000","$213.55","0.89","5","6","SFD","$1,468,000","83","6,111","$213.55","0.89","House/Single Family","1",,"604-723-7288","S-3.255% 1ST 100K/1.1625% BAL",,,"4",,,,"3","V4N 4P6",,"BY REQUEST","BC",,,,
"V1026098","Residential Attached","S","5263 ASPEN CRESCENT","Upper Caulfeild","1985","Townhouse","28","West Vancouver","West Vancouver","9/6/2014","FRANCO DILIGENTI","2","$5,173.00","9/9/2013","002-752-883",,,"10/16/2013","$1,330,000","$649.41","0.90","3","2","RS-10","$1,475,000","37","2,048","$649.41","0.90","Townhouse","1",,"604-842-2668","3.22% ON 1ST $100,000 & 1.15% ON BALANCE","SAHALEE","0","2","0.00",,,"4","V7W 2Z6",,,"BC",,,,
"V1016378","Residential Detached","S","106 BONNYMUIR DRIVE","Glenmore","1956","House/Single Family","57","West Vancouver","West Vancouver","1/6/2014","AUDRY CHUA","2","$3,373.00","7/5/2013","009-681-094",,,"10/25/2013","$1,330,000","$591.11","0.96","2","3","SFD","$1,380,000","112","2,250","$591.11","0.96","House/Single Family","1",,"778-986-6229","3.22% ON 1ST &100,00 + 1.15% ON BALANCE","GLENMORE","124/97","1","105.00",,,,"V7S 1L2",,,"BC",,,,
"F1324557","Residential Detached","S","19344 80TH AVENUE","Clayton","1960","House with Acreage","53","Cloverdale","Surrey","12/22/2013","TOUCHBASE","1","$5,491.00","10/18/2013","011-988-991",,,"10/18/2013","$1,330,000","$1,023.08","0.95","1","3","RES","$1,398,000","0","1,300","$1,023.08","0.95","House with Acreage","1",,,"S-$15000*","EAST CLAYTON","641 (2.546AC)","1","173.00",,,,"V4N 4Z8",,,"BC",,,,
"V1032547","Residential Detached","S","1230 W 22ND STREET","Pemberton Heights","1978","House/Single Family","35","North Vancouver","North Vancouver","3/31/2014","Shahin","5","$6,016.00","10/15/2013","012-920-177",,,"10/21/2013","$1,345,000","$428.34","0.97","5","5","SFD","$1,388,000","6","3,140","$428.34","0.97","House/Single Family","2",,"604-338-5652","3.2% ON FIRST $100K & 1.15% ON BALANCE",,"160","2","50.00",,,"8","V7P 2G1",,,"BC",,,,
"V1032666","Residential Detached","S","2876 E 49TH AVENUE","Killarney VE","1993","House/Single Family","20","Vancouver East","Vancouver","3/18/2014","NO TOUCHBASE/PHILIP CHEUNG","4","$5,454.00","10/18/2013","010-054-031",,,"10/22/2013","$1,348,000","$396.47","0.98","5","7","RS-1","$1,378,000","4","3,400","$396.47","0.98","House/Single Family","2",,"604-657-8163","3.255% ON 1ST $100,000/1.1625% ON BAL",,"120.0","2","43.60",,,,"V5S 1K6",,,"BC",,,,
"V1029098","Residential Detached","S","468 E 53RD AVENUE","South Vancouver","2012","House/Single Family","1","Vancouver East","Vancouver","3/24/2014","DEEPAK","4","$5,530.00","9/24/2013","014-410-656",,,"10/25/2013","$1,365,000","$485.94","0.98","5","6","RS-1","$1,399,000","31","2,809","$485.94","0.98","House/Single Family","2",,"604-837-3526","3.255% ON 1ST $100,000/1.1625% ON BAL",,"122","2","33.00",,,"5","V5X 1J2",,"UPON OFFER","BC",,,,
"V1031996","Residential Detached","S","5585 MOLINA ROAD","Canyon Heights NV","1982","House/Single Family","31","North Vancouver","North Vancouver","1/12/2014","Stephanie call/text/touchbase","4","$7,655.00","10/12/2013","007-266-090",,,"10/21/2013","$1,380,000","$273.32","0.94","4","5","SF","$1,468,000","9","5,049","$273.32","0.94","House/Single Family","1",,"604-812-7158","3.22% ON THE 1ST $100K + 1.15% ON THE BALANCE","CANYON HEIGHTS","121","3","60.00",,,"8","V7R 4P3",,,"BC",,,,
"V1021242","Residential Detached","S","330 W 26TH STREET","Upper Lonsdale","2008","House/Single Family","5","North Vancouver","North Vancouver","1/29/2014","Chris","3","$5,942.00","7/29/2013","013-398-806",,,"10/19/2013","$1,380,000","$424.62","0.95","4","6","RS-1","$1,455,000","82","3,250","$424.62","0.92","House/Single Family","2",,"604-632-3339","3.22% OF 1ST $100, 1.15% OF BALANCE",,"139","2","33.00",,,"3","V7N 2G6",,,"BC",,,,
"F1324160","Residential Detached","S","14778 THRIFT AVENUE","White Rock","1973","House/Single Family","40","South Surrey White Rock","White Rock","3/16/2014","Leigh Morrow","5","$7,245.00","10/16/2013","011-280-247",,,"10/20/2013","$1,385,000","$367.57","0.94","5","5","RES-2","$1,475,000","4","3,768","$367.57","0.94","House/Single Family","2",,"604-531-4000","S-3.22% 1ST 100K/1.15% BAL",,"120","2","66.00",,,"6","V4B 2J5",,,"BC",,,,
"V1028943","Residential Attached","S","21 4350 VALLEY DRIVE","Quilchena","1978","Townhouse","35","Vancouver West","Vancouver","11/30/2013","EVELYN","3","$3,425.00","9/24/2013","004-104-188",,"$431.22","10/24/2013","$1,390,000","$556.45","0.99","4","3","CD-1","$1,398,000","30","2,498","$556.45","0.93","Townhouse","1",,"604-263-1144","3.255% ON 1ST $100,000 / 1.1625% ON BAL","QUILCHENA ESTATES",,"1",,,,"2","V6L 3B5",,,"BC",,,,
