"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"V1029157","Residential Detached","S","3640 ARTHUR DRIVE","Ladner Rural","1965","House/Single Family","48","Ladner","Ladner","11/30/2013","JURGEN GEFFKE","1","$4,431.00","9/23/2013","009-063-960",,,"10/17/2013","$933,000","$464.87","0.94","2","3","RS2","$998,000","24","2,007","$464.87","0.94","House/Single Family","1",,"778-229-0692","3.255% ON FIRST $100,000/ 1.1625% ON BAL",,"198","2","162.80",,,,"V4K 3N2",,,"BC",,,,
"V1030318","Residential Detached","S","4275 ETON STREET","Vancouver Heights","1982","House/Single Family","31","Burnaby North","Burnaby","12/31/2013","WARREN","3","$4,685.00","10/1/2013","003-227-260",,,"10/7/2013","$934,800","$389.50","1.00","4","5","R5","$934,800","6","2,400","$389.50","1.00","House/Single Family","2",,"604-617-0225","3.225%-1ST $100K/1.1625% BAL","VANCOUVER HEIGHTS","122","1","33.00",,,"4","V5C 1K2",,,"BC",,,,
"V1014978","Residential Attached","S","602 55 E CORDOVA STREET","Downtown VE","2007","Apartment/Condo","6","Vancouver East","Vancouver","10/31/2013","ED GRAMAUSKAS","2","$3,369.00","6/24/2013","026-806-444","6","$355.80","10/15/2013","$935,000","$680.00","0.97","2","1","HA-2","$965,000","113","1,375","$680.00","0.94","Apartment/Condo","1",,"604-263-1144","3.255% ON 1ST $100,000 / 1.1625% ON BAL","KORET LOFTS",,"1",,,,"1","V6A 0A5",,"Dated June 24, 2013","BC",,,,
"V1031282","Residential Attached","S","1 2435 W 1ST AVENUE","Kitsilano","2012","Townhouse","1","Vancouver West","Vancouver","12/31/2013","Steve Rock","2","$3,217.00","10/7/2013","028-773-195","4","$368.78","10/13/2013","$939,000","$747.02","1.00","2","2","RM-4","$938,000","6","1,257","$747.02","1.00","Townhouse","1",,"604-834-1234","3.22% ON 1ST $100K/1.15% ON BAL",,,"1",,,,"2","V6K 1G5",,,"BC",,,,
"V1027832","Residential Attached","S","1168 W 7TH AVENUE","Fairview VW","1992","Townhouse","21","Vancouver West","Vancouver","1/31/2014","KEN","2","$3,943.00","9/16/2013","017-708-231","4","$310.00","10/17/2013","$950,000","$447.90","0.95","3","3","FM-1","$998,000","31","2,121","$447.90","0.88","Townhouse","1",,"604-880-4376","3.255% ON 1ST $100,000 / 1.1625% ON BAL",,,"2",,,,"2","V6H 1B4",,,"BC",,,,
"F1322913","Residential Detached","S","18035 83RD AVENUE","Port Kells","1980","House with Acreage","33","North Surrey","Surrey","5/26/2014","CHERYL","2","$3,016.00","9/26/2013","013-231-961",,,"10/8/2013","$950,000","$595.61","1.06","2","3","A1","$899,000","12","1,595","$595.61","1.06","House with Acreage","1",,"604-809-3039","S-3.22% 1ST 100K/1.15% BAL","PORT KELLS","659.67","1","297.00",,,,"V4N 6A8",,,"BC",,,,
"V1031478","Residential Detached","S","11420 TRUMPETER DRIVE","Westwind","1981","House/Single Family","32","Richmond","Richmond","3/31/2014","BERRY MUIS","2","$4,486.00","10/8/2013","000-542-148",,,"10/13/2013","$951,000","$283.46","1.01","3","4","RS1/E","$939,900","5","3,355","$283.46","1.01","House/Single Family","1",,"604-671-1767","3.255% ON 1ST $100,000 / 1.16255% ON BAL","WESTWIND","100","2","75.00",,,"4","V7E 3V3",,,"BC",,,,
"V1031110","Residential Detached","S","1509 SHORE VIEW PLACE","Burke Mountain","2013","House/Single Family","0","Coquitlam","Coquitlam","1/4/2014","GORDON GRAM","2","$0.00","10/4/2013","028-967-747",,,"10/15/2013","$951,333","$249.17","0.95","3","3","RS-8","$998,900","11","3,818","$249.17","0.95","House/Single Family","1",,"604-521-0038","2.5575% ON THE FIRST $100,000/1.1625% ON BAL","PARTINGTON","135.258","1","44.75",,,,"V3E 0J6",,,"BC",,,,
"V1028950","Residential Detached","S","7331 WILLIAMS ROAD","Broadmoor","1960","House/Single Family","53","Richmond","Richmond","3/20/2014","Shelley","2","$5,237.00","9/20/2013","004-312-121",,,"10/7/2013","$956,000","$446.10","0.96","2","5","RS1/E","$997,000","17","2,143","$446.10","0.96","House/Single Family","2",,"778-928-8899","3.22% ON FIRST $100,000; 1.15% OF THE BALANCE",,"116","1","66.00",,,"3","V7A 1E8",,"Never Lived In","BC",,,,
"V1020415","Residential Detached","S","1517 E 8TH AVENUE","Grandview VE","1958","House/Single Family","55","Vancouver East","Vancouver","12/29/2013","TINA MAK","2","$3,467.00","7/29/2013","008-059-870",,,"10/11/2013","$963,000","$481.50","0.97","2","4","RM4","$990,000","74","2,000","$481.50","0.89","House/Single Family","2",,"604-412-5860","3.2% ON 1ST $100,000 / 1% ON BALANCE",,"122","1","33.00",,,,"V5N 1T6",,,"BC",,,,
"V1030590","Residential Attached","S","2103 1438 RICHARDS STREET","Yaletown","2004","Apartment/Condo","9","Vancouver West","Vancouver","12/31/2013","Ann or text","2","$3,554.00","10/3/2013","025-850-750","37","$511.81","10/7/2013","$969,000","$844.81","1.00","2","2","MULTI","$969,000","4","1,147","$844.81","1.00","Apartment/Condo","1",,"604-767-0959","3.255% ON 1ST 100K / 1.16% ON BAL","AZURIA I",,"0",,,,"2","V6Z 3B8",,,"BC",,,,
"V1024898","Residential Detached","S","4428 STEVESTON HIGHWAY","Steveston South","1986","House/Single Family","27","Richmond","Richmond","11/30/2013","JENNIFER ADAMS","2","$3,933.00","8/29/2013","000-769-801",,,"10/10/2013","$970,000","$313.71","0.93","3","4","RS1/E","$1,048,000","42","3,092","$313.71","0.88","House/Single Family","1",,"604-317-5397","3.255% ON 1ST $100,000 / 1.1625% ON BAL",,"143.96","2","60.99",,,"4","V7E 2K3",,,"BC",,,,
"F1310553","Residential Detached","S","14023 TRITES ROAD","Panorama Ridge","1977","House with Acreage","36","Surrey","Surrey","11/30/2013","JOHN HEWLETT","3","$5,843.00","5/1/2013","006-785-000",,,"10/8/2013","$976,660","$252.82","0.98","3","3","RH","$998,800","160","3,863","$252.82","0.85","House with Acreage","1",,"604-541-4888","S-8% 1ST 100K/1.15% BAL",,"446.90","2","115.70",,,"4","V3X 3E7",,,"BC",,,,
"F1322412","Residential Detached","S","18365 73RD AVENUE","Clayton","1968","House with Acreage","45","Cloverdale","Surrey","3/23/2014","BECCI","2","$4,040.00","9/23/2013","010-463-011",,,"10/16/2013","$985,000","$245.02","0.99","4","4","RES","$999,900","23","4,020","$245.02","0.90","House with Acreage","1",,"604-521-4663","S-3.22% 1ST 100K/1.15% BAL",,"197.6 (1AC)","2","165.00",,,"4","V4N 6B9",,,"BC",,,,
"V1018844","Residential Detached","S","1068 CALEDONIA AVENUE","Deep Cove","1994","House/Single Family","19","North Vancouver","North Vancouver","12/31/2013","AARON, JORDAN, TONY","4","$5,706.00","7/17/2013","017-900-638",,,"10/13/2013","$985,000","$241.24","0.94","4","4","SF","$1,048,000","88","4,083","$241.24","0.82","House/Single Family","2",,"604-983-2518","3.22-100/1.15 ON BAL",,"120","2","50.00",,,"2","V7G 1T3",,"ABSENTEE OWNER","BC",,,,
"F1323008","Residential Detached","S","23624 10TH AVENUE","Campbell Valley","1976","House with Acreage","37","Langley","Langley","1/31/2014","TOUCHBASE ONLY","1","$4,037.00","10/3/2013","017-472-504",,,"10/11/2013","$988,000","$1,286.46","1.00","1","2","RU-3","$988,000","8","768","$1,286.46","1.00","House with Acreage","1",,"604-530-0231","S-3.22% 1ST 100K/1.15% BAL*",,"628.90 (9.16AC)","0","636.10",,"$0.00",,"V2Z 2Y1",,,"BC",,,,
"V1031617","Residential Attached","S","303 3750 EDGEMONT BOULEVARD","Edgemont","2006","Apartment/Condo","7","North Vancouver","North Vancouver","3/31/2014","BRIAN BESCO","2","$4,829.00","10/7/2013","026-589-613","3","$392.70","10/12/2013","$988,000","$512.18","1.00","2","2","MF","$988,000","5","1,929","$512.18","1.00","Apartment/Condo","1",,"604-780-2808","3.22%-1ST $100K/1.15% BAL","THE MANOR AT EDGEMONT",,"1",,,,"2","V7R 2P8",,,"BC",,,,
"V1029778","Residential Detached","S","3951 YALE STREET","Vancouver Heights","1946","House/Single Family","67","Burnaby North","Burnaby","1/31/2014","KEN/LINDA JOHNSTON","2","$5,004.00","9/30/2013","012-001-350",,,"10/11/2013","$995,000","$370.99","0.97","2","6","R3","$1,025,000","11","2,682","$370.99","0.97","House/Single Family","2",,"604-644-3293","3.22% ON 1ST $100,000 & 1% ON THE BALANCE","THE HEIGHTS","122","2","50.00",,,"2","V5C 1P8",,,"BC",,,,
"V1029702","Residential Detached","S","1163 UNION STREET","Mount Pleasant VE","1908","House/Single Family","105","Vancouver East","Vancouver","3/27/2014","JENNIFER","3","$4,036.00","9/27/2013","010-350-926",,,"10/9/2013","$995,000","$396.41","1.00","3","6","RT-3","$999,000","12","2,510","$396.41","1.00","House/Single Family","3",,"604-788-2727","3.255-100/1.1625","STRATHCONA","122","1","33.00",,,"1","V6A 2C7",,,"BC",,,,
"V1029528","Residential Detached","S","8657 FRANCIS ROAD","Garden City","2005","House/Single Family","8","Richmond","Richmond","12/31/2013","TOUCHBASE OR TEXT","5","$3,786.00","9/20/2013","025-983-547",,,"10/13/2013","$998,000","$336.59","0.97","5","5","RCH","$1,028,000","23","2,965","$336.59","0.97","House/Single Family","2",,"604-880-8727","3.255% ON 1ST $100,000 AND 1.1625% ON BALANCE",,,"2","0.00",,,"3","V6Y 1A7",,,"BC",,,,
"V1031788","Residential Detached","S","3681 BEACH AVENUE","Roberts Creek","9999","House/Single Family","999","Sunshine Coast","Roberts Creek","10/11/2014","BARBIE WHITWORTH","1","$6,387.00","10/11/2013","028-349-792",,,"10/15/2013","$1,000,000","$656.17","0.78","2","3","R1","$1,290,000","4","1,524","$656.17","0.78","House/Single Family","1",,"604-741-1239","3.255% ON THE 1ST $100,000/1.1625% ON THE BAL",,,"1",,,,,"V0N 2W2",,,"BC",,,,
"V1032045","Residential Detached","S","3815 REGENT AVENUE","Upper Lonsdale","1973","House/Single Family","40","North Vancouver","North Vancouver","5/1/2014","David Matiru","3","$5,469.00","10/15/2013","007-965-541",,,"10/17/2013","$1,005,000","$361.38","1.01","3","4","RS3","$998,000","2","2,781","$361.38","1.01","House/Single Family","1",,"604-913-1000","3.22% ON THE FIRST $100,000 + 1.15% ON THE BALANCE",,"120","2","70.00",,,"4","V7N 2C3",,,"BC",,,,
"F1313689","Residential Detached","S","7584 184TH STREET","Clayton","1972","House with Acreage","41","Cloverdale","Surrey","12/31/2013","JAG GILL","3","$4,038.00","6/3/2013","005-375-061",,,"10/8/2013","$1,015,000","$505.98","0.94","3","4","RA","$1,075,000","127","2,006","$505.98","0.94","House with Acreage","1",,"604-825-4466","S-3.22% 1ST 100K/1.15% BAL",,"280(1AC)","1","156.00",,,,"V4N 5V3",,,"BC",,,,
"V1030913","Residential Detached","S","1544 KILMER ROAD","Lynn Valley","2001","House/Single Family","12","North Vancouver","North Vancouver","3/31/2014","JIM WILLIAMSON","3","$6,086.00","10/7/2013","004-351-746",,,"10/10/2013","$1,015,000","$379.87","0.99","4","5","SF","$1,028,000","3","2,672","$379.87","0.99","House/Single Family","1",,"604-657-1169","3.22% ON THE 1ST $100,000 & 1.15% ON THE BALANCE",,"134","2","33.00",,,"4","V7K 1R4",,,"BC",,,,
"F1304056","Residential Detached","S","16320 60 AVENUE","Cloverdale BC","2010","House/Single Family","3","Cloverdale","Surrey","2/4/2014","Colleen or Duncan","4","$5,195.00","2/19/2013","026-810-964",,,"10/9/2013","$1,020,000","$209.36","0.97","5","6","SFD","$1,049,000","232","4,872","$209.36","0.90","House/Single Family","1",,"604-530-4141","S-3.22% 1ST 100K/1.15% BAL+BONUS*","West Cloverdale","118.5","3","20.24",,,"6","V3S 1S4",,,"BC",,,,
"V1023945","Residential Detached","S","2310 MAHON AVENUE","Central Lonsdale","1958","House/Single Family","55","North Vancouver","North Vancouver","11/30/2013","John","4","$4,123.00","8/21/2013","013-477-218",,,"10/9/2013","$1,025,000","$373.00","0.97","4","5","SFD","$1,059,900","49","2,748","$373.00","0.95","House/Single Family","2",,"604-209-2309","3.25% OF FIRST 100K AND 1.15% OF REMAINING BALANCE",,"120","2","48.00",,,"2","V7M 2V2",,,"BC",,,,
"V1016075","Residential Detached","S","605 DANSEY AVENUE","Coquitlam West","2003","House/Single Family","10","Coquitlam","Coquitlam","7/3/2014","Barbara","3","$5,272.00","7/3/2013","010-169-911",,,"10/10/2013","$1,042,500","$317.64","0.89","4","5","RS1","$1,168,900","99","3,282","$317.64","0.89","House/Single Family","1",,"604-418-4745","3.255% ON 1ST 100K / 1.0165% ON BAL",,"143","1","66.00",,,"6","V3K 3E9",,,"BC",,,,
"V1004293","Residential Detached","S","1352 PAQUETTE STREET","Burke Mountain","2012","House/Single Family","1","Coquitlam","Coquitlam","3/1/2014","ANTHONY KAN","3","$4,558.00","4/26/2013","028-298-705",,,"10/11/2013","$1,050,000","$267.24","0.97","3","6","RS8","$1,080,000","168","3,929","$267.24","0.91","House/Single Family","2",,"778-855-7976","3.25% ON FIRST $100,000 / 1.16% ON BALANCE",,,"1",,,,,"V3E 0G4",,,"BC",,,,
"V1019334","Residential Detached","S","1 12530 241ST STREET","Websters Corners","2000","House/Single Family","13","Maple Ridge","Maple Ridge","1/30/2014","TOUCHBASE","3","$7,713.00","7/23/2013","024-336-921",,"$125.00","10/9/2013","$1,050,000","$298.04","0.89","4","4","R62","$1,180,000","78","3,523","$298.04","0.89","House/Single Family","1",,,"3.255% ON 1ST $100,000/1.1625% ON BAL","ACADEMY HEIGHTS",,"2",,,,,"V4R 2V8",,,"BC",,,,
"V990858","Residential Detached","S","7680 RAILWAY AVENUE","Granville","1967","House/Single Family","46","Richmond","Richmond","11/30/2013","Heather","2","$4,386.00","2/12/2013","003-765-105",,,"10/11/2013","$1,050,000","$353.30","0.91","3","4","RS1/E","$1,158,888","241","2,972","$353.30","0.91","House/Single Family","1",,"604-649-7133","3.255% ON 1ST $100,000 & 1.1625% ON THE BALANCE",,"140","2","73.00",,,"2","V7C 3K1",,,"BC",,,,
"V1031870","Residential Detached","S","6580 ECKERSLEY ROAD","Brighouse","9999","House/Single Family","999","Richmond","Richmond","12/31/2015","Robert Wang","3","$4,269.00","10/10/2013","007-566-832",,,"10/17/2013","$1,050,000","$437.50","0.96","3","5","RS1/E","$1,099,900","7","2,400","$437.50","0.96","House/Single Family","1",,"604-307-8181","3.255% OF $100,000/1.1625% OF BAL",,"130","2","65.00",,,,"V6Y 2L6",,,"BC",,,,
"V1025413","Residential Detached","S","41 E 40TH AVENUE","Main","1970","House/Single Family","43","Vancouver East","Vancouver","12/23/2013","DEREK HUNDAL","2","$4,866.00","9/4/2013","014-808-633",,,"10/11/2013","$1,050,000","$445.67","0.88","2","4","RS-1","$1,200,000","37","2,356","$445.67","0.88","House/Single Family","2",,"778-229-1634","3.3% ON 1ST $100,000/1.1% ON BAL","MAIN","125","2","33.00",,,"2","V5W 1L3",,,"BC",,,,
"V1024761","Residential Detached","S","6506 MALVERN AVENUE","Buckingham Heights","1955","House/Single Family","58","Burnaby South","Burnaby","12/30/2013","DEBBIE CHAMBERS","4","$5,074.00","8/30/2013","003-432-173",,,"10/8/2013","$1,068,000","$336.91","0.95","4","5","R3","$1,128,000","39","3,170","$336.91","0.95","House/Single Family","2",,"604-328-6688","3.22% 1ST 100K/1.15% ON BAL",,"200","2","43.00",,,,"V5E 3G2",,,"BC",,,,
"V1012623","Residential Detached","S","11540 BLUNDELL ROAD","McLennan","1980","House/Single Family","33","Richmond","Richmond","12/31/2013","STACEY","3","$3,378.00","6/11/2013","012-423-939",,,"10/8/2013","$1,070,000","$269.86","0.90","3","4","AG1","$1,188,000","119","3,965","$269.86","0.90","House/Single Family","1",,"604-303-7653","3.255% FIRST $100,000/1.1625% ON BALANCE, BASED **",,"252.40","2","93.41",,,"10","V6Y 1L3",,"UPON ACCEPTED OFFER","BC",,,,
"V1020556","Residential Detached","S","1438 E 61ST AVENUE","Fraserview VE","1993","House/Single Family","20","Vancouver East","Vancouver","10/31/2013","TEXT IVY KHUU","4","$5,083.00","8/1/2013","015-027-244",,,"10/7/2013","$1,070,000","$344.94","0.90","5","7","RS/1","$1,188,000","67","3,102","$344.94","0.90","House/Single Family","2",,"778-887-0299","3.255% ON 1ST $100,000/1.1625% ON BAL",,"113.0","2","46.00",,,"5","V5P 2J4",,,"BC",,,,
"V1031139","Residential Detached","S","938 E 20TH AVENUE","Fraser VE","2013","House/Single Family","0","Vancouver East","Vancouver","4/7/2014","The Ruth & David Team","3",,"10/7/2013","800-080-445",,"$162.47","10/17/2013","$1,074,000","$495.84","1.02","4","5","RT-10","$1,049,000","10","2,166","$495.84","1.02","House/Single Family","1",,"604-782-2083","3.255% ON THE 1ST $100K; 1.1625% ON THE BALANCE.","CASA FINA",,"1",,,,"1","V5V 2V8",,"Developer's Disclosure Statement","BC",,,,
"F1321998","Residential Detached","S","29265 MARSH MCCORMICK ROAD","Bradner","9999","House with Acreage","999","Abbotsford","Abbotsford","12/12/2013","Ken Klassen","2","$6,344.00","9/13/2013","010-204-644",,,"10/11/2013","$1,075,000","$486.87","0.94","2","4","A-1","$1,145,000","28","2,208","$486.87","0.94","House with Acreage","1",,"604-230-2305","S-3.22% 1ST 100K/1.15% BAL",,"1315(10AC)","1","330.90",,,"4","V4X 2B4",,,"BC",,,,
"V1023261","Residential Attached","S","1001 1863 ALBERNI STREET","West End VW","2002","Apartment/Condo","11","Vancouver West","Vancouver","8/31/2014","JOE JUWONO","2","$4,394.00","8/19/2013","025-436-163",,"$657.28","10/14/2013","$1,075,000","$837.88","0.94","2","2","RM-6","$1,150,000","56","1,283","$837.88","0.86","Apartment/Condo","1",,"604-720-8386","3.25% ON 1ST $100,000/1.16% ON BAL","LUMIERE",,"1",,,,"1","V6G 3H8",,,"BC",,,,
"V1029420","Residential Detached","S","427 E 35TH AVENUE","Fraser VE","9999","House/Single Family","999","Vancouver East","Vancouver","9/30/2014","JOE MANHAS","2","$4,626.00","9/25/2013","011-829-559",,,"10/12/2013","$1,080,000","$536.25","0.98","2","4","RS1","$1,098,000","17","2,014","$536.25","0.98","House/Single Family","1",,"604-720-0438","3.255% 1ST 100K/1.1625% ON BAL + $10,000",,,"2","50.00",,,"2","V5W 1B1",,,"BC",,,,
"V1025344","Residential Detached","S","164 E CARISBROOKE ROAD","Upper Lonsdale","1964","House/Single Family","49","North Vancouver","North Vancouver","12/14/2013","Robert Prem","2","$5,542.00","9/3/2013","014-655-586",,,"10/9/2013","$1,087,500","$436.75","0.99","2","7","RS3","$1,098,000","36","2,490","$436.75","0.95","House/Single Family","1",,"604-841-7465","3.22% ONFIRST $100,000/1.15% ON BALANCE",,,"1","50.00",,,"3","V7N 1M9",,,"BC",,,,
"F1321251","Residential Detached","S","16990 86A AVENUE","Fleetwood Tynehead","2004","House/Single Family","9","Surrey","Surrey","2/10/2014","Cyndi or Natalie","6","$5,002.00","9/10/2013","025-570-455",,,"10/7/2013","$1,088,000","$176.74","0.93","7","7","RH-G","$1,165,000","27","6,156","$176.74","0.93","House/Single Family","1",,"604-574-0161","S-3.22% 1ST 100K/1.15% BAL*",,"132","3","105.00",,,"5","V4N 5K8",,,"BC",,,,
"F1323219","Residential Detached","S","35260 HIBISCUS COURT","Abbotsford East","2002","House/Single Family","11","Abbotsford","Abbotsford","10/4/2014","Marlo","3","$8,027.00","10/4/2013","024-783-447",,,"10/17/2013","$1,100,000","$155.41","0.90","5","4","N2","$1,225,000","13","7,078","$155.41","0.90","House/Single Family","1",,"604-309-3825","S-3.22% 1ST 100K/1.15% BAL","Gingerhills","71.4","4","31.37",,,"5","V3G 2Z9",,"UPON OFFER","BC",,,,
"V1030992","Residential Detached","S","5665 NANCY GREENE WAY","Grouse Woods","1991","House/Single Family","22","North Vancouver","North Vancouver","4/30/2014","Kasha Riddle","3","$5,465.00","10/5/2013","004-881-281",,,"10/8/2013","$1,100,000","$344.72","1.00","4","5","RS3","$1,099,000","3","3,191","$344.72","1.00","House/Single Family","1",,"604-803-7070","3.22% ON 1ST $100,000 + 1.15% ON BALANCE",,"125","2","56.00",,,"4","V7R 4W2",,,"BC",,,,
"V1024820","Residential Detached","S","6454 WELLINGTON AVENUE","Horseshoe Bay WV","1999","House/Single Family","14","West Vancouver","West Vancouver","11/30/2013","Eric Langhjelm","3","$3,592.00","9/3/2013","012-924-351",,,"10/12/2013","$1,100,000","$337.11","0.88","4","4","SF","$1,249,000","39","3,263","$337.11","0.88","House/Single Family","1",,"778-688-4149","3.22% ON THE FIRST $100,000 & 1.15% ON THE BALANCE",,"150","2","24.00",,,"4","V7W 2H6",,,"BC",,,,
"V993248","Residential Attached","S","418 4685 VALLEY DRIVE","Quilchena","2004","Apartment/Condo","9","Vancouver West","Vancouver","2/25/2014","BUNNY","2","$4,206.00","2/25/2013","025-811-142",,"$379.91","10/17/2013","$1,100,000","$887.10","0.92","2","2","CD1","$1,198,000","234","1,240","$887.10","0.92","Apartment/Condo","1",,"778-242-6811","3.255% - FIRST $100K/1.1625% - ON BAL","MARGUERITE HOUSE I",,"1",,,,,"V6J 5M2",,,"BC",,,,
"F1313916","Residential Detached","S","15567 17A AVENUE","King George Corridor","2013","House/Single Family","0","South Surrey White Rock","Surrey","12/31/2013","Kevin Anstey","5","$3,361.00","6/9/2013","002-725-398",,,"10/16/2013","$1,115,500","$293.40","0.94","5","5","RF","$1,188,000","129","3,802","$293.40","0.94","House/Single Family","2",,,"S-3.22% 1ST 100K/1.15% BAL","Hospital","122","1","69.25",,,"8","V4A 1V6",,,"BC",,,,
"V1031271","Residential Detached","S","1210 HAROLD ROAD","Lynn Valley","1957","House/Single Family","56","North Vancouver","North Vancouver","2/28/2014","MICHAEL","2","$5,089.00","10/7/2013","012-998-354",,,"10/9/2013","$1,120,000","$497.78","0.93","2","3","SFD","$1,200,000","2","2,250","$497.78","0.93","House/Single Family","1",,"604-512-6399","3.22% 1ST 100K/1.15% ON BAL",,,"1","0.00",,,,"V7K 1G6",,,"BC",,,,
"V1027879","Residential Attached","S","1735 LARCH STREET","Kitsilano","1979","Townhouse","34","Vancouver West","Vancouver","3/31/2014","ESTHER OR ALEX","2","$3,511.00","9/17/2013","005-569-168",,"$0.00","10/14/2013","$1,130,000","$733.29","0.95","2","2","RT-8","$1,188,000","27","1,541","$733.29","0.95","Townhouse","1",,"604-731-7821","3.255% ON 1ST $100,000/1.1625% ON BAL",,,"1",,,,"1","V6K 4L8",,,"BC",,,,
"V1026910","Residential Detached","S","10240 THIRLMERE DRIVE","Broadmoor","1974","House/Single Family","39","Richmond","Richmond","12/30/2013","TOUCHBASE/ERIC WAN","2","$4,949.00","9/9/2013","003-159-311",,,"10/7/2013","$1,130,000","$620.54","0.92","3","4","RS1/E","$1,230,000","28","1,821","$620.54","0.95","House/Single Family","1",,"604-917-0187","3.255% ON 1ST $100,000/1.1625% ON BAL",,"137.0","2","60.00",,,"2","V7A 1R6",,,"BC",,,,
"V1009501","Residential Detached","S","3826 REGENT AVENUE","Princess Park","1976","House/Single Family","37","North Vancouver","North Vancouver","12/2/2013","Iman","3","$5,280.00","5/27/2013","007-965-796",,,"10/13/2013","$1,135,000","$404.20","0.95","3","4","RS3","$1,199,800","139","2,808","$404.20","0.87","House/Single Family","2",,"604-415-9800","3.255% ON 1ST 100K / 1.1625% ON BAL",,,"2",,,,"4","V7N 2C4",,,"BC",,,,
"V1030207","Residential Detached","S","1190 RUSSELL AVENUE","Indian River","1983","House/Single Family","30","North Vancouver","North Vancouver","1/28/2014","Steve Croner","2","$6,003.00","9/28/2013","006-980-015",,,"10/15/2013","$1,135,000","$351.83","0.97","3","5","RS3","$1,175,000","17","3,226","$351.83","0.97","House/Single Family","1",,"604-803-8429","3.225% ON 1ST $100,000 & 1.1625% ON BALANCE",,"122","3","60.00",,,"4","V7G 2C3",,,"BC",,,,
"V1028529","Residential Attached","S","237 W 11TH AVENUE","Mount Pleasant VW","2005","Townhouse","8","Vancouver West","Vancouver","11/20/2013","TAMAR OR TXT MSG","2","$4,137.00","9/20/2013","026-422-476",,"$301.11","10/13/2013","$1,145,000","$796.24","1.00","2","3","ROWHSE","$1,148,000","23","1,438","$796.24","1.00","Townhouse","1",,"604-649-4264","3.255% ON 1ST $100,000 / 1.1625% ON BAL",,,"1",,,,"1","V5Y 1T1",,,"BC",,,,
"V1028298","Residential Detached","S","1197 TALL TREE LANE","Canyon Heights NV","1975","House/Single Family","38","North Vancouver","North Vancouver","3/18/2014","Clive Benjafield","2","$6,291.00","9/18/2013","006-708-421",,,"10/11/2013","$1,145,000","$530.09","0.98","2","4","RSSG","$1,169,000","23","2,160","$530.09","0.98","House/Single Family","1",,"604-803-5050","3.22% ON FIRST $100,000/1.15 ON BALANCE",,,"1",,,,"2","V7R 1W6",,,"BC",,,,
"V1028969","Residential Detached","S","4669 GATENBY AVENUE","Deer Lake Place","1993","House/Single Family","20","Burnaby South","Burnaby","2/28/2014","THE TEAM","3","$7,230.00","9/24/2013","014-694-425",,,"10/14/2013","$1,150,000","$285.08","0.92","4","4","R2","$1,249,000","20","4,034","$285.08","0.92","House/Single Family","2",,"604-432-7888","3.255% ON 1ST $100,000 & 1.1625% ON BALANCE",,"154","2","77.00",,,"2","V5G 3N2",,,"BC",,,,
"V1032080","Residential Detached","S","3130 W 6TH AVENUE","Kitsilano","1920","House/Single Family","93","Vancouver West","Vancouver","3/30/2014","JIM GOULD","3","$5,802.00","10/11/2013","015-409-724",,,"10/13/2013","$1,150,000","$410.71","0.96","3","6","RT-7","$1,198,000","2","2,800","$410.71","0.96","House/Single Family","3",,"604-619-9043","3.255-100/1.1625",,"120","0","33.00",,,"1","V6K 1X6",,,"BC",,,,
"V1023372","Residential Attached","S","2601 1199 MARINASIDE CRESCENT","Yaletown","1999","Apartment/Condo","14","Vancouver West","Vancouver","1/20/2014","Christina in Sayo's office","2","$4,337.00","8/20/2013","024-521-051","38","$623.56","10/9/2013","$1,150,000","$826.74","0.97","2","2","CD-1","$1,188,000","50","1,391","$826.74","0.92","Apartment/Condo","1",,"604-263-2823","3.255% OF $100K & 1.1625% OF BALANCE","Aquarius 1",,"1",,,,"1","V6Z 2Y2",,"August 16, 2013","BC",,,,
"V1031399","Residential Detached","S","33 W WOODSTOCK AVENUE","Cambie","1979","House/Single Family","34","Vancouver West","Vancouver","9/26/2014","Jen or Jola","2","$5,205.00","10/7/2013","011-572-230",,,"10/15/2013","$1,150,000","$450.27","1.05","3","5","RS-1","$1,099,000","8","2,554","$450.27","1.05","House/Single Family","2",,"604-719-7677","3.255% ON 1ST $100,000 + 1.1625% ON BALANCE",,"122","2","33.00",,,"4","V5Y 2R6",,,"BC",,,,
"V1026554","Residential Detached","S","4822 GARRY STREET","Steveston South","2013","House/Single Family","0","Richmond","Richmond","9/10/2014","ANDREA","3",,"9/10/2013","028-991-826",,,"10/14/2013","$1,160,000","$506.77","0.97","4","4","RS2/E","$1,198,000","34","2,289","$506.77","0.97","House/Single Family","1",,"778-688-0231","2.5575% ON 1ST 100K/1.1625% ON BAL",,"130.013","1","32.00",,,"4","V7E 2V3",,,"BC",,,,
