"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"V1032802","Residential Attached","S","408 3680 BANFF COURT","Northlands","1993","Apartment/Condo","20","North Vancouver","North Vancouver","3/31/2014","Helen Grant","2","$4,403.00","10/20/2013","017-895-570","4","$643.40","11/4/2013","$760,000","$334.65","0.96","2","2","CD4","$789,000","15","2,271","$334.65","0.96","Apartment/Condo","1",,"604-802-4528","$3,200 ON THE 1ST $100K AND 1.15% ON THE BALANCE","PARKGATE MANOR",,"2",,,,"2","V7H 2Y7",,,"BC",,,,
"V1033921","Residential Detached","S","2840 TRIUMPH STREET","Hastings East","1941","House/Single Family","72","Vancouver East","Vancouver","3/28/2014","Touchbase","2","$3,627.00","10/28/2013","012-538-752",,,"11/4/2013","$760,000","$382.87","1.04","2","5","RS-1","$729,000","7","1,985","$382.87","1.04","House/Single Family","1",,"604-626-9734","3.255% ON 1ST $100,000 / 1.1625% ON BALANCE","Hastings Sunrise","122","1","32.00",,,"3","V5K 1T5",,,"BC",,,,
"H1303114","Residential Detached","S","6605 HOPEDALE ROAD","Greendale Chilliwack","1996","House with Acreage","17","Sardis","Sardis","7/31/2014","HENRY/JENNIFER","2","$2,192.00","7/31/2013","011-185-228",,,"11/11/2013","$765,000","$301.18","0.98","3","3","AL","$779,900","103","2,540","$301.18","0.98","House with Acreage","1",,"604-858-7179","3% 1ST 100K/1.25% BAL L1/2BF***",,"5 AC","1",,,,,"V2R 4L4",,,"BC",,,,
"V1026955","Residential Detached","S","120 WARWICK AVENUE","Capitol Hill BN","1967","House/Single Family","46","Burnaby North","Burnaby","12/31/2013","IAN","2","$4,448.00","9/11/2013","001-461-648",,,"11/9/2013","$765,000","$356.48","0.98","2","5","R5","$779,000","59","2,146","$356.48","0.95","House/Single Family","2",,"778-885-9880","3.2%-1ST $100K/1.15% BAL",,"122","2","33.00",,,"2","V5B 3X3",,,"BC",,,,
"V1020730","Residential Detached","S","3805 KINCAID STREET","Burnaby Hospital","1951","House/Single Family","62","Burnaby South","Burnaby","2/28/2014","JACK DEMPSEY","1","$4,004.00","7/30/2013","003-055-515",,,"11/4/2013","$767,000","$383.50","0.96","1","3","RS-5","$799,000","97","2,000","$383.50","0.93","House/Single Family","1",,"604-830-6499","3.20% ON 1ST $100,000 / 1.16% ON BAL","BURNABY HOSPITAL","122","2","50.00",,,"2","V5G 1V6",,"ESTATE SALE","BC",,,,
"V1028240","Residential Attached","S","1787 NAPIER STREET","Grandview VE","2013","Townhouse","0","Vancouver East","Vancouver","11/17/2013","DONNA","2",,"9/18/2013","800-080-127","3","$269.44","11/4/2013","$768,000","$557.33","1.04","3","3","RES","$739,000","47","1,378","$557.33","1.04","Townhouse","1",,"604-339-3424","3.255% ON 1ST $100,000/ 1.1625% ON BAL","ROBERTSON PLACE",,"0",,,,"1","V5L 4A9",,"NEW CONSTR/DISCLOSURE STAT AVAL","BC",,,,
"V1035989","Residential Attached","S","403 217 W 8TH STREET","Central Lonsdale","2013","Apartment/Condo","0","North Vancouver","North Vancouver","2/10/2014","QUEEN MARY","2","$0.00","11/10/2013","800-081-612","4","$472.03","11/11/2013","$769,900","$631.07","1.00","2","3","RM-6","$769,900","1","1,220","$631.07","1.00","Apartment/Condo","1",,"604-770-1645","3.255% 1ST $100,000/1.1625% BAL","QUEEN MARY",,"1",,,,"1","V7M 0C2",,"NEW CONSTRUCTION","BC",,,,
"F1324455","Residential Detached","S","1650 133A STREET","Crescent Bch Ocean Pk.","1981","House/Single Family","32","South Surrey White Rock","Surrey","12/20/2013","Nicole","2","$3,939.00","10/22/2013","005-607-272",,,"11/10/2013","$770,000","$362.18","0.96","3","4","RES","$799,900","19","2,126","$362.18","0.96","House/Single Family","1",,"604-531-1111","S-3.22% 1ST 100K/1.15% BAL","Amblegreen","114","2","78.00",,,"4","V4A 6H5",,,"BC",,,,
"F1322305","Residential Attached","S","24 2603 162ND STREET","Grandview Surrey","2009","Townhouse","4","South Surrey White Rock","Surrey","12/31/2013","Kit Tan","4","$3,823.00","9/22/2013","027-650-545",,"$405.25","11/9/2013","$775,000","$213.38","0.97","5","4","CD","$799,000","48","3,632","$213.38","0.89","Townhouse","1",,"604-671-0137","S-3.5% 1ST 100K/1.15% BAL","VINTERRA VILLAS",,"2","0.00",,,"2","V3S 2L4",,,"BC",,,,
"F1321701","Residential Detached","S","8082 133A STREET","Queen Mary Park Surrey","2005","House/Single Family","8","Surrey","Surrey","2/28/2014","Amrik Cheema","5","$4,369.00","9/13/2013","010-175-415",,,"11/10/2013","$777,000","$190.44","0.97","5","7","SFR","$799,000","58","4,080","$190.44","0.92","House/Single Family","2",,"604-369-7000","S-3.26% 1ST 100K/1.16% BAL",,"133","2","63.00",,,"8","V3W 4R5",,"Upon accepted offers","BC",,,,
"V1020010","Residential Detached","S","3223 NORWOOD COURT","Westwood Plateau","2002","House/Single Family","11","Coquitlam","Coquitlam","11/30/2013","604-942-0606","3","$4,791.00","7/26/2013","025-212-567",,,"11/10/2013","$778,000","$230.72","0.97","4","5","RS","$799,900","107","3,372","$230.72","0.94","House/Single Family","2",,"604-942-0606","3.255% ON 1ST $100,000/1.1625% ON BAL",,,"3",,,,"6","V3E 3R3",,,"BC",,,,
"V1034767","Residential Detached","S","760 SHAW AVENUE","Coquitlam West","1956","House/Single Family","57","Coquitlam","Coquitlam","2/28/2014","MONICA","2","$4,213.00","11/4/2013","009-725-709",,,"11/8/2013","$778,000","$324.17","1.00","2","4","RES","$775,000","4","2,400","$324.17","1.00","House/Single Family","1",,"604-783-7653","3.22% ON THE 1ST $100K / 1.15% ON THE BALANCE",,"200","3",,,,"12","V3K 2R8",,,"BC",,,,
"V1023983","Residential Detached","S","12551 188TH STREET","West Meadows","1991","House with Acreage","22","Pitt Meadows","Pitt Meadows","11/30/2014","CASS OR JEFF","3","$6,014.00","8/26/2013","014-923-874",,,"11/7/2013","$780,000","$252.02","0.98","3","5","RS","$799,900","73","3,095","$252.02","0.98","House with Acreage","1",,"604-467-5000","3.255% ON 1ST $100,000/1.1625% ON BAL",,"375","2","218.00",,,"10","V3Y 2G9",,,"BC",,,,
"V1030935","Residential Detached","S","4816 EARLES STREET","Collingwood VE","9999","House/Single Family","999","Vancouver East","Vancouver","4/30/2014","PAUL PEREIRA","2","$3,625.00","10/3/2013","008-666-652",,,"11/3/2013","$780,000","$385.38","0.98","2","4","RM-7","$799,900","31","2,024","$385.38","0.98","House/Single Family","2",,"604-306-3110","3.2% ON 1ST $100,000/1.15% ON BAL",,"117.0","2","33.00",,,"2","V5R 3R5",,,"BC",,,,
"V1035128","Residential Detached","S","325 E 35TH AVENUE","Main","1912","House/Single Family","101","Vancouver East","Vancouver","4/30/2014","JAMES HAMPTON","2","$4,164.00","11/5/2013","014-375-656",,,"11/7/2013","$780,000","$390.00","0.99","2","2","RS-1","$789,900","2","2,000","$390.00","0.99","House/Single Family","1",,"604-889-4085","$5000",,"99","0","38.00",,,,"V5W 1A7",,"SELLER NOT LIVING IN PROPERTY","BC",,,,
"V1033942","Residential Detached","S","4466 UNION STREET","Willingdon Heights","1955","House/Single Family","58","Burnaby North","Burnaby","4/28/2014","CAROLE","2","$4,123.00","10/28/2013","002-438-771",,,"11/3/2013","$782,000","$436.38","1.06","2","3","RES","$739,900","6","1,792","$436.38","1.06","House/Single Family","2",,"604-726-8614","3.255 ON 1ST 100,000/1.1625 ON BAL","WILLINGDON HEIGHTS","122","1","33.00",,,"2","V5C 2X8",,,"BC",,,,
"V1035357","Residential Detached","S","1267 ERSKINE STREET","Scott Creek","1992","House/Single Family","21","Coquitlam","Coquitlam","2/28/2014","PETER","3","$4,191.00","11/7/2013","017-627-061",,,"11/12/2013","$783,000","$251.20","0.99","4","6","SFD","$793,000","5","3,117","$251.20","0.99","House/Single Family","1",,"604-351-2833","3.255% ON 1ST $100,000/1.1625% ON BAL",,,"2","0.00",,,"4","V3B 6Y1",,,"BC",,,,
"V1031151","Residential Attached","S","16 5300 ADMIRAL WAY","Neilsen Grove","2006","Townhouse","7","Ladner","Ladner","4/7/2014","AMBER","2","$4,215.00","10/7/2013","026-612-771",,"$382.16","11/5/2013","$785,000","$362.75","0.98","3","4","CD98A","$799,900","29","2,164","$362.75","0.98","Townhouse","1",,"604-250-5048","3.255%-1ST $100K/1.1625% BAL","WOODWARD LANDING",,"2",,,,"2","V4K 5G6",,,"BC",,,,
"V1031331","Residential Detached","S","1365 E 29TH AVENUE","Knight","1977","House/Single Family","36","Vancouver East","Vancouver","1/31/2014","PHIL","2","$3,682.00","10/8/2013","013-666-827",,,"11/5/2013","$785,000","$300.42","0.94","3","5","RS-1","$839,000","28","2,613","$300.42","0.93","House/Single Family","2",,"604-764-6552","3.255-100/1.15",,"120","1","33.00",,,"4","V5V 2T4",,,"BC",,,,
"F1322172","Residential Detached","S","20658 39A AVENUE","Brookswood Langley","9999","House/Single Family","999","Langley","Langley","12/17/2013","TOUCHBASE OR Rhoda Chilcott","3","$3,723.00","9/17/2013","005-221-188",,,"11/3/2013","$786,000","$312.77","0.97","3","4","RES","$809,000","47","2,513","$312.77","0.94","House/Single Family","1",,"778-928-6400","S-3.22% 1ST 100K/1.15% BAL",,,"1",,,,"6","V3A 4Z2",,,"BC",,,,
"F1323206","Residential Detached","S","15389 36TH AVENUE","Morgan Creek","2003","House/Single Family","10","South Surrey White Rock","Surrey","1/31/2014","Penny Pan","3","$4,132.00","10/3/2013","025-428-926",,,"11/5/2013","$788,000","$275.52","0.99","4","4","CD","$798,000","33","2,860","$275.52","0.99","House/Single Family","1",,"778-883-7033","S-3.22% 1ST 100K/1.15% BAL",,,"2",,,,"4","V3S 0J5",,,"BC",,,,
"V1034201","Residential Attached","S","671 HEATLEY AVENUE","Mount Pleasant VE","1999","Townhouse","14","Vancouver East","Vancouver","1/31/2014","RICK/DWAYNE/SHAUN/ROSE","1","$1,966.00","10/30/2013","024-434-540","3","$250.00","11/4/2013","$789,000","$593.68","1.00","2","2","RT3","$789,000","5","1,329","$593.68","1.00","Townhouse","1",,"604-255-7575","3.255% 1ST 100K/1.1625% ON BAL","MCLEAN VISTA",,"0",,,,,"V6A 3G8",,,"BC",,,,
"V1033702","Residential Detached","S","1159 KERWAN AVENUE","Central Coquitlam","1974","House/Single Family","39","Coquitlam","Coquitlam","12/31/2013","TEXT/TOUCHBASE BARRY","2","$4,748.00","10/25/2013","007-239-319",,,"11/3/2013","$790,000","$324.04","1.03","3","5","RS-1","$768,000","9","2,438","$324.04","1.03","House/Single Family","2",,"604-880-3836","3.22% ON 1ST $100,000 / 1.15% ON BALANCE",,"108","2","84.00",,,"6","V3J 2J9",,,"BC",,,,
"V1035780","Residential Detached","S","331 CHURCHILL AVENUE","The Heights NW","1947","House/Single Family","66","New Westminster","New Westminster","4/30/2014","JAY OR ALISON","2","$4,186.00","11/11/2013","001-191-861",,,"11/13/2013","$795,000","$277.20","0.99","2","4","RS1","$799,999","2","2,868","$277.20","0.99","House/Single Family","1",,"604-230-4882","3.255% ON 1ST 100K/ 1.1625% ON BAL.",,"120","2","50.00",,,"2","V3L 4P5",,,"BC",,,,
"V1033088","Residential Detached","S","642 E 22ND STREET","Boulevard","1973","House/Single Family","40","North Vancouver","North Vancouver","4/22/2014","Team Clarke","3","$3,277.00","10/22/2013","012-146-838",,,"11/13/2013","$797,000","$380.07","0.98","3","4","SFD","$815,000","22","2,097","$380.07","0.95","House/Single Family","2",,"604-220-2020","3.22/100 - 1.15",,"135","2","33.00",,,"2","V7L 3C9",,,"BC",,,,
"V1031808","Residential Detached","S","11240 CUTTER PLACE","Steveston South","1976","House/Single Family","37","Richmond","Richmond","6/30/2014","SHARON DELISSER (TEXT OR TB)","2","$3,122.00","10/11/2013","003-549-097",,,"11/4/2013","$799,000","$366.01","1.00","3","3","SFD","$799,000","24","2,183","$366.01","1.00","House/Single Family","1",,"604-326-6660","3.2% 1ST 100K/1.1% ON BAL","BIRCHWOOD ESTATES",,"2","0.00",,,"4","V7E 4R2",,,"BC",,,,
"V1035450","Residential Detached","S","22948 132ND AVENUE","East Central","1976","House/Single Family","37","Maple Ridge","Maple Ridge","5/31/2014","DON PEARCE","2","$4,475.00","11/7/2013","002-184-338",,,"11/10/2013","$799,000","$301.62","0.96","2","5","RS-3","$829,900","3","2,649","$301.62","0.96","House/Single Family","1",,"604-466-4549","3.255% ON 1ST $100,000 + 1.1625% ON BALANCE",,"643","2","230.00",,,"6","V4R 0A8",,,"BC",,,,
"V1031132","Residential Attached","S","2 1540 GRANT STREET","Grandview VE","2013","Townhouse","0","Vancouver East","Vancouver","1/7/2014","Jay Barre","2",,"10/7/2013","029-156-050","3","$268.10","11/6/2013","$799,000","$599.40","1.01","2","3","RM-4","$794,900","30","1,333","$599.40","1.00","Townhouse","1",,"604-649-1956","3.255% -1ST $100,000 & 1.1625% ON BAL PLUS $5,000*","GRANT",,"0",,,,"1","V5L 2Y2",,,"BC",,,,
"V1028064","Residential Detached","S","5100 WILLIAMS ROAD","Steveston North","9999","House/Single Family","999","Richmond","Richmond","12/31/2013","LARRY","0","$3,141.00","9/13/2013","011-416-092",,,"11/4/2013","$800,000",,"0.93","0","0","RES1","$859,900","52","0",,"0.93","House/Single Family","0",,"604-341-8368","3.255% ON 1ST $100,000 & 1.1625% ON BAL",,"165","1","66.00",,,"4","V7E 1K1",,,"BC",,,,
"V1035123","Residential Detached","S","3232 ROYAL OAK AVENUE","Central BN","1968","House/Single Family","45","Burnaby North","Burnaby","2/28/2014","THE TEAM","2","$4,315.00","11/5/2013","006-571-956",,,"11/5/2013","$802,000","$342.30","0.94","3","5","R12","$850,000","0","2,343","$342.30","0.94","House/Single Family","1",,"604-432-7888","3.255% ON 1ST $100,000 & 1.1625% ON BALANCE",,"99","2","0.00",,,"1","V5G 3L6",,,"BC",,,,
"V1034890","Residential Detached","S","6282 WINDSOR STREET","Fraser VE","1952","House/Single Family","61","Vancouver East","Vancouver","2/28/2014","HAYDN - TEXT","2","$3,978.00","11/2/2013","011-302-372",,,"11/3/2013","$805,000","$429.10","1.00","2","4","RS-1","$805,000","1","1,876","$429.10","1.00","House/Single Family","2",,"778-320-1869","3.255% ON 1ST $100,000 / 1.1625% ON BAL",,"122","0","33.00",,,,"V5W 3J3",,,"BC",,,,
"V1031804","Residential Detached","S","964 FRESNO PLACE","Harbour Place","1966","House/Single Family","47","Coquitlam","Coquitlam","3/31/2014","ANDREW LASKO","3","$5,091.00","10/10/2013","006-535-224",,,"11/13/2013","$805,000","$243.64","0.96","4","4","RES","$839,000","34","3,304","$243.64","0.96","House/Single Family","2",,"778-988-5443","3.225% 1ST 100K/1.1625% ON BAL",,"156","2","50.00",,,"2","V3J 6G6",,,"BC",,,,
"V1034885","Residential Detached","S","3678 HENDERSON AVENUE","Lynn Valley","1985","House/Single Family","28","North Vancouver","North Vancouver","4/30/2014","Peter Birrell","3","$4,901.00","11/4/2013","002-686-091",,,"11/10/2013","$807,000","$333.88","0.99","3","5","RES","$819,000","6","2,417","$333.88","0.99","House/Single Family","1",,"604-250-3301","3.16% ON 1ST $100,000 + 1.16% ON BALANCE",,"0","1","0.00",,,"4","V7J 3C7",,,"BC",,,,
"V1031971","Residential Attached","S","206 4542 W 10TH AVENUE","Point Grey","2001","Apartment/Condo","12","Vancouver West","Vancouver","12/31/2013","MIKE COOK","2","$2,692.00","10/11/2013","025-066-803","4","$470.30","11/3/2013","$809,250","$743.80","0.95","2","2","C-2","$849,000","23","1,088","$743.80","0.95","Apartment/Condo","1",,"604-562-6969","3.255% ON 1ST $100,000/1.1625% ON BAL","THE TELFORD",,"1",,,,"1","V6R 2J1",,,"BC",,,,
"V1034936","Residential Attached","S","3538 DUMFRIES STREET","Knight","2013","1/2 Duplex","0","Vancouver East","Vancouver","1/5/2014","THE RUTH & DAVID TEAM","2",,"11/5/2013","800-081-356",,"$0.00","11/9/2013","$810,000","$688.19","1.01","3","3","RT-10","$799,000","4","1,177","$688.19","1.01","1/2 Duplex","1",,"604-782-2083","3.255% ON THE 1ST $100K; 1.1625% ON THE BALANCE.",,,"1",,,,"1","V5N 5L5",,,"BC",,,,
"F1323647","Residential Detached","S","11246 88A AVENUE","Annieville","1990","House/Single Family","23","N. Delta","Delta","12/15/2013","Cindy Russell","3","$3,910.00","10/7/2013","008-072-418",,,"11/9/2013","$816,250","$263.31","0.96","3","4","RS4","$847,000","33","3,100","$263.31","0.96","House/Single Family","1",,"604-541-4888","S-3.22% 1ST 100K/1.15% BAL","Annieville","160.85","2","70.87",,,"8","V4C 3E2",,,"BC",,,,
"V1034916","Residential Attached","S","1508 E 19TH AVENUE","Knight","2013","1/2 Duplex","0","Vancouver East","Vancouver","1/5/2014","THE RUTH & DAVID TEAM","2","$3,833.00","11/5/2013","013-100-050",,"$0.00","11/9/2013","$820,000","$639.63","1.01","3","3","RT-10","$809,000","4","1,282","$639.63","1.01","1/2 Duplex","1",,"604-782-2083","3.255% ON THE 1ST $100K; 1.1625% ON THE BALANCE.",,,"1",,,,"1","V5N 5L5",,,"BC",,,,
"V1036058","Residential Detached","S","8154 16TH AVENUE","East Burnaby","1980","House/Single Family","33","Burnaby East","Burnaby","5/30/2014","Roger","1","$4,350.00","11/12/2013","012-415-812",,,"11/12/2013","$821,500","$391.19","0.97","1","2","R5","$849,900","0","2,100","$391.19","0.97","House/Single Family","1",,"604-415-9800","3.22% ON 1ST 100K / 1% ON BAL",,"137.82","1","62.55",,,"4","V3N 1R7",,"Seller never lived at property","BC",,,,
"V1006133","Residential Detached","S","1348 MARGUERITE STREET","Burke Mountain","2013","House/Single Family","0","Coquitlam","Coquitlam","11/30/2013","SIGRID WILCOX","2",,"5/6/2013","028-862-813",,,"11/10/2013","$824,299","$212.56","0.96","3","4","RS8","$859,900","188","3,878","$212.56","0.96","House/Single Family","1",,"604-862-7510","3.255% ON 1ST $100,000/1.1625% ON BAL",,,"1","0.00",,,"4","V3E 0E2",,,"BC",,,,
"V1030585","Residential Detached","S","2240 MONASHEE COURT","Coquitlam East","1991","House/Single Family","22","Coquitlam","Coquitlam","1/30/2014","Karim","3","$4,738.00","10/3/2013","013-137-301",,,"11/10/2013","$825,000","$144.97","0.99","4","6","RS1","$835,000","38","5,691","$144.97","0.99","House/Single Family","2",,"604-780-8316","3.2% ON 1ST 100K / 1.15% ON BAL",,"177","2","66.00",,,"6","V3K 6P7",,,"BC",,,,
"V1035896","Residential Detached","S","6741 LANARK STREET","Knight","1949","House/Single Family","64","Vancouver East","Vancouver","1/7/2014","KULDIP","1","$3,814.00","11/7/2013","014-471-434",,,"11/8/2013","$825,000","$476.88","0.97","1","3","RS1","$849,000","1","1,730","$476.88","0.97","House/Single Family","1",,"604-518-4322","3.25% 1ST 100,000/1.15% BAL",,"121.85","0","33.00",,,,"V5P 2Z5",,,"BC",,,,
"V1035084","Residential Detached","S","3276 E 2ND AVENUE","Renfrew VE","1951","House/Single Family","62","Vancouver East","Vancouver","5/31/2014","LARRY QUAN","1","$3,861.00","11/4/2013","010-213-635",,,"11/11/2013","$825,000","$494.60","0.97","1","3","RS1","$849,000","7","1,668","$494.60","0.97","House/Single Family","1",,"604-435-9477","3.255% ON FIRST $100,000/1.1625% ON BAL",,"124","1","40.00",,,"1","V5M 1G3",,,"BC",,,,
"V1028328","Residential Detached","S","8139 12TH AVENUE","East Burnaby","1992","House/Single Family","21","Burnaby East","Burnaby","1/18/2014","Wayne Guidone","3","$4,413.00","9/18/2013","017-490-367",,,"11/3/2013","$827,000","$289.16","0.97","4","6","R5","$850,000","46","2,860","$289.16","0.97","House/Single Family","2",,"604-649-3204","3.15% ON 1ST 100K / 1.15% ON BAL",,"146","3","32.00",,,"4","V3N 2L3",,,"BC",,,,
"H1303481","Residential Detached","S","45780 SLEEPY HOLLOW ROAD","Cultus Lake","1992","House/Single Family","21","Cultus Lake","Cultus Lake","8/29/2014","LINDSEY","4","$3,548.00","8/29/2013","005-644-429",,,"11/4/2013","$827,000","$187.95","0.96","4","6","RS1","$859,900","67","4,400","$187.95","0.96","House/Single Family","2",,"604-798-2977","3% 1ST 100K/1.5% BAL L 1/2 BF",,".42 ACRES","3","150.00",,,"15","V2R 5A5",,,"BC",,,,
"F1320295","Residential Attached","S","24 3355 MORGAN CREEK WAY","Morgan Creek","2000","Townhouse","13","South Surrey White Rock","Surrey","11/26/2013","Catherine Pearce","3","$4,247.00","8/26/2013","024-906-573","3","$492.17","11/4/2013","$828,000","$249.17","0.99","4","3","MF","$838,000","70","3,323","$249.17","0.97","Townhouse","1",,"604-785-7980","S-3.22% 1ST 100K/1.15% BAL","Deer Run",,"2",,,,"4","V3S 0J9",,,"BC",,,,
"V1035291","Residential Detached","S","641 MADORE AVENUE","Coquitlam West","1963","House/Single Family","50","Coquitlam","Coquitlam","3/31/2014","John Koo","1","$4,487.00","11/6/2013","009-340-904",,,"11/9/2013","$830,000","$307.41","1.07","3","3","RES","$772,900","3","2,700","$307.41","1.07","House/Single Family","1",,"604-319-1930","3.22% ON THE 1ST $100K & 1.15% OF THE BALANCE",,"124","1","82.00",,,"6","V3K 3B1",,,"BC",,,,
"V1004629","Residential Detached","S","12260 MCNEELY DRIVE","East Cambie","1993","House/Single Family","20","Richmond","Richmond","12/31/2013","DEVON/SUSAN (NO TOUCHBASE)","3","$3,384.00","4/26/2013","018-020-020",,,"11/4/2013","$832,000","$334.94","0.98","3","5","RS1B","$848,000","192","2,484","$334.94","0.96","House/Single Family","1",,"604-244-9622","3.255%-1ST $100K/1.1625% BAL",,"102","2","42.00",,,"2","V6V 2S1",,,"BC",,,,
"F1317825","Residential Detached","S","10247 141ST STREET","Whalley","2012","House/Single Family","1","North Surrey","Surrey","6/30/2014","Jorawar Gosal","5","$2,375.00","7/21/2013","003-301-389",,,"11/7/2013","$833,000","$193.27","0.98","6","8","RF","$849,000","109","4,310","$193.27","0.98","House/Single Family","3",,"604-721-1424","S-3.22% 1ST 100K/1.1% BAL",,"113","0","65.00",,,"6","V3T 4P9",,,"BC",,,,
"V1032633","Residential Detached","S","1126 IOCO ROAD","Barber Street","1965","House/Single Family","48","Port Moody","Port Moody","2/28/2014","STEVE","0","$3,929.00","10/16/2013","007-450-826",,,"11/3/2013","$835,000","$439.47","0.98","1","2","SFD","$849,000","18","1,900","$439.47","0.98","House/Single Family","1",,"604-942-0606","3.255% ON 1ST $100,000/1.1625% ON BAL","PLEASANTSIDE","150.0","0","50.00",,,"2","V3H 2X1",,"SELLER NEVER LIVED THERE","BC",,,,
"V1025674","Residential Detached","S","6581 PARKDALE DRIVE","Parkcrest","1972","House/Single Family","41","Burnaby North","Burnaby","12/18/2013","Bryan White","3","$5,381.00","9/5/2013","008-526-923",,,"11/12/2013","$835,000","$257.80","0.99","5","5","R2","$844,000","68","3,239","$257.80","0.95","House/Single Family","2",,"604-880-1400","3.255% ON 1ST $100,000 & 1.1625% ON BAL",,,"1",,,,"3","V5B 2X4",,,"BC",,,,
"V1035254","Residential Detached","S","505 E 54TH AVENUE","South Vancouver","1950","House/Single Family","63","Vancouver East","Vancouver","11/7/2014","Stu Bell","2",,"11/7/2013","014-411-199",,,"11/7/2013","$835,000","$379.55","1.05","2","2","RS-1","$799,000","0","2,200","$379.55","1.05","House/Single Family","1",,"604-562-0532","3.22% OF THE 1ST $100,000 & 1.15% OF THE REMAINDER","Sunset","122","1","33.00",,,"4","V5X 1L5",,,"BC",,,,
"V1020143","Residential Detached","S","3985 VICTORIA DRIVE","Victoria VE","1974","House/Single Family","39","Vancouver East","Vancouver","7/30/2014","Juliana Ho","3","$3,636.00","7/25/2013","014-832-453",,,"11/13/2013","$836,000","$348.33","0.94","4","6","RS1A","$888,000","111","2,400","$348.33","0.91","House/Single Family","3",,"778-869-9688","$8,000 INLCUDING GST",,"108.46","1","33.00",,,"2","V5N 4M9",,,"BC",,,,
"V1024367","Residential Detached","S","5331 MEADEDALE DRIVE","Parkcrest","1968","House/Single Family","45","Burnaby North","Burnaby","12/31/2013","DEE","2","$4,990.00","8/28/2013","006-650-538",,,"11/4/2013","$837,500","$301.69","0.96","3","4","R2","$872,900","68","2,776","$301.69","0.95","House/Single Family","1",,"604-942-0606","3.255% ON THE FIRST $100,000 / 1.1625% ON THE BAL","SPRINGDALE","120","2","68.00",,,"4","V5B 2E6",,,"BC",,,,
"V1033039","Residential Detached","S","3888 BROCKTON PLACE","Indian River","1985","House/Single Family","28","North Vancouver","North Vancouver","1/31/2014","JEFF SHANNON","2","$5,078.00","10/22/2013","007-050-721",,,"11/8/2013","$838,000","$491.78","0.96","2","3","RS4","$874,900","17","1,704","$491.78","0.96","House/Single Family","1",,"604-649-6058","3.22% 1ST 100K/1.15% ON BAL",,,"2",,,,"4","V7G 2L7",,,"BC",,,,
"V1034155","Residential Attached","S","361 W 11TH AVENUE","Mount Pleasant VW","2000","Townhouse","13","Vancouver West","Vancouver","1/31/2014","Stacey","2","$2,679.00","10/29/2013","024-882-411",,"$226.40","11/11/2013","$840,000","$777.78","0.99","2","2","RT-6","$849,000","13","1,080","$777.78","0.99","Townhouse","1",,"604-307-9757","3.255% ON 1ST $100,000 + 1.1625% ON BALANCE",,,"1",,,,,"V5Y 1T3",,,"BC",,,,
"V1027231","Residential Detached","S","1310 SADIE CRESCENT","Burke Mountain","2012","House/Single Family","1","Coquitlam","Coquitlam","12/11/2013","LISA","3",,"9/11/2013","028-871-472",,,"11/10/2013","$840,000","$214.07","0.99","3","6","RES","$849,900","60","3,924","$214.07","0.98","House/Single Family","2",,"604-936-0422","3.22% ON 1ST $100,000 / 1.15% ON BAL",,,"1","57.38",,,"4","V5B 2K5",,"NEW CONSTRUCTION","BC",,,,
"V1011365","Residential Attached","S","405 406-4905 SPEARHEAD PLACE","Benchlands","1989","Apartment/Condo","24","Whistler","Whistler","12/15/2013","Sally Warner","2","$4,067.00","6/6/2013","014-473-836",,"$776.51","11/12/2013","$842,000","$712.35","0.99","2","2","LUC","$849,000","159","1,182","$712.35","0.95","Apartment/Condo","1",,"604-932-2300","3% - 1.5%","Greystone Lodge",,"1",,,,"1","V0N 1B4",,,"BC",,,,
"V1024359","Residential Detached","S","124 REGINA STREET","Queens Park","1938","House/Single Family","75","New Westminster","New Westminster","11/20/2013","TEAM DAVE VALLEE","3","$5,125.00","8/27/2013","013-709-488",,,"11/7/2013","$850,000","$272.52","0.97","3","6","RS1","$879,900","72","3,119","$272.52","0.90","House/Single Family","1",,"604-526-2888","3.22% ON 1ST 100K/ 1.15% ON BAL.",,"126","1","52.00",,,,"V3L 1S5",,,"BC",,,,
"V1025849","Residential Detached","S","10351 FINLAYSON DRIVE","Bridgeport RI","1995","House/Single Family","18","Richmond","Richmond","3/5/2014","TOUCHBASE OR TXT","5","$3,509.00","9/5/2013","018-843-000",,,"11/10/2013","$850,000","$277.69","0.95","6","6","RS1/B","$898,000","66","3,061","$277.69","0.95","House/Single Family","1",,"604-616-1661","3.255% ON 1ST $100,000/1.1625% ON BAL",,,"2","39.36",,,"4","V6X 1W8",,,"BC",,,,
