"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"V1024337","Residential Attached","S","1105 1320 CHESTERFIELD AVENUE","Central Lonsdale","2009","Apartment/Condo","4","North Vancouver","North Vancouver","3/16/2014","PATTY KLASSEN","2","$3,016.00","8/23/2013","028-064-941","18","$398.00","10/8/2013","$680,000","$677.29","0.99","2","2","APT","$689,000","46","1,004","$677.29","0.95","Apartment/Condo","1",,"604-318-2749","3.2 ON 1ST 100,000/1.15 ON BAL","VISTA PLACE",,"1",,,,"1","V7M 0A6",,"IN PROCESS OF BEING COMPLETED","BC",,,,
"V965532","Residential Detached","S","1057 GLACIER VIEW DRIVE","Garibaldi Highlands","1999","House/Single Family","13","Squamish","Squamish","12/31/2013","Martin Sprenkels","4","$4,975.00","8/1/2012","017-904-633",,,"10/8/2013","$681,000","$166.95","0.99","5","5","RS1","$689,000","433","4,079","$166.95","0.87","House/Single Family","2",,"604-905-8582","3.15% ON THE 1ST $100,000 AND 1.15% O THE BAL",,"90","2","86.00",,,"4","V0N 1T0",,,"BC",,,,
"V1008427","Residential Attached","S","PH5 3028 W 41ST AVENUE","Kerrisdale","2001","Apartment/Condo","12","Vancouver West","Vancouver","10/31/2013","DON","2","$2,530.00","5/17/2013","024-650-587",,"$0.00","10/5/2013","$682,000","$603.54","1.00","2","3","C-1","$682,000","141","1,130","$603.54","0.98","Apartment/Condo","1",,"778-994-4436","3.5% 1ST 100K/1.1625% ON BAL PLUS $1,500",,,"1",,,,"2","V6N 3C9",,,"BC",,,,
"F1317263","Residential Detached","S","17344 1 AVENUE","Pacific Douglas","2013","House/Single Family","0","South Surrey White Rock","Surrey","12/27/2013","Pawan Kang","3","$1.00","7/18/2013","027-362-698",,,"10/4/2013","$682,242","$226.28","0.92","4","4","RF12","$738,900","78","3,015","$226.28","0.92","House/Single Family","1",,"778-919-3775","S-3.24% 1ST 100K/1.17% BAL",,"78","1","44.00",,,"4","V3S 3L2",,"New Home","BC",,,,
"F1312868","Residential Detached","S","17337 3A AVENUE","Pacific Douglas","2013","House/Single Family","0","South Surrey White Rock","Surrey","10/31/2013","Michelle Perreault","3","$2,918.00","5/28/2013","028-298-357",,,"10/1/2013","$684,579","$189.21","0.93","4","5","RF12","$739,000","126","3,618","$189.21","0.90","House/Single Family","1",,"604-728-2817","S-3.22% 1ST 100K/1.15% BAL","Summerfield","82","1","50.60",,,"4","V3S 2N7",,"New Construction","BC",,,,
"V1026382","Residential Attached","S","302 3105 DEER RIDGE DRIVE","Deer Ridge WV","1994","Apartment/Condo","19","West Vancouver","West Vancouver","12/31/2013","AMAN","2","$2,599.00","9/9/2013","018-584-667",,"$523.28","9/30/2013","$685,000","$471.44","0.98","2","2","APT","$698,000","21","1,453","$471.44","0.98","Apartment/Condo","1",,"604-831-3330","3.22% ON 1ST 100K & 1.15% ON BALANCE","DEER RIDGE",,"1",,,,"2","V7S 4W1",,,"BC",,,,
"V1023345","Residential Detached","S","809 BLUE MOUNTAIN STREET","Harbour Chines","1990","House/Single Family","23","Coquitlam","Coquitlam","11/30/2013","CHRIS","3","$4,234.00","8/20/2013","015-843-343",,,"10/1/2013","$685,000","$295.39","0.96","3","3","RS-1","$715,000","42","2,319","$295.39","0.93","House/Single Family","1",,"604-802-2107","3.255% ON THE 1ST $100,000 & 1.1625% ON BALANCE",,,"2",,,,,"V3J 4S6",,"HASNT LIVING IN HOUSE","BC",,,,
"V1030293","Residential Detached","S","840 RANCH PARK WAY","Ranch Park","1967","House/Single Family","46","Coquitlam","Coquitlam","4/1/2014","Text or Call TERRY","2","$3,818.00","10/1/2013","000-682-179",,,"10/8/2013","$686,000","$242.40","1.06","3","4","RS1","$649,900","7","2,830","$242.40","1.06","House/Single Family","1",,"604-729-0728","3.255% ON 1ST $100,000 & 1.1625% ON BALANCE",,"117","2","85.00",,,"8","V3C 2H3",,,"BC",,,,
"V993338","Residential Detached","S","5209 GLEN ABBEY PLACE","Cliff Drive","1998","House/Single Family","15","Tsawwassen","Tsawwassen","11/30/2013","Allan McDowell","2","$4,082.00","2/28/2013","023-059-311",,,"10/6/2013","$688,000","$331.57","0.96","3","3","RS6","$719,900","220","2,075","$331.57","0.92","House/Single Family","1",,"604-240-8586","3.225% ON 1ST $100,000/1.1625% ON THE BAL.","CLIFF DRIVE","Irr:126'x89'","2","34.00",,,"2","V4M 4H1",,,"BC",,,,
"V1030704","Residential Detached","S","640 MADORE AVENUE","Coquitlam West","1962","House/Single Family","51","Coquitlam","Coquitlam","4/30/2014","OLGA","2","$4,010.00","10/4/2013","008-480-877",,,"10/6/2013","$688,000","$267.70","1.01","2","5","SFD","$680,000","2","2,570","$267.70","1.01","House/Single Family","1",,"778-388-2281","3.255% ON 1ST $100,000/1.1625% ON BAL",,,"2",,,,"6","V3K 3B2",,,"BC",,,,
"F1318541","Residential Detached","S","18202 69TH AVENUE","Cloverdale BC","1999","House/Single Family","14","Cloverdale","Surrey","10/31/2013","KAREN OR TOUCHBASE","3","$3,927.00","8/1/2013","023-943-793",,,"10/2/2013","$688,500","$179.06","0.99","4","6","SFD","$699,000","62","3,845","$179.06","0.99","House/Single Family","1",,"604-539-9878","S-0.5%*","CLOVERWOODS",,"2","49.20",,,"4","V3S 9H4",,,"BC",,,,
"V1027210","Residential Detached","S","12295 BONSON ROAD","Mid Meadows","1997","House/Single Family","16","Pitt Meadows","Pitt Meadows","12/31/2013","MELISSA or TOUCHBASE","3","$4,735.00","9/10/2013","018-229-514",,,"10/6/2013","$690,000","$232.87","0.97","4","5","SFD","$715,000","26","2,963","$232.87","0.97","House/Single Family","1",,"778-960-5318","0.5%",,"127.62","2","66.00",,,"9","V3Y 1A9",,,"BC",,,,
"V1027883","Residential Detached","S","213 FIFTH AVENUE","Queens Park","1907","House/Single Family","106","New Westminster","New Westminster","12/24/2013","DONNA","1","$4,252.00","9/12/2013","013-569-929",,,"10/8/2013","$690,000","$361.26","0.95","2","3","RS-1","$729,900","26","1,910","$361.26","0.95","House/Single Family","1",,"604-526-2888","3.255% ON 1ST 100K/ 1.1625% ON BAL.",,"132","0","33.00",,,"2","V3L 1R5",,,"BC",,,,
"V1021098","Residential Detached","S","418 TRINITY STREET","Central Coquitlam","1963","House/Single Family","50","Coquitlam","Coquitlam","1/2/2014","MICHELLE","2","$3,992.00","8/2/2013","002-268-876",,,"10/1/2013","$690,000","$285.12","0.97","2","3","RS1","$709,900","60","2,420","$285.12","0.95","House/Single Family","2",,"604-838-2718","3.255% ON 1ST $100,000/1.1625% ON BAL","CENTRAL COQUITLAM","132","2","66.00",,,"6","V3K 5N3",,,"BC",,,,
"V1029019","Residential Attached","S","B 1836 GRANT STREET","Grandview VE","1911","Townhouse","102","Vancouver East","Vancouver","3/23/2014","COORDINATOR","2","$2,275.00","9/23/2013","026-760-096",,"$244.40","10/6/2013","$695,000","$341.02","0.99","3","3","RT-5","$699,900","13","2,038","$341.02","0.99","Townhouse","1",,"778-822-1996","3.22% ON 1ST $100K/1.1625% ON BAL",,,"1",,,,,"V5L 2Y8",,,"BC",,,,
"V1026803","Residential Detached","S","3366 VIEWMOUNT DRIVE","Port Moody Centre","1969","House/Single Family","44","Port Moody","Port Moody","12/31/2013","CHRIS","2","$3,584.00","9/10/2013","008-667-314",,,"10/3/2013","$697,000","$277.47","1.00","3","4","RS1","$699,000","23","2,512","$277.47","1.00","House/Single Family","1",,"604-802-2107","3.255% ON 1ST $100,000 AND 1.1625% ON THE BALANCE",,,"2",,,,"4","V3H 2L7",,"UPON ACCEPTED OFFER","BC",,,,
"V1030619","Residential Detached","S","3440 DARWIN AVENUE","Burke Mountain","2010","House/Single Family","3","Coquitlam","Coquitlam","2/28/2014","REBECCA","3","$3,755.00","10/3/2013","027-585-018",,,"10/4/2013","$699,800","$250.73","1.00","4","4","RS-7","$699,800","1","2,791","$250.73","1.00","House/Single Family","1",,"604-939-6666","3.255% OF FIRST $100,000 AND 1.1625% OF BALANCE","TATTON SINGLE FAMILY HOME",,"1",,,,"2","V3B 3H7",,,"BC",,,,
"F1321303","Residential Detached","S","16340 10TH AVENUE","King George Corridor","1996","House/Single Family","17","South Surrey White Rock","Surrey","3/31/2014","Dave Walker","2","$3,506.00","9/10/2013","018-578-578",,,"10/6/2013","$700,000","$381.47","0.97","2","3","SF","$725,000","26","1,835","$381.47","0.97","House/Single Family","1",,"604-531-1111","S-3.22% 1ST 100K/1.15% BAL","South Meridian","129","2","89.20",,,"4","V4A 1B1",,,"BC",,,,
"V1027521","Residential Attached","S","16 3634 GARIBALDI DRIVE","Roche Point","1990","Townhouse","23","North Vancouver","North Vancouver","3/31/2014","STEVE BALDWIN","2","$3,909.00","9/16/2013","013-328-409","2","$410.39","10/4/2013","$700,000","$287.00","0.97","3","3","RES","$719,000","18","2,439","$287.00","0.97","Townhouse","1",,"604-317-7810","3.25% ON 1ST $100,000 / 1.15% ON BAL",,,"2",,,,"2","V7H 2X5",,,"BC",,,,
"F1321435","Residential Detached","S","6454 140 STREET","East Newton","2005","House/Single Family","8","Surrey","Surrey","1/22/2014","GILLTEAM-Touchbase Only","6","$3,469.00","9/12/2013","026-030-322",,,"10/4/2013","$700,000","$218.75","0.94","6","5","RF","$744,888","22","3,200","$218.75","0.94","House/Single Family","1",,"604-562-9954","S-3.60% 1ST 100K/1.15% BAL+BONUS*",,"124","2","78.00",,,"8","V3W 9H9",,"upon accepted offer","BC",,,,
"F1315381","Residential Detached","S","7341 146A STREET","East Newton","2000","House/Single Family","13","Surrey","Surrey","11/1/2013","TOUCHBASE OR Karen L. Ralph","3","$3,288.00","6/24/2013","024-304-174",,,"10/1/2013","$700,000","$175.79","1.00","4","6","SFD","$699,900","99","3,982","$175.79","0.97","House/Single Family","2",,"604-539-9878","S-0.5%","CHIMNEY HEIGHTS",,"2","49.00",,,"4","V3S 9G4",,,"BC",,,,
"V1032677","Residential Detached","S","22746 GILLEY AVENUE","East Central","2014","House/Single Family","0","Maple Ridge","Maple Ridge","10/8/2014","THE HUBER TEAM","4","$644.00","10/8/2013","007-464-754",,,"10/8/2013","$708,000","$240.24","0.99","5","5","RS-B","$718,000","0","2,947","$240.24","0.99","House/Single Family","2",,"604-839-8647","3.255% ON 1ST $100,000./ & 1.1625% ON BALANCE","GRAYSTONE",,"2",,,,"4","V2X 2G2",,"NEW CONSTRUCTION","BC",,,,
"F1309125","Residential Detached","S","7070 197B STREET","Willoughby Heights","2012","House/Single Family","1","Langley","Langley","11/30/2013","Vicky, Gord or Touchbase","4","$1,477.00","4/17/2013","028-593-324",,,"10/7/2013","$709,345","$189.92","0.93","5","6","RES","$764,900","173","3,735","$189.92","0.92","House/Single Family","2",,"604-530-0231","S-3.22% 1ST 100K/1.15% BAL","Routley","0","1","49.22",,,"4","V2Y 1R5",,"New Construction","BC",,,,
"H1302030","Residential Detached","S","1445 FROST ROAD","Columbia Valley","1960","House with Acreage","53","Cultus Lake","Columbia Valley","5/1/2014","GORD HOUWELING","1","$288.00","5/13/2013","025-911-392",,,"10/4/2013","$710,000","$1,577.78","0.90","1","1","AG","$789,000","144","450","$1,577.78","0.82","House with Acreage","1",,"604-793-8660","3.22% 1ST 100K/1.115% BAL L1/2BF",,"IRR/10.77 AC","1",,,,,"V2R 4X8",,,"BC",,,,
"F1317227","Residential Detached","S","17369 64A AVENUE","Cloverdale BC","2013","House/Single Family","0","Cloverdale","Surrey","12/30/2013","Sukhbir Gill","6",,"7/13/2013","027-177-246",,,"10/5/2013","$710,000","$172.20","0.99","6","7","RF","$719,000","84","4,123","$172.20","0.99","House/Single Family","1",,"604-767-4275","S-3.25% 1ST 100K/1.15% BAL*",,"145","1","42.00",,,"4","V3S 2H8",,,"BC",,,,
"F1322348","Residential Attached","S","39 350 174TH STREET","Pacific Douglas","2011","Townhouse","2","South Surrey White Rock","Surrey","3/19/2014","Kristina Simpson","2","$3,499.00","9/19/2013","028-600-649",,"$226.71","10/2/2013","$712,000","$288.26","0.98","3","3","MF","$725,900","13","2,470","$288.26","0.98","Townhouse","1",,"604-616-9126","S-3.22% 1ST 100K/1.15% BAL","The Greens @ Douglas",,"1",,,,,"V3S 2N8",,,"BC",,,,
"V1029315","Residential Attached","S","20 7233 HEATHER STREET","McLennan North","2004","Townhouse","9","Richmond","Richmond","12/31/2013","Bryan White","3","$2,919.00","9/25/2013","025-923-943",,"$194.00","10/8/2013","$715,000","$408.34","0.98","4","4","ZT48","$730,000","13","1,751","$408.34","0.98","Townhouse","1",,"604-880-1400","3.255% ON 1ST $100,000 & 1.1625% ON BAL","WELLINGTON COURT",,"1",,,,"2","V6Y 4J8",,,"BC",,,,
"F1322102","Residential Detached","S","15551 GOGGS AVENUE","White Rock","2006","House/Single Family","7","South Surrey White Rock","White Rock","1/16/2014","Ryan Samson","3","$5,098.00","9/16/2013","026-630-770",,,"10/5/2013","$715,000","$274.79","0.98","4","4","RS7","$729,900","19","2,602","$274.79","0.98","House/Single Family","2",,"604-538-2125","S-3.22% 1ST 100K/1.15% BAL",,,"1",,,,"3","V4B 2N5",,"upon acceptance of offer","BC",,,,
"V1011207","Residential Attached","S","13 4725 SPEARHEAD DRIVE","Benchlands","1988","Townhouse","25","Whistler","Whistler","10/31/2013","KELLY POGSON","2","$3,784.00","6/3/2013","012-449-474","3","$376.64","10/6/2013","$716,000","$529.19","0.90","2","2","LUC","$799,000","125","1,353","$529.19","0.90","Townhouse","1",,"604-902-0797","3% ON THE 1ST $100,000 / 1.5% ON THE BALANCE","WINTERGREEN",,"1",,,,,"V0N 1B4",,,"BC",,,,
"V1018290","Residential Attached","S","3102 ST. MORITZ CRESCENT","Alta Vista","1987","Townhouse","26","Whistler","Whistler","1/25/2014","DAVE BURCH","3","$4,265.00","7/15/2013","010-098-933",,"$525.00","10/3/2013","$717,500","$434.85","0.97","3","4","RS1","$739,000","80","1,650","$434.85","0.97","Townhouse","1",,"604-935-7913","3% ON THE FIRST $100,000 AND 1.5% ON THE BALANCE","BLUEBERRY HILL ESTATES",,"1",,,,"1","V0N 1B3",,,"BC",,,,
"V1014730","Residential Detached","S","3286 CHARTWELL GREEN","Westwood Plateau","2000","House/Single Family","13","Coquitlam","Coquitlam","10/25/2013","CANDACE","2","$4,800.00","6/25/2013","024-224-081",,,"10/3/2013","$720,100","$218.54","1.03","3","3","SFD","$699,000","100","3,295","$218.54","0.96","House/Single Family","1",,"604-421-1010","3% ON 1ST 100,000/ .75% ON BAL",,,"1",,,,"2","V3E 3M9",,"SELLER NEVER LIVED IN","BC",,,,
"V1020256","Residential Detached","S","5204 KILLARNEY STREET","Collingwood VE","1953","House/Single Family","60","Vancouver East","Vancouver","9/30/2013","ONKAR BHATTI","2","$3,388.00","7/30/2013","011-803-908",,,"9/30/2013","$721,000","$355.17","0.96","2","4","RS1","$749,900","62","2,030","$355.17","0.96","House/Single Family","2",,"604-540-1234","3.255% 1ST 100K/1.1625% ON BAL",,"105","0","33.00",,,"4","V5R 3V9",,,"BC",,,,
"F1319669","Residential Detached","S","20438 93A AVENUE","Walnut Grove","1982","House/Single Family","31","Langley","Langley","11/17/2013","Launa MacPherson","2","$4,520.00","8/17/2013","002-770-814",,,"10/7/2013","$725,000","$242.56","0.96","3","3","R-1E","$758,000","51","2,989","$242.56","0.96","House/Single Family","1",,"604-307-5353","S-0.5%","WALNUT GROVE",,"2","82.00",,,"6","V1M 1B8",,"UPON ACCEPTED OFFER","BC",,,,
"V1023596","Residential Attached","S","203 88 LONSDALE AVENUE","Lower Lonsdale","2004","Apartment/Condo","9","North Vancouver","North Vancouver","12/31/2013","text derek","1","$2,200.00","8/21/2013","026-296-063",,"$482.14","10/3/2013","$725,000","$675.68","0.97","1","1","APART","$749,000","43","1,073","$675.68","0.97","Apartment/Condo","1",,"604-833-4862","3.22% ON THE 1ST $100,000 + 1.15% ON THE BALANCE","Aberdeen Block",,"0",,,,"1","V7M 2E6",,,"BC",,,,
"N227203","Residential Detached","S","13398 281ST ROAD","Fort St. John - Rural W 100th","2009","House with Acreage","4","Fort St. John (Zone 60)","Fort St. John","10/8/2013","JOHN ALEXANDER","3","$3,700.00","5/8/2013","028-137-621",,,"10/5/2013","$725,000","$155.91","0.97","4","6","R3","$749,900","150","4,650","$155.91","0.73","House with Acreage","1",,"250-793-4934","3% ON 1ST $100,000/1.5% ON REMAINDER","LUCIOW SUB",,"1","0.00",,,,"V0C 1H0",,,"BC",,,,
"F1323036","Residential Attached","S","506 1725 128TH STREET","Crescent Bch Ocean Pk.","1994","Apartment/Condo","19","South Surrey White Rock","Surrey","1/31/2014","Rhys Edworthy","2","$2,831.00","10/1/2013","018-731-198","5","$546.98","10/1/2013","$725,000","$381.58","0.98","2","2","CD","$739,900","0","1,900","$381.58","0.98","Apartment/Condo","1",,"604-541-4888","S-3.22% 1ST 100K/1.15% BAL","OCEAN PARK GARDENS",,"1",,,,"2","V4A 3V2",,,"BC",,,,
"V1024321","Residential Attached","S","7105 MONT ROYAL SQUARE","Champlain Heights","2003","Townhouse","10","Vancouver East","Vancouver","11/30/2013","SIDNEY HUI","3","$2,462.00","8/26/2013","025-608-223","3","$279.00","10/3/2013","$725,000","$466.54","0.98","3","4","CD-1","$743,000","38","1,554","$466.54","0.96","Townhouse","1",,"604-889-3218","3.255% 1ST 100K/1.1625% ON BAL**","BORDEAUX AT CHAMPLAIN GARDENS",,"1",,,,"2","V5S 4W5",,,"BC",,,,
"V1011022","Residential Attached","S","2163 PARKWAY BOULEVARD","Westwood Plateau","1998","1/2 Duplex","15","Coquitlam","Coquitlam","10/20/2013","NATALIA","4","$3,952.00","6/3/2013","024-095-273",,"$0.00","10/7/2013","$728,000","$225.18","0.97","5","4","RT1","$748,000","126","3,233","$225.18","0.95","1/2 Duplex","1",,"604-720-6821","3.22%-1ST $100K/1.15% BAL","WESTWOOD PLATEAU",,"2",,,,"4","V3E 3K5",,,"BC",,,,
"V1027716","Residential Attached","S","133 ST. DAVIDS AVENUE","Lower Lonsdale","2013","1/2 Duplex","0","North Vancouver","North Vancouver","1/31/2014","Dave MacLean","3","$2,046.00","9/17/2013","029-042-429",,"$0.00","10/4/2013","$729,000","$373.65","1.04","4","4","CDP","$699,000","17","1,951","$373.65","1.04","1/2 Duplex","1",,"604-644-9509","3.22% ON THE FIRST $100,000 & 1.15% ON THE BALANCE",,,"0",,,,"2","V7L 3N8",,,"BC",,,,
"F1310520","Residential Detached","S","15183 73B AVENUE","East Newton","1993","House/Single Family","20","Surrey","Surrey","12/31/2013","PAUL","3","$3,600.00","4/23/2013","019-201-711",,,"10/1/2013","$730,000","$250.86","0.99","3","3","RES","$739,000","161","2,910","$250.86","0.99","House/Single Family","1",,"604-618-8042","S-3.255% 1ST 100K/1.1625% BAL","CHIMNEY HILLS","128","2","143.00",,,"8","V3S 8B7",,,"BC",,,,
"V1022135","Residential Detached","S","1408 MEADOWVIEW COURT","Westwood Plateau","1990","House/Single Family","23","Coquitlam","Coquitlam","12/30/2013","SOPHIA","3","$4,191.00","8/7/2013","015-143-996",,,"10/2/2013","$730,000","$187.71","0.95","4","6","RS1","$768,800","56","3,889","$187.71","0.95","House/Single Family","1",,"604-657-1328","3.2% ON 1ST $100,000/1.1625% ON BAL","WESTWOOD PLATEAU",,"2","0.00",,,"4","V3E 2R9",,,"BC",,,,
"V1024250","Residential Detached","S","559 SCHOOLHOUSE STREET","Central Coquitlam","1960","House/Single Family","53","Coquitlam","Coquitlam","3/30/2014","SOPHIA","3","$3,865.00","8/23/2013","004-857-721",,,"10/5/2013","$730,000","$341.76","0.99","3","5","RS1","$738,000","43","2,136","$341.76","0.99","House/Single Family","2",,"604-657-1328","3.255% 1ST 100,000/1.1625% BAL","CENTRAL COQUITLAM","141.80","2","65.73",,,"8","V3J 5P2",,,"BC",,,,
"V1028786","Residential Detached","S","1811 WOODVALE AVENUE","Central Coquitlam","1959","House/Single Family","54","Coquitlam","Coquitlam","12/22/2013","EUNICE SUH","2","$3,969.00","9/23/2013","010-458-697",,,"10/4/2013","$730,000","$424.67","0.98","2","4","RS1","$745,000","11","1,719","$424.67","0.98","House/Single Family","2",,"604-760-8507","3.22% 1ST 100K/1.15% ON BAL",,,"1","0.00",,,"4","V3J 3H3",,,"BC",,,,
"V1029261","Residential Attached","S","2206 1050 BURRARD STREET","Downtown VW","1994","Apartment/Condo","19","Vancouver West","Vancouver","11/30/2013","CYNTHIA WEBERG","2","$2,508.00","9/23/2013","018-801-188",,"$513.25","9/30/2013","$731,400","$643.84","0.99","2","2","CD-1","$737,800","7","1,136","$643.84","0.99","Apartment/Condo","1",,"604-687-0158","3.225%-1ST $100K/1.1625% BAL","WALL CENTER",,"0",,,,"1","V6Z 2R9",,"UPON OFFER","BC",,,,
"V998638","Residential Detached","S","10671 AINTREE CRESCENT","McNair","1962","House/Single Family","51","Richmond","Richmond","12/31/2013","Layla( No touchbase)","2","$3,253.00","4/2/2013","004-106-903",,,"10/2/2013","$739,000","$313.53","0.95","2","4","RS1/E","$776,000","183","2,357","$313.53","0.86","House/Single Family","1",,"604-779-6666","3.255% ON 1ST $100,000 / 1.1625% ON BAL","MCNAIR","107","1","69.00",,,"2","V7A 3V2",,,"BC",,,,
"V1002919","Residential Detached","S","8660 ROSEMARY AVENUE","South Arm","1968","House/Single Family","45","Richmond","Richmond","12/31/2013","June Tow","2","$3,322.00","4/22/2013","000-699-110",,,"10/2/2013","$739,500","$486.51","0.94","2","3","SFD","$784,900","163","1,520","$486.51","0.94","House/Single Family","1",,"604-250-8133","3.255% ON 1ST $100,000 AND 1.1625% ON BALANCE",,"152","1","60.00",,,,"V7A 2K9",,,"BC",,,,
"V1003921","Residential Attached","S","502 111 E 13TH STREET","Central Lonsdale","2014","Apartment/Condo","0","North Vancouver","North Vancouver","10/31/2013","CHAD MACTAVISH","2","$0.00","4/22/2013","800-076-029","15","$469.12","10/2/2013","$739,900","$626.50","1.00","2","2","CD-612","$739,900","163","1,181","$626.50","1.00","Apartment/Condo","1",,"604-969-3333","3.22%-1ST $100K/1.1625% BAL","THE PRESCOTT",,"0",,,,"94","V0V 0V0",,"DEVELOPER DISCLOSURE STATEMENT","BC",,,,
"V1027622","Residential Attached","S","1203 238 ALVIN NAROD MEWS","Yaletown","1995","Apartment/Condo","18","Vancouver West","Vancouver","12/16/2013","Sanjay Vyas","2","$2,817.00","9/16/2013","018-681-981","15","$564.98","10/8/2013","$740,000","$534.30","0.99","2","3","CD-1","$750,000","22","1,385","$534.30","0.99","Apartment/Condo","1",,"604-781-0994","3.255% ON 1ST $100,000/1.16% ON BAL",,,"0",,,,"2","V6B 5Z3",,,"BC",,,,
"V1028630","Residential Attached","S","3584 W 8TH AVENUE","Kitsilano","1981","1/2 Duplex","32","Vancouver West","Vancouver","11/30/2013","JOHN CHAN","1","$3,637.00","9/18/2013","005-370-078",,"$0.00","10/4/2013","$740,000","$674.57","0.96","2","2","RT-7","$768,000","16","1,097","$674.57","0.96","1/2 Duplex","1",,"604-649-8702","3.255% ON 1ST $100,000/1.1625% ON BAL",,"110.48","1","33.00",,,"1","V6R 1Y7",,,"BC",,,,
"F1314877","Residential Detached","S","4211 BRIDGEVIEW STREET","Matsqui","1973","House with Acreage","40","Abbotsford","Abbotsford","12/18/2013","The Siebert Team","3","$6,297.00","6/19/2013","001-956-370",,,"10/1/2013","$740,000","$184.08","0.99","4","6","A-1","$750,000","104","4,020","$184.08","0.93","House with Acreage","1",,"604-859-2341","S-3.22% 1ST 100K/1.15% BAL.*",,"437(1.4AC)","2","139.00",,,"10","V4X 1W8",,,"BC",,,,
"F1320870","Residential Detached","S","34798 SKYLINE DRIVE","Abbotsford East","1978","House/Single Family","35","Abbotsford","Abbotsford","3/4/2014","Art","2","$4,672.00","9/4/2013","001-386-085",,,"10/1/2013","$740,000","$216.63","0.95","3","4","RES","$779,900","27","3,416","$216.63","0.95","House/Single Family","1",,"604-859-2341","S-3.22% 1ST 100K/1.15% BAL","Skyline","187","2","126.00",,,"10","V2S 1J1",,,"BC",,,,
"V1028736","Residential Attached","S","3103 2138 MADISON AVENUE","Brentwood Park","2006","Apartment/Condo","7","Burnaby North","Burnaby","3/31/2014","HOUTAN","2","$4,033.00","9/23/2013","026-721-376","32","$436.10","9/30/2013","$740,000","$460.49","0.94","2","3","RES","$789,000","7","1,607","$460.49","0.94","Apartment/Condo","1",,"604-720-0141","3.22% 1ST 100K/1.15% ON BAL","MOSAIC",,"1",,,,"2","V5C 6T6",,,"BC",,,,
"V1028276","Residential Attached","S","305 1067 MARINASIDE CRESCENT","Yaletown","2001","Apartment/Condo","12","Vancouver West","Vancouver","1/30/2014","Jennifer (Text pls)","2","$2,721.00","9/19/2013","025-204-921",,"$389.17","10/4/2013","$740,000","$759.75","0.98","2","2","CD1","$759,000","15","974","$759.75","0.98","Apartment/Condo","1",,"604-377-5474","3.2% ON FIRST $100 000 AND 1.16% ON REMAINDER",,,"0",,,,"1","V6Z 3A4",,,"BC",,,,
"V999588","Residential Detached","S","10657 BONAVISTA PLACE","Steveston North","1979","House/Single Family","34","Richmond","Richmond","12/31/2013","KAREN OR CORY","2","$3,149.00","4/4/2013","003-827-852",,,"10/8/2013","$740,000","$448.48","0.98","2","3","RES","$756,500","187","1,650","$448.48","0.99","House/Single Family","1",,"604-273-3155","3.255% ON 1ST $100,000/1.1625% ON BAL.",,,"3","0.00",,,,"V7E 5B8",,,"BC",,,,
"V1021051","Residential Attached","S","302 4696 W 10TH AVENUE","Point Grey","1985","Apartment/Condo","28","Vancouver West","Vancouver","7/4/2014","JEFF","2","$2,628.00","8/6/2013","006-602-851","4","$491.67","10/4/2013","$740,000","$613.60","0.96","2","2","RM3","$769,000","59","1,206","$613.60","0.96","Apartment/Condo","1",,"604-754-7653","3.255%-1ST $100K/1.1625% BAL","UNIVERSITY GATE",,"1",,,,"2","V6R 2J5",,,"BC",,,,
"V1029639","Residential Detached","S","3230 E 20TH AVENUE","Renfrew Heights","1947","House/Single Family","66","Vancouver East","Vancouver","11/25/2013","Carol Palfrey","2","$3,496.00","9/27/2013","006-786-341",,,"10/7/2013","$741,000","$457.41","1.06","2","3","RS-1","$699,000","10","1,620","$457.41","1.06","House/Single Family","1",,"604-818-7422","3.255% ON THE FIRST $100,000 1.1625 ON BALANCE",,"109.9","1","32.93",,,,"V5M 4V7",,"POA has not lived in house","BC",,,,
"V1029861","Residential Detached","S","3224 KITCHENER STREET","Renfrew VE","9999","House/Single Family","999","Vancouver East","Vancouver","12/28/2013","Jachy Shih","2","$3,610.00","9/28/2013","007-470-207",,,"10/2/2013","$742,100","$412.28","1.00","2","5","RS-1","$739,000","4","1,800","$412.28","1.00","House/Single Family","1",,"604-771-3399","2.54% ON 1ST $100,000/1.16% ON BAL",,"127","1","33.00",,,,"V5K 3G2",,,"BC",,,,
