"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"V1030777","Residential Attached","S","1255 ALBERNI STREET","West End VW","1998","Townhouse","15","Vancouver West","Vancouver","1/2/2014","KIP OR ANDREW","3","$3,866.00","10/2/2013","024-029-645","36","$992.00","11/14/2013","$1,190,000","$707.91","0.92","3","2","CD-1","$1,295,000","43","1,681","$707.91","0.92","Townhouse","1",,"604-629-6100","3.1% 1ST $100,000/1.1% BAL PLUS $20,000**","RESIDENCES ON GEORGIA",,"1",,,,"1","V6E 4R4",,,"BC",,,,
"F1325384","Residential Detached","S","3876 156B STREET","Morgan Creek","2002","House/Single Family","11","South Surrey White Rock","Surrey","5/31/2014","MICHAEL WILLIAMS","3","$5,693.00","11/8/2013","024-876-429",,,"11/17/2013","$1,191,800","$285.94","0.97","4","4","RES","$1,225,000","9","4,168","$285.94","0.97","House/Single Family","1",,"604-803-0975","S-3.22% 1ST 100K/1.15% BAL","MORGAN CREEK","112.14","2","74.47",,,"4","V3S 0K8",,,"BC",,,,
"V1020616","Residential Detached","S","1361 GLENBROOK STREET","Burke Mountain","2012","House/Single Family","1","Coquitlam","Coquitlam","1/31/2014","SUKHI","5","$6,002.00","8/1/2013","027-471-411",,,"11/13/2013","$1,195,000","$235.84","0.99","6","6","RES","$1,208,900","104","5,067","$235.84","0.97","House/Single Family","2",,"778-991-7720","3.25% ON 1ST 100K/1.1625% ON THE BALANCE",,"104.5","2","67.00",,,"6","V3E 3G8",,,"BC",,,,
"V1033760","Residential Detached","S","5275 EWART STREET","South Slope","2000","House/Single Family","13","Burnaby South","Burnaby","12/31/2014","TEXT/TOUCHBASE/CALL","4","$6,821.00","10/25/2013","002-773-201",,,"11/15/2013","$1,200,000","$316.87","0.99","5","6","R2","$1,218,000","21","3,787","$316.87","0.99","House/Single Family","2",,"778-926-5088","3.22% - $100,000/1.15% BAL",,"121","2","52.00",,,"4","V5J 2W5",,,"BC",,,,
"V1036263","Residential Detached","S","1866 E 2ND AVENUE","Grandview VE","1912","House/Single Family","101","Vancouver East","Vancouver","1/13/2014","The ruth & david team","2","$5,358.00","11/13/2013","015-078-540",,,"11/19/2013","$1,208,000","$517.79","1.05","3","5","RT-5","$1,150,000","6","2,333","$517.79","1.05","House/Single Family","2",,"604-782-2083","3.255% ON THE 1ST $100K; 1.1625% ON THE BALANCE.","COMMERCIAL DRIVE","122","0","33.00",,,"1","V5N 1E2",,,"BC",,,,
"F1314531","Residential Detached","S","2788 141ST STREET","Sunnyside Park Surrey","1982","House/Single Family","31","South Surrey White Rock","Surrey","4/30/2014","Mark Miller","2","$6,085.00","6/12/2013","005-653-274",,,"11/13/2013","$1,220,000","$400.53","0.94","3","3","RA","$1,299,900","154","3,046","$400.53","0.87","House/Single Family","1",,"604-531-4000","S-3.22% 1ST 100K/1.15% BAL","WOODSHIRE PARK","282.21X264.04X79.92","3","138.28",,,"6","V4P 2G5",,,"BC",,,,
"V1033967","Residential Attached","S","12 8030 N NICKLAUS BOULEVARD","Green Lake Estates","1997","Townhouse","16","Whistler","Whistler","4/26/2014","DAVE BROWN","3","$6,629.00","10/26/2013","023-713-232",,"$440.00","11/17/2013","$1,225,000","$534.23","0.94","4","4","TA-1","$1,299,000","22","2,293","$534.23","0.94","Townhouse","1",,"604-905-8438","3% ON THE FIRST $100,000 AND 1.5% ON THE BALANCE","ENGLEWOOD GREENS",,"2",,,,"3","V0N 1B8",,,"BC",,,,
"V1029648","Residential Detached","S","5414 ESPERANZA DRIVE","Canyon Heights NV","1969","House/Single Family","44","North Vancouver","North Vancouver","12/31/2013","Scott Sibley","3","$7,488.00","9/27/2013","002-807-033",,,"11/15/2013","$1,229,000","$335.88","0.97","5","6","SFD","$1,269,000","49","3,659","$335.88","0.95","House/Single Family","2",,"604-728-2466","3.22 / 1.15","Canyon Heights","120","3","68.00",,,"4","V7R 3W2",,,"BC",,,,
"V1036450","Residential Detached","S","2728 VIOLET STREET","Blueridge NV","2010","House/Single Family","3","North Vancouver","North Vancouver","2/16/2014","KIM MATTINSON","4","$6,748.00","11/17/2013","012-120-782",,,"11/17/2013","$1,235,000","$353.36","0.95","5","7","RES","$1,298,000","0","3,495","$353.36","0.95","House/Single Family","2",,"778-895-4542","3.22% ON 1ST 100K & 1.15% ON BALANCE",,"5082","2","33.00",,,"3","V7H 1H1",,,"BC",,,,
"V1022199","Residential Attached","S","5488 LARCH STREET","Kerrisdale","2001","Townhouse","12","Vancouver West","Vancouver","2/28/2014","CARMEN","3","$4,627.00","8/12/2013","024-695-157",,"$528.69","11/14/2013","$1,248,000","$709.09","0.92","3","3","CD-1","$1,350,000","94","1,760","$709.09","0.92","Townhouse","1",,"604-722-6622","3.255% 1ST 100K/1.1625% ON BAL**","LARCHWOOD",,"1","0.00",,,"2","V6M 4C8",,,"BC",,,,
"V1007113","Residential Detached","S","4861 SARDIS STREET","Forest Glen BS","2005","House/Single Family","8","Burnaby South","Burnaby","11/30/2013","SONIA POLDRUGO","4","$5,764.00","5/13/2013","002-718-448",,,"11/18/2013","$1,249,000","$447.99","0.96","5","6","R4","$1,298,000","189","2,788","$447.99","0.95","House/Single Family","3",,"604-220-7583","3.225% ON 1ST $100,000 & 1.1625% ON BALANCE",,"141","1","33.00",,,,"V5H 1L4",,,"BC",,,,
"V1021421","Residential Detached","S","1919 HYANNIS DRIVE","Blueridge NV","1978","House/Single Family","35","North Vancouver","North Vancouver","12/24/2013","KAMER","3","$5,878.00","8/7/2013","007-436-904",,,"11/17/2013","$1,250,000","$335.57","0.97","4","5","SFD","$1,289,000","102","3,725","$335.57","0.97","House/Single Family","1",,"604-617-5852","3.22% ON THE FIRST $100,000/ 1.15% ON REMAINDER",,"125","4","60.00",,,"4","V7H 2E5",,,"BC",,,,
"F1314181","Residential Detached","S","8465-8553 HARVIE ROAD","Port Kells","9999","House with Acreage","999","North Surrey","Surrey","9/7/2014","HAYLEY OR TONY","2","$592.00","6/7/2013","012-013-200",,,"11/13/2013","$1,250,000","$563.32","0.90","2","6","A1","$1,395,000","159","2,219","$563.32","0.81","House with Acreage","1",,"604-533-3491","S-3.22% 1ST 100K/1.15% BAL*",,"(9.7AC)","1",,,,"7","V4N 5X8",,,"BC",,,,
"V1035738","Residential Attached","S","2611 W 41ST AVENUE","Kerrisdale","1980","1/2 Duplex","33","Vancouver West","Vancouver","5/7/2014","Jen or Jola","2","$5,204.00","11/7/2013","006-291-228",,"$0.00","11/19/2013","$1,250,000","$487.14","1.04","3","3","RT-2","$1,199,000","12","2,566","$487.14","1.04","1/2 Duplex","1",,"604-719-7677","3.255% ON THE 1ST $100,000 AND 1.1625% OF THE BAL",,"120","3","72.00",,,"1","V6N 3C3",,,"BC",,,,
"V1034594","Residential Detached","S","4625 CAULFEILD DRIVE","Caulfeild","1975","House/Single Family","38","West Vancouver","West Vancouver","5/31/2014","CHRIS AHN","3","$4,493.00","11/1/2013","007-763-085",,,"11/21/2013","$1,260,000","$518.31","0.91","3","4","SFD","$1,379,000","20","2,431","$518.31","0.91","House/Single Family","1",,"604-790-5162","3.22% 1ST $100,000/1.15% BAL","CAULFEILD",,"2",,,,"3","V7W 1E9",,,"BC",,,,
"V1020804","Residential Detached","S","7038 VIVIAN DRIVE","Fraserview VE","2006","House/Single Family","7","Vancouver East","Vancouver","11/25/2013","ELAINE","4","$5,835.00","8/1/2013","009-084-681",,,"11/15/2013","$1,265,000","$507.42","0.90","5","7","RS-1","$1,399,000","106","2,493","$507.42","0.90","House/Single Family","3",,"604-306-7118","3.255%-1ST $100K/1.1625% BAL",,,"1","47.00",,,"3","V5S 2V1",,,"BC",,,,
"V1018631","Residential Detached","S","7840 BENNETT ROAD","Brighouse South","1978","House/Single Family","35","Richmond","Richmond","1/18/2014","TEXT JESSICA TAM","2","$5,845.00","7/18/2013","003-666-590",,,"11/17/2013","$1,268,000","$624.02","0.91","2","3","RS1/E","$1,393,000","122","2,032","$624.02","0.91","House/Single Family","1",,"604-710-1320","3.255% 1ST $100,000/1.1625% BALANCE",,"132.50","1","67.00",,,"2","V6Y 1N2",,,"BC",,,,
"F1322110","Residential Detached","S","12504 28TH AVENUE","Crescent Bch Ocean Pk.","1954","House/Single Family","59","South Surrey White Rock","Surrey","12/31/2013","Ryan Samson","3","$4,815.00","9/19/2013","003-959-163",,,"11/13/2013","$1,275,000","$450.05","0.75","4","5","RF","$1,699,000","55","2,833","$450.05","0.75","House/Single Family","1",,"604-538-2125","S-3.22% 1ST 100K/1.15% BAL",,"200","0","100.00",,,,"V4A 2N9",,"upon acceptance of offer","BC",,,,
"F1322027","Residential Detached","S","11265 163RD STREET","Fraser Heights","2000","House/Single Family","13","North Surrey","Surrey","1/20/2014","MONICA","3","$5,940.00","9/17/2013","017-684-986",,,"11/13/2013","$1,275,000","$216.80","0.95","4","3","SFD","$1,348,800","57","5,881","$216.80","0.95","House/Single Family","1",,"604-581-3838","S-3.22% 1ST 100K/1.15% BAL","FRASER RIDGE","34.55","3","121.23",,,"9","V4N 4P8",,,"BC",,,,
"V1005642","Residential Detached","S","9571 NEILL PLACE","Woodwards","1980","House/Single Family","33","Richmond","Richmond","12/31/2013","ERIC CHAN","4","$6,531.00","5/1/2013","003-970-761",,,"11/16/2013","$1,280,000","$342.25","0.99","4","5","SFD","$1,298,000","199","3,740","$342.25","0.94","House/Single Family","2",,"604-261-9311","3.0% 1ST $100,000/1% ON BALANACE",,,"2",,,,"6","V7E 5J6",,,"BC",,,,
"F1319224","Residential Detached","S","12348 21A AVENUE","Crescent Bch Ocean Pk.","2008","House/Single Family","5","South Surrey White Rock","Surrey","11/8/2013","BRYAN","4","$6,400.00","8/8/2013","027-169-197",,,"11/14/2013","$1,290,000","$256.46","0.86","5","6","RF","$1,498,000","98","5,030","$256.46","0.86","House/Single Family","1",,"778-321-9000","S-3.255% 1ST 100K/1.1625% BAL",,"122X111","3","27.00",,,"4","V4A 9Y7",,,"BC",,,,
"V923457","Residential Detached","S","9081 SUMMER LANE","Emerald Estates","1978","House/Single Family","34","Whistler","Whistler","12/30/2013","MAVIS JENNER","2","$7,252.00","1/2/2012","008-935-394",,,"11/12/2013","$1,300,000","$492.98","0.93","3","0","RS1","$1,395,000","680","2,637","$492.98","0.82","House/Single Family","1",,"604-905-9580","1.5% ON 1ST $100,000 / 1.5% ON BAL","EMERALD ESTATES",,"1",,,,"5","V0N 1B9",,"TO COME","BC",,,,
"V1036354","Residential Detached","S","1237 GREENBRIAR WAY","Edgemont","1953","House/Single Family","60","North Vancouver","North Vancouver","5/11/2014","Team Clarke","1","$6,185.00","11/18/2013","010-165-321",,,"11/20/2013","$1,301,000","$822.90","1.00","2","3","SFD","$1,299,000","2","1,581","$822.90","1.00","House/Single Family","1",,"604-220-2020","3.22/100 - 1.15",,"113","1","70.00",,,"2","V7R 1L8",,,"BC",,,,
"V1024922","Residential Detached","S","5837- 5839 QUEBEC STREET","Main","2013","House/Single Family","0","Vancouver East","Vancouver","11/30/2013","JIM GOULD","4","$3,589.00","9/1/2013","014-210-738",,,"11/12/2013","$1,308,000","$587.34","0.98","4","6","RS1","$1,337,000","72","2,227","$587.34","0.98","House/Single Family","2",,"604-619-9043","3.255-100/1.1625",,"63","2","66.00",,,"2","V5W 2N8",,,"BC",,,,
"V1032783","Residential Detached","S","28 BURRARD CRESCENT","College Park PM","1992","House/Single Family","21","Port Moody","Port Moody","1/18/2014","ARIF","5","$6,058.00","10/18/2013","016-191-803",,,"11/21/2013","$1,320,000","$285.84","0.98","5","6","RES","$1,349,000","34","4,618","$285.84","0.98","House/Single Family","2",,"604-506-7653","3.255% ON 1ST $100,000 / 1.1625% ON BALANCE",,,"3","0.00",,,,"V3H 4V8",,,"BC",,,,
"V1008931","Residential Detached","S","119 E 59TH AVENUE","South Vancouver","2012","House/Single Family","1","Vancouver East","Vancouver","5/21/2014","SURINDER BHANDAL","7","$5,514.00","5/21/2013","014-347-741",,,"11/14/2013","$1,325,000","$481.12","0.95","7","7","RS-1","$1,398,000","177","2,754","$481.12","0.92","House/Single Family","2",,"604-439-0068","3.25% ON 1ST $100,000/1.15% ON BAL**",,"117.32","2","34.00",,,,"V5X 1X7",,"UPON ACCEPTED OFFER","BC",,,,
"V1034435","Residential Detached","S","3765 W 16TH AVENUE","Point Grey","1973","House/Single Family","40","Vancouver West","Vancouver","12/31/2013","PAULINE JONES","1","$5,553.00","10/30/2013","011-437-626",,,"11/14/2013","$1,338,000","$801.20","0.96","1","3","RS1","$1,399,000","15","1,670","$801.20","0.96","House/Single Family","1",,"604-518-7916","3.225% 1ST 100K/1.1625% ON BAL",,"122","1","33.00",,,,"V6R 3C5",,,"BC",,,,
"V966962","Residential Detached","S","3563 SUNSET LANE","West Bay","9999","House/Single Family","999","West Vancouver","West Vancouver","12/31/2013","DENISE EAVES/604-341-8772","2","$3,387.00","8/14/2012","028-943-317",,,"11/13/2013","$1,345,000","$918.72","0.90","2","2","RS4","$1,498,000","456","1,464","$918.72","0.84","House/Single Family","1",,"604-922-8693","3.22% ON 1ST $100,000/1.15% ON BAL",,"103.5","1","66.00",,,,"V7V 1N3",,,"BC",,,,
"F1308290","Residential Detached","S","18688 53A AVENUE","Cloverdale BC","2010","House/Single Family","3","Cloverdale","Surrey","12/31/2013","Cyndi or Kari","7","$6,230.00","4/3/2013","027-249-573",,,"11/12/2013","$1,345,000","$206.61","0.97","8","7","RH","$1,385,000","223","6,510","$206.61","0.93","House/Single Family","2",,"604-574-0161","S-3.22% 1ST 100K/1.15% BAL","Hunter Park","217x185x160","3","68.70",,,"8","V3S 9H3",,,"BC",,,,
"V1035283","Residential Detached","S","7351 MCMATH ROAD","Broadmoor","1989","House/Single Family","24","Richmond","Richmond","4/30/2014","BELINA YEUNG","4","$5,623.00","11/6/2013","003-436-772",,,"11/14/2013","$1,350,000","$384.83","0.94","4","6","RS1/E","$1,438,000","8","3,508","$384.83","0.94","House/Single Family","1",,"604-760-8832","3.255% ON 1ST $100,000/1.1625% ON BAL",,"120.0","2","70.50",,,"4","V6Y 1B6",,,"BC",,,,
"V1033746","Residential Detached","S","791 KENWOOD ROAD","British Properties","1958","House/Single Family","55","West Vancouver","West Vancouver","1/23/2014","AMIRMOHSEN HAMZEHALI","0","$4,670.00","10/23/2013","009-797-394",,,"11/21/2013","$1,350,000","$393.13","0.93","0","3","SFD","$1,448,000","29","3,434","$393.13","0.93","House/Single Family","2",,"604-500-1010","3.22% ON THE FIRST$100K AND 1.15% ON THE BALANCE",,,"1","316.30",,,,"V7S 1S7",,,"BC",,,,
"V1037248","Residential Attached","S","6598 ARBUTUS STREET","S.W. Marine","2007","Townhouse","6","Vancouver West","Vancouver","2/28/2014","WINNIE CHUNG","3","$4,805.00","11/22/2013","026-962-462",,"$381.00","11/22/2013","$1,350,000","$738.11","0.97","4","4","CD-1","$1,398,000","0","1,829","$738.11","0.97","Townhouse","1",,"604-623-7782","3.255% ON 1ST $100,000/1.1625% ON BAL","BANNISTER MEWS",,"1",,,,"2","V6P 5S5",,,"BC",,,,
"V1006901","Residential Attached","S","804 1233 W CORDOVA STREET","Coal Harbour","2003","Apartment/Condo","10","Vancouver West","Vancouver","12/31/2013","TONG ENG","2","$4,633.00","5/10/2013","025-633-759","26","$632.35","11/18/2013","$1,358,000","$1,099.60","0.95","2","2","CD-1","$1,428,000","192","1,235","$1,099.60","0.95","Apartment/Condo","1",,"604-261-7275","3.255% ON THE 1ST $100,000/1.1625% ON THE BALANCE","CARINA",,"1",,,,"2","V6C 3R1",,,"BC",,,,
"V1033513","Residential Detached","S","640 STEVENS DRIVE","British Properties","1958","House/Single Family","55","West Vancouver","West Vancouver","2/27/2015","Shahin","2","$4,926.00","10/24/2013","004-662-156",,,"11/21/2013","$1,360,000","$400.00","0.91","3","5","SFD","$1,498,000","28","3,400","$400.00","0.91","House/Single Family","0",,"604-338-5652","3.2% ON FIRST 100K 1.15 ON BAL",,,"1","100.00",,,,"V7S 1C9",,"Never lived in","BC",,,,
"V1026775","Residential Detached","S","512 BALLANTREE ROAD","Glenmore","1963","House/Single Family","50","West Vancouver","West Vancouver","12/31/2013","AMAN NOURI","3","$3,778.00","9/10/2013","009-369-970",,,"11/17/2013","$1,370,000","$349.58","0.91","4","6","SFD","$1,499,000","68","3,919","$349.58","0.91","House/Single Family","3",,"604-831-3330","3.22%ON 1ST 100K & 1.15% ON BALANCE",,"120","2","100.00",,,"4","V7S 1W1",,,"BC",,,,
"V1031881","Residential Detached","S","4180 PRINCE ALBERT STREET","Fraser VE","1910","House/Single Family","103","Vancouver East","Vancouver","12/12/2013","TEXT PETER RAAB","2","$5,148.00","10/11/2013","014-565-471",,,"11/16/2013","$1,375,000","$581.40","0.98","3","4","RS-1","$1,399,000","36","2,365","$581.40","0.92","House/Single Family","2",,"604-644-3333","3.255-100/1.1625",,"120","0","33.00",,,,"V5V 4J4",,"Dated Oct 10, 2013","BC",,,,
"V1035681","Residential Detached","S","8331 CLAYBROOK ROAD","Boyd Park","1959","House/Single Family","54","Richmond","Richmond","1/31/2014","JOHN COULTHARD","1","$4,976.00","11/11/2013","010-392-521",,,"11/13/2013","$1,380,000","$600.00","0.99","2","3","RS1/E","$1,398,000","2","2,300","$600.00","0.99","House/Single Family","1",,"604-209-8424","3.255% ON 1ST 100K/1.1625% ON BAL","BOYD PARK","140.6","1","72.00",,,"5","V7C 2L6",,,"BC",,,,
"V1036352","Residential Detached","S","7631 GLACIER CRESCENT","Broadmoor","1972","House/Single Family","41","Richmond","Richmond","6/30/2014","RINA","2","$4,988.00","11/15/2013","008-404-011",,,"11/20/2013","$1,381,000","$757.13","1.06","2","2","RS1/E","$1,298,000","5","1,824","$757.13","1.06","House/Single Family","1",,"604-317-3388","3.255% ON 1ST $100,000 / 1.1625% ON BAL",,"117","2","70.00",,,"4","V7A 1L6",,,"BC",,,,
"V1020282","Residential Detached","S","558 BALLANTREE ROAD","Glenmore","1967","House/Single Family","46","West Vancouver","West Vancouver","12/31/2013","TERRY MALYSH","2","$3,771.00","7/27/2013","006-298-982",,,"11/17/2013","$1,388,000","$502.72","0.84","3","4","SFD","$1,650,000","113","2,761","$502.72","0.78","House/Single Family","1",,"604-261-9311","3.255% 1ST $100,000/1.1625% ON BAL + $5,000 BONUS",,,"4",,,,"4","V7S 1W3",,,"BC",,,,
"V1029326","Residential Detached","S","2135 HARRISON DRIVE","Fraserview VE","2003","House/Single Family","10","Vancouver East","Vancouver","4/30/2014","Tim","6","$6,945.00","9/25/2013","010-035-478",,,"11/18/2013","$1,388,888","$346.36","0.87","7","9","RS1","$1,599,000","54","4,010","$346.36","0.87","House/Single Family","3",,"604-783-5898","3.25% 1ST 100K/1.16% ON BAL","FRASERVIEW","133.58","2","50.00",,,"3","V5P 2P7",,,"BC",,,,
"V997411","Residential Attached","S","703 3335 CYPRESS PLACE","Cypress Park Estates","2004","Apartment/Condo","9","West Vancouver","West Vancouver","5/30/2014","LAWRENCE TANG","2","$4,572.00","3/21/2013","026-186-535",,"$770.00","11/16/2013","$1,390,000","$688.80","0.98","3","2","MF","$1,420,000","240","2,018","$688.80","0.95","Apartment/Condo","1",,"778-839-6116","3.12% ON THE 1ST $100,000 & 1.12% ON THE BALANCE**",,,"1",,,,"2","V7S 3J8",,,"BC",,,,
"V1033643","Residential Detached","S","8851 MOORE ROAD","Garden City","1996","House/Single Family","17","Richmond","Richmond","6/30/2014","BONNIE CHIU","5","$6,315.00","10/25/2013","004-124-596",,,"11/21/2013","$1,398,000","$345.10","0.90","6","5","RS1/E","$1,548,000","27","4,051","$345.10","0.90","House/Single Family","1",,"604-440-5083","3.255%-$100K/1.1625%","BOWCOCK SUBDIVISION","130","3","66.00",,,"9","V6Y 2H9",,,"BC",,,,
"V1035836","Residential Detached","S","4428 PARKER STREET","Willingdon Heights","2012","House/Single Family","1","Burnaby North","Burnaby","7/31/2014","Rajiv Pandey","5","$5,193.00","11/12/2013","002-726-742",,,"11/21/2013","$1,408,500","$382.74","0.97","5","8","R5","$1,448,000","9","3,680","$382.74","0.97","House/Single Family","4",,"604-439-0068","3.25% ON 1ST $100,000/1.16% ON BAL",,"120","1","51.00",,,"2","V5C 3C8",,,"BC",,,,
"V1021866","Residential Detached","S","1244-1248 IOCO ROAD","Barber Street","1951","House/Single Family","62","Port Moody","Port Moody","12/9/2013","BARB FLESHER","2","$7,293.00","8/9/2013","011-149-434",,,"11/21/2013","$1,410,000","$677.88","0.94","2","3","RES","$1,500,000","104","2,080","$677.88","0.94","House/Single Family","1",,"778-228-1153","0.5%","BARBER STREET","150.0","1","100.00",,,"4","V3H 2X1",,"NO","BC",,,,
"V1036210","Residential Detached","S","2259 LORRAINE AVENUE","Coquitlam East","2013","House/Single Family","0","Coquitlam","Coquitlam","4/3/2014","SANJ","7","$3,792.00","11/13/2013","008-822-921",,,"11/14/2013","$1,425,195","$274.60","0.98","8","7","RES","$1,449,999","1","5,190","$274.60","0.98","House/Single Family","2",,"604-723-7647","3.22% ON FIRST 100K/1.15% ON BAL",,"145.99","3","66.00",,,"8","V3K 2M8",,,"BC",,,,
"F1319201","Residential Detached","S","13295 12B AVENUE","Crescent Bch Ocean Pk.","1988","House/Single Family","25","South Surrey White Rock","Surrey","5/20/2014","Alfred Mok","2","$6,516.00","8/13/2013","000-766-135",,,"11/13/2013","$1,435,000","$717.50","0.97","3","2","R-2","$1,475,000","92","2,000","$717.50","0.97","House/Single Family","1",,"604-531-3880","S-$1*",,,"2","47.60",,,,"V4A 1C2",,,"BC",,,,
"V1031963","Residential Detached","S","1591 E 59TH AVENUE","Fraserview VE","2003","House/Single Family","10","Vancouver East","Vancouver","3/31/2014","STACEY","7","$6,254.00","10/11/2013","009-996-559",,,"11/12/2013","$1,448,000","$374.06","0.97","8","6","RS1","$1,498,000","32","3,871","$374.06","0.97","House/Single Family","3",,"604-303-7653","3.255% FIRST $100,000 AND 1.1625% OF REMAINING ***",,"130.45","2","44.50",,,"5","V5P 2G8",,,"BC",,,,
"V1030754","Residential Detached","S","2951 ROYAL AVENUE","Princess Park","2014","House/Single Family","0","North Vancouver","North Vancouver","3/31/2014","Kelly Gardiner","3",,"10/4/2013","029-140-781",,,"11/15/2013","$1,449,800","$423.05","1.00","4","5","S.F.D.","$1,449,800","42","3,427","$423.05","1.00","House/Single Family","2",,"604-644-3936","2.53% ON THE 1ST $100,000 & 1.15% ON THE BAL.",,"157","1","36.30",,,"4","V7K 1Y6",,"Dated October 4, 2013","BC",,,,
"V1005926","Residential Detached","S","3129 TYROL CRESCENT","Alta Vista","1992","House/Single Family","21","Whistler","Whistler","4/30/2014","ALLAN JENNER","3","$6,884.00","5/6/2013","008-703-019",,,"11/19/2013","$1,450,000","$426.47","0.97","3","4","RS1","$1,499,000","197","3,400","$426.47","0.91","House/Single Family","1",,"604-905-9580","3% ON THE FIRST $100,000 AND 1.5% ON THE BALANCE","ALTA VISTA",,"2",,,,"4","V0N 1B3",,,"BC",,,,
"V1024308","Residential Detached","S","9680 BAKERVIEW DRIVE","Saunders","2000","House/Single Family","13","Richmond","Richmond","11/30/2013","LAI-WANG","5","$6,389.00","8/26/2013","002-761-823",,,"11/16/2013","$1,465,000","$398.42","0.95","5","5","RS1/E","$1,538,000","82","3,677","$398.42","0.95","House/Single Family","1",,"604-377-4881","3.255% OF FIRST $100,000/ 1.1625% ON BAL",,"120","2","69.00",,,"3","V7A 2A1",,,"BC",,,,
"V1033935","Residential Detached","S","4602 WINDSOR STREET","Fraser VE","2013","House/Single Family","0","Vancouver East","Vancouver","1/31/2014","Dayna Wosk","3","$3,601.00","10/28/2013","013-496-611",,,"11/18/2013","$1,470,000","$591.55","1.05","4","4","RS-1","$1,398,000","21","2,485","$591.55","1.05","House/Single Family","2",,"778-846-5990","3.255% ON THE 1ST $100,000 & 1.1625% ON THE BALANC",,"106.5","1","33.00",,,"1","V5V 4P7",,,"BC",,,,
"V1025188","Residential Detached","S","7112 STIRLING STREET","Fraserview VE","1995","House/Single Family","18","Vancouver East","Vancouver","2/28/2014","TOUCHBASE","4","$6,306.00","8/30/2013","010-120-050",,,"11/14/2013","$1,488,000","$395.96","0.95","5","7","RS-1","$1,568,000","76","3,758","$395.96","0.95","House/Single Family","1",,,"3.255% OF FIRST $100,000 & 1.1625% OF BALANCE",,"112","1","56.00",,,,"V5P 4H5",,,"BC",,,,
"V1027790","Residential Detached","S","3088 ROYCROFT COURT","Government Road","1991","House/Single Family","22","Burnaby North","Burnaby","12/31/2013","JOE OR NEHA","4","$7,653.00","9/16/2013","016-039-581",,,"11/22/2013","$1,492,000","$263.46","0.93","5","6","R1","$1,599,000","67","5,663","$263.46","0.93","House/Single Family","1",,"778-995-7653","3.25% ON FIRST $100,000/1.16% ON BAL",,,"4",,,,"4","V5A 3X9",,,"BC",,,,
"V1032083","Residential Detached","S","6596 AUBREY STREET","Sperling-Duthie","1994","House/Single Family","19","Burnaby North","Burnaby","3/31/2014","DANIEL PANG","4","$7,200.00","10/15/2013","012-604-755",,,"11/17/2013","$1,495,000","$315.73","0.93","5","6","R-4","$1,600,000","33","4,735","$315.73","0.90","House/Single Family","2",,"604-202-3128","3.255% ON 1ST $100,000/1.1625% ON BAL",,"122.0","2","66.00",,,"4","V5B 2E2",,,"BC",,,,
"F1325696","Residential Detached","S","12665 16TH AVENUE","Crescent Bch Ocean Pk.","2009","House/Single Family","4","South Surrey White Rock","Surrey","3/31/2014","Jean Chai","3","$7,187.00","11/13/2013","000-709-875",,,"11/15/2013","$1,500,000","$443.66","0.94","4","4","RF","$1,598,000","2","3,381","$443.66","0.94","House/Single Family","1",,"604-970-3886","S-3.22% 1ST 100K/1.15% BAL",,"347","2","62.00",,,"6","V4A 1M9",,,"BC",,,,
"V1029765","Residential Detached","S","4930 WILLINGDON AVENUE","Forest Glen BS","2013","House/Single Family","0","Burnaby South","Burnaby","1/31/2014","The Team or Touchbase","8","$5,147.00","9/30/2013","001-867-121",,,"11/19/2013","$1,500,000","$316.79","0.94","8","10","R4","$1,598,000","50","4,735","$316.79","0.92","House/Single Family","1",,"604-437-0200","3.255% ON 1ST $100,000 & 1.1625% ON BALANCE",,"141.50","1","57.00",,,"8","V5G 3H8",,,"BC",,,,
"V1035588","Residential Detached","S","1187 DORAN ROAD","Lynn Valley","2012","House/Single Family","1","North Vancouver","North Vancouver","5/8/2014","PETER","6","$7,888.00","11/8/2013","012-118-010",,,"11/21/2013","$1,515,000","$365.50","0.98","7","7","SF","$1,545,000","13","4,145","$365.50","0.98","House/Single Family","2",,"778-829-6491","3.22-100/1.15",,"141","1","48.50",,,"6","V7K 1M8",,"UPON ACCEPTED OFFER","BC",,,,
"F1307120","Residential Detached","S","2868 139TH STREET","Elgin Chantrell","2000","House/Single Family","13","South Surrey White Rock","Surrey","11/30/2013","ELIZABETH OR LYNN","4","$7,453.00","3/25/2013","023-670-649",,,"11/14/2013","$1,518,000","$283.16","0.96","5","7","RH-G","$1,588,800","234","5,361","$283.16","0.96","House/Single Family","2",,"604-541-4888","S-3.22% 1ST 100K/1.15% BAL",,"128.7","3","73.95",,,"8","V4P 2N2",,,"BC",,,,
