"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"V1036512","Residential Detached","S","6371 GARRISON COURT","Riverdale RI","1987","House/Single Family","26","Richmond","Richmond","3/31/2014","JAMES SHA/TOUCHBASE","2","$3,748.00","11/15/2013","004-492-081",,,"12/12/2013","$928,000","$341.18","0.94","3","3","RES","$990,000","27","2,720","$341.18","0.94","House/Single Family","1",,"604-805-8895","3.255% ON 1ST $100,000/1.1625% ON BAL",,"107.0/65.6/95.0","2","33.40",,,"2","V7C 5H7",,,"BC",,,,
"V1032609","Residential Detached","S","3410 DEVONSHIRE AVENUE","Burke Mountain","2013","House/Single Family","0","Coquitlam","Coquitlam","2/28/2014","DEE","3",,"10/16/2013","028-994-507",,,"12/9/2013","$928,571","$253.71","0.96","5","5","RS7","$969,900","54","3,660","$253.71","0.96","House/Single Family","2",,"604-942-0606","2.25% -1ST $100,000/1.125% ON BAL PLUS $5,000","SOUTHVIEW","128","1","39.00",,,"4","V0V 0V0",,,"BC",,,,
"V1035309","Residential Detached","S","10377 FINLAYSON DRIVE","Bridgeport RI","2006","House/Single Family","7","Richmond","Richmond","11/7/2014","SAM","5","$3,370.00","11/7/2013","026-302-811",,,"12/9/2013","$930,000","$278.28","0.94","6","7","RS1/B","$989,000","32","3,342","$278.28","0.94","House/Single Family","2",,"778-891-2260","3.255% ON 1ST $100,000/ 1.1625% ON BAL.","N","132.3","1","41.80",,,"6","V6X 1W8",,,"BC",,,,
"V1030130","Residential Detached","S","4515 MOUNTAIN HIGHWAY","Lynn Valley","1958","House/Single Family","55","North Vancouver","North Vancouver","12/31/2013","DANE HUMAN","2","$5,605.00","9/26/2013","007-522-720",,,"12/8/2013","$933,000","$337.31","0.99","2","5","SFD","$947,000","73","2,766","$337.31","0.96","House/Single Family","1",,"604-764-9353","3.22% 1ST $100,000/1.15% ON BAL",,"143","1","90.00",,,"4","V7K 2K7",,,"BC",,,,
"V1038193","Residential Detached","S","3400 DERBYSHIRE AVENUE","Burke Mountain","2011","House/Single Family","2","Coquitlam","Coquitlam","3/10/2014","JAMES HO","2","$4,891.00","12/2/2013","028-344-626",,,"12/14/2013","$935,000","$249.80","0.94","3","4","RES","$998,000","12","3,743","$249.80","0.94","House/Single Family","1",,"604-354-7780","3.225% ON 1ST $100,000/1.15% ON BAL PLUS $5,000",,"117","1","43.97",,,"4","V3E 0G3",,,"BC",,,,
"V1036460","Residential Detached","S","14 BALSAM PLACE","Heritage Woods PM","1998","House/Single Family","15","Port Moody","Port Moody","6/30/2014","SUYIN LIM","3","$5,043.00","11/18/2013","019-027-923",,,"12/3/2013","$938,800","$225.73","0.97","4","7","SFD","$968,000","15","4,159","$225.73","0.97","House/Single Family","2",,"604-715-6766","3.255% 1ST $100,000/1.1625% BAL**","HERITAGE WOODS",,"1","6,275.00",,,"4","V3H 5A6",,,"BC",,,,
"V1035698","Residential Detached","S","736 RENFREW STREET","Renfrew VE","2012","House/Single Family","1","Vancouver East","Vancouver","2/28/2014","DAL","4","$3,192.00","11/12/2013","013-548-298",,,"12/3/2013","$939,000","$443.76","0.99","4","6","RS1","$948,800","21","2,116","$443.76","0.99","House/Single Family","1",,"604-767-9143","3.225% 1ST 100K/1.1625% ON BAL",,"111.60","1","33.00",,,"5","V5K 4B4",,,"BC",,,,
"V1030368","Residential Detached","S","6695 CLARENDON STREET","Killarney VE","1964","House/Single Family","49","Vancouver East","Vancouver","10/2/2014","LUCIA OR RICHIE","2","$4,362.00","10/2/2013","009-196-285",,,"12/5/2013","$939,990","$432.78","0.95","2","5","RS1","$988,000","64","2,172","$432.78","0.95","House/Single Family","2",,"000-000-0000","3,255% ON 1ST $100,000 & 1.1625% ON BALANCE",,"116.3","2","42.00",,,"3","V5S 2K2",,,"BC",,,,
"V1026325","Residential Detached","S","3525 WESTMOUNT ROAD","Westmount WV","1964","House/Single Family","49","West Vancouver","West Vancouver","12/31/2013","LAUREN MOON","1","$3,746.00","9/6/2013","009-395-601",,,"12/5/2013","$940,000","$470.00","0.94","2","4","SFD","$999,000","90","2,000","$470.00","0.94","House/Single Family","1",,"604-313-9966","3.22% ON FIRST $100,000 / 1.15% ON BALANCE","WESTMOUNT","142","1","106.00",,,"2","V7V 3G5",,,"BC",,,,
"V997058","Residential Attached","S","1701 1239 W GEORGIA STREET","Coal Harbour","1998","Apartment/Condo","15","Vancouver West","Vancouver","12/24/2013","Kamer","2","$3,160.00","3/20/2013","024-575-321",,"$637.74","12/8/2013","$940,000","$657.34","0.95","2","3","CD-1","$990,000","263","1,430","$657.34","0.95","Apartment/Condo","1",,"604-617-5852","3.22% ON FIRST $100,000 / 1.15% ON REMAINDER","Venus",,"1",,,,"2","V6E 4R8",,,"BC",,,,
"V1037363","Residential Detached","S","2542 E 4TH AVENUE","Renfrew VE","1946","House/Single Family","67","Vancouver East","Vancouver","7/31/2014","TIM","2","$4,193.00","11/26/2013","003-533-816",,,"12/5/2013","$946,000","$532.96","0.96","2","5","RS1","$988,000","9","1,775","$532.96","0.96","House/Single Family","1",,"604-783-5898","3.25% 1ST 100K/1.16% ON BAL","RENFREW","122","1","49.50",,,"1","V5M 1K3",,,"BC",,,,
"V995856","Residential Detached","S","12232 261ST STREET","Websters Corners","2009","House with Acreage","4","Maple Ridge","Maple Ridge","12/31/2013","Kimiko OR TOUCHBASE","3","$5,784.00","3/9/2013","026-666-537",,,"12/1/2013","$948,000","$237.95","0.96","4","4","RS-3","$989,000","267","3,984","$237.95","0.87","House with Acreage","1",,"604-679-1238","0.5%",,,"1","0.00",,,"10","V2W 2A6",,,"BC",,,,
"V1035261","Residential Attached","S","2001 1228 MARINASIDE CRESCENT","Yaletown","1998","Apartment/Condo","15","Vancouver West","Vancouver","4/30/2014","JANE","2","$3,701.00","11/5/2013","023-756-446",,"$501.05","12/2/2013","$948,000","$806.81","0.91","2","2","CD-1","$1,038,000","27","1,175","$806.81","0.91","Apartment/Condo","1",,"778-861-9499","3.255% ON 1ST $100,000/1.1625% ON BAL",,,"0",,,,"1","V6Z 2W4",,,"BC",,,,
"F1322108","Residential Detached","S","13642 55A AVENUE","Panorama Ridge","2004","House/Single Family","9","Surrey","Surrey","12/30/2013","Nazar Atwal","4","$5,811.00","9/18/2013","024-606-979",,,"12/10/2013","$950,000","$197.92","0.92","5","5","RH","$1,029,000","83","4,800","$197.92","0.86","House/Single Family","1",,"778-896-9344","S-3.22% 1ST 100K/1.15% BAL",,"98.60","2","181.00",,,"6","V3X 3P2",,,"BC",,,,
"V1033786","Residential Detached","S","96 E 24TH AVENUE","Main","9999","House/Single Family","999","Vancouver East","Vancouver","10/31/2014","PATRICK WEEKS","2","$4,871.00","10/28/2013","014-027-895",,,"12/6/2013","$950,000","$582.82","0.97","2","4","RS-7","$978,000","39","1,630","$582.82","0.97","House/Single Family","1",,"604-737-8865","3,255% ON 1ST $100,000 / 1.1625% ON BAL","WEST OF MAIN","90.03","1","33.00",,,"1","V5V 1Z4",,,"BC",,,,
"V1037204","Residential Detached","S","5360 TIFFANY PLACE","Riverdale RI","1980","House/Single Family","33","Richmond","Richmond","4/30/2014","REX CHAN","4","$4,186.00","11/22/2013","003-962-211",,,"12/4/2013","$955,000","$284.56","0.90","4","7","I34","$1,058,000","12","3,356","$284.56","0.90","House/Single Family","1",,"778-318-6895","3.255% ON 1ST $100,000/1.1625% ON BAL","TIFFANY ESTATES","IRR","2","0.00",,,"5","V7C 5A6",,,"BC",,,,
"V1037264","Residential Attached","S","2204 1238 RICHARDS STREET","Yaletown","1999","Apartment/Condo","14","Vancouver West","Vancouver","2/25/2014","KATHY","2","$3,519.00","11/25/2013","024-183-911",,"$578.17","12/4/2013","$958,000","$623.29","0.99","2","2","DD","$968,000","9","1,537","$623.29","0.99","Apartment/Condo","1",,"604-808-3614","3.255-100/1.1625","METROPOLIS",,"1",,,,"1","V6B 6M6",,,"BC",,,,
"V1009050","Residential Detached","S","4110 RUSSELL COURT","Indian River","1984","House/Single Family","29","North Vancouver","North Vancouver","12/20/2013","JOE CHAN","3","$6,091.00","5/22/2013","006-980-139",,,"12/13/2013","$960,000","$346.95","0.96","4","3","RS3","$999,000","205","2,767","$346.95","0.85","House/Single Family","1",,"778-668-1668","3.255% ON THE 1ST $100,000/1.15% ON THE BAL",,"104X25X11","3","103.00",,,"4","V7G 2C5",,,"BC",,,,
"F1322972","Residential Detached","S","2588 148A STREET","Sunnyside Park Surrey","1991","House/Single Family","22","South Surrey White Rock","Surrey","4/4/2014","Melanie Sasso","3","$4,666.00","10/4/2013","015-771-814",,,"12/2/2013","$961,625","$239.81","0.96","4","4","SFR","$998,000","59","4,010","$239.81","0.90","House/Single Family","1",,"604-531-1111","S-3.22% 1ST 100K/1.15% BAL","SHERBROOKE ESTATES","131","4","35.00",,,"6","V4P 1N8",,,"BC",,,,
"V1029874","Residential Attached","S","4809 VICTORY STREET","Metrotown","2005","1/2 Duplex","8","Burnaby South","Burnaby","12/31/2013","ALLEN","3","$4,835.00","9/30/2013","026-302-926",,,"12/9/2013","$963,000","$450.00","0.92","3","4","R5","$1,050,000","70","2,140","$450.00","0.92","1/2 Duplex","1",,"604-729-9789","3.255% ON 1ST $100,000/1.1625% ON BAL",,"68.0","1","61.00",,,"2","V5J 1S5",,,"BC",,,,
"V1032508","Residential Detached","S","2319 RIVERBANK PLACE","Seymour NV","1975","House/Single Family","38","North Vancouver","North Vancouver","12/17/2013","Team Clarke","3","$5,617.00","10/17/2013","007-679-726",,,"12/2/2013","$965,000","$315.36","0.97","3","4","SFD","$999,000","46","3,060","$315.36","0.92","House/Single Family","2",,"604-220-2020","3.22/100 - 1.15",,"143 IRR","2","74.00",,,"4","V7H 2L3",,,"BC",,,,
"F1317273","Residential Detached","S","18771 8TH AVENUE","Hazelmere","1966","House with Acreage","47","South Surrey White Rock","Surrey","12/31/2013","Yvonne","3","$3,928.00","7/19/2013","006-324-568",,,"12/1/2013","$965,000","$226.53","0.97","3","6","A-1","$999,900","135","4,260","$226.53","0.88","House with Acreage","2",,"604-619-4465","S-3.22% 1ST 100K/1.15% BAL",,"626","2","376.00",,,"10","V3S 9R9",,,"BC",,,,
"V1033099","Residential Detached","S","3362 MASON AVENUE","Burke Mountain","2013","House/Single Family","0","Coquitlam","Coquitlam","12/30/2013","Sachin Sood","4","$0.00","10/18/2013","028-855-884",,,"12/9/2013","$966,667","$227.08","0.99","6","6","RS8","$979,000","52","4,257","$227.08","0.99","House/Single Family","3",,"604-782-9993","2.5% ON 1ST $100,000 AND 1.15% ON BAL",,"106","4","55.00",,,,"V3B 7M9",,,"BC",,,,
"V1033495","Residential Detached","S","5533 NANCY GREENE WAY","Grouse Woods","1979","House/Single Family","34","North Vancouver","North Vancouver","2/28/2014","Greg Paddy","3","$5,452.00","10/24/2013","005-806-071",,,"12/4/2013","$970,000","$359.13","0.98","3","4","RS3","$988,888","41","2,701","$359.13","0.98","House/Single Family","1",,"778-822-5012","3.2 1ST $100K / 1.15% ON BALANCE",,"157","2","115.00",,,"4","V7R 4R6",,,"BC",,,,
"F1326562","Residential Detached","S","6256 228TH STREET","Salmon River","9999","House with Acreage","999","Langley","Langley","3/31/2014","Deanna or Brian","1","$4,357.00","12/1/2013","012-745-430",,,"12/4/2013","$970,000","$627.43","0.98","1","2","RU-3","$995,000","3","1,546","$627.43","0.98","House with Acreage","1",,"604-533-3491","S-3.22% 1ST 100K/1.15% BAL","Milner","639.00","1","676.00",,,,"V2Y 2L3",,,"BC",,,,
"V1031462","Residential Attached","S","3101 1028 BARCLAY STREET","West End VW","2011","Apartment/Condo","2","Vancouver West","Vancouver","1/31/2014","HELEN LAM","2","$4,097.00","10/8/2013","028-446-739","41","$435.63","12/4/2013","$972,000","$795.42","0.97","2","2","APT","$998,000","57","1,222","$795.42","0.97","Apartment/Condo","1",,"778-889-6084","3.22% ON 1ST $100,000 & 1.16% ON BALANCE","THE PATINA",,"0",,,,"1","V6G 0B1",,,"BC",,,,
"F1320300","Residential Detached","S","2687 162ND STREET","Grandview Surrey","2009","House/Single Family","4","South Surrey White Rock","Surrey","12/31/2013","Bill Morris","4","$4,555.00","8/28/2013","027-150-658",,,"12/1/2013","$975,000","$254.70","0.94","5","5","SF","$1,038,800","95","3,828","$254.70","0.93","House/Single Family","1",,"604-314-7927","S-3.22% 1ST 100K/1.15% BAL+BONUS*","Morgan Heights","85","3","54.56",,,"4","V3S 8E4",,,"BC",,,,
"V1027775","Residential Detached","S","5495 GREENLEAF ROAD","Eagle Harbour","1960","House/Single Family","53","West Vancouver","West Vancouver","12/31/2013","Dorothy Walter","2","$2,939.00","9/16/2013","004-052-935",,,"12/8/2013","$978,000","$323.41","0.97","3","4","RS10","$1,012,500","83","3,024","$323.41","0.92","House/Single Family","1",,"604-880-7253","3.22% ON 1ST $100K AND 1.15% ON BALANCE",,,"2","81.50",,,,"V7W 1N5",,,"BC",,,,
"V1028054","Residential Detached","S","7817 WINDSOR STREET","South Vancouver","2008","House/Single Family","5","Vancouver East","Vancouver","12/31/2013","Juliana Ho","5","$4,632.00","9/15/2013","003-115-411",,,"12/9/2013","$980,000","$469.57","0.97","5","6","RS1","$1,008,000","85","2,087","$469.57","0.77","House/Single Family","3",,"778-869-9688","$12,000 INCLUDE GST",,"112","2","33.00",,,"2","V5X 4A7",,,"BC",,,,
"V988249","Residential Detached","S","7340 BARKERVILLE COURT","Broadmoor","1973","House/Single Family","40","Richmond","Richmond","8/31/2014","DICKSON TSANG","2","$4,361.00","1/28/2013","004-066-278",,,"12/14/2013","$985,000","$586.31","0.93","2","3","RS1-E","$1,058,000","320","1,680","$586.31","0.82","House/Single Family","1",,"604-779-8899","3% OF THE 1ST $100,000 AND 1.15% OF THE BAL",,"110.96","0","60.00",,,"6","V7A 1K9",,,"BC",,,,
"V1034046","Residential Detached","S","9931 SHELL ROAD","McNair","2004","House/Single Family","9","Richmond","Richmond","3/31/2014","TEXT/TOUCHBASE","5","$5,184.00","10/28/2013","004-251-288",,,"12/10/2013","$990,000","$280.53","0.91","6","7","RS1/E","$1,090,000","43","3,529","$280.53","0.91","House/Single Family","3",,"604-292-1888","3.255% ON 1ST $100,000/1.1625% ON BAL",,"100","1","76.00",,,"9","V7A 3W3",,,"BC",,,,
"V1034058","Residential Detached","S","6736 VIVIAN STREET","Killarney VE","1952","House/Single Family","61","Vancouver East","Vancouver","12/29/2013","Christina in Sayo's office","2","$4,529.00","10/29/2013","010-061-347",,,"12/2/2013","$990,000","$503.56","0.94","2","4","RS1","$1,050,800","34","1,966","$503.56","0.94","House/Single Family","1",,"604-263-2823","3.255% OF 1ST $100,000 & 1.1625% OF BALANCE","KILLARNEY","134.08","1","42.50",,,"3","V5S 2T6",,,"BC",,,,
"V1038135","Residential Detached","S","3494 NORMANDY DRIVE","Renfrew Heights","1983","House/Single Family","30","Vancouver East","Vancouver","4/30/2014","Send TEXT to HAYDN","3","$4,282.00","12/3/2013","010-174-362",,,"12/8/2013","$995,000","$309.10","1.03","4","4","RS1","$970,000","5","3,219","$309.10","1.03","House/Single Family","2",,"778-320-1869","3.255% ON 1ST $100,000 & 1.1625% ON BALANCE",,"110","1","41.00",,,"2","V5M 2E7",,,"BC",,,,
"F1326369","Residential Detached","S","15417 33A AVENUE","Morgan Creek","2001","House/Single Family","12","South Surrey White Rock","Surrey","3/31/2014","PAUL-PLS DO NOT TOUCHBASE","3","$4,776.00","11/25/2013","024-827-428",,,"12/3/2013","$998,000","$266.13","0.96","4","4","RF","$1,038,000","8","3,750","$266.13","0.96","House/Single Family","1",,"604-541-4888","S-3.22% 1ST 100K/1.15% BAL","Rosemary Heights","122","2","49.41",,,,"V3S 0K6",,"UPON RECEIPT OF ACCEPTED OFFER","BC",,,,
"F1320306","Residential Detached","S","3856 154TH STREET","Morgan Creek","2004","House/Single Family","9","South Surrey White Rock","Surrey","2/28/2014","TJ","3","$4,693.00","8/28/2013","025-518-941",,,"12/7/2013","$998,000","$268.06","0.95","4","5","SFD","$1,048,000","101","3,723","$268.06","0.95","House/Single Family","1",,"604-710-1290","S-3.22% 1ST 100K/1.15% BAL","Morgan Creek","107","1","48.00",,,"4","V3S 0V3",,"Upon Accepted Offer","BC",,,,
"V1038144","Residential Detached","S","3044 PAISLEY ROAD","Capilano NV","1948","House/Single Family","65","North Vancouver","North Vancouver","3/30/2014","See Realtor Remarks","2","$5,341.00","12/1/2013","007-300-409",,,"12/10/2013","$998,000","$709.82","1.00","2","3","RSMF","$998,000","9","1,406","$709.82","1.00","House/Single Family","1",,"000-000-0000","3.22% ON THE 1ST $100,000 + 1.15% ON THE BALANCE",,"120","1","50.00",,,"4","V7R 1C8",,"SELLER SIGNED - NOT FILLED IN","BC",,,,
"V1033249","Residential Detached","S","4880 SHIRLEY AVENUE","Canyon Heights NV","1983","House/Single Family","30","North Vancouver","North Vancouver","12/31/2013","Geoff or Kathryn","3","$5,607.00","10/21/2013","008-058-547",,,"12/1/2013","$1,000,000","$365.10","0.94","3","3","RS3","$1,069,000","41","2,739","$365.10","0.91","House/Single Family","1",,"604-908-0800","3.22% ON THE FIRST 100K, 1.15% ON THE BALANCE",,"33","2","120.00",,,"4","V7R 3W4",,,"BC",,,,
"F1327122","Residential Detached","S","902 164TH STREET","King George Corridor","1974","House/Single Family","39","South Surrey White Rock","Surrey","3/31/2014","SUNNY SANGHA","2","$4,592.00","12/11/2013","010-251-006",,,"12/11/2013","$1,020,000","$329.67","0.97","3","4","RF","$1,049,000","0","3,094","$329.67","0.97","House/Single Family","2",,"604-773-1576","S-3.22% 1ST 100K/1.15% BAL",,"164","2","100.00",,,"8","V4A 4Y5",,,"BC",,,,
"V1037636","Residential Detached","S","19 E 47TH AVENUE","Main","1942","House/Single Family","71","Vancouver East","Vancouver","2/28/2014","DARYL","2","$4,399.00","11/27/2013","007-399-740",,,"12/1/2013","$1,025,000","$601.17","1.06","2","4","RS1","$968,000","4","1,705","$601.17","1.06","House/Single Family","2",,"604-720-6800","3.1% 1ST 100K/1% ON BAL",,"124","1","32.00",,,"3","V5W 2A4",,,"BC",,,,
"F1321332","Residential Detached","S","3812 154A STREET","Morgan Creek","2005","House/Single Family","8","South Surrey White Rock","Surrey","3/6/2014","Andrew Tannous","3","$5,210.00","9/6/2013","025-517-791",,,"12/1/2013","$1,025,000","$266.16","0.97","4","6","RES","$1,058,000","86","3,851","$266.16","0.94","House/Single Family","2",,"604-531-1111","S-3.22% 1ST 100K/1.15% BAL","IRONWOOD","113","1","37.00",,,"4","V3S 0V4",,,"BC",,,,
"V1037356","Residential Detached","S","2637 E PENDER STREET","Renfrew VE","1912","House/Single Family","101","Vancouver East","Vancouver","1/25/2014","The Ruth & David Team / Norman","3","$4,040.00","11/25/2013","010-803-572",,,"12/3/2013","$1,026,000","$311.19","0.99","3","6","RS1S","$1,039,000","8","3,297","$311.19","0.99","House/Single Family","3",,"604-782-2083","3.255% ON THE 1ST $100K; 1.1625% ON THE BALANCE.",,"122","0","32.00",,,"2","V5K 2B6",,,"BC",,,,
"V996676","Residential Detached","S","2041 GARIBALDI WAY","Nordic","1986","House/Single Family","27","Whistler","Whistler","12/31/2013","Betty Jarvis","3","$5,767.00","3/18/2013","004-428-242",,,"12/6/2013","$1,030,000","$294.29","0.90","3","4","RS1","$1,149,000","263","3,500","$294.29","0.90","House/Single Family","1",,"604-932-9877","3% ON THE 1ST $100K, AND 1.5% OF THE BALANCE","Nordic Estates","57.5","1","21.00",,,"4","V0N 1B2",,,"BC",,,,
"V1034304","Residential Detached","S","1124 DANSEY AVENUE","Central Coquitlam","1997","House/Single Family","16","Coquitlam","Coquitlam","2/28/2014","GREG","3","$5,691.00","10/29/2013","008-865-922",,,"12/2/2013","$1,034,450","$196.44","0.95","4","7","RS1","$1,090,000","34","5,266","$196.44","0.92","House/Single Family","2",,"604-942-0606","3.255% ON $100,000/1.1625% ON BAL",,"124","1","70.00",,,"8","V3K 3H4",,,"BC",,,,
"V1030858","Residential Detached","S","56 MAPLE DRIVE","Heritage Woods PM","2006","House/Single Family","7","Port Moody","Port Moody","12/31/2013","MONET","2","$5,520.00","10/3/2013","026-487-969",,,"12/8/2013","$1,038,000","$283.68","0.97","3","5","PM","$1,068,000","66","3,659","$283.68","0.97","House/Single Family","1",,"604-763-4307","3.255% ON 1ST $100,000 & 1.1625% ON BAL","AUGUST VIEWS",,"1",,,,"4","V3H 0A7",,,"BC",,,,
"V1030145","Residential Detached","S","100 N DELTA AVENUE","Capitol Hill BN","1979","House/Single Family","34","Burnaby North","Burnaby","12/30/2014","BETTE RISKE","3","$4,683.00","9/30/2013","002-840-120",,,"12/11/2013","$1,040,000","$308.15","0.83","3","4","R5","$1,250,000","72","3,375","$308.15","0.75","House/Single Family","1",,"604-715-2991","3.25% ON FIRST $100,000/1.1625% ON BAL",,"122","2","33.00",,,"2","V5B 1E6",,,"BC",,,,
"V1037323","Residential Detached","S","1553 1551 E 11TH AVENUE","Grandview VE","1974","House/Single Family","39","Vancouver East","Vancouver","2/25/2014","Kathy","3","$4,876.00","11/25/2013","006-364-063",,,"12/2/2013","$1,042,850","$568.00","1.02","3","5","RT-5","$1,018,000","7","1,836","$568.00","1.02","House/Single Family","2",,"604-808-3614","3.255-100/1.1625",,"127","0","33.00",,,"2","V5N 1Y8",,,"BC",,,,
"F1317954","Residential Detached","S","13019 14TH AVENUE","Crescent Bch Ocean Pk.","2012","House/Single Family","1","South Surrey White Rock","Surrey","3/31/2014","JIMMY PAI","3","$4,508.00","7/23/2013","007-482-540",,,"12/12/2013","$1,050,000","$338.71","0.93","4","4","SFR","$1,125,000","142","3,100","$338.71","0.84","House/Single Family","1",,"604-531-1111","S-3.22% 1ST 100K/1.15% BAL","Ocean Park","122.00","1","66.00",,,"4","V4A 1G4",,,"BC",,,,
"V1037433","Residential Detached","S","1149 CORTELL STREET","Pemberton Heights","1939","House/Single Family","74","North Vancouver","North Vancouver","6/30/2014","Stan van Woerkens","2","$5,572.00","11/25/2013","011-769-891",,,"12/12/2013","$1,055,000","$526.97","1.02","2","3","SF","$1,039,000","17","2,002","$526.97","1.02","House/Single Family","1",,"604-306-2550","3.22% ON THE 1ST $100K, & 1.15% ON THE BALANCE",,"120","1","50.00",,,"2","V7P 2A2",,,"BC",,,,
"V1022680","Residential Detached","S","3282 DUMFRIES STREET","Knight","9999","House/Single Family","999","Vancouver East","Vancouver","3/5/2014","BARB GRAHAM","2","$4,357.00","8/14/2013","009-097-431",,,"12/12/2013","$1,060,000","$617.72","0.89","2","3","RS2","$1,197,000","120","1,716","$617.72","0.89","House/Single Family","2",,"604-261-9311","3.255% OF 1ST $100,000 1.1265% OF BALANCE",,"199.45","0","48.00",,,"1","V5N 3S3",,"SELLER HAS NO KNOWLEDGE OF PPTY","BC",,,,
"V1009649","Residential Detached","S","484 E 50TH AVENUE","South Vancouver","1998","House/Single Family","15","Vancouver East","Vancouver","5/30/2014","PRADIP","3","$4,728.00","5/28/2013","014-030-063",,,"12/2/2013","$1,062,000","$477.95","0.97","3","5","RS1","$1,098,000","188","2,222","$477.95","0.97","House/Single Family","2",,"604-808-6595","3.25% ON 1ST $100000 PLUS 1.15% ON BAL. ***COMM",,"125.86","2","33.00",,,,"V5X 1B1",,,"BC",,,,
"V1037355","Residential Detached","S","2568 SHELLEY ROAD","Blueridge NV","1978","House/Single Family","35","North Vancouver","North Vancouver","3/31/2014","BRIAN","3","$5,422.00","11/25/2013","008-005-800",,,"12/3/2013","$1,070,000","$274.43","0.98","4","4","RS3","$1,089,000","8","3,899","$274.43","0.98","House/Single Family","1",,"604-985-1111","3.22% 1ST $100,000/1.15% BAL",,"141","2","66.00",,,"6","V7H 1J9",,,"BC",,,,
"V1024244","Residential Detached","S","7931 17TH AVENUE","East Burnaby","2013","House/Single Family","0","Burnaby East","Burnaby","12/31/2013","Jennifer Yu","4","$4,598.00","8/27/2013","009-327-941",,,"12/5/2013","$1,072,897","$360.88","0.98","5","7","R5","$1,098,000","100","2,973","$360.88","0.98","House/Single Family","1",,"604-837-9890","3.22% ON 1ST 100K / 1.12% ON BAL",,"110.52","1","53.30",,,"8","V3N 1M4",,,"BC",,,,
"V1025457","Residential Detached","S","152 MAPLE DRIVE","Heritage Woods PM","2007","House/Single Family","6","Port Moody","Port Moody","1/15/2014","MONET","3","$5,969.00","9/3/2013","026-488-124",,,"12/6/2013","$1,080,000","$265.29","0.98","4","6","PM","$1,098,000","94","4,071","$265.29","0.95","House/Single Family","2",,"604-763-4307","3.255% ON FIRST $100,000 THEN 1.1625% ON BALANCE","HERTIAGE WOODS",,"2",,,,"4","V3H 0A8",,,"BC",,,,
"V1037085","Residential Attached","S","601 1236 BIDWELL STREET","West End VW","1980","Apartment/Condo","33","Vancouver West","Vancouver","4/30/2014","NICHOLAS","2","$3,921.00","11/20/2013","004-047-923","12","$727.00","12/1/2013","$1,085,000","$764.08","0.99","2","2","APT","$1,098,000","11","1,420","$764.08","0.99","Apartment/Condo","1",,"604-338-3530","3% ON 1ST 100K / 1.15% ON BAL","ALEXANDRA",,"0",,,,"2","V6G 2K9",,,"BC",,,,
"V1015962","Residential Detached","S","11231 4TH AVENUE","Steveston Village","2013","House/Single Family","0","Richmond","Richmond","1/2/2014","ANDREA MAHARAJ","3",,"7/2/2013","011-487-836",,,"12/2/2013","$1,088,000","$544.00","0.94","4","4","SFD","$1,158,000","153","2,000","$544.00","0.92","House/Single Family","1",,"778-688-0231","2.5575% ON 1ST 100K/1.1625% ON BAL + $2,500","STEVESTON VILLAGE","112.11","1","32.52",,,,"V7E 3G6",,,"BC",,,,
"V1033631","Residential Attached","S","1003 1650 BAYSHORE DRIVE","Coal Harbour","2003","Apartment/Condo","10","Vancouver West","Vancouver","2/28/2014","Nicola","2","$4,720.00","10/25/2013","025-777-793",,"$680.00","12/7/2013","$1,100,000","$842.91","0.97","2","2","CD-1","$1,139,000","43","1,305","$842.91","0.97","Apartment/Condo","1",,"604-767-4600","3.22-100/1.1625","Bayshore Gardens",,"1",,,,"1","V6G 3K2",,,"BC",,,,
"V1038379","Residential Detached","S","6240 BELLFLOWER DRIVE","Riverdale RI","1973","House/Single Family","40","Richmond","Richmond","12/3/2014","CAROL","4","$4,614.00","12/3/2013","001-122-070",,,"12/8/2013","$1,110,000","$319.33","0.99","5","4","RS1/E","$1,118,000","5","3,476","$319.33","0.99","House/Single Family","1",,"604-721-3635","3.255% ON 1ST 100K/1.1625% ON BAL",,"110","1","66.00",,,,"V7C 2H8",,,"BC",,,,
"V1003161","Residential Detached","S","12126 WOODHEAD ROAD","East Cambie","2012","House/Single Family","1","Richmond","Richmond","12/31/2013","Caroline C. Fong","4","$3,502.00","4/20/2013","028-586-115",,,"12/9/2013","$1,120,000","$374.46","0.91","5","5","RS2/B","$1,228,000","233","2,991","$374.46","0.87","House/Single Family","3",,"604-351-0930","2.5% 1ST $100,000/1.1% BAL",,"132","2","44.00",,,,"V6V 1G3",,,"BC",,,,
